#Ack,ack_ewma(ms),send_ewma(ms),rtt_ratio,cwnd_(Bytes),Last_Router_Ocupation_Ack_Arriaval(Packets),Last_Router_Ocupation_Packet_Sent(Packets),Network_Situation,AckArrival(ms),TSInsideAck(ms),RTTAck(ms),Last_Router_Ocupation_Router_Arrival(Packets),Last_Router_Ocupation_Router_Arrival_ewma(Packets),Network_Situation_Router_Arrival,Measure_Time
190892481,0.22945460974540818,0.21068674582952743,0.8796844181459567,0.0046895937944042435,0.589348,0.49,1,2575055,2574609,446,0.49,0.491648,1,2574665
154006801,0.7717887166819395,0.7064059420220182,0.903353057199211,0.006493701866432036,0.910101,0.75,2,2183271,2182813,458,0.75,0.747347,2,2182856
5685481,0.1803993685007371,0.18167756357867412,0.8323471400394478,0.007558645205985123,0.00660799,0.01,1,140266,139844,422,0.01,0.0116795,1,139895
52477181,0.5194156141678951,0.4962309504350753,0.9092702169625247,0.0035819212467826677,0.929327,0.81,2,830197,829736,461,0.77,0.77566,2,829820
41748341,0.8927422407267223,0.5587712129224557,0.9842209072978304,0.004399717835525418,0.905009,0.85,2,465884,465385,499,0.82,0.817533,2,465433
14361801,0.05965177895533686,0.012770347579443297,0.9092702169625247,0.9904023624953857,0.69734,0.71,1,80195,79734,461,0.72,0.72,2,79744
33457761,0.3414976692298498,0.3416181914331042,0.9329388560157792,0.0038640857213651097,0.670498,0.93,1,567888,567415,473,0.89,0.89,2,567508
13850321,0.0817213833220447,0.04271861929714918,0.9072978303747536,0.9549649317091178,0.752733,0.76,2,78354,77894,460,0.73,0.729965,2,77904
161542101,0.3053533009283238,0.08723450795634825,0.8698224852071007,0.005077064275853699,0.425202,0.17,1,2151228,2150787,441,0.22,0.216793,1,2150807
61654301,0.9230173512888958,0.825308879380799,0.9625246548323473,0.0034400805028393434,0.15018,0.92,1,655433,654945,488,0.89,0.89,2,655058
9704681,0.6336507430574924,0.6303422912359984,0.8422090729783037,0.005308661640295919,0.105801,0.11,1,193591,193164,427,0.11,0.111827,1,193194
16367061,0.04980278098729033,0.04807461179750974,0.8323471400394478,0.009606233913338086,0.03,0.01,1,91207,90785,422,0.01,0.0116667,1,90797
189533281,0.7231438503526036,0.5575813662804673,0.8639053254437871,0.0028531227718867095,0.0338963,0.05,1,2600652,2600214,438,0.09,0.0748314,1,2600255
100563401,0.8527356667596319,0.6472549396663623,0.9191321499013808,0.004845846164737532,0.468534,0.19,1,1402304,1401838,466,0.2,0.198331,1,1401884
164815081,0.19787466632136738,0.815869429354358,0.8540433925049309,0.004146250195947552,0.321095,0.21,1,2266939,2266506,433,0.21,0.212027,1,2266535
112351581,0.683742380174509,0.6638551031200424,0.834319526627219,0.00459794090727509,0.0663755,0.03,1,1525819,1525396,423,0.03,0.0316731,1,1525408
86511241,0.7692811466592294,0.7916181914331042,0.903353057199211,0.006478784568940669,0.867403,0.79,2,1280218,1279760,458,0.75,0.748006,2,1279803
4749701,0.0587946730945456,0.05042882553723379,0.8500986193293886,0.3292727943890735,0.108954,0.12,1,67922,67491,431,0.15,0.149992,1,67501
95044501,0.931986832144707,0.8528628431325418,1.0,0.003770789403156399,0.777699,0.95,2,1132144,1131637,507,0.88,0.878,2,1131690
105853081,0.7292596318578429,0.6650617758761599,0.9171597633136096,0.006456914293805023,0.823632,0.85,2,1514375,1513910,465,0.85,0.855347,2,1513966
97735521,0.5051894497788757,0.4799336570357195,0.903353057199211,0.006446800871776979,0.888551,0.73,2,1322534,1322076,458,0.73,0.731654,2,1322088
11247801,0.05000697238933822,0.04979664439209654,0.8974358974358975,0.008390347750016434,0.731744,0.67,1,116369,115914,455,0.73,0.719587,2,115938
126275361,0.6431182517231762,0.5939065429546657,0.903353057199211,0.005658206789140207,0.889309,0.71,2,1571563,1571105,458,0.73,0.731494,2,1571148
1618041,0.16891584326068768,0.21510696601124948,0.8994082840236686,0.11221853082318199,0.805441,0.82,2,128003,127547,456,0.71,0.70928,2,127557
39643621,0.1460419239810351,0.1420970145666074,0.834319526627219,0.004976182891123955,0.016636,0.05,1,591456,591033,423,0.05,0.0476671,1,591083
10713261,0.04980303000119527,0.2115732416710735,0.8362919132149902,0.7358803986710963,0.0687205,0.21,1,67568,67144,424,0.03,0.03,1,67154
104644241,0.2359909757360851,0.22286332387865967,0.9013806706114398,0.003499496857254105,0.730599,0.77,1,1415725,1415268,457,0.73,0.72766,2,1415392
128382241,0.9085745448025817,0.8731166770828326,0.9072978303747536,0.0041917605950737525,0.905621,0.77,2,1759569,1759109,460,0.77,0.771665,2,1759141
134190121,0.8595710984501375,0.7674390654295467,0.903353057199211,0.005791198288808993,0.95857,0.77,2,1838302,1837844,458,0.73,0.73118,2,1837906
51501741,0.6988849157336945,0.6858564492091728,0.8757396449704142,0.006395348837209302,0.572394,0.47,1,746243,745799,444,0.41,0.419808,1,745829
19697321,0.7686312203673453,0.7522282582568146,0.8974358974358975,0.00506379040944189,0.778922,0.73,2,231322,230867,455,0.71,0.703803,2,230895
93018461,0.15400962189728673,0.1441781645113216,0.9151873767258384,0.006823778677872338,0.965277,0.89,2,1166658,1166194,464,0.87,0.86766,2,1166236
9939861,0.08550141439898004,0.08259602903706553,0.8323471400394478,0.009100815647486563,0.0299616,0.05,1,89012,88590,422,0.01,0.0116667,1,88602
6132261,0.22912591139089208,0.0021589923561367245,0.8639053254437871,0.4200812107788852,2.63275e-09,0.02,1,62482,62044,438,0.0,0.000400008,1,62071
80176961,0.7053393561496474,0.676082880630739,0.9053254437869822,0.006038597875170032,0.923459,0.77,2,1028818,1028359,459,0.77,0.76766,2,1028402
39539781,0.25666859237419815,0.2576005961251863,0.834319526627219,0.005716106130250762,0.217997,0.05,1,591829,591406,423,0.01,0.0156802,1,591462
189575361,0.7689350173313678,0.9167275611749437,0.8382642998027614,0.004653311892878634,0.0760761,0.0,1,2589465,2589040,425,0.05,0.0568351,1,2589076
60911661,0.6375577712259453,0.826698235661747,0.834319526627219,0.005260749303438058,0.0780286,0.09,1,808462,808039,423,0.05,0.0476773,1,808083
165475001,0.25468644169090404,0.24586077592423444,0.834319526627219,0.00275097720940346,0.00870746,0.01,1,2275874,2275451,423,0.01,0.0156667,1,2275565
