#Ack,Last Router Ocupation Router Arrival(Packets),Last Router Ocupation Router Arrival_ewma(Packets),Network Situation Router Arrival,Measure Time
0,0.75,0.75,2,220010
97821,0.25,0.41704,1,222396
100741,0,0.0787264,1,222482
102201,0.05,0.0614906,1,222496
86141,0.01,0.0305962,1,222509
103661,0.01,0.0182385,1,222520
105121,0.05,0.0372954,1,222535
106581,0.03,0.0329182,1,222539
108041,0.04,0.0371673,1,222539
109501,0.01,0.0208669,1,222552
110961,0.03,0.0263468,1,222568
112421,0.05,0.0405387,1,222626
113881,0.07,0.0582155,1,222810
115341,0.07,0.0652862,1,222829
116801,0,0.0261145,1,222855
118261,0.05,0.0404458,1,222903
119721,0.01,0.0221783,1,222919
121181,0.01,0.0148713,1,222930
122641,0.03,0.0239485,1,222958
124101,0.04,0.0335794,1,222958
125561,0,0.0134318,1,222962
127021,0,0.00537271,1,222962
128481,0.05,0.0321491,1,222990
129941,0.06,0.0488596,1,222990
131401,0.01,0.0255439,1,223234
132861,0.02,0.0222175,1,223234
134321,0.01,0.014887,1,223276
135781,0.02,0.0179548,1,223276
137241,0.03,0.0251819,1,223340
138701,0.04,0.0340728,1,223340
140161,0.03,0.0316291,1,223380
141621,0.04,0.0366516,1,223380
143081,0.01,0.0206607,1,223383
144541,0.02,0.0202643,1,223383
146001,0.01,0.0141057,1,223413
147461,0.02,0.0176423,1,223413
148921,0.13,0.0850569,1,223614
150381,0.07,0.0760228,1,223656
151841,0.08,0.0784091,1,223656
153301,0.07,0.0733636,1,223698
154761,0.08,0.0773455,1,223698
156221,0.01,0.0369382,1,223763
157681,0.02,0.0267753,1,223763
159141,0.02,0.0227101,1,223763
160601,0.03,0.027084,1,223803
162061,0.04,0.0348336,1,223803
163521,0.03,0.0319334,1,223805
164981,0.04,0.0367734,1,223805
166441,0,0.0147094,1,223835
167901,0,0.00588374,1,223835
169361,0.03,0.0203535,1,224080
170821,0.04,0.0321414,1,224080
172281,0.09,0.0668566,1,224122
173741,0.1,0.0867426,1,224122
175201,0.01,0.040697,1,224184
176661,0.02,0.0282788,1,224184
178121,0.01,0.0173115,1,224186
179581,0.02,0.0189246,1,224186
181041,0,0.00756984,1,224226
182501,0,0.00302794,1,224226
183961,0.01,0.00721118,1,224228
185421,0.02,0.0148845,1,224228
186881,0,0.00595379,1,224257
188341,0,0.00238151,1,224257
189801,0.05,0.0309526,1,224503
191261,0.06,0.048381,1,224503
192721,0.05,0.0493524,1,224548
194181,0.06,0.055741,1,224548
195641,0.03,0.0402964,1,224606
197101,0.04,0.0401186,1,224606
198561,0.03,0.0340474,1,224608
200021,0.04,0.037619,1,224608
201481,0,0.0150476,1,224648
202941,0,0.00601903,1,224648
204401,0,0.00240761,1,224648
205861,0.03,0.018963,1,224650
207321,0.04,0.0315852,1,224650
208781,0.01,0.0186341,1,224679
210241,0.02,0.0194536,1,224679
211701,0.03,0.0257815,1,224927
213161,0.04,0.0343126,1,224927
214621,0.01,0.019725,1,224972
216081,0.02,0.01989,1,224972
217541,0.03,0.025956,1,225029
219001,0.04,0.0343824,1,225029
220461,0.03,0.031753,1,225031
221921,0.04,0.0367012,1,225031
223381,0,0.0146805,1,225070
224841,0,0.00587219,1,225070
226301,0.01,0.00834888,1,225072
227761,0.02,0.0153396,1,225072
229221,0.03,0.0241358,1,225100
230681,0.04,0.0336543,1,225100
232141,0.07,0.0554617,1,225301
242361,0.09,0.0965305,1,225454
243821,0.1,0.0986122,1,225454
245281,0.03,0.0574449,1,225492
246741,0.04,0.046978,1,225492
248201,0.04,0.0427912,1,225492
249661,0.05,0.0471165,1,225494
251121,0.06,0.0548466,1,225494
252581,0.05,0.0519386,1,225523
254041,0.06,0.0567755,1,225523
255501,0.07,0.0647102,1,225778
256961,0.08,0.0738841,1,225778
258421,0.07,0.0715536,1,225822
259881,0.08,0.0766215,1,225822
261341,0.11,0.0966486,1,225877
305141,0.24,0.223364,1,226630
306601,0.25,0.239346,1,226675
308061,0.26,0.251738,1,226675
309521,0.25,0.250695,1,226733
310981,0.26,0.256278,1,226733
312441,0.25,0.252511,1,226735
313901,0.26,0.257004,1,226735
315361,0.27,0.264802,1,226771
316821,0.28,0.273921,1,226771
318281,0.27,0.271568,1,226773
319741,0.28,0.276627,1,226773
321201,0.27,0.272651,1,226775
322661,0.28,0.27706,1,226775
324121,0.25,0.260824,1,226804
325581,0.26,0.26033,1,226804
329961,0.44,0.421301,1,227063
357701,0.76,0.751948,2,227553
359161,0.75,0.750779,2,227611
360621,0.76,0.756312,2,227611
362081,0.75,0.752525,2,227613
363541,0.76,0.75701,2,227613
365001,0.75,0.752804,2,227653
366461,0.76,0.757122,2,227653
367921,0.75,0.752849,2,227655
369381,0.76,0.757139,2,227655
370841,0.75,0.752856,2,227657
372301,0.76,0.757142,2,227657
373761,0.75,0.752857,2,227659
375221,0.76,0.757143,2,227659
376681,0.77,0.764857,2,227687
378141,0.78,0.773943,2,227687
385441,0.93,0.91452,2,228070
386901,0.94,0.929808,2,228070
388361,0.93,0.929923,2,228072
389821,0.94,0.935969,2,228072
391281,0.93,0.932388,2,228112
392741,0.94,0.936955,2,228112
394201,0.93,0.932782,2,228114
395661,0.94,0.937113,2,228114
397121,0.93,0.932845,2,228116
398581,0.94,0.937138,2,228116
400041,0.93,0.932855,2,228118
401501,0.94,0.937142,2,228118
402961,0.93,0.932857,2,228147
404421,0.94,0.937143,2,228147
405881,0.94,0.938857,2,228147
497861,0.87,0.90424,2,229966
502241,0.76,0.778351,2,229993
503701,0.75,0.761341,2,230020
505161,0.76,0.760536,2,230020
516841,0.09,0.299739,1,230374
519761,0,0.0551582,1,230452
521221,0.05,0.0520633,1,230503
522681,0.01,0.0268253,1,230523
524141,0.03,0.0287301,1,230548
525601,0.03,0.029492,1,230549
527061,0.03,0.0297968,1,230563
528521,0.03,0.0299187,1,230575
529981,0.09,0.0659675,1,230853
531441,0.1,0.086387,1,230853
532901,0.01,0.0405548,1,230926
534361,0.02,0.0282219,1,230926
535821,0.05,0.0412888,1,230970
537281,0.06,0.0525155,1,230970
538741,0.05,0.0510062,1,230985
540201,0.06,0.0564025,1,230985
541661,0.03,0.040561,1,231197
543121,0.05,0.0462244,1,231279
544581,0.06,0.0544898,1,231279
546041,0.05,0.0517959,1,231348
547501,0.06,0.0567184,1,231348
548961,0.03,0.0406873,1,231394
550421,0.04,0.0402749,1,231394
551881,0.05,0.04611,1,231409
553341,0.06,0.054444,1,231409
554801,0.06,0.0577776,1,231409
570861,0.31,0.256871,1,232130
572321,0.32,0.294748,1,232130
586921,0.45,0.421523,1,232567
588381,0.46,0.444609,1,232567
617581,0.81,0.780833,2,233464
626341,0.92,0.911808,2,233589
627801,0.91,0.910723,2,233605
629261,0.92,0.916289,2,233605
630721,0.91,0.912516,2,233607
632181,0.92,0.917006,2,233607
702261,0.94,0.946457,2,235536
703721,0.65,0.768583,2,235707
718321,0.43,0.441204,1,235981
719781,0.44,0.440482,1,235981
721241,0.41,0.422193,1,236004
722701,0.42,0.420877,1,236004
751901,0.79,0.768004,2,236787
753361,0.8,0.787201,2,236787
770881,0.92,0.90645,2,237183
784021,0.91,0.904832,2,237360
785481,0.92,0.913933,2,237360
786941,0.92,0.917573,2,237360
871621,0.27,0.414635,1,239247
874541,0.21,0.259542,1,239282
876001,0.22,0.235817,1,239282
880381,0.03,0.0791723,1,239343
881841,0.04,0.0556689,1,239343
883301,0.05,0.0522676,1,239446
884761,0.06,0.056907,1,239446
886221,0,0.0227628,1,239552
887681,0,0.00910512,1,239552
889141,0,0.00364205,1,239552
890601,0.01,0.00745682,1,239612
892061,0.02,0.0149827,1,239612
893521,0.03,0.0239931,1,239655
894981,0.04,0.0335972,1,239655
896441,0,0.0134389,1,239681
897901,0,0.00537556,1,239681
899361,0.07,0.0441502,1,239713
900821,0.08,0.0656601,1,239713
902281,0.03,0.044264,1,239735
903741,0.04,0.0417056,1,239735
905201,0.09,0.0706822,1,239765
906661,0.1,0.0882729,1,239765
908121,0.01,0.0413092,1,239869
909581,0.02,0.0285237,1,239869
911041,0.05,0.0414095,1,239973
912501,0.06,0.0525638,1,239973
913961,0.05,0.0510255,1,239975
915421,0.06,0.0564102,1,239975
916881,0,0.0225641,1,240034
918341,0,0.00902563,1,240034
919801,0,0.00361025,1,240078
921261,0,0.0014441,1,240078
922721,0,0.00057764,1,240103
924181,0,0.000231056,1,240103
925641,0.05,0.0300924,1,240138
927101,0.06,0.048037,1,240138
928561,0.13,0.0972148,1,240158
934401,0.01,0.0532247,1,240291
935861,0.02,0.0332899,1,240291
937321,0.05,0.043316,1,240397
938781,0.06,0.0533264,1,240397
940241,0.05,0.0513306,1,240399
941701,0.06,0.0565322,1,240399
943161,0,0.0226129,1,240456
944621,0,0.00904515,1,240456
946081,0,0.00361806,1,240456
947541,0.01,0.00744722,1,240500
949001,0.02,0.0149789,1,240500
950461,0,0.00599156,1,240525
951921,0,0.00239662,1,240525
953381,0.05,0.0309586,1,240562
954841,0.06,0.0483835,1,240562
956301,0.05,0.0493534,1,240586
957761,0.06,0.0557414,1,240586
959221,0.07,0.0642965,1,240618
960681,0.08,0.0737186,1,240618
962141,0.01,0.0354874,1,240713
963601,0.02,0.026195,1,240713
965061,0.03,0.028478,1,240821
966521,0.04,0.0353912,1,240821
967981,0.03,0.0321565,1,240823
969441,0.04,0.0368626,1,240823
970901,0.03,0.032745,1,240878
972361,0.04,0.037098,1,240878
973821,0.07,0.0568392,1,240921
975281,0.08,0.0707357,1,240921
976741,0.01,0.0342943,1,240946
978201,0.02,0.0257177,1,240946
979661,0.03,0.0282871,1,240985
981121,0.04,0.0353148,1,240985
982581,0.05,0.0441259,1,241009
984041,0.06,0.0536504,1,241009
