#Ack,Last Router Ocupation Router Arrival(Packets),Last Router Ocupation Router Arrival_ewma(Packets),Network Situation Router Arrival,Measure Time
0,0.75,0.75,2,150010
106581,0.05,0.415254,1,152379
109501,0.03,0.0916407,1,152418
110961,0.03,0.0546563,1,152435
112421,0,0.0218625,1,152454
113881,0,0.008745,1,152458
115341,0,0.003498,1,152460
116801,0,0.0013992,1,152463
118261,0.03,0.0185597,1,152477
119721,0.03,0.0254239,1,152478
121181,0,0.0101695,1,152486
122641,0.01,0.0100678,1,152496
124101,0.01,0.0100271,1,152584
125561,0.02,0.0160109,1,152584
127021,0.03,0.0244043,1,152821
128481,0.04,0.0337617,1,152821
129941,0.03,0.0315047,1,152857
131401,0.04,0.0366019,1,152857
132861,0,0.0146408,1,152879
134321,0,0.0058563,1,152879
135781,0,0.00234252,1,152884
137241,0,0.000937008,1,152884
138701,0.01,0.0063748,1,152900
140161,0.02,0.0145499,1,152900
141621,0.05,0.03582,1,152917
143081,0.06,0.050328,1,152917
144541,0,0.0201312,1,153006
146001,0,0.00805248,1,153006
147461,0.01,0.00922099,1,153244
148921,0.02,0.0156884,1,153244
150381,0.05,0.0362754,1,153280
151841,0.06,0.0505101,1,153280
153301,0,0.0202041,1,153301
154761,0,0.00808162,1,153301
156221,0,0.00323265,1,153306
157681,0,0.00129306,1,153306
159141,0.01,0.00651722,1,153322
160601,0.02,0.0146069,1,153322
162061,0,0.00584276,1,153341
163521,0,0.0023371,1,153341
164981,0,0.000934841,1,153341
166441,0,0.000373936,1,153428
167901,0,0.000149575,1,153428
169361,0,5.98298e-05,1,153666
170821,0,2.39319e-05,1,153666
172281,0.04,0.0240096,1,153704
173741,0.05,0.0396038,1,153704
175201,0,0.0158415,1,153723
176661,0,0.00633661,1,153723
178121,0,0.00253464,1,153728
179581,0,0.00101386,1,153728
181041,0.01,0.00640554,1,153744
182501,0.02,0.0145622,1,153744
183961,0,0.00582489,1,153763
185421,0,0.00232995,1,153763
186881,0,0.000931982,1,153849
188341,0,0.000372793,1,153849
189801,0.05,0.0301491,1,154050
191261,0,0.0120596,1,154088
192721,0,0.00482386,1,154088
194181,0,0.00192954,1,154127
195641,0,0.000771817,1,154127
197101,0.01,0.00630873,1,154145
198561,0.02,0.0145235,1,154145
200021,0,0.0058094,1,154150
201481,0,0.00232376,1,154150
202941,0,0.000929503,1,154166
204401,0,0.000371801,1,154166
205861,0,0.000148721,1,154185
207321,0,5.94882e-05,1,154185
208781,0,2.37953e-05,1,154271
210241,0,9.51811e-06,1,154271
211701,0,3.80724e-06,1,154271
213161,0.01,0.00600152,1,154509
214621,0.02,0.0144006,1,154509
216081,0.01,0.0117602,1,154548
217541,0.02,0.0167041,1,154548
219001,0.03,0.0246816,1,154566
220461,0.04,0.0338727,1,154566
221921,0,0.0135491,1,154571
223381,0,0.00541962,1,154571
224841,0.01,0.00816785,1,154587
226301,0.02,0.0152671,1,154587
227761,0.01,0.0121069,1,154606
229221,0.02,0.0168427,1,154606
230681,0,0.0067371,1,154692
232141,0,0.00269484,1,154692
233601,0.01,0.00707794,1,154694
235061,0.02,0.0148312,1,154694
236521,0.03,0.0239325,1,154931
237981,0.04,0.033573,1,154931
239441,0.01,0.0194292,1,154970
240901,0.02,0.0197717,1,154970
242361,0.01,0.0139087,1,154989
243821,0.02,0.0175635,1,154989
245281,0,0.00702539,1,154993
246741,0,0.00281015,1,154993
248201,0.01,0.00712406,1,155009
249661,0.02,0.0148496,1,155009
251121,0.03,0.0239399,1,155028
252581,0.04,0.0335759,1,155028
254041,0,0.0134304,1,155114
255501,0,0.00537215,1,155114
256961,0.01,0.00814886,1,155116
258421,0.02,0.0152595,1,155116
259881,0.02,0.0181038,1,155116
261341,0.01,0.0132415,1,155354
262801,0.02,0.0172966,1,155354
264261,0.03,0.0249186,1,155392
265721,0.04,0.0339675,1,155392
267181,0.01,0.019587,1,155411
268641,0.02,0.0198348,1,155411
270101,0,0.00793392,1,155415
271561,0,0.00317357,1,155415
273021,0,0.00126943,1,155431
