#Ack,Last Router Ocupation Router Arrival(Packets),Last Router Ocupation Router Arrival_ewma(Packets),Network Situation Router Arrival,Measure Time
16061,0.94,0.9472,2,210951
102201,0.88,0.9256,2,212423
103661,0.91,0.91624,2,212468
93441,0.41,0.404655,1,212630
115341,0.19,0.248345,1,212696
116801,0.2,0.219338,1,212696
137241,0.22,0.204874,1,213305
138701,0.25,0.23195,1,213360
140161,0.26,0.24878,1,213360
141621,0.27,0.261512,1,213400
143081,0.28,0.272605,1,213400
144541,0.29,0.283042,1,213453
146001,0.3,0.293217,1,213453
147461,0.29,0.291287,1,213479
148921,0.3,0.296515,1,213479
150381,0.3,0.298606,1,213479
154761,0.47,0.421111,1,213736
200021,0.79,0.752007,2,214687
201481,0.8,0.780803,2,214687
202941,0.79,0.786321,2,214730
204401,0.8,0.794528,2,214730
219001,0.92,0.907026,2,215083
220461,0.95,0.932811,2,215147
300761,0.94,0.9472,2,216707
308061,0.87,0.921459,2,216999
313901,0.75,0.775221,2,217071
315361,0.76,0.766089,2,217071
316821,0.79,0.780435,2,217102
318281,0.8,0.792174,2,217102
319741,0.73,0.75487,2,217156
324121,0.76,0.755352,2,217192
332881,0.8,0.776865,2,217463
334341,0.77,0.772746,2,217493
335801,0.78,0.777098,2,217493
340181,0.77,0.759414,2,217562
341641,0.78,0.771766,2,217562
347481,0.95,0.918845,2,217650
350401,0.93,0.935415,2,217671
351861,0.94,0.938166,2,217671
353321,0.93,0.933266,2,217713
354781,0.94,0.937307,2,217713
356241,0.95,0.944923,2,217914
357701,0.95,0.947969,2,217924
465741,0.85,0.91,2,219845
471581,0.73,0.7588,2,219910
515381,0.91,0.905748,2,220496
519761,0.91,0.905408,2,220551
521221,0.92,0.914163,2,220551
621961,0.73,0.76984,2,222273
623421,0.74,0.751936,2,222273
632181,0.42,0.432169,1,222364
635101,0.24,0.268347,1,222395
638021,0.02,0.0573355,1,222420
639481,0.03,0.0409342,1,222458
640941,0.04,0.0403737,1,222458
642401,0.03,0.0341495,1,222492
643861,0.04,0.0376598,1,222492
645321,0.01,0.0210639,1,222512
646781,0.02,0.0204256,1,222512
648241,0.02,0.0201702,1,222512
649701,0.05,0.0380681,1,222672
651161,0.06,0.0512272,1,222672
652621,0,0.0204909,1,222702
654081,0,0.00819636,1,222702
655541,0.01,0.00927854,1,222731
657001,0.02,0.0157114,1,222731
658461,0.03,0.0242846,1,222757
659921,0.04,0.0337138,1,222757
661381,0.01,0.0194855,1,222774
662841,0.02,0.0197942,1,222774
664301,0,0.00791768,1,222806
665761,0,0.00316707,1,222806
667221,0.05,0.0312668,1,222828
668681,0.06,0.0485067,1,222828
670141,0.07,0.0614027,1,222842
671601,0.08,0.0725611,1,222842
673061,0.03,0.0470244,1,222881
674521,0.04,0.0428098,1,222881
675981,0,0.0171239,1,222915
677441,0,0.00684956,1,222915
678901,0.01,0.00873983,1,222934
680361,0.02,0.0154959,1,222934
681821,0.07,0.0481984,1,223095
683281,0.08,0.0672794,1,223095
684741,0.01,0.0329117,1,223123
686201,0.02,0.0251647,1,223123
687661,0.05,0.0400659,1,223152
689121,0.06,0.0520264,1,223152
690581,0.11,0.0868105,1,223179
693501,0.01,0.0486897,1,223195
694961,0.02,0.0314759,1,223195
696421,0.01,0.0185903,1,223227
697881,0.02,0.0194361,1,223227
699341,0.05,0.0377745,1,223251
700801,0.06,0.0511098,1,223251
702261,0.03,0.0384439,1,223266
703721,0.04,0.0393776,1,223266
705181,0.01,0.021751,1,223303
706641,0.02,0.0207004,1,223303
708101,0,0.00828016,1,223336
709561,0,0.00331207,1,223336
711021,0.01,0.00732483,1,223355
712481,0.02,0.0149299,1,223355
713941,0.03,0.023972,1,223519
715401,0.04,0.0335888,1,223519
716861,0.04,0.0374355,1,223519
718321,0.07,0.0569742,1,223544
719781,0.08,0.0707897,1,223544
721241,0.07,0.0703159,1,223575
722701,0.08,0.0761264,1,223575
738761,0.05,0.0914301,1,223724
740221,0.06,0.072572,1,223724
741681,0.01,0.0350288,1,223757
743141,0.02,0.0260115,1,223757
744601,0.03,0.0284046,1,223776
746061,0.04,0.0353618,1,223776
747521,0.03,0.0321447,1,223941
748981,0.04,0.0368579,1,223941
750441,0.03,0.0327432,1,223943
751901,0.04,0.0370973,1,223943
753361,0.03,0.0328389,1,223969
754821,0.04,0.0371356,1,223969
756281,0.01,0.0208542,1,224000
757741,0.02,0.0203417,1,224000
759201,0.01,0.0141367,1,224033
760661,0.02,0.0176547,1,224033
762121,0.01,0.0130619,1,224045
763581,0.02,0.0172247,1,224045
765041,0.01,0.0128899,1,224075
766501,0.02,0.017156,1,224075
767961,0.01,0.0128624,1,224102
769421,0.02,0.017145,1,224102
770881,0.07,0.048858,1,224117
772341,0.08,0.0675432,1,224117
773801,0.03,0.0450173,1,224148
775261,0.04,0.0420069,1,224148
776721,0.03,0.0348028,1,224179
778181,0.04,0.0379211,1,224179
779641,0.01,0.0211684,1,224199
781101,0.02,0.0204674,1,224199
782561,0.01,0.014187,1,224364
784021,0.02,0.0176748,1,224364
785481,0.01,0.0130699,1,224366
786941,0.02,0.017228,1,224366
788401,0.01,0.0128912,1,224392
789861,0.02,0.0171565,1,224392
791321,0.02,0.0188626,1,224392
792781,0.01,0.013545,1,224422
794241,0.02,0.017418,1,224422
795701,0.01,0.0129672,1,224455
797161,0.02,0.0171869,1,224455
798621,0.05,0.0368748,1,224467
800081,0.06,0.0507499,1,224467
801541,0.05,0.0503,1,224497
803001,0.06,0.05612,1,224497
804461,0.05,0.052448,1,224524
805921,0.06,0.0569792,1,224524
807381,0.05,0.0527917,1,224542
808841,0.06,0.0571167,1,224542
810301,0.01,0.0288467,1,224571
811761,0.02,0.0235387,1,224571
813221,0.03,0.0274155,1,224602
814681,0.04,0.0349662,1,224602
816141,0,0.0139865,1,224621
817601,0,0.00559459,1,224621
819061,0.01,0.00823784,1,224786
820521,0.02,0.0152951,1,224786
821981,0.01,0.0121181,1,224788
823441,0.02,0.0168472,1,224788
824901,0.03,0.0247389,1,224814
826361,0.04,0.0338956,1,224814
827821,0.05,0.0435582,1,224843
829281,0.06,0.0534233,1,224843
830741,0.03,0.0393693,1,224876
832201,0.04,0.0397477,1,224876
833661,0.03,0.0338991,1,224890
835121,0.04,0.0375596,1,224890
836581,0.05,0.0450239,1,224920
838041,0.06,0.0540095,1,224920
839501,0.03,0.0396038,1,224947
840961,0.04,0.0398415,1,224947
842421,0.03,0.0339366,1,224965
843881,0.04,0.0375746,1,224965
845341,0.03,0.0330299,1,224992
846801,0.04,0.0372119,1,224992
848261,0.05,0.0448848,1,225024
849721,0.06,0.0539539,1,225024
851181,0.03,0.0395816,1,225042
852641,0.04,0.0398326,1,225042
854101,0.03,0.033933,1,225207
855561,0.04,0.0375732,1,225207
857021,0.03,0.0330293,1,225209
858481,0.04,0.0372117,1,225209
859941,0.05,0.0448847,1,225236
861401,0.06,0.0539539,1,225236
862861,0.05,0.0515815,1,225266
864321,0.06,0.0566326,1,225266
865781,0.07,0.064653,1,225298
867241,0.08,0.0738612,1,225298
868701,0.08,0.0775445,1,225298
870161,0.11,0.0970178,1,225312
890601,0.05,0.0909111,1,225629
892061,0.06,0.0723644,1,225629
893521,0.05,0.0589458,1,225631
894981,0.06,0.0595783,1,225631
896441,0.05,0.0538313,1,225659
897901,0.06,0.0575325,1,225659
899361,0.07,0.065013,1,225689
900821,0.08,0.0740052,1,225689
902281,0.07,0.0716021,1,225722
903741,0.08,0.0766408,1,225722
905201,0.07,0.0726563,1,225724
906661,0.08,0.0770625,1,225724
908121,0.05,0.060825,1,225739
909581,0.06,0.06033,1,225739
911041,0.05,0.054132,1,225773
912501,0.06,0.0576528,1,225773
913961,0.05,0.0530611,1,225799
915421,0.06,0.0572244,1,225799
916881,0.05,0.0528898,1,225817
918341,0.06,0.0571559,1,225817
919801,0.07,0.0648624,1,225844
921261,0.08,0.0739449,1,225844
922721,0.09,0.083578,1,225874
924181,0.1,0.0934312,1,225874
928561,0.05,0.0753396,1,226053
930021,0.06,0.0661358,1,226053
931481,0.05,0.0564543,1,226055
932941,0.06,0.0585817,1,226055
934401,0.05,0.0534327,1,226083
935861,0.06,0.0573731,1,226083
937321,0.05,0.0529492,1,226114
938781,0.06,0.0571797,1,226114
940241,0.07,0.0648719,1,226147
941701,0.08,0.0739488,1,226147
943161,0.07,0.0715795,1,226149
944621,0.08,0.0766318,1,226149
946081,0.07,0.0726527,1,226163
947541,0.08,0.0770611,1,226163
949001,0.08,0.0788244,1,226163
950461,0.11,0.0975298,1,226197
973821,0.21,0.204442,1,226507
975281,0.22,0.213777,1,226507
976741,0.23,0.223511,1,226538
978201,0.24,0.233404,1,226538
979661,0.25,0.243362,1,226572
981121,0.26,0.253345,1,226572
982581,0.25,0.251338,1,226574
984041,0.26,0.256535,1,226574
985501,0.25,0.252614,1,226588
986961,0.26,0.257046,1,226588
988421,0.23,0.240818,1,226623
989881,0.24,0.240327,1,226623
991341,0.27,0.258131,1,226650
992801,0.28,0.271252,1,226650
994261,0.27,0.270501,1,226668
995721,0.28,0.2762,1,226668
997181,0.27,0.27248,1,226696
998641,0.28,0.276992,1,226696
1000101,0.27,0.272797,1,226728
1001561,0.28,0.277119,1,226728
1003021,0.27,0.272847,1,226748
1004481,0.28,0.277139,1,226748
1019081,0.41,0.402253,1,227005
1020541,0.41,0.406901,1,227007
1022001,0.42,0.41476,1,227007
1023461,0.41,0.411904,1,227021
1024921,0.42,0.416762,1,227021
1026381,0.41,0.412705,1,227055
1027841,0.42,0.417082,1,227055
1029301,0.42,0.418833,1,227055
1030761,0.47,0.449533,1,227084
1122741,0.93,0.91667,2,228066
1124201,0.94,0.930668,2,228066
1125661,0.93,0.930267,2,228086
1127121,0.94,0.936107,2,228086
1257061,0.93,0.9388,2,229686
1267281,0.85,0.9099,2,229797
1280421,0.87,0.917151,2,229977
1283341,0.35,0.440935,1,230205
1286261,0.11,0.20135,1,230270
1287721,0.01,0.0865398,1,230309
1289181,0.01,0.0406159,1,230321
1290641,0.03,0.0342464,1,230332
1292101,0.05,0.0436985,1,230359
1293561,0.09,0.0714794,1,230363
1295021,0.09,0.0825918,1,230373
1296481,0.09,0.0870367,1,230390
1297941,0.03,0.0528147,1,230441
1299401,0.05,0.0511259,1,230464
1300861,0.05,0.0504503,1,230502
1302321,0.05,0.0501801,1,230609
1303781,0.05,0.0500721,1,230667
1305241,0.06,0.0560288,1,230667
1306701,0.01,0.0284115,1,230730
1308161,0.02,0.0233646,1,230730
1309621,0.03,0.0273458,1,230754
1311081,0.04,0.0349383,1,230754
1312541,0,0.0139753,1,230788
1314001,0,0.00559013,1,230788
1315461,0.05,0.0322361,1,230815
1316921,0.06,0.0488944,1,230815
1318381,0.03,0.0375578,1,230887
1319841,0.04,0.0390231,1,230887
1321301,0.03,0.0336092,1,231032
1322761,0.04,0.0374437,1,231032
1324221,0.05,0.0449775,1,231091
1325681,0.06,0.053991,1,231091
1327141,0.05,0.0515964,1,231152
1328601,0.06,0.0566386,1,231152
1330061,0.03,0.0406554,1,231177
1331521,0.04,0.0402622,1,231177
1332981,0,0.0161049,1,231210
1334441,0,0.00644195,1,231210
1335901,0.03,0.0205768,1,231239
1337361,0.04,0.0322307,1,231239
1338821,0.09,0.0668923,1,231310
1340281,0.1,0.0867569,1,231310
1341741,0.07,0.0767028,1,231455
1343201,0.08,0.0786811,1,231455
1344661,0.08,0.0794724,1,231455
1346121,0.11,0.097789,1,231515
1354881,0.05,0.0845906,1,231632
1356341,0.06,0.0698362,1,231632
1357801,0.09,0.0819345,1,231662
1359261,0.1,0.0927738,1,231662
1366561,0.25,0.226713,1,231941
1368021,0.26,0.246685,1,231941
1369481,0.27,0.260674,1,232003
1370941,0.28,0.27227,1,232003
1372401,0.29,0.282908,1,232027
1373861,0.3,0.293163,1,232027
1375321,0.29,0.291265,1,232055
1376781,0.3,0.296506,1,232055
1385541,0.44,0.423234,1,232310
1433721,0.76,0.7545,2,233267
1435181,0.77,0.7638,2,233331
1436641,0.78,0.77352,2,233331
1438101,0.77,0.771408,2,233333
1439561,0.78,0.776563,2,233333
1441021,0.78,0.778625,2,233333
1442481,0.79,0.78545,2,233359
1443941,0.8,0.79418,2,233359
1445401,0.79,0.791672,2,233387
1446861,0.8,0.796669,2,233387
1448321,0.79,0.792668,2,233421
1449781,0.8,0.797067,2,233421
1457081,0.93,0.931692,2,233726
1458541,0.94,0.936677,2,233726
1619141,0.77,0.760715,2,236641
1620601,0.78,0.772286,2,236641
1622061,0.77,0.770914,2,236672
1623521,0.78,0.776366,2,236672
1624981,0.77,0.772546,2,236690
1626441,0.78,0.777019,2,236690
1627901,0.75,0.760807,2,236709
1629361,0.76,0.760323,2,236709
1630821,0.75,0.754129,2,236731
1632281,0.76,0.757652,2,236731
1633741,0.77,0.765061,2,236763
1635201,0.78,0.774024,2,236763
1636661,0.77,0.77161,2,236765
1638121,0.78,0.776644,2,236765
1639581,0.79,0.784658,2,236922
1641041,0.8,0.793863,2,236922
1670241,0.92,0.91081,2,237383
1671701,0.92,0.916324,2,237383
1775361,0.94,0.9472,2,239036
1776821,0.95,0.94888,2,239063
1785581,0.75,0.794671,2,239146
1787041,0.76,0.773868,2,239146
1797261,0,0.0417077,1,239391
1798721,0,0.0166831,1,239391
1800181,0,0.00667323,1,239443
1801641,0,0.00266929,1,239443
1803101,0,0.00106772,1,239443
1804561,0,0.000427087,1,239481
1806021,0,0.000170835,1,239481
1807481,0,6.83339e-05,1,239509
1808941,0,2.73336e-05,1,239509
1810401,0.01,0.00601093,1,239532
1811861,0.02,0.0144044,1,239532
1813321,0.01,0.0117617,1,239560
1814781,0.02,0.0167047,1,239560
1816241,0.01,0.0126819,1,239582
1817701,0.02,0.0170728,1,239582
1819161,0,0.0068291,1,239605
1820621,0,0.00273164,1,239605
1822081,0.03,0.0190927,1,239622
1823541,0.04,0.0316371,1,239622
1825001,0.01,0.0186548,1,239706
1826461,0.02,0.0194619,1,239706
1827921,0.09,0.0617848,1,239770
1829381,0.1,0.0847139,1,239770
1830841,0,0.0338856,1,239813
1832301,0,0.0135542,1,239813
1833761,0,0.00542169,1,239865
1835221,0,0.00216868,1,239865
1836681,0,0.00086747,1,239902
1838141,0,0.000346988,1,239902
1839601,0.07,0.0421388,1,239930
1841061,0.08,0.0648555,1,239930
1842521,0.03,0.0439422,1,239953
1843981,0.04,0.0415769,1,239953
1845441,0.07,0.0586308,1,239981
1846901,0.08,0.0714523,1,239981
1848361,0.01,0.0345809,1,240003
1849821,0.02,0.0258324,1,240003
1851281,0.03,0.0283329,1,240026
1852741,0.04,0.0353332,1,240026
1854201,0.01,0.0201333,1,240044
1855661,0.02,0.0200533,1,240044
1857121,0.01,0.0140213,1,240127
1858581,0.02,0.0176085,1,240127
1860041,0.15,0.0970434,1,240195
1862961,0,0.0539269,1,240234
1864421,0,0.0215708,1,240234
1865881,0,0.00862831,1,240286
1867341,0,0.00345132,1,240286
1868801,0,0.00138053,1,240323
1870261,0,0.000552212,1,240323
1871721,0,0.000220885,1,240323
1873181,0.05,0.0300884,1,240354
1874641,0.06,0.0480353,1,240354
1876101,0.07,0.0612141,1,240375
1877561,0.08,0.0724857,1,240375
1879021,0.07,0.0709943,1,240405
1880481,0.08,0.0763977,1,240405
1881941,0.09,0.0845591,1,240424
1883401,0.1,0.0938236,1,240424
1884861,0.03,0.0555295,1,240448
1886321,0.04,0.0462118,1,240448
1887781,0.03,0.0364847,1,240465
1889241,0.04,0.0385939,1,240465
1890701,0.03,0.0334376,1,240548
1892161,0.04,0.037375,1,240548
1893621,0.11,0.08095,1,240623
1896541,0.01,0.047752,1,240655
1898001,0.02,0.0311008,1,240655
1899461,0.01,0.0184403,1,240707
1900921,0.02,0.0193761,1,240707
1902381,0,0.00775045,1,240744
1903841,0,0.00310018,1,240744
1905301,0.01,0.00724007,1,240746
1906761,0.02,0.014896,1,240746
1908221,0.05,0.0359584,1,240778
1909681,0.06,0.0503834,1,240778
1911141,0.05,0.0501533,1,240800
1912601,0.06,0.0560613,1,240800
1914061,0.05,0.0524245,1,240830
1915521,0.06,0.0569698,1,240830
1916981,0.05,0.0527879,1,240850
1918441,0.06,0.0571152,1,240850
1919901,0.05,0.0528461,1,240871
1921361,0.06,0.0571384,1,240871
1922821,0.01,0.0288554,1,240888
1924281,0.02,0.0235421,1,240888
1925741,0.01,0.0154169,1,240971
1927201,0.02,0.0181667,1,240971
1928661,0.05,0.0372667,1,241050
1930121,0.06,0.0509067,1,241050
1931581,0.03,0.0383627,1,241077
1933041,0.04,0.0393451,1,241077
1934501,0.01,0.021738,1,241129
1935961,0.02,0.0206952,1,241129
1937421,0,0.00827808,1,241166
1938881,0,0.00331123,1,241166
1940341,0.01,0.00732449,1,241168
1941801,0.02,0.0149298,1,241168
1943261,0.01,0.0119719,1,241202
1944721,0.02,0.0167888,1,241202
1946181,0.02,0.0187155,1,241202
1947641,0.05,0.0374862,1,241224
1949101,0.06,0.0509945,1,241224
1950561,0.05,0.0503978,1,241254
1952021,0.06,0.0561591,1,241254
1953481,0.07,0.0644636,1,241274
1954941,0.08,0.0737855,1,241274
1956401,0.09,0.0835142,1,241295
1957861,0.1,0.0934057,1,241295
1959321,0.07,0.0793623,1,241310
1960781,0.08,0.0797449,1,241310
1962241,0.03,0.049898,1,241393
1963701,0.04,0.0439592,1,241393
1965161,0.09,0.0715837,1,241474
1966621,0.1,0.0886335,1,241474
1968081,0.05,0.0654534,1,241500
1969541,0.06,0.0621814,1,241500
1971001,0.01,0.0308725,1,241551
1972461,0.02,0.024349,1,241551
1973921,0,0.00973961,1,241588
1975381,0,0.00389584,1,241588
1976841,0.01,0.00755834,1,241590
1978301,0.02,0.0150233,1,241590
1979761,0.01,0.0120093,1,241624
1981221,0.02,0.0168037,1,241624
1982681,0.01,0.0127215,1,241647
1984141,0.02,0.0170886,1,241647
1985601,0.03,0.0248354,1,241677
1987061,0.04,0.0339342,1,241677
1988521,0.03,0.0315737,1,241698
1989981,0.04,0.0366295,1,241698
1991441,0.05,0.0446518,1,241720
1992901,0.06,0.0538607,1,241720
1994361,0.05,0.0515443,1,241734
1995821,0.06,0.0566177,1,241734
1997281,0.09,0.0766471,1,241815
1998741,0.1,0.0906588,1,241815
2008961,0.01,0.0574586,1,242009
2010421,0.02,0.0349834,1,242009
2011881,0.01,0.0199934,1,242011
2013341,0.02,0.0199974,1,242011
2014801,0.03,0.0259989,1,242045
2016261,0.04,0.0343996,1,242045
2017721,0.03,0.0317598,1,242068
2019181,0.04,0.0367039,1,242068
2020641,0.03,0.0326816,1,242099
2022101,0.04,0.0370726,1,242099
