#Ack,ack_ewma(ms),send_ewma(ms),rtt_ratio,cwnd_(Bytes),Last_Router_Ocupation_Ack_Arriaval(Packets),Last_Router_Ocupation_Packet_Sent(Packets),Network_Situation,AckArrival(ms),TSInsideAck(ms),RTTAck(ms),Last_Router_Ocupation_Router_Arrival(Packets),Last_Router_Ocupation_Router_Arrival_ewma(Packets),Network_Situation_Router_Arrival,Measure_Time
9690721,0.13711455,0.13665496,0.9291498,0.6659283868586194,0.776904,0.82,2,74311,73852,459,0.81,0.778045,2,74058
5771821,0.058822572,0.05790652,0.9412955,0.010927805336852805,0.90197,0.79,2,119115,118650,465,0.83,0.831654,2,118664
9599021,0.038153183,0.036482256,0.9392713,0.6596530084902178,0.687116,0.77,1,74177,73713,464,0.7,0.7,2,73723
7423041,0.1955805,0.18262224,0.8906882,0.007629312742406085,0.546002,0.41,1,145671,145231,440,0.37,0.371507,1,145243
31168821,0.32466996,0.2349136,0.92712545,0.010351466699029617,0.389996,0.31,1,281073,280615,458,0.32,0.318333,1,280647
28345181,0.27776375,0.27974737,0.86234814,0.0056901904863038985,0.248706,0.09,1,194411,193985,426,0.09,0.0916731,1,194021
3553701,0.031545244,0.012735791,0.94331986,0.24473975636766335,0.847894,0.87,2,74028,73562,466,0.8,0.799997,2,73572
20881181,0.36589327,0.38079098,0.85425097,0.009331907340827379,0.0254831,0.01,1,256004,255582,422,0.01,0.0118331,1,255614
12938641,0.033468086,0.0035354404,0.95141697,0.8890734588409007,0.783728,0.86,2,75093,74623,470,0.83,0.827998,2,74647
5245141,0.08537404,0.05205647,0.88866395,0.36360280546327056,0.142014,0.25,1,69584,69145,439,0.17,0.171119,1,69164
23865541,0.45691708,0.43047523,0.8643725,0.00394145339987965,0.0693577,0.15,1,214861,214434,427,0.07,0.0793464,1,214456
2237881,0.029021624,0.0631144,0.8704453,0.1524547803617571,0.00471949,0.21,1,59542,59112,430,0.18,0.17928,1,59122
5543421,0.13905443,0.23175706,0.8562753,0.38113695090439276,0.00155141,0.04,1,50568,50145,423,0.0,3.84e-07,1,50155
9946561,0.039802525,0.008463612,0.9412955,0.6832779623477298,0.718437,0.76,1,75219,74754,465,0.82,0.803999,2,74801
25926081,0.07673443,0.07659082,0.85829955,0.009029768857739548,0.062256,0.05,1,187997,187573,424,0.05,0.0516667,1,187585
16671361,0.19833283,0.23616046,0.87854254,0.00733539141471604,0.0316002,0.03,1,111434,111000,434,0.04,0.0383493,1,111022
26120681,0.07397754,0.0738644,0.8704453,0.004577840480994352,0.349835,0.23,1,289323,288893,430,0.23,0.219667,1,288982
13334901,0.035101812,0.035309378,0.9453441,0.9162052417866371,0.832164,0.89,2,76510,76043,467,0.86,0.859997,2,76053
2481261,0.032051545,0.005598064,0.8643725,0.16906607604282023,0.102581,0.1,1,60395,59968,427,0.0,1.20198e-25,1,59978
28234221,0.4457138,0.3297087,0.95141697,0.006302684607877344,0.464559,0.39,1,260282,259812,470,0.4,0.398331,1,259852
1920681,0.082020946,0.10076843,0.93117404,0.13418235511258766,0.771214,0.59,2,118965,118505,460,0.75,0.74848,2,118515
4750401,0.35722306,0.33118698,0.9291498,0.012026755057975192,0.0473668,0.77,1,131736,131277,459,0.7,0.71146,2,131300
10168941,0.031545244,0.004540524,0.9412955,0.6984126984126984,0.807872,0.77,2,76102,75637,465,0.76,0.76,2,75647
10726361,0.21576947,0.13614708,0.9372469,0.7366186784791436,0.768102,0.71,2,78028,77565,463,0.78,0.77864,2,77575
2256621,0.031545244,0.0065548946,0.9392713,0.15485418973791068,0.830002,0.91,2,80082,79618,464,0.71,0.71,2,79628
8289421,0.08646331,0.08881171,0.89271253,0.007930060629965058,0.497998,0.39,1,145752,145311,441,0.39,0.391673,1,145329
19233321,0.10366997,0.10377823,0.85425097,0.006753237559226728,0.048399,0.01,1,108707,108285,422,0.01,0.0116667,1,108301
27933201,0.32060218,0.2775905,0.9190283,0.008120066546316945,0.354,0.25,1,181865,181411,454,0.28,0.277533,1,181441
12946761,0.31319696,0.35973117,0.9392713,0.8896271686969361,0.77971,0.73,2,75129,74665,464,0.79,0.790079,2,74675
7442461,0.06475734,0.24484919,0.92712545,0.5193798449612403,0.759202,0.92,2,77172,76714,458,0.72,0.720016,2,76724
21870661,0.48661536,0.4680781,0.8603239,0.0065320064523632535,0.0874773,0.11,1,192718,192293,425,0.07,0.0714939,1,192337
16656241,0.4578177,0.20573024,0.9392713,0.006663480938727833,0.349808,0.23,1,135579,135115,464,0.24,0.237533,1,135157
33104281,0.47280797,0.45966017,0.85829955,0.011940411717410762,0.0186528,0.05,1,233840,233416,424,0.05,0.0515067,1,233438
21847061,0.13288513,0.17753558,0.87854254,0.013123050005815217,0.0300583,0.27,1,141298,140864,434,0.19,0.204166,1,140887
9796801,0.031545244,0.017641308,0.9412955,0.6731266149870802,0.789149,0.83,2,74710,74245,465,0.75,0.755965,2,74262
6889601,0.061949812,0.027850363,0.94331986,0.48025101513473606,0.819659,0.89,2,75233,74767,466,0.72,0.720016,2,74777
26154921,0.06994022,0.069911726,0.8724696,0.0049874340731301545,0.222288,0.17,1,165711,165280,431,0.17,0.175667,1,165481
6145581,0.09332266,0.40357625,0.8724696,0.42764857881136953,0.187328,0.13,1,72567,72136,431,0.16,0.160137,1,72146
10870721,0.4822968,0.4505385,0.9352227,0.7465854558877815,0.834623,0.77,2,78717,78255,462,0.79,0.789952,2,78265
12837761,0.053551994,0.12312864,0.9453441,0.8822443706164637,0.796146,0.92,2,74772,74305,467,0.76,0.77584,2,74321
13130861,0.031566534,0.005653512,0.9392713,0.9021779254337394,0.774003,0.87,2,75959,75495,464,0.7,0.7,2,75505
17991481,0.41239253,0.3990044,0.85829955,0.005782854715635856,0.0536224,0.07,1,222772,222348,424,0.07,0.0675067,1,222389
10187861,0.031541143,0.025310181,0.9352227,0.6997046880767811,0.837563,0.94,2,76115,75653,462,0.73,0.730004,2,75663
23306161,0.09549676,0.36324662,0.8562753,0.00562457966089696,0.0107983,0.03,1,277570,277147,423,0.03,0.0279653,1,277199
7084481,0.04669879,0.025202027,0.9473683,0.49427833148763384,0.748256,0.8,1,75929,75461,468,0.81,0.815926,2,75486
14302921,0.031656124,0.11347059,0.9372469,0.9826504245108896,0.80801,0.74,2,80163,79700,463,0.79,0.78912,2,79710
4193081,0.029025093,0.15115422,0.9291498,0.2888519748984865,0.759173,0.93,2,76362,75903,459,0.74,0.7396,2,75913
6680781,0.03912651,0.041163523,0.9412955,0.4654854189737911,0.822085,0.79,2,74507,74042,465,0.75,0.75,2,74052
1696681,0.03255469,0.004151869,0.9392713,0.11627906976744186,0.698495,0.79,1,78185,77721,464,0.71,0.71,2,77731
9280161,0.30615762,0.39135,0.9251012,0.004854821826787421,0.568976,0.37,1,158606,158149,457,0.38,0.378332,1,158177
11089521,0.031545244,0.0030232323,0.94331986,0.7619047619047619,0.786476,0.82,2,79377,78911,466,0.74,0.743998,2,78928
9479821,0.031606443,0.20212188,0.8663967,0.6528239202657807,0.0279575,0.3,1,63557,63129,428,0.11,0.110272,1,63139
8211861,0.04384032,0.07577374,0.94331986,0.5732742709486895,0.672485,0.84,1,79955,79489,466,0.78,0.779997,2,79499
12298981,0.101178214,0.088482514,0.8562753,0.013439979368619064,0.0256862,0.05,1,190801,190378,423,0.03,0.0315067,1,190397
12053701,0.164387,0.19055213,0.8805668,0.013227597506030128,0.089936,0.11,1,189786,189351,435,0.04,0.0407333,1,189374
6635521,0.06309096,0.06297917,0.9534413,0.011931562473136223,0.135014,0.92,1,103632,103161,471,0.9,0.899657,2,103175
7390261,0.03306793,0.025373155,0.9412955,0.5158730158730159,0.773838,0.9,2,77084,76619,465,0.77,0.769999,2,76629
661881,0.0314443,0.004534463,0.9372469,0.04521963824289406,0.72975,0.64,1,74450,73987,463,0.72,0.719998,2,73997
2652221,0.09515197,0.23976253,0.93117404,0.00950952431519491,0.80704,0.76,2,100941,100481,460,0.74,0.738297,2,100493
5039481,0.186016,0.21388212,0.85425097,0.012299691034957044,0.142483,0.0,1,133025,132603,422,0.05,0.0439933,1,132626
11106381,0.03659248,0.13874252,0.85829955,0.7639350313768919,0.160396,0.17,1,68829,68405,424,0.03,0.029968,1,68415
6682421,0.020443367,0.008232705,0.94331986,0.46566998892580286,0.804417,0.75,2,74508,74042,466,0.85,0.8444,2,74054
5103301,0.031051088,0.0151684135,0.9392713,0.3519748984865264,0.779828,0.71,2,79625,79161,464,0.77,0.76999,2,79171
6593601,0.040984053,0.010341818,0.86842096,0.452750092284976,0.186495,0.1,1,64084,63655,429,0.06,0.054,1,63671
5748461,0.26401004,0.25080487,0.93319833,0.010903533123985497,0.89232,0.81,2,119071,118610,461,0.82,0.811507,2,118632
12475841,0.031664483,0.020268863,0.94331986,0.857327427094869,0.748157,0.83,1,73622,73156,466,0.76,0.767981,2,73174
13303061,0.033140488,0.012777322,0.9534413,0.9139904023624954,0.706134,0.85,1,76471,76000,471,0.88,0.878795,2,76014
3611121,0.032931026,0.0016678448,0.8663967,0.24750830564784054,5.7678e-10,0.0,1,44157,43729,428,0.0,3.29803e-30,1,43739
18155641,0.035766315,0.05210055,0.93117404,0.011485054890598057,0.949951,0.75,2,101179,100719,460,0.76,0.758334,2,100731
23256401,0.44469962,0.5059864,0.9251012,0.006657539303286357,0.36648,0.19,1,259706,259249,457,0.22,0.217501,1,259285
8071661,0.053006105,0.16403255,0.9392713,0.5634920634920635,0.805907,0.87,2,79454,78990,464,0.85,0.849632,2,79000
3502521,0.07949007,0.10099907,0.93117404,0.2412329272794389,0.739003,0.73,1,73902,73442,460,0.78,0.77912,2,73452
27611661,0.13434614,0.16417739,0.8704453,0.011378737541528239,0.0690404,0.07,1,279342,278912,430,0.04,0.0383321,1,278930
2983801,0.14045079,0.1401898,0.85425097,0.010212027892817954,0.0173246,0.05,1,122257,121835,422,0.0,0.00352587,1,121850
19292061,0.12618098,0.124686904,0.9493927,0.010675096203927042,0.92,0.8,2,128706,128237,469,0.82,0.818317,2,128255
3991521,0.018002711,0.03869529,0.9352227,0.2748246585455888,0.755365,0.71,2,75733,75271,462,0.76,0.76976,2,75287
256961,0.031545244,0.02640812,0.87854254,0.01808785529715762,0.0099418,0.15,1,92990,92556,434,0.25,0.247903,1,92568
24440781,0.35733032,0.43050042,0.8947368,0.005371238439094444,0.0656491,0.46,1,222397,221955,442,0.38,0.390131,1,221983
15076621,0.24841405,0.35753185,0.902834,0.0067065894001223725,0.349141,0.23,1,194770,194324,446,0.24,0.238333,1,194348
29270461,0.06792669,0.09936114,0.8603239,0.011818671399748177,0.0498514,0.01,1,255814,255389,425,0.02,0.0183653,1,255403
11173141,0.10725383,0.0003022713,0.9534413,0.7678110003691399,0.911568,0.78,2,79796,79325,471,0.74,0.7352,2,79348
24443801,0.031545244,0.031486593,0.89271253,0.007725516669447857,0.57,0.39,1,153080,152639,441,0.39,0.391667,1,152651
1992261,0.031545244,0.0011204331,0.9392713,0.13658176448874124,0.763519,0.89,2,79142,78678,464,0.72,0.72,2,78688
19741401,0.03780114,0.036320414,0.88866395,0.007569643552440622,0.964432,0.45,2,112584,112145,439,0.41,0.399667,1,112269
19947961,0.2218577,0.29459956,0.8744939,0.009103344002993573,0.29079,0.23,1,208638,208206,432,0.19,0.196364,1,208231
10912621,0.23011781,0.26689452,0.9412955,0.008021839934869561,0.511332,0.85,1,114731,114266,465,0.87,0.869984,2,114276
374621,0.03156133,0.08840427,0.8704453,0.025655223329641933,0.174667,0.17,1,53444,53014,430,0.15,0.149888,1,53024
5334661,0.0680106,0.07795577,0.88866395,0.010612392987353166,0.211599,0.27,1,96829,96390,439,0.3,0.298303,1,96404
2028961,0.22719042,0.19356382,0.8906882,0.00907793403014811,0.466397,0.38,1,116368,115928,440,0.36,0.361264,1,115944
29933301,0.21540827,0.214907,0.8562753,0.012440899690023615,0.121988,0.07,1,258794,258371,423,0.03,0.0316667,1,258395
8285681,0.061596975,0.03320041,0.9493927,0.5786267995570321,0.64832,0.87,1,80334,79865,469,0.75,0.778,2,79891
11525821,0.118558064,0.08764057,0.95141697,0.008856197252183236,0.857829,0.82,2,118836,118366,470,0.83,0.828333,2,118384
15257281,0.10935363,0.035021275,0.93117404,0.011471401770860198,0.770674,0.73,2,100912,100452,460,0.77,0.768788,2,100464
15504921,0.19090393,0.19042933,0.86234814,0.007154108324863342,0.22212,0.09,1,223849,223423,426,0.09,0.0916667,1,223445
6738601,0.031556286,0.0050610285,0.8724696,0.4629014396456257,0.132235,0.29,1,64530,64099,431,0.11,0.110001,1,64109
12683441,0.056503527,0.033864144,0.93319833,0.8717238833517903,0.660606,0.75,1,74169,73708,461,0.71,0.709978,2,73718
21597061,0.07834608,0.078171924,0.93319833,0.005732540441046334,0.906255,0.67,2,128538,128077,461,0.78,0.783667,2,128109
23996701,0.27394992,0.26090735,0.85829955,0.0068250428556258435,0.0139941,0.05,1,256114,255690,424,0.05,0.0515067,1,255726
8456721,0.05905112,0.058941327,0.8906882,0.009060361959374383,0.52984,0.37,1,152953,152513,440,0.37,0.371667,1,152527
36663521,0.28734562,0.27709302,0.91295546,0.010260066647451166,0.277856,0.18,1,248081,247630,451,0.22,0.219231,1,247660
1884481,0.031545244,0.0,0.94331986,0.13104466592838687,0.93,0.95,2,129051,128585,466,0.91,0.895984,2,128667
12056621,0.18429519,0.20184007,0.87854254,0.013230125861537139,0.0899872,0.01,1,189798,189364,434,0.02,0.0192293,1,189387
4072441,0.031525057,0.11407718,0.93319833,0.28054632705795496,0.75791,0.84,2,75899,75438,461,0.77,0.77016,2,75448
8744381,0.09659437,0.10473858,0.8744939,0.013680805230661872,0.109999,0.11,1,133386,132954,432,0.12,0.118333,1,132970
16409481,0.07472941,0.058086466,0.86234814,0.009591190198071371,0.026,0.03,1,91687,91261,426,0.02,0.0183333,1,91276
1605781,0.031121274,0.017789766,0.8663967,0.10926541159099298,0.129948,0.09,1,57395,56967,428,0.09,0.0899987,1,56977
4162081,0.034573585,0.035426196,0.9392713,0.2866371354743448,0.778712,0.81,2,76249,75785,464,0.77,0.764,2,75806
6738581,0.10724909,0.0009231459,0.95141697,0.46973052787006275,0.757824,0.77,2,74744,74274,470,0.85,0.8424,2,74290
12783701,0.26036498,0.2472642,0.8603239,0.013840470880929625,0.0576826,0.11,1,192726,192301,425,0.07,0.0715067,1,192323
11531021,0.1854182,0.19449268,0.8724696,0.012772114261442072,0.0492087,0.23,1,187589,187158,431,0.19,0.19182,1,187180
29349401,0.08979038,0.08841451,0.86842096,0.00576325996045652,0.303309,0.17,1,194549,194120,429,0.17,0.167666,1,194143
4359381,0.031558964,0.0063111093,0.85829955,0.009502444919775279,0.00800001,0.01,1,91619,91195,424,0.04,0.0375867,1,91207
927681,0.018927148,0.00022167977,0.9493927,0.06349206349206349,0.848404,0.88,2,75391,74922,469,0.89,0.866,2,74935
24508301,0.13249932,0.13225314,0.8562753,0.0067206217731862845,0.0103172,0.03,1,232968,232545,423,0.03,0.0316667,1,232557
26048601,0.22975978,0.3783917,0.91093117,0.006250221231106863,0.4492,0.39,1,173949,173499,450,0.36,0.358301,1,173521
17718181,0.085471526,0.28835264,0.9352227,0.008825856986099102,0.914495,0.81,2,119078,118616,462,0.76,0.758333,2,118628
30321661,0.0691467,0.06901813,0.89271253,0.01279398453657772,0.437989,0.39,1,260513,260072,441,0.39,0.391667,1,260098
5392801,0.051359914,0.13037589,0.86234814,0.012620918602122807,0.189999,0.07,1,134582,134156,426,0.08,0.0783333,1,134168
2953421,0.03154635,0.004535234,0.8724696,0.2026578073089701,0.120966,0.0,1,72072,71641,431,0.09,0.0899997,1,71651
8561381,0.13769104,0.117203966,0.8906882,0.009759957928164363,0.0838075,0.37,1,172249,171809,440,0.33,0.339616,1,171829
6241461,0.25870728,0.0048365924,0.902834,0.4294942783314876,0.232757,0.0,1,52787,52341,446,0.0,0.00120018,1,52376
11332701,0.03184918,0.0075640557,0.94331986,0.7790697674418605,0.698691,0.85,1,80303,79837,466,0.77,0.77,2,79847
9407221,0.15845019,0.15815559,0.8866396,0.014223769575792513,0.468444,0.37,1,135983,135545,438,0.33,0.331667,1,135570
3780001,0.034109242,0.017878402,0.85829955,0.2591362126245847,0.0104974,0.02,1,44628,44204,424,0.0,2.65683e-09,1,44214
12917441,0.031666376,0.02789035,0.9372469,0.8875968992248062,0.817203,0.91,2,75068,74605,463,0.74,0.740016,2,74615
3626901,0.01892888,0.0007182422,0.94331986,0.2497231450719823,0.83439,0.81,2,74360,73894,466,0.78,0.7756,2,73908
1904241,0.022622515,0.0037975349,0.9372469,0.13067552602436322,0.621941,0.84,1,79058,78595,463,0.74,0.726,2,78619
6458581,0.27457455,0.26198262,0.9352227,0.004544086934975753,0.917147,0.73,2,128516,128054,462,0.69,0.715507,2,128104
10750921,0.03329096,0.005270714,0.9372469,0.7382798080472499,0.774534,0.76,2,78262,77799,463,0.72,0.72,2,77809
17709421,0.21091308,0.3381849,0.9534413,0.008814479386317551,0.91185,0.79,2,119048,118577,471,0.76,0.758456,2,118599
18152721,0.052650273,0.13455653,0.93117404,0.011482147281764995,0.949755,0.75,2,101177,100717,460,0.76,0.758349,2,100729
1950421,0.018923046,0.00018143519,0.94331986,0.13381321520856404,0.633973,0.73,1,79111,78645,466,0.75,0.7464,2,78663
3966561,0.03280453,0.03151367,0.9251012,0.27297895902547065,0.829072,0.86,2,75551,75094,457,0.75,0.724003,2,75134
1466701,0.031875838,0.031786658,0.8704453,0.007947253447412733,0.187989,0.17,1,93209,92779,430,0.17,0.171667,1,92791
18434621,0.1359447,0.17445147,0.90080965,0.011045753121254873,0.389169,0.37,1,217065,216620,445,0.34,0.338333,1,216638
24517961,0.35358116,0.2507057,0.9068826,0.007718310856252876,0.0314415,0.07,1,288165,287717,448,0.08,0.0783321,1,287751
