#Ack,Last Router Ocupation Router Arrival(Packets),Last Router Ocupation Router Arrival_ewma(Packets),Network Situation Router Arrival,Measure Time
0,0.79,0.79,2,80010
1,0.69,0.71,2,80471
1,0.7,0.702,2,80471
1461,0.7,0.7004,2,80471
2921,0.7,0.70008,2,80471
4381,0.7,0.700016,2,80471
5841,0.7,0.700003,2,80471
7301,0.7,0.700001,2,80471
8761,0.7,0.7,2,80471
10221,0.7,0.7,2,80471
210241,0,0,1,82836
237981,0.02,0.0196762,1,82894
248201,0.01,0.0119043,1,82917
258421,0.02,0.0179903,1,82929
267181,0.02,0.0176063,1,82943
281781,0.02,0.0195213,1,82967
287621,0,7.02468e-05,1,83038
306601,0,4.12882e-09,1,83306
308881,0.93,0.93,2,83410
310341,0.94,0.938,2,83410
311801,0.94,0.9396,2,83410
313261,0.94,0.93992,2,83410
314721,0.94,0.939984,2,83410
316181,0.94,0.939997,2,83410
317641,0.94,0.939999,2,83410
319101,0.94,0.94,2,83410
320561,0.94,0.94,2,83410
322021,0.94,0.94,2,83410
323481,0.94,0.94,2,83410
324941,0.94,0.94,2,83410
326401,0.94,0.94,2,83410
327861,0.94,0.94,2,83410
329321,0.94,0.94,2,83410
330781,0.94,0.94,2,83410
332241,0.94,0.94,2,83410
333701,0.94,0.94,2,83410
336621,0.32,0.3432,1,83459
351221,0,1.49742e-06,1,83706
361441,0.02,0.0176,1,83878
389181,0.01,0.0116667,1,83898
403781,0,9.38666e-09,1,84138
421301,0.03,0.0316666,1,84307
453421,0,1.47422e-07,1,84548
462181,0.02,0.0176,1,84721
468021,0.02,0.0183322,1,84725
482621,0.02,0.0183333,1,84735
487001,0.01,0.0116667,1,84739
488461,0.02,0.0183333,1,84739
507441,0,9.38666e-09,1,84981
513281,0.03,0.024,1,85143
523501,0.04,0.0383332,1,85149
535181,0.04,0.0383333,1,85157
546861,0.04,0.0383333,1,85165
552701,0,0.000317333,1,85365
565841,0,1.62475e-10,1,85415
573141,0.01,0.01152,1,85570
576061,0.01,0.0116608,1,85572
603801,0,0.000733333,1,85594
612561,0,4.69333e-08,1,85813
627161,0.02,0.0183322,1,85991
644681,0.02,0.0183333,1,86003
672421,0,1.50187e-11,1,86257
681181,0.04,0.0383309,1,86412
685561,0.03,0.0316666,1,86416
707461,0.04,0.0383333,1,86430
713301,0,6.13333e-05,1,86628
742501,0.02,0.0183333,1,86839
745421,0.02,0.0183333,1,86841
780461,0,1.12647e-06,1,87089
792141,0.01,0.0116608,1,87257
819881,0.02,0.0183333,1,87275
824261,0,0.000146667,1,87472
825721,0,2.93333e-05,1,87472
853461,0.01,0.0116667,1,87682
872441,0.02,0.0183333,1,87694
903101,0.02,0.018304,1,88097
919161,0.01,0.0116667,1,88109
923541,0.02,0.0183333,1,88111
948361,0,5.63237e-06,1,88352
958581,0.02,0.0176282,1,88517
971721,0.01,0.0116667,1,88527
999461,0.02,0.0176012,1,88738
1016981,0.01,0.00802816,1,88939
1028661,0.01,0.0116667,1,88947
1065161,0,2.81619e-05,1,89185
1076841,0.02,0.0176282,1,89360
1098741,0.01,0.0116667,1,89376
1126481,0,1.12647e-06,1,89617
1141081,0.08,0.0783284,1,89785
1148381,0.1,0.0983035,1,89789
1165901,0.1,0.0983333,1,89801
1171741,0.04,0.0407333,1,89808
