#Ack,Last Router Ocupation Router Arrival(Packets),Last Router Ocupation Router Arrival_ewma(Packets),Network Situation Router Arrival,Measure Time
618401,0,3.04344e-31,1,33844
643161,0.03,0.0299991,1,33862
660001,0,6.14396e-10,1,33887
667301,0,1.96607e-13,1,33887
685601,0,1.6106e-22,1,33902
698061,0,8.24627e-29,1,34034
720721,0,1.08085e-40,1,34256
722181,0,2.16171e-41,1,34256
734041,0,1.10679e-47,1,34267
747561,0.13,0.12864,1,34271
755261,0,0.000207913,1,34281
761281,0,6.65321e-08,1,34294
770041,0,4.25805e-12,1,34294
780641,0.03,0.0299776,1,34303
782101,0.03,0.0299955,1,34303
787081,0,0.000239993,1,34311
801861,0,6.34885e-07,1,34327
820801,0,5.20097e-16,1,34340
844481,0,1.3634e-28,1,34683
851781,0,4.36288e-32,1,34683
873421,0,1.76947e-07,1,34703
881921,0,1.13246e-11,1,34716
892141,0.01,0.00999987,1,34716
905461,0,1.02399e-09,1,34727
929561,0,3.84e-07,1,34763
945581,0.03,0.029888,1,34772
949961,0.03,0.0299991,1,34772
964081,0,3.07198e-09,1,34913
972401,0,1.96607e-13,1,35102
977401,0,3.14571e-16,1,35107
999441,0,0.001984,1,35143
1018421,0,1.62529e-12,1,35143
1030461,0.05,0.0499998,1,35156
1032721,0,0.00999999,1,35171
1044401,0,2.56e-08,1,35171
1057681,0,0.001984,1,35192
1072041,0,2.03161e-10,1,35202
1082261,0,2.60047e-15,1,35202
1086601,0,2.08037e-17,1,35317
1101381,0,4.2606e-25,1,35342
1111141,0,1.09071e-30,1,35547
1114061,0,4.36285e-32,1,35547
1134641,0,2.85924e-43,1,35583
1146321,0,7.31964e-49,1,35583
1167101,0,0.000271892,1,35604
1175861,0,1.74011e-08,1,35604
1188941,0.03,0.0301914,1,35619
1206221,0.01,0.00999995,1,35628
1215561,0,0.000239232,1,35749
1227001,0,1.22487e-10,1,35769
1235321,0,7.83915e-15,1,35956
1246141,0,2.00682e-20,1,35981
1265301,0,3.28797e-30,1,35995
1272981,0,2.1043e-34,1,36013
1280041,0.11,0.1088,1,36016
1307521,0.05,0.05,1,36035
1312701,0,7.99999e-05,1,36048
1322921,0,1.024e-09,1,36048
1345141,0,0.00359488,1,36181
1363861,0,5.88985e-13,1,36391
1383021,0,2.53952e-08,1,36413
1405041,0.04,0.0320008,1,36444
1427321,0,4.0842e-11,1,36464
1428781,0,8.1684e-12,1,36464
1433161,0,6.53472e-14,1,36464
1449561,0.03,0.02984,1,36483
1474721,0,4.91519e-12,1,36613
1489701,0,1.00663e-19,1,36632
1514061,0,2.63882e-32,1,36846
1537541,0,7.68065e-08,1,36880
1540461,0,3.07226e-09,1,36880
1553981,0,3.14599e-16,1,36898
1564201,0,4.02687e-21,1,36898
1569161,0.09,0.08896,1,36906
1579141,0.13,0.1268,1,36912
1591001,0.13,0.12968,1,36920
1604721,0,0.00984,1,37043
1609101,0,7.872e-05,1,37043
1613041,0,6.2976e-07,1,37053
1627821,0,4.78208e-05,1,37254
1645521,0,3.91748e-14,1,37275
1653621,0.05,0.0499942,1,37282
1665061,0,1.90976e-06,1,37294
1681061,0,7.82236e-15,1,37331
1695661,0,8.01009e-22,1,37331
1697701,0.07,0.0656,1,37340
1709761,0.16,0.142,1,37345
1723301,0.09,0.0900026,1,37353
1746801,0,5.15221e-08,1,37479
1764881,0,1.53026e-08,1,37706
1767801,0,6.12106e-10,1,37706
1773641,0,9.79369e-13,1,37706
1778021,0,7.83495e-15,1,37706
1781321,0,6.26796e-17,1,37717
1798581,0,0.00359834,1,37732
1803781,0.01,0.00800576,1,37736
1812101,0,3.17447e-06,1,37759
1823341,0,8.12665e-12,1,37771
1824801,0,1.62533e-12,1,37771
1838521,0.19,0.18816,1,37774
1846641,0.12,0.120009,1,37781
1863901,0,0.00028799,1,37802
1874921,0,7.37253e-10,1,37911
1880761,0,1.1796e-12,1,37911
1891361,0,3.01979e-18,1,38116
1907601,0,1.2369e-26,1,38139
1913821,0.13,0.129728,1,38143
1923401,0,1.66052e-06,1,38156
1937541,0,1.70037e-13,1,38169
1960641,0,2.22871e-25,1,38204
1971441,0.09,0.0899584,1,38212
1992441,0.09,0.08936,1,38229
2012821,0,3.68619e-10,1,38345
2014281,0,7.37238e-11,1,38345
2026961,0,7.54931e-18,1,38566
2035281,0,4.83156e-22,1,38574
2050061,0,9.89502e-30,1,38582
2072721,0,4.75136e-05,1,38627
2080021,0,1.52043e-08,1,38627
2086881,0,4.86539e-12,1,38636
2098521,0.07,0.06912,1,38643
2114141,0.07,0.0699999,1,38649
2126001,0,3.58399e-08,1,38660
2127841,0,1.4336e-09,1,38756
2135961,0,9.17502e-14,1,38767
2160501,0,9.62069e-28,1,38999
2179241,0,7.88126e-37,1,39010
2195041,0,3.22816e-45,1,39029
2197961,0,1.29127e-46,1,39029
2222921,0,6.76994e-60,1,39068
2224381,0,1.35399e-60,1,39068
2226641,0.06,0.048,1,39074
2251021,0,2.86691e-10,1,39088
2272001,0,2.65683e-09,1,39202
2283221,0.05,0.0464,1,39406
2304661,0,3.04087e-13,1,39435
2310061,0,4.86539e-16,1,39445
2326501,0,4.42368e-06,1,39461
2337721,0,0.0003712,1,39483
2343541,0.01,0.00800059,1,39488
2370161,0,3.19898e-06,1,39524
2386801,0.18,0.144,1,39527
2399281,0,4.81689e-07,1,39634
2411981,0,2.46625e-13,1,39829
2415721,0,1.973e-15,1,39844
2420081,0,1.5784e-17,1,39852
2431321,0,4.0407e-23,1,39861
2432781,0,8.08139e-24,1,39861
2455041,0,1.05924e-35,1,39888
2468341,0,1.59744e-05,1,39918
2478121,0,2.04472e-10,1,39927
2498501,0,0.004272,1,39945
2499961,0,0.000854399,1,39945
2503081,0,6.83519e-06,1,39952
2513481,0,1.74981e-11,1,39967
2523881,0,4.47951e-17,1,40047
2551121,0,4.6971e-31,1,40279
2575481,0,4.09469e-11,1,40304
2577121,0,1.63787e-12,1,40315
2587341,0,2.09648e-17,1,40315
2592941,0,3.35436e-20,1,40325
2619361,0,3.5173e-34,1,40367
2626661,0,1.12554e-37,1,40367
2643481,0,4.61019e-46,1,40397
2652421,0,5.90104e-51,1,40473
2669061,0,2.41707e-59,1,40691
2689441,0.02,0.016,1,40717
2700681,0,1.91283e-06,1,40737
2712541,0,9.79369e-13,1,40752
2715461,0,3.91748e-14,1,40752
