#Ack,ack_ewma(ms),send_ewma(ms),rtt_ratio,cwnd (Bytes),Last Router Ocupation Ack Arriaval(Packets),Last Router Ocupation Packet Sent(Packets),Network Situation,AckArrival(ms),TSInsideAck(ms),RTTAck(ms)
4381,2,0,429,16060,0.11,0.14,1,70851,70422,429
7301,2,0,431,17520,0.078,0.14,1,70853,70422,431
10221,2,0,433,18980,0.0316,0.14,1,70855,70422,433
13141,2,0,435,20440,0.11832,0.14,1,70857,70422,435
14601,161.2,0,636,21900,0.103664,0.12,1,71058,70422,636
17521,212.24,341.6,434,23360,0.132733,0.11,1,71283,70849,434
20441,44.048,69.92,434,24820,0.106547,0.11,1,71285,70851,434
23361,10.4096,13.984,436,26280,0.0773093,0.07,1,71287,70851,436
26281,3.68192,4.3968,436,27740,0.0394619,0.02,1,71289,70853,436
29201,2.33638,2.47936,436,29200,0.127892,0.02,1,71291,70855,436
32121,2.06728,0.495872,438,30660,0.121578,0.14,1,71293,70855,438
35041,2.01346,1.69917,438,32120,0.256316,0.1,1,71295,70857,438
37961,154.003,161.14,429,33580,0.179263,0.14,1,71487,71058,429
40881,210.001,212.228,428,35040,0.0838526,0.14,1,71711,71283,428
43801,50.0001,42.4456,438,36500,0.0167705,0.1,1,71721,71283,438
46721,11.6,10.0891,438,37960,0.0753541,0.07,1,71723,71285,438
49641,3.92,3.61782,438,39420,0.0550708,0.07,1,71725,71287,438
52561,2.384,0.723565,440,40880,0.147014,0.03,1,71727,71287,440
55481,2.0768,1.74471,440,42340,0.133403,0.15,1,71729,71289,440
58401,2.01536,1.94894,440,43800,0.0986806,0.15,1,71731,71291,440
61321,2.00307,0.389788,442,45260,0.171736,0.12,1,71733,71291,442
64241,2.00061,1.67796,442,46720,0.202347,0.29,1,71735,71293,442
67161,2.00012,1.93559,442,48180,0.232469,0.29,1,71737,71295,442
70081,146.8,0.387118,625,49640,0.302494,0.16,1,71920,71295,625
73001,30.96,153.677,435,51100,0.284499,0.06,1,71922,71487,435
75921,176.592,209.935,424,52560,0.2249,0.06,1,72135,71711,424
78841,44.9184,41.9871,436,54020,0.16498,0,1,72147,71711,436
81761,10.5837,16.3974,428,55480,0.112996,0.09,1,72149,71721,428
84681,6.91674,4.87948,432,56940,0.0225992,0.09,1,72155,71723,432
87601,2.98335,0.975897,434,58400,0.0685198,0.05,1,72157,71723,434
90521,2.19667,1.79518,434,59860,0.181704,0.17,1,72159,71725,434
