#Ack,Last Router Ocupation Router Arrival(Packets),Last Router Ocupation Router Arrival_ewma(Packets),Network Situation Router Arrival,Measure Time
0,0,0,1,90010
14601,0,0,1,90851
46721,0.05,0.0478723,1,91277
51101,0.07,0.067903,1,91279
55481,0.09,0.0879032,1,91281
64241,0.13,0.127903,1,91285
67161,0.14,0.139516,1,91285
83221,0.06,0.0575745,1,91699
110961,0.18,0.179516,1,91711
137241,0.06,0.0595149,1,92121
164981,0.19,0.187903,1,92135
182501,0.27,0.267903,1,92143
201481,0.22,0.217581,1,92334
208781,0.03,0.0243512,1,92541
235061,0.15,0.147903,1,92553
261341,0.27,0.267903,1,92565
268641,0.3,0.299516,1,92567
275941,0.34,0.337581,1,92571
342181,0,3.80897e-06,1,92973
350941,0,2.43774e-10,1,92973
365701,0,4.99249e-18,1,92987
373361,0.1,0.08,1,92997
376281,0.11,0.1088,1,92997
405201,0,4.15999e-05,1,93021
431601,0.29,0.279999,1,93209
444501,0.32,0.3176,1,93224
459681,0.02,0.0160041,1,93393
473221,0,1.91857e-06,1,93407
486941,0.09,0.089792,1,93415
506101,0,9.21596e-09,1,93427
528581,0,6.03977e-20,1,93441
543101,0.09,0.090032,1,93461
544561,0.09,0.0900064,1,93461
548941,0.09,0.0900001,1,93461
554741,0.14,0.1364,1,93475
565981,0.09,0.090016,1,93654
596141,0,4.50557e-10,1,93831
618801,0.14,0.112,1,93852
645861,0.01,0.010007,1,93873
666881,0.06,0.06,1,93885
728641,0,1.55645e-10,1,94268
754641,0.11,0.109952,1,94288
765661,0.05,0.050032,1,94299
777721,0.1,0.09928,1,94307
797481,0.04,0.04024,1,94332
803321,0.04,0.0400004,1,94332
831181,0.22,0.219952,1,94537
838661,0.23,0.229856,1,94546
853841,0,0.00400009,1,94704
859681,0,6.40014e-06,1,94704
873001,0,6.55374e-13,1,94712
901321,0,4.21527e-12,1,94730
903761,0.3,0.24,1,94733
908761,0.19,0.190528,1,94741
920201,0.23,0.22936,1,94752
927061,0.24,0.238,1,94758
952021,0.33,0.325999,1,94801
973441,0.35,0.355696,1,95106
999461,0,1.47456e-09,1,95142
1003841,0,1.17965e-11,1,95142
1018801,0,3.1744e-06,1,95158
1044601,0.04,0.0400008,1,95180
1047701,0.15,0.144,1,95186
1065801,0.08,0.07904,1,95205
1088061,0.1,0.100072,1,95416
1110321,0.04,0.04,1,95553
1131961,0,1.15193e-06,1,95572
1149421,0,9.43657e-16,1,95589
1160661,0.04,0.0399949,1,95598
1176481,0.04,0.04,1,95611
1177281,0,0.008,1,95625
1183121,0,1.28e-05,1,95625
1184581,0,2.56e-06,1,95625
1218061,0.12,0.120042,1,95848
1234481,0,0.02,1,95991
1237401,0,0.000799999,1,95991
1254661,0.15,0.1424,1,95997
1267161,0.05,0.0500008,1,96006
1268621,0.05,0.0500002,1,96006
1284821,0.17,0.1616,1,96022
1291281,0.06,0.0600197,1,96029
1306901,0.04,0.04,1,96044
1353901,0.07,0.0700001,1,96286
1354081,0.07,0.07,1,96298
1373241,0,1.024e-06,1,96419
1407981,0.02,0.0199998,1,96450
1417321,0.11,0.10896,1,96459
1426261,0.09,0.0919648,1,96472
1473681,0.12,0.129435,1,96719
1485541,0.19,0.186,1,96727
1489921,0.19,0.189968,1,96727
1493861,0.24,0.2364,1,96736
1509081,0.06,0.06,1,96853
1520281,0.07,0.0703183,1,96868
1528181,0.04,0.0396,1,96884
1562521,0.11,0.11,1,96903
1567081,0.15,0.14936,1,96909
1582261,0.22,0.217392,1,96929
1592661,0.22,0.218656,1,96959
1627401,0.16,0.15968,1,97282
1628861,0.16,0.159936,1,97282
1635721,0.21,0.20928,1,97285
1637181,0.21,0.209856,1,97285
1684801,0.04,0.0619995,1,97341
1693561,0.05,0.0500008,1,97341
1733681,0.11,0.125996,1,97595
1767201,0.08,0.08,1,97723
1793181,0.24,0.239981,1,97744
1805041,0.11,0.110041,1,97760
1814181,0.24,0.2332,1,97765
1818761,0.13,0.130549,1,97775
1835601,0.22,0.217962,1,97797
1847881,0.22,0.2196,1,97810
1856201,0.26,0.259808,1,97844
1883041,0.18,0.179968,1,98043
1884501,0.18,0.179994,1,98043
1886981,0.04,0.0439997,1,98158
1895741,0.04,0.0400003,1,98158
1909461,0.11,0.109993,1,98168
1926101,0.13,0.130001,1,98185
1934001,0.08,0.0800032,1,98195
1968101,0.25,0.247592,1,98236
1970181,0.12,0.123504,1,98247
1991601,0.19,0.19968,1,98464
2005961,0.23,0.22944,1,98478
2015321,0.35,0.34872,1,98487
2015521,0.37,0.365744,1,98585
2041741,0.37,0.370014,1,98607
2057561,0.31,0.310001,1,98620
2065041,0.3,0.29999,1,98631
2070881,0.3,0.3,1,98631
2084161,0.31,0.319994,1,98660
2122641,0.27,0.305439,1,98901
2133881,0.31,0.30944,1,98913
2143861,0.37,0.366399,1,98933
2146561,0.37,0.369856,1,99028
2151761,0.3,0.315984,1,99037
2170301,0.26,0.26,1,99049
2187361,0.28,0.28,1,99066
2202741,0.3,0.300003,1,99084
2219581,0.38,0.38,1,99102
2220401,0.4,0.396,1,99108
2304641,0.37,0.376,1,99507
2311941,0.38,0.379999,1,99507
2326481,0.37,0.374,1,99529
2336701,0.38,0.38,1,99529
2341041,0.37,0.387808,1,99551
2419041,0.38,0.392,1,99942
2421961,0.39,0.39008,1,99942
2441321,0.37,0.37,1,99957
2629121,0.73,0.723998,2,100494
2630581,0.74,0.7368,2,100494
2632041,0.74,0.73936,2,100494
2633501,0.74,0.739872,2,100494
2634321,0.72,0.723974,2,100527
2635781,0.73,0.728795,2,100527
2637241,0.73,0.729759,2,100527
2638701,0.73,0.729952,2,100527
2639521,0.75,0.74599,2,100540
2640981,0.76,0.757198,2,100540
2642441,0.76,0.75944,2,100540
2643681,0.76,0.759888,2,100544
2645141,0.77,0.767978,2,100544
2645761,0.74,0.745596,2,100702
2647221,0.75,0.749119,2,100702
2648681,0.75,0.749824,2,100702
2650141,0.75,0.749965,2,100702
2651601,0.75,0.749993,2,100702
2653061,0.75,0.749999,2,100702
2654081,0.78,0.774,2,100713
2655541,0.79,0.7868,2,100713
2656161,0.77,0.77336,2,100717
2657621,0.78,0.778672,2,100717
2659081,0.78,0.779734,2,100717
2660541,0.78,0.779947,2,100717
2661361,0.72,0.731989,2,100737
2662821,0.73,0.730398,2,100737
2664281,0.73,0.73008,2,100737
2665741,0.73,0.730016,2,100737
2667201,0.73,0.730003,2,100737
2668661,0.73,0.730001,2,100737
2670121,0.73,0.73,2,100737
2670721,0.77,0.762,2,100835
2672181,0.78,0.7764,2,100835
2673641,0.78,0.77928,2,100835
2675101,0.78,0.779856,2,100835
2676561,0.78,0.779971,2,100835
2678021,0.78,0.779994,2,100835
2679481,0.78,0.779999,2,100835
2680941,0.78,0.78,2,100835
2681121,0.72,0.732,2,100847
2682581,0.73,0.7304,2,100847
2684041,0.73,0.73008,2,100847
2685501,0.73,0.730016,2,100847
2686961,0.73,0.730003,2,100847
2688421,0.73,0.730001,2,100847
2689881,0.73,0.73,2,100847
2691341,0.73,0.73,2,100847
2692801,0.73,0.73,2,100847
2694261,0.73,0.73,2,100847
2694641,0.82,0.802,2,100852
2696101,0.83,0.8244,2,100852
2697561,0.83,0.82888,2,100852
2699021,0.83,0.829776,2,100852
2700481,0.83,0.829955,2,100852
2701921,0.78,0.789991,2,100864
2703381,0.79,0.789998,2,100864
2704841,0.79,0.79,2,100864
2706301,0.79,0.79,2,100864
2707761,0.79,0.79,2,100864
2709221,0.79,0.79,2,100864
2710241,0.78,0.782,2,100872
2711701,0.79,0.7884,2,100872
2713161,0.79,0.78968,2,100872
2714621,0.79,0.789936,2,100872
2716081,0.79,0.789987,2,100872
2717541,0.79,0.789997,2,100872
2718561,0.82,0.813999,2,100877
2720021,0.83,0.8268,2,100877
2721481,0.83,0.82936,2,100877
2722941,0.83,0.829872,2,100877
2723761,0.8,0.805974,2,100891
2725221,0.81,0.809195,2,100891
2726681,0.81,0.809839,2,100891
2728141,0.81,0.809968,2,100891
2728961,0.8,0.801994,2,100898
2730421,0.81,0.808399,2,100898
2731881,0.81,0.80968,2,100898
2733341,0.81,0.809936,2,100898
2734801,0.81,0.809987,2,100898
2735201,0.76,0.769997,2,100925
2736661,0.77,0.769999,2,100925
2738121,0.77,0.77,2,100925
2739581,0.77,0.77,2,100925
2741041,0.77,0.77,2,100925
2742501,0.77,0.77,2,100925
2743961,0.77,0.77,2,100925
2745421,0.77,0.77,2,100925
2746881,0.77,0.77,2,100925
2748341,0.77,0.77,2,100925
2749801,0.77,0.77,2,100925
2751261,0.77,0.77,2,100925
2751841,0.88,0.858,2,100936
2753301,0.89,0.8836,2,100936
2754761,0.89,0.88872,2,100936
2756221,0.89,0.889744,2,100936
2757041,0.95,0.937949,2,100943
2760161,0.94,0.94,2,100955
2761621,0.95,0.948,2,100955
2762241,0.95,0.9496,2,100962
2765361,0.92,0.92,2,101000
2766821,0.93,0.928,2,101000
2768281,0.93,0.9296,2,101000
2769741,0.93,0.92992,2,101000
2770561,0.95,0.945984,2,101005
2775761,0.89,0.89,2,101168
2777221,0.9,0.898,2,101168
2778681,0.9,0.8996,2,101168
2780141,0.9,0.89992,2,101168
2781601,0.9,0.899984,2,101168
2783061,0.9,0.899997,2,101168
2784081,0.92,0.915999,2,101179
2785541,0.93,0.9272,2,101179
2787001,0.93,0.92944,2,101179
2788241,0.93,0.929888,2,101188
2789701,0.94,0.937978,2,101188
2791161,0.94,0.939596,2,101188
2791361,0.83,0.851919,2,101207
2792821,0.84,0.842384,2,101207
2794281,0.84,0.840477,2,101207
2795741,0.84,0.840095,2,101207
2797201,0.84,0.840019,2,101207
2798661,0.84,0.840004,2,101207
2800121,0.84,0.840001,2,101207
2801581,0.84,0.84,2,101207
2801761,0.88,0.872,2,101299
2803221,0.89,0.8864,2,101299
2804681,0.89,0.88928,2,101299
2806141,0.89,0.889856,2,101299
2806961,0.91,0.905971,2,101303
2808421,0.92,0.917194,2,101303
2809881,0.92,0.919439,2,101303
2811341,0.92,0.919888,2,101303
2812161,0.78,0.807978,2,101317
2813621,0.79,0.793596,2,101317
2815081,0.79,0.790719,2,101317
2816541,0.79,0.790144,2,101317
2818001,0.79,0.790029,2,101317
2819461,0.79,0.790006,2,101317
2820921,0.79,0.790001,2,101317
2822381,0.79,0.79,2,101317
2823841,0.79,0.79,2,101317
2825301,0.79,0.79,2,101317
2826761,0.79,0.79,2,101317
2827761,0.86,0.846,2,101328
2829221,0.87,0.8652,2,101328
2830681,0.87,0.86904,2,101328
2832141,0.87,0.869808,2,101328
2833601,0.87,0.869962,2,101328
2835061,0.87,0.869992,2,101328
2836521,0.87,0.869998,2,101328
2837981,0.87,0.87,2,101328
2839441,0.87,0.87,2,101328
2840241,0.85,0.854,2,101341
2841701,0.86,0.8588,2,101341
2843161,0.86,0.85976,2,101341
2844621,0.86,0.859952,2,101341
