#Ack,Last Router Ocupation Router Arrival(Packets),Last Router Ocupation Router Arrival_ewma(Packets),Network Situation Router Arrival,Measure Time
11681,0.07,0.07,1,50430
18981,0.18,0.171312,1,50855
43801,0,2.93781e-06,1,51284
46721,0.03,0.0240001,1,51286
86141,0.09,0.089903,1,51709
97821,0.14,0.139516,1,51713
103661,0.03,0.0559032,1,51724
108041,0.05,0.0481272,1,51726
113881,0.08,0.077581,1,51728
148921,0.23,0.227577,1,52136
151841,0.24,0.237903,1,52138
156221,0.33,0.313903,1,52140
164981,0.38,0.377886,1,52144
220461,0.23,0.229507,1,52558
229221,0.23,0.229519,1,52564
243821,0.3,0.305903,1,52574
245281,0.31,0.309181,1,52574
256961,0.33,0.325904,1,52582
340721,0.17,0.167178,1,52990
360061,0.22,0.21995,1,53002
384401,0.26,0.25993,1,53018
387721,0.32,0.319199,1,53020
399361,0.04,0.078,1,53046
416881,0.05,0.05,1,53046
427881,0.21,0.209997,1,53052
438901,0,1.53242e-05,1,53182
458441,0.09,0.0899939,1,53411
471141,0.09,0.0899974,1,53425
481321,0.2,0.1988,1,53429
489641,0.1,0.1004,1,53442
496921,0.11,0.1096,1,53450
506481,0.17,0.158,1,53456
512321,0.18,0.179965,1,53456
531241,0.1,0.0998401,1,53480
550381,0.28,0.279648,1,53484
561601,0,0.02656,1,53610
583861,0.03,0.02752,1,53834
584481,0,0.005504,1,53845
606141,0.05,0.05,1,53859
620681,0,8e-05,1,53878
631921,0,2.048e-10,1,53891
639221,0,6.55359e-14,1,53891
657321,0.01,0.01,1,53903
668741,0.07,0.0700021,1,53914
675181,0.01,0.010032,1,53928
678101,0.01,0.0100013,1,53928
681021,0.01,0.0100001,1,53928
704301,0,1.46227e-08,1,54054
710321,0.04,0.032,1,54063
718441,0.01,0.0104734,1,54272
732381,0.15,0.149696,1,54287
740081,0,4.79805e-05,1,54298
757541,0,1.82272e-06,1,54320
789401,0,1.84303e-09,1,54337
807061,0.03,0.0299974,1,54358
819941,0,0.00598976,1,54381
838041,0,9.81361e-13,1,54487
850721,0.21,0.209997,1,54702
878401,0.09,0.0899808,1,54733
899621,0.01,0.00999936,1,54756
907301,0,0.0004,1,54771
910221,0,1.6e-05,1,54771
934341,0.16,0.1524,1,54788
949321,0.03,0.0311936,1,54803
955981,0,0.000199116,1,54905
963281,0,6.37172e-08,1,54905
969501,0,2.03895e-11,1,54918
987381,0.03,0.03,1,55148
