#Ack,Last Router Ocupation Router Arrival(Packets),Last Router Ocupation Router Arrival_ewma(Packets),Network Situation Router Arrival,Measure Time
1,0.09,0.08,1,220431
14601,0.04,0.052,1,220857
21901,0.01,0.0135334,1,220932
30661,0.02,0.0160777,1,221022
36501,0.01,0.00924172,1,221082
58401,0,0.00170507,1,221442
62781,0.01,0.0128136,1,221480
65701,0,0.00211255,1,221500
71541,0.03,0.0273954,1,221540
74461,0.07,0.0682958,1,221560
83221,0.05,0.0400121,1,221620
87601,0.02,0.0204801,1,221650
94901,0.03,0.0291266,1,221700
121181,0.01,0.00982976,1,221856
135781,0.16,0.166157,1,221936
179581,0.08,0.0817558,1,222125
198561,0.28,0.284183,1,222189
207321,0.26,0.26036,1,222213
211701,0.31,0.307683,1,222225
223381,0.35,0.350213,1,222257
226301,0.37,0.366009,1,222265
255501,0.39,0.388004,1,222333
935001,0.35,0.352647,1,225332
836761,0.13,0.126426,1,225381
860121,0.14,0.141157,1,225433
905381,0.22,0.187897,1,225687
916661,0.24,0.222993,1,225729
921861,0.34,0.332837,1,225737
955981,0,0.00825775,1,230704
963281,0.03,0.0371994,1,238821
