#Ack,ack_ewma(ms),send_ewma(ms),rtt_ratio,cwnd_(Bytes),Last_Router_Ocupation_Ack_Arriaval(Packets),Last_Router_Ocupation_Packet_Sent(Packets),Network_Situation,AckArrival(ms),TSInsideAck(ms),RTTAck(ms),Last_Router_Ocupation_Router_Arrival(Packets),Last_Router_Ocupation_Router_Arrival_ewma(Packets),Network_Situation_Router_Arrival,Measure_Time
762121,0.12178624942824245,0.12106169640312914,0.8663967611336033,0.04749515819920407,0.0617362,0.11,1,64491,64063,428,0.1,0.101506,1,64077
23395241,0.15764719799372248,0.12962683665228253,0.8684210526315791,0.03424278280920524,0.0291381,0.05,1,247842,247413,429,0.06,0.063003,1,247431
22497281,0.09993312408321635,0.12614788307768846,0.8643724696356276,0.033319806631370824,0.0571158,0.11,1,244826,244399,427,0.09,0.0876004,1,244419
10356721,0.15528556331919052,0.1574329611093356,0.8724696356275305,0.03383356847039549,0.465613,0.17,1,253493,253062,431,0.11,0.114776,1,253080
1756561,0.059808993548997644,0.06655320997936054,0.8562753036437247,0.04817275747508306,0.00992,0.01,1,57735,57312,423,0.04,0.0337273,1,57332
33504661,0.12648365167741832,0.14051584484037086,0.8603238866396762,0.03419701957452834,0.0563233,0.0,1,361964,361539,425,0.01,0.00967942,1,361557
11813741,0.14761155186826705,0.1574329611093356,0.862348178137652,0.031637186041454914,0.0282474,0.03,1,263811,263385,426,0.02,0.0181818,1,263405
972241,0.06562625195186196,0.06299002977057296,0.8603238866396762,542.9602106372973,0.0244113,0.06,1,185680,185255,425,0.07,0.0640629,1,185269
5422241,0.11989227299253954,0.06297318444373425,0.9271255060728746,0.013289036544850499,0.0330302,0.6,1,83094,82636,458,0.72,0.710508,2,82650
50790481,0.10102316998154602,0.12598761632327915,0.8603238866396762,0.0341654151306907,0.0141351,0.03,1,384694,384269,425,0.01,0.0111392,1,384287
5111601,0.07677102884812541,0.14008605285654235,0.9372469635627532,542.9602106372973,0.807735,0.8,2,100108,99645,463,0.75,0.754924,2,99669
19554081,0.10111023485433984,0.08913696825049473,0.862348178137652,0.03393748388173364,0.0185609,0.03,1,275462,275036,426,0.01,0.00865895,1,275062
9519861,0.13678017696881753,0.1259463688874685,0.862348178137652,0.03401308171139328,0.190005,0.01,1,129617,129191,426,0.0,0.00352625,1,129209
12740841,0.09725067427958549,0.10065633801486482,0.9392712550607287,0.03396516937453541,0.672982,0.8,1,132415,131951,464,0.75,0.757689,2,131969
9760821,0.1588697339158688,0.12624785300799288,0.9352226720647775,0.03392383076199578,0.433065,0.69,1,142723,142261,462,0.72,0.719812,2,142277
8613521,0.14178893077396257,0.1267932007852756,0.9433198380566802,0.03429448767932362,0.873871,0.81,2,99928,99462,466,0.8,0.799743,2,99480
412261,0.2578492452800429,0.15163942814051207,0.8846153846153846,0.04717911376082768,1.07651e-07,0.0,1,43274,42837,437,0.0,3.3575599999999996e-20,1,42865
