#Ack,Last Router Ocupation Router Arrival(Packets),Last Router Ocupation Router Arrival_ewma(Packets),Network Situation Router Arrival,Measure Time
17521,0.71,0.75112,2,220972
26281,0.39,0.439375,1,221024
27741,0.4,0.41575,1,221024
29201,0.4,0.4063,1,221024
11681,0.01,0.0668013,1,221402
35041,0.01,0.0327205,1,221449
36501,0.01,0.0190882,1,221464
37961,0.03,0.0256353,1,221501
39421,0.03,0.0282541,1,221502
40881,0.11,0.0773016,1,221822
42341,0.11,0.0969207,1,221823
43801,0,0.0387683,1,221885
45261,0,0.0155073,1,221885
46721,0.01,0.0122029,1,221924
48181,0.02,0.0168812,1,221924
49641,0.05,0.0367525,1,222249
51101,0.06,0.050701,1,222249
52561,0,0.0202804,1,222307
54021,0,0.00811216,1,222307
55481,0.03,0.0212449,1,222346
56941,0.04,0.0324979,1,222346
58401,0.03,0.0309992,1,222673
59861,0.04,0.0363997,1,222673
61321,0.04,0.0385599,1,222673
62781,0.05,0.0454239,1,222729
64241,0.06,0.0541696,1,222729
65701,0.01,0.0276678,1,222769
67161,0.02,0.0230671,1,222769
68621,0.03,0.0272269,1,223096
70081,0.04,0.0348907,1,223096
71541,0.07,0.0559563,1,223152
73001,0.08,0.0703825,1,223152
74461,0.03,0.046153,1,223190
75921,0.04,0.0424612,1,223190
77381,0.03,0.0349845,1,223391
78841,0.07,0.0559938,1,223519
80301,0.08,0.0703975,1,223519
81761,0.08,0.076159,1,223519
83221,0.09,0.0844636,1,223577
84681,0.1,0.0937854,1,223577
97821,0.23,0.215473,1,224040
99281,0.24,0.230189,1,224040
106581,0.41,0.403148,1,224434
108041,0.42,0.413259,1,224434
109501,0.42,0.417304,1,224434
110961,0.41,0.412921,1,224473
112421,0.42,0.417169,1,224473
127021,0.81,0.763616,2,225266
128481,0.82,0.797446,2,225266
146001,0.95,0.928446,2,225792
148921,0.95,0.948951,2,225794
202941,0.65,0.79,2,227627
221921,0,0.0755008,1,228081
223381,0.01,0.0362003,1,228110
224841,0.02,0.0264801,1,228110
226301,0,0.010592,1,228148
227761,0,0.00423682,1,228148
229221,0.05,0.0316947,1,228173
230681,0.06,0.0486779,1,228173
232141,0.07,0.0614712,1,228208
233601,0.08,0.0725885,1,228208
235061,0.09,0.0830354,1,228232
236521,0.1,0.0932142,1,228232
237981,0.01,0.0432857,1,228503
239441,0.02,0.0293143,1,228503
240901,0.02,0.0237257,1,228503
242361,0.01,0.0154903,1,228532
243821,0.02,0.0181961,1,228532
245281,0.01,0.0132784,1,228570
246741,0.02,0.0173114,1,228570
248201,0.07,0.0489246,1,228597
249661,0.08,0.0675698,1,228597
251121,0.11,0.0930279,1,228633
258421,0.22,0.206316,1,228925
259881,0.23,0.220526,1,228953
261341,0.24,0.232211,1,228953
262801,0.19,0.206884,1,228991
264261,0.2,0.202754,1,228991
268641,0.23,0.217216,1,229059
270101,0.24,0.230886,1,229059
271561,0.33,0.290355,1,229086
275941,0.43,0.412423,1,229357
277401,0.44,0.428969,1,229357
278861,0.44,0.435588,1,229357
327041,0.76,0.75058,2,230316
328501,0.75,0.750232,2,230346
329961,0.76,0.756093,2,230346
331421,0.75,0.752437,2,230386
332881,0.76,0.756975,2,230386
334341,0.79,0.77679,2,230418
335801,0.8,0.790716,2,230418
338721,0.94,0.913715,2,230704
340181,0.93,0.923486,2,230706
341641,0.94,0.933394,2,230706
343101,0.91,0.919358,2,230737
344561,0.92,0.919743,2,230737
346021,0.95,0.937897,2,230774
408801,0.93,0.9388,2,232161
410261,0.88,0.90352,2,232187
420481,0.77,0.783451,2,232267
421941,0.78,0.78138,2,232267
423401,0.79,0.786552,2,232289
424861,0.8,0.794621,2,232289
433621,0.94,0.923227,2,232633
435081,0.95,0.939291,2,232654
438001,0.93,0.938687,2,232671
439461,0.94,0.939475,2,232671
440921,0.95,0.94579,2,232695
443841,0.93,0.939726,2,232726
445301,0.94,0.939891,2,232726
446761,0.93,0.933956,2,232749
448221,0.94,0.937582,2,232749
515381,0.94,0.9472,2,234128
519761,0.93,0.903261,2,234175
521221,0.94,0.925304,2,234175
522681,0.93,0.928122,2,234203
524141,0.94,0.935249,2,234203
525601,0.94,0.938099,2,234203
527061,0.89,0.90924,2,234241
528521,0.9,0.903696,2,234241
531441,0.77,0.788991,2,234266
550421,0.41,0.44527,1,234671
551881,0.42,0.430108,1,234671
553341,0.39,0.406043,1,234707
554801,0.4,0.402417,1,234707
560641,0.45,0.402702,1,234955
562101,0.46,0.437081,1,234955
639481,0.78,0.764259,2,236043
640941,0.77,0.767703,2,236045
642401,0.78,0.775081,2,236045
643861,0.78,0.778033,2,236045
