rtt_ratio,Class,freq,,,,
0.679331306990881,0.680115064,0,,,,
0.825227963525836,0.68054182,0,,,,
0.717325227963526,0.680968576,48,,,,
0.844984802431611,0.681395332,0,,,,
0.776595744680851,0.681822088,0,,,,
0.779635258358663,0.682248844,0,,,,
0.762917933130699,0.6826756,45,,,,
0.796352583586626,0.683102356,0,,,,
0.747720364741641,0.683529112,0,,,,
0.835866261398176,0.683955868,49,,,,
0.762917933130699,0.684382624,0,,,,
0.772036474164134,0.68480938,0,,,,
0.767477203647416,0.685236136,0,,,,
0.696048632218845,0.685662892,57,,,,
0.752279635258359,0.686089648,0,,,,
0.758358662613982,0.686516404,0,,,,
0.753799392097264,0.68694316,52,,,,
0.772036474164134,0.687369916,0,,,,
0.785714285714286,0.687796672,0,,,,
0.776595744680851,0.688223428,0,,,,
0.749240121580547,0.688650184,39,,,,
0.761398176291793,0.68907694,0,,,,
0.758358662613982,0.689503696,0,,,,
0.772036474164134,0.689930452,0,,,,
0.762917933130699,0.690357208,51,,,,
0.746200607902736,0.690783964,0,,,,
0.77355623100304,0.69121072,0,,,,
0.787234042553192,0.691637476,52,,,,
0.761398176291793,0.692064232,0,,,,
0.75531914893617,0.692490988,0,,,,
0.753799392097264,0.692917744,0,,,,
0.764437689969605,0.6933445,62,,,,
0.720364741641337,0.693771256,0,,,,
0.747720364741641,0.694198012,0,,,,
0.768996960486322,0.694624768,54,,,,
0.765957446808511,0.695051524,0,,,,
0.762917933130699,0.69547828,0,,,,
0.770516717325228,0.695905036,0,,,,
0.781155015197568,0.696331792,151,,,,
0.778115501519757,0.696758548,0,,,,
0.697568389057751,0.697185304,0,,,,
0.767477203647416,0.69761206,415,,,,
0.714285714285714,0.698038816,0,,,,
0.768996960486322,0.698465572,0,,,,
0.700607902735562,0.698892328,0,,,,
0.718844984802432,0.699319084,442,,,,
0.761398176291793,0.69974584,0,,,,
0.770516717325228,0.700172596,0,,,,
0.71580547112462,0.700599352,0,,,,
0.752279635258359,0.701026108,307,,,,
0.756838905775076,0.701452864,0,,,,
0.765957446808511,0.70187962,0,,,,
0.82370820668693,0.702306376,126,,,,
0.702127659574468,0.702733132,0,,,,
0.732522796352584,0.703159888,0,,,,
0.700607902735562,0.703586644,0,,,,
0.708206686930091,0.7040134,87,,,,
0.746200607902736,0.704440156,0,,,,
0.765957446808511,0.704866912,0,,,,
0.723404255319149,0.705293668,62,,,,
0.765957446808511,0.705720424,0,,,,
0.785714285714286,0.70614718,0,,,,
0.779635258358663,0.706573936,0,,,,
0.697568389057751,0.707000692,45,,,,
0.75531914893617,0.707427448,0,,,,
0.720364741641337,0.707854204,0,,,,
0.717325227963526,0.70828096,51,,,,
0.746200607902736,0.708707716,0,,,,
0.689969604863222,0.709134472,0,,,,
0.802431610942249,0.709561228,0,,,,
0.854103343465046,0.709987984,66,,,,
0.702127659574468,0.71041474,0,,,,
0.747720364741641,0.710841496,0,,,,
0.699088145896657,0.711268252,73,,,,
0.680851063829787,0.711695008,0,,,,
0.747720364741641,0.712121764,0,,,,
0.642857142857143,0.71254852,0,,,,
0.641337386018237,0.712975276,65,,,,
0.641337386018237,0.713402032,0,,,,
0.808510638297872,0.713828788,0,,,,
0.817629179331307,0.714255544,0,,,,
0.816109422492401,0.7146823,59,,,,
0.762917933130699,0.715109056,0,,,,
0.747720364741641,0.715535812,0,,,,
0.752279635258359,0.715962568,67,,,,
0.723404255319149,0.716389324,0,,,,
0.772036474164134,0.71681608,0,,,,
0.890577507598784,0.717242836,0,,,,
0.770516717325228,0.717669592,40,,,,
0.785714285714286,0.718096348,0,,,,
0.699088145896657,0.718523104,0,,,,
0.712765957446808,0.71894986,55,,,,
0.752279635258359,0.719376616,0,,,,
0.697568389057751,0.719803372,0,,,,
0.700607902735562,0.720230128,0,,,,
0.765957446808511,0.720656884,51,,,,
0.714285714285714,0.72108364,0,,,,
0.851063829787234,0.721510396,0,,,,
0.697568389057751,0.721937152,43,,,,
0.697568389057751,0.722363908,0,,,,
0.772036474164134,0.722790664,0,,,,
0.700607902735562,0.72321742,0,,,,
0.916413373860182,0.723644176,44,,,,
0.752279635258359,0.724070932,0,,,,
0.721884498480243,0.724497688,0,,,,
0.79483282674772,0.724924444,55,,,,
0.721884498480243,0.7253512,0,,,,
0.782674772036474,0.725777956,0,,,,
0.711246200607903,0.726204712,0,,,,
0.644376899696049,0.726631468,42,,,,
0.803951367781155,0.727058224,0,,,,
0.735562310030395,0.72748498,0,,,,
0.82370820668693,0.727911736,0,,,,
0.724924012158055,0.728338492,47,,,,
0.747720364741641,0.728765248,0,,,,
0.641337386018237,0.729192004,0,,,,
0.768996960486322,0.72961876,42,,,,
0.77355623100304,0.730045516,0,,,,
0.734042553191489,0.730472272,0,,,,
0.762917933130699,0.730899028,0,,,,
0.749240121580547,0.731325784,36,,,,
0.71580547112462,0.73175254,0,,,,
0.79483282674772,0.732179296,0,,,,
0.808510638297872,0.732606052,58,,,,
0.788753799392097,0.733032808,0,,,,
0.764437689969605,0.733459564,0,,,,
0.756838905775076,0.73388632,0,,,,
0.67629179331307,0.734313076,43,,,,
0.793313069908814,0.734739832,0,,,,
0.764437689969605,0.735166588,0,,,,
0.758358662613982,0.735593344,54,,,,
0.775075987841945,0.7360201,0,,,,
0.759878419452887,0.736446856,0,,,,
0.747720364741641,0.736873612,0,,,,
0.808510638297872,0.737300368,48,,,,
0.648936170212766,0.737727124,0,,,,
0.767477203647416,0.73815388,0,,,,
0.787234042553192,0.738580636,0,,,,
0.800911854103343,0.739007392,57,,,,
0.718844984802432,0.739434148,0,,,,
0.814589665653495,0.739860904,0,,,,
0.764437689969605,0.74028766,45,,,,
0.699088145896657,0.740714416,0,,,,
0.709726443768997,0.741141172,0,,,,
0.700607902735562,0.741567928,0,,,,
0.699088145896657,0.741994684,64,,,,
0.64741641337386,0.74242144,0,,,,
0.732522796352584,0.742848196,0,,,,
0.75531914893617,0.743274952,46,,,,
0.64741641337386,0.743701708,0,,,,
0.712765957446808,0.744128464,0,,,,
0.858662613981763,0.74455522,0,,,,
0.753799392097264,0.744981976,66,,,,
0.645896656534954,0.745408732,0,,,,
0.699088145896657,0.745835488,0,,,,
0.642857142857143,0.746262244,60,,,,
0.723404255319149,0.746689,0,,,,
0.702127659574468,0.747115756,0,,,,
0.761398176291793,0.747542512,0,,,,
0.700607902735562,0.747969268,83,,,,
0.662613981762918,0.748396024,0,,,,
0.841945288753799,0.74882278,0,,,,
0.810030395136778,0.749249536,62,,,,
0.735562310030395,0.749676292,0,,,,
0.735562310030395,0.750103048,0,,,,
0.667173252279635,0.750529804,0,,,,
0.782674772036474,0.75095656,72,,,,
0.787234042553192,0.751383316,0,,,,
0.74468085106383,0.751810072,0,,,,
0.718844984802432,0.752236828,0,,,,
0.696048632218845,0.752663584,60,,,,
0.762917933130699,0.75309034,0,,,,
0.697568389057751,0.753517096,0,,,,
0.699088145896657,0.753943852,65,,,,
0.737082066869301,0.754370608,0,,,,
0.765957446808511,0.754797364,0,,,,
0.75531914893617,0.75522412,0,,,,
0.738601823708207,0.755650876,63,,,,
0.682370820668693,0.756077632,0,,,,
0.70516717325228,0.756504388,0,,,,
0.802431610942249,0.756931144,46,,,,
0.761398176291793,0.7573579,0,,,,
0.700607902735562,0.757784656,0,,,,
0.764437689969605,0.758211412,0,,,,
0.767477203647416,0.758638168,63,,,,
0.702127659574468,0.759064924,0,,,,
0.752279635258359,0.75949168,0,,,,
0.765957446808511,0.759918436,53,,,,
0.694528875379939,0.760345192,0,,,,
0.762917933130699,0.760771948,0,,,,
0.696048632218845,0.761198704,0,,,,
0.738601823708207,0.76162546,49,,,,
0.699088145896657,0.762052216,0,,,,
0.747720364741641,0.762478972,0,,,,
0.703647416413374,0.762905728,0,,,,
0.764437689969605,0.763332484,54,,,,
0.767477203647416,0.76375924,0,,,,
0.749240121580547,0.764185996,0,,,,
0.75531914893617,0.764612752,54,,,,
0.700607902735562,0.765039508,0,,,,
0.732522796352584,0.765466264,0,,,,
0.74468085106383,0.76589302,0,,,,
0.790273556231003,0.766319776,67,,,,
0.758358662613982,0.766746532,0,,,,
0.756838905775076,0.767173288,0,,,,
0.700607902735562,0.767600044,39,,,,
0.75531914893617,0.7680268,0,,,,
0.724924012158055,0.768453556,0,,,,
0.785714285714286,0.768880312,0,,,,
0.670212765957447,0.769307068,42,,,,
0.747720364741641,0.769733824,0,,,,
0.753799392097264,0.77016058,0,,,,
0.696048632218845,0.770587336,42,,,,
0.756838905775076,0.771014092,0,,,,
0.75531914893617,0.771440848,0,,,,
0.759878419452887,0.771867604,0,,,,
0.699088145896657,0.77229436,42,,,,
0.826747720364742,0.772721116,0,,,,
0.831306990881459,0.773147872,0,,,,
0.793313069908814,0.773574628,29,,,,
0.776595744680851,0.774001384,0,,,,
0.775075987841945,0.77442814,0,,,,
0.711246200607903,0.774854896,0,,,,
0.768996960486322,0.775281652,33,,,,
0.781155015197568,0.775708408,0,,,,
0.732522796352584,0.776135164,0,,,,
0.776595744680851,0.77656192,0,,,,
0.697568389057751,0.776988676,41,,,,
0.788753799392097,0.777415432,0,,,,
0.714285714285714,0.777842188,0,,,,
0.645896656534954,0.778268944,29,,,,
0.645896656534954,0.7786957,0,,,,
0.768996960486322,0.779122456,0,,,,
0.699088145896657,0.779549212,0,,,,
0.74468085106383,0.779975968,23,,,,
0.645896656534954,0.780402724,0,,,,
0.77355623100304,0.78082948,0,,,,
0.700607902735562,0.781256236,17,,,,
0.776595744680851,0.781682992,0,,,,
0.718844984802432,0.782109748,0,,,,
0.664133738601824,0.782536504,0,,,,
0.770516717325228,0.78296326,19,,,,
0.796352583586626,0.783390016,0,,,,
0.71580547112462,0.783816772,0,,,,
0.768996960486322,0.784243528,25,,,,
0.727963525835866,0.784670284,0,,,,
0.775075987841945,0.78509704,0,,,,
0.700607902735562,0.785523796,0,,,,
0.699088145896657,0.785950552,30,,,,
0.75531914893617,0.786377308,0,,,,
0.703647416413374,0.786804064,0,,,,
0.699088145896657,0.78723082,0,,,,
0.797872340425532,0.787657576,24,,,,
0.711246200607903,0.788084332,0,,,,
0.770516717325228,0.788511088,0,,,,
0.68693009118541,0.788937844,16,,,,
0.697568389057751,0.7893646,0,,,,
0.699088145896657,0.789791356,0,,,,
0.772036474164134,0.790218112,0,,,,
0.747720364741641,0.790644868,15,,,,
0.746200607902736,0.791071624,0,,,,
0.79483282674772,0.79149838,0,,,,
0.644376899696049,0.791925136,17,,,,
0.758358662613982,0.792351892,0,,,,
0.779635258358663,0.792778648,0,,,,
0.776595744680851,0.793205404,0,,,,
0.723404255319149,0.79363216,22,,,,
0.793313069908814,0.794058916,0,,,,
0.743161094224924,0.794485672,0,,,,
0.712765957446808,0.794912428,13,,,,
0.709726443768997,0.795339184,0,,,,
0.700607902735562,0.79576594,0,,,,
0.785714285714286,0.796192696,0,,,,
0.641337386018237,0.796619452,16,,,,
0.72644376899696,0.797046208,0,,,,
0.711246200607903,0.797472964,0,,,,
0.697568389057751,0.79789972,13,,,,
0.729483282674772,0.798326476,0,,,,
0.770516717325228,0.798753232,0,,,,
0.741641337386018,0.799179988,0,,,,
0.697568389057751,0.799606744,13,,,,
0.75531914893617,0.8000335,0,,,,
0.765957446808511,0.800460256,0,,,,
0.776595744680851,0.800887012,0,,,,
0.790273556231003,0.801313768,15,,,,
0.697568389057751,0.801740524,0,,,,
0.765957446808511,0.80216728,0,,,,
0.776595744680851,0.802594036,13,,,,
0.753799392097264,0.803020792,0,,,,
0.706686930091185,0.803447548,0,,,,
0.772036474164134,0.803874304,0,,,,
0.702127659574468,0.80430106,13,,,,
0.699088145896657,0.804727816,0,,,,
0.688449848024316,0.805154572,0,,,,
0.750759878419453,0.805581328,13,,,,
0.673252279635258,0.806008084,0,,,,
0.753799392097264,0.80643484,0,,,,
0.718844984802432,0.806861596,0,,,,
0.756838905775076,0.807288352,9,,,,
0.79483282674772,0.807715108,0,,,,
0.83434650455927,0.808141864,0,,,,
0.700607902735562,0.80856862,24,,,,
0.644376899696049,0.808995376,0,,,,
0.706686930091185,0.809422132,0,,,,
0.721884498480243,0.809848888,0,,,,
0.750759878419453,0.810275644,10,,,,
0.825227963525836,0.8107024,0,,,,
0.724924012158055,0.811129156,0,,,,
0.808510638297872,0.811555912,16,,,,
0.699088145896657,0.811982668,0,,,,
0.761398176291793,0.812409424,0,,,,
0.664133738601824,0.81283618,0,,,,
0.74468085106383,0.813262936,10,,,,
0.731003039513678,0.813689692,0,,,,
0.71580547112462,0.814116448,0,,,,
0.74468085106383,0.814543204,0,,,,
0.712765957446808,0.81496996,10,,,,
0.697568389057751,0.815396716,0,,,,
0.700607902735562,0.815823472,0,,,,
0.700607902735562,0.816250228,11,,,,
0.703647416413374,0.816676984,0,,,,
0.761398176291793,0.81710374,0,,,,
0.776595744680851,0.817530496,0,,,,
0.791793313069909,0.817957252,13,,,,
0.727963525835866,0.818384008,0,,,,
0.702127659574468,0.818810764,0,,,,
0.806990881458967,0.81923752,10,,,,
0.768996960486322,0.819664276,0,,,,
0.697568389057751,0.820091032,0,,,,
0.743161094224924,0.820517788,0,,,,
0.799392097264438,0.820944544,12,,,,
0.700607902735562,0.8213713,0,,,,
0.77355623100304,0.821798056,0,,,,
0.776595744680851,0.822224812,6,,,,
0.645896656534954,0.822651568,0,,,,
0.756838905775076,0.823078324,0,,,,
0.767477203647416,0.82350508,0,,,,
0.826747720364742,0.823931836,9,,,,
0.756838905775076,0.824358592,0,,,,
0.644376899696049,0.824785348,0,,,,
0.759878419452887,0.825212104,0,,,,
0.700607902735562,0.82563886,10,,,,
0.767477203647416,0.826065616,0,,,,
0.641337386018237,0.826492372,0,,,,
0.732522796352584,0.826919128,11,,,,
0.709726443768997,0.827345884,0,,,,
0.816109422492401,0.82777264,0,,,,
0.772036474164134,0.828199396,0,,,,
0.72644376899696,0.828626152,10,,,,
0.71580547112462,0.829052908,0,,,,
0.648936170212766,0.829479664,0,,,,
0.702127659574468,0.82990642,9,,,,
0.772036474164134,0.830333176,0,,,,
0.720364741641337,0.830759932,0,,,,
0.641337386018237,0.831186688,0,,,,
0.70516717325228,0.831613444,7,,,,
0.740121580547112,0.8320402,0,,,,
0.699088145896657,0.832466956,0,,,,
0.734042553191489,0.832893712,9,,,,
0.697568389057751,0.833320468,0,,,,
0.702127659574468,0.833747224,0,,,,
0.72644376899696,0.83417398,0,,,,
0.659574468085106,0.834600736,7,,,,
0.656534954407295,0.835027492,0,,,,
0.711246200607903,0.835454248,0,,,,
0.750759878419453,0.835881004,6,,,,
0.787234042553192,0.83630776,0,,,,
0.79483282674772,0.836734516,0,,,,
0.644376899696049,0.837161272,0,,,,
0.714285714285714,0.837588028,5,,,,
0.849544072948328,0.838014784,0,,,,
0.761398176291793,0.83844154,0,,,,
0.700607902735562,0.838868296,0,,,,
0.697568389057751,0.839295052,3,,,,
0.743161094224924,0.839721808,0,,,,
0.699088145896657,0.840148564,0,,,,
0.711246200607903,0.84057532,3,,,,
0.74468085106383,0.841002076,0,,,,
0.679331306990881,0.841428832,0,,,,
0.71580547112462,0.841855588,0,,,,
0.644376899696049,0.842282344,5,,,,
0.644376899696049,0.8427091,0,,,,
0.776595744680851,0.843135856,0,,,,
0.75531914893617,0.843562612,5,,,,
0.753799392097264,0.843989368,0,,,,
0.699088145896657,0.844416124,0,,,,
0.764437689969605,0.84484288,0,,,,
0.758358662613982,0.845269636,4,,,,
0.697568389057751,0.845696392,0,,,,
0.740121580547112,0.846123148,0,,,,
0.717325227963526,0.846549904,4,,,,
0.747720364741641,0.84697666,0,,,,
0.699088145896657,0.847403416,0,,,,
0.765957446808511,0.847830172,0,,,,
0.752279635258359,0.848256928,1,,,,
0.697568389057751,0.848683684,0,,,,
0.721884498480243,0.84911044,0,,,,
0.750759878419453,0.849537196,0,,,,
0.810030395136778,0.849963952,4,,,,
0.791793313069909,0.850390708,0,,,,
0.738601823708207,0.850817464,0,,,,
0.703647416413374,0.85124422,4,,,,
0.700607902735562,0.851670976,0,,,,
0.75531914893617,0.852097732,0,,,,
0.709726443768997,0.852524488,0,,,,
0.77355623100304,0.852951244,4,,,,
0.694528875379939,0.853378,0,,,,
0.697568389057751,0.853804756,0,,,,
0.765957446808511,0.854231512,1,,,,
0.644376899696049,0.854658268,0,,,,
0.753799392097264,0.855085024,0,,,,
0.702127659574468,0.85551178,0,,,,
0.919452887537994,0.855938536,5,,,,
0.691489361702128,0.856365292,0,,,,
0.746200607902736,0.856792048,0,,,,
0.693009118541033,0.857218804,2,,,,
0.840425531914894,0.85764556,0,,,,
0.867781155015198,0.858072316,0,,,,
0.729483282674772,0.858499072,0,,,,
0.711246200607903,0.858925828,5,,,,
0.708206686930091,0.859352584,0,,,,
0.699088145896657,0.85977934,0,,,,
0.778115501519757,0.860206096,1,,,,
0.70516717325228,0.860632852,0,,,,
0.699088145896657,0.861059608,0,,,,
0.706686930091185,0.861486364,0,,,,
0.74468085106383,0.86191312,4,,,,
0.642857142857143,0.862339876,0,,,,
0.796352583586626,0.862766632,0,,,,
0.747720364741641,0.863193388,0,,,,
0.696048632218845,0.863620144,3,,,,
0.734042553191489,0.8640469,0,,,,
0.700607902735562,0.864473656,0,,,,
0.642857142857143,0.864900412,5,,,,
0.700607902735562,0.865327168,0,,,,
0.756838905775076,0.865753924,0,,,,
0.724924012158055,0.86618068,0,,,,
0.828267477203647,0.866607436,4,,,,
0.776595744680851,0.867034192,0,,,,
0.793313069908814,0.867460948,0,,,,
0.808510638297872,0.867887704,3,,,,
0.758358662613982,0.86831446,0,,,,
0.802431610942249,0.868741216,0,,,,
0.718844984802432,0.869167972,0,,,,
0.747720364741641,0.869594728,4,,,,
0.700607902735562,0.870021484,0,,,,
0.700607902735562,0.87044824,0,,,,
0.700607902735562,0.870874996,0,,,,
0.667173252279635,0.871301752,0,,,,
0.696048632218845,0.871728508,0,,,,
0.747720364741641,0.872155264,0,,,,
0.64741641337386,0.87258202,2,,,,
0.740121580547112,0.873008776,0,,,,
0.683890577507599,0.873435532,0,,,,
0.731003039513678,0.873862288,3,,,,
0.688449848024316,0.874289044,0,,,,
0.756838905775076,0.8747158,0,,,,
0.800911854103343,0.875142556,0,,,,
0.758358662613982,0.875569312,0,,,,
0.743161094224924,0.875996068,0,,,,
0.699088145896657,0.876422824,0,,,,
0.685410334346505,0.87684958,0,,,,
0.969604863221884,0.877276336,1,,,,
0.826747720364742,0.877703092,0,,,,
0.641337386018237,0.878129848,0,,,,
0.642857142857143,0.878556604,3,,,,
0.74468085106383,0.87898336,0,,,,
0.702127659574468,0.879410116,0,,,,
0.82370820668693,0.879836872,0,,,,
0.747720364741641,0.880263628,4,,,,
0.737082066869301,0.880690384,0,,,,
0.922492401215805,0.88111714,0,,,,
0.74468085106383,0.881543896,4,,,,
0.691489361702128,0.881970652,0,,,,
0.706686930091185,0.882397408,0,,,,
0.762917933130699,0.882824164,0,,,,
0.693009118541033,0.88325092,1,,,,
0.775075987841945,0.883677676,0,,,,
0.645896656534954,0.884104432,0,,,,
0.708206686930091,0.884531188,0,,,,
0.700607902735562,0.884957944,0,,,,
0.641337386018237,0.8853847,0,,,,
0.753799392097264,0.885811456,0,,,,
0.645896656534954,0.886238212,0,,,,
0.729483282674772,0.886664968,0,,,,
0.644376899696049,0.887091724,0,,,,
0.700607902735562,0.88751848,0,,,,
0.703647416413374,0.887945236,1,,,,
0.699088145896657,0.888371992,0,,,,
0.642857142857143,0.888798748,0,,,,
0.776595744680851,0.889225504,0,,,,
0.644376899696049,0.88965226,0,,,,
0.697568389057751,0.890079016,0,,,,
0.718844984802432,0.890505772,0,,,,
0.717325227963526,0.890932528,1,,,,
0.759878419452887,0.891359284,0,,,,
0.797872340425532,0.89178604,0,,,,
0.785714285714286,0.892212796,1,,,,
0.645896656534954,0.892639552,0,,,,
0.743161094224924,0.893066308,0,,,,
0.828267477203647,0.893493064,0,,,,
0.816109422492401,0.89391982,0,,,,
0.697568389057751,0.894346576,0,,,,
0.697568389057751,0.894773332,0,,,,
0.758358662613982,0.895200088,1,,,,
0.650455927051672,0.895626844,0,,,,
0.700607902735562,0.8960536,0,,,,
0.816109422492401,0.896480356,0,,,,
0.768996960486322,0.896907112,0,,,,
0.72644376899696,0.897333868,0,,,,
0.714285714285714,0.897760624,0,,,,
0.791793313069909,0.89818738,1,,,,
0.702127659574468,0.898614136,0,,,,
0.661094224924012,0.899040892,0,,,,
0.680851063829787,0.899467648,0,,,,
0.656534954407295,0.899894404,0,,,,
0.914893617021277,0.90032116,0,,,,
0.759878419452887,0.900747916,0,,,,
0.697568389057751,0.901174672,0,,,,
0.699088145896657,0.901601428,3,,,,
0.78419452887538,0.902028184,0,,,,
0.776595744680851,0.90245494,0,,,,
0.788753799392097,0.902881696,4,,,,
0.700607902735562,0.903308452,0,,,,
0.699088145896657,0.903735208,0,,,,
0.708206686930091,0.904161964,0,,,,
0.699088145896657,0.90458872,0,,,,
0.747720364741641,0.905015476,0,,,,
0.738601823708207,0.905442232,0,,,,
0.700607902735562,0.905868988,0,,,,
0.790273556231003,0.906295744,0,,,,
0.803951367781155,0.9067225,0,,,,
0.77355623100304,0.907149256,0,,,,
0.699088145896657,0.907576012,1,,,,
0.749240121580547,0.908002768,0,,,,
0.700607902735562,0.908429524,0,,,,
0.699088145896657,0.90885628,1,,,,
0.732522796352584,0.909283036,0,,,,
0.699088145896657,0.909709792,0,,,,
0.717325227963526,0.910136548,0,,,,
0.838905775075988,0.910563304,0,,,,
0.712765957446808,0.91099006,0,,,,
0.696048632218845,0.911416816,0,,,,
0.747720364741641,0.911843572,0,,,,
0.782674772036474,0.912270328,0,,,,
0.699088145896657,0.912697084,0,,,,
0.699088145896657,0.91312384,0,,,,
0.644376899696049,0.913550596,0,,,,
0.743161094224924,0.913977352,0,,,,
0.772036474164134,0.914404108,0,,,,
0.762917933130699,0.914830864,0,,,,
0.697568389057751,0.91525762,2,,,,
0.685410334346505,0.915684376,0,,,,
0.642857142857143,0.916111132,0,,,,
0.753799392097264,0.916537888,1,,,,
0.696048632218845,0.916964644,0,,,,
0.788753799392097,0.9173914,0,,,,
0.79483282674772,0.917818156,0,,,,
0.756838905775076,0.918244912,0,,,,
0.658054711246201,0.918671668,0,,,,
0.741641337386018,0.919098424,0,,,,
0.797872340425532,0.91952518,1,,,,
0.85258358662614,0.919951936,0,,,,
0.775075987841945,0.920378692,0,,,,
0.881458966565349,0.920805448,0,,,,
0.746200607902736,0.921232204,0,,,,
0.64741641337386,0.92165896,0,,,,
0.645896656534954,0.922085716,0,,,,
0.747720364741641,0.922512472,1,,,,
0.697568389057751,0.922939228,0,,,,
0.697568389057751,0.923365984,0,,,,
0.664133738601824,0.92379274,0,,,,
0.648936170212766,0.924219496,2,,,,
0.727963525835866,0.924646252,0,,,,
0.732522796352584,0.925073008,0,,,,
0.644376899696049,0.925499764,0,,,,
0.735562310030395,0.92592652,0,,,,
0.826747720364742,0.926353276,0,,,,
0.720364741641337,0.926780032,0,,,,
0.642857142857143,0.927206788,0,,,,
0.79483282674772,0.927633544,0,,,,
0.740121580547112,0.9280603,0,,,,
0.819148936170213,0.928487056,0,,,,
0.732522796352584,0.928913812,0,,,,
0.776595744680851,0.929340568,0,,,,
0.706686930091185,0.929767324,0,,,,
0.737082066869301,0.93019408,0,,,,
0.765957446808511,0.930620836,0,,,,
0.806990881458967,0.931047592,0,,,,
0.696048632218845,0.931474348,0,,,,
0.661094224924012,0.931901104,1,,,,
0.683890577507599,0.93232786,0,,,,
0.712765957446808,0.932754616,0,,,,
0.641337386018237,0.933181372,0,,,,
0.778115501519757,0.933608128,0,,,,
0.802431610942249,0.934034884,0,,,,
0.64741641337386,0.93446164,0,,,,
0.791793313069909,0.934888396,0,,,,
0.658054711246201,0.935315152,0,,,,
0.738601823708207,0.935741908,0,,,,
