#Ack,Last Router Ocupation Router Arrival(Packets),Last Router Ocupation Router Arrival_ewma(Packets),Network Situation Router Arrival,Measure Time
0,0.01,0.01,1,150010
1,0.07,0.046,1,150430
1,0.08,0.0664,1,150430
1461,0.08,0.07456,1,150430
2921,0.08,0.077824,1,150430
4381,0.08,0.0791296,1,150430
5841,0.08,0.0796518,1,150430
7301,0.08,0.0798607,1,150430
8761,0.08,0.0799443,1,150430
10221,0.08,0.0799777,1,150430
11681,0.08,0.0799911,1,150430
13141,0.08,0.0799964,1,150430
16061,0.28,0.245599,1,150854
17521,0.28,0.26624,1,150856
18981,0.29,0.280496,1,150856
20441,0.29,0.286198,1,150856
21901,0.29,0.288479,1,150858
23361,0.3,0.295392,1,150858
24821,0.3,0.298157,1,150858
42341,0.41,0.405299,1,151291
43801,0.42,0.41412,1,151291
45261,0.42,0.417648,1,151291
46721,0.43,0.425059,1,151293
48181,0.44,0.434024,1,151293
49641,0.44,0.437609,1,151293
51101,0.45,0.445044,1,151295
74461,0.78,0.756788,2,151730
75921,0.78,0.770715,2,151730
77381,0.79,0.782286,2,151732
78841,0.8,0.792914,2,151732
80301,0.8,0.797166,2,151732
103661,0.91,0.905043,2,151744
105121,0.92,0.914017,2,151744
106581,0.92,0.917607,2,151744
108041,0.93,0.925043,2,151746
109501,0.94,0.934017,2,151746
110961,0.94,0.937607,2,151746
112421,0.95,0.945043,2,151748
296381,0.86,0.90688,2,153422
329961,0,0.0730401,1,153644
331421,0.03,0.047216,1,153651
332881,0,0.0188864,1,153660
334341,0.09,0.0615546,1,153668
335801,0.03,0.0426218,1,153675
337261,0.03,0.0350487,1,153686
338721,0.05,0.0440195,1,153699
340181,0.03,0.0356078,1,153712
341641,0.07,0.0562431,1,153725
343101,0.03,0.0404972,1,153737
346021,0.05,0.0461989,1,153745
347481,0,0.0184796,1,153751
348941,0.05,0.0373918,1,153757
350901,0.03,0.0329567,1,153763
352361,0.01,0.0191827,1,153769
354021,0.01,0.0136731,1,153774
355481,0.02,0.0174692,1,153774
355681,0,0.00698769,1,153795
357141,0.01,0.00879508,1,153795
358601,0.01,0.00951803,1,153795
360061,0.01,0.00980721,1,153795
361521,0.01,0.00992288,1,153795
362981,0.01,0.00996915,1,153795
364441,0.01,0.00998766,1,153795
365901,0.01,0.00999506,1,153795
367361,0.01,0.00999803,1,153795
368821,0.01,0.00999921,1,153795
370281,0.01,0.00999968,1,153795
371741,0.01,0.00999987,1,153795
373201,0.01,0.00999995,1,153795
374661,0.01,0.00999998,1,153795
376121,0.01,0.00999999,1,153795
377581,0.03,0.022,1,153851
379041,0.04,0.0328,1,153851
380501,0,0.01312,1,153863
381961,0,0.005248,1,153863
383421,0,0.0020992,1,153863
384881,0,0.00083968,1,153863
386341,0,0.000335872,1,153863
387801,0,0.000134349,1,153863
389261,0.01,0.00605374,1,153906
390721,0.03,0.0204215,1,154044
392181,0.03,0.0261686,1,154054
393641,0.04,0.0344674,1,154054
395101,0.04,0.037787,1,154054
396561,0.04,0.0391148,1,154054
398021,0.04,0.0396459,1,154054
399481,0.04,0.0398584,1,154054
400941,0.04,0.0399433,1,154054
402401,0.04,0.0399773,1,154054
403861,0.04,0.0399909,1,154054
405321,0.04,0.0399964,1,154054
406781,0.01,0.0219985,1,154159
408241,0.02,0.0207994,1,154159
409701,0.02,0.0203198,1,154159
411161,0.02,0.0201279,1,154159
412621,0.02,0.0200512,1,154159
414081,0.02,0.0200205,1,154159
415541,0.02,0.0200082,1,154159
417001,0.03,0.0260033,1,154218
418461,0.04,0.0344013,1,154218
419921,0.03,0.0317605,1,154220
421381,0.04,0.0367042,1,154220
422841,0.03,0.0326817,1,154222
424301,0.04,0.0370727,1,154222
425761,0.03,0.0328291,1,154224
427221,0.04,0.0371316,1,154224
428681,0.03,0.0328527,1,154226
430141,0.04,0.0371411,1,154226
431601,0.03,0.0328564,1,154228
433061,0.04,0.0371426,1,154228
434521,0.03,0.032857,1,154230
435981,0.04,0.0371428,1,154230
437441,0.03,0.0328571,1,154273
438901,0.04,0.0371428,1,154273
440361,0.04,0.0388571,1,154273
441821,0.07,0.0575429,1,154284
443281,0.08,0.0710171,1,154284
444741,0.07,0.0704069,1,154286
446201,0.08,0.0761627,1,154286
447661,0.07,0.0724651,1,154288
449121,0.08,0.076986,1,154288
450581,0.03,0.0487944,1,154327
452041,0.04,0.0435178,1,154327
453501,0.01,0.0234071,1,154476
454961,0.02,0.0213628,1,154476
456421,0.01,0.0145451,1,154478
457881,0.02,0.0178181,1,154478
459341,0.01,0.0131272,1,154480
460801,0.02,0.0172509,1,154480
462261,0.01,0.0129004,1,154482
463721,0.02,0.0171601,1,154482
465181,0.01,0.0128641,1,154484
466641,0.02,0.0171456,1,154484
468101,0.01,0.0128582,1,154580
469561,0.02,0.0171433,1,154580
471021,0.01,0.0128573,1,154582
472481,0.02,0.0171429,1,154582
473941,0.01,0.0128572,1,154584
475401,0.02,0.0171429,1,154584
476861,0.01,0.0128571,1,154586
478321,0.02,0.0171429,1,154586
479781,0,0.00685714,1,154641
481241,0,0.00274286,1,154641
482701,0.01,0.00709714,1,154643
484161,0.02,0.0148389,1,154643
485621,0.01,0.0119355,1,154645
487081,0.02,0.0167742,1,154645
488541,0.01,0.0127097,1,154647
490001,0.02,0.0170839,1,154647
491461,0.01,0.0128335,1,154649
492921,0.02,0.0171334,1,154649
494381,0.01,0.0128534,1,154651
495841,0.02,0.0171413,1,154651
497301,0.01,0.0128565,1,154653
498761,0.02,0.0171426,1,154653
500221,0.03,0.024857,1,154696
501681,0.04,0.0339428,1,154696
503141,0.03,0.0315771,1,154708
504601,0.04,0.0366309,1,154708
506061,0.03,0.0326523,1,154710
507521,0.04,0.0370609,1,154710
508981,0.03,0.0328244,1,154712
510441,0.04,0.0371297,1,154712
511901,0.03,0.0328519,1,154749
513361,0.04,0.0371408,1,154749
514821,0.01,0.0208563,1,154897
516281,0.02,0.0203425,1,154897
517741,0.01,0.014137,1,154899
519201,0.02,0.0176548,1,154899
520661,0.01,0.0130619,1,154901
522121,0.02,0.0172248,1,154901
523581,0.01,0.0128899,1,154903
525041,0.02,0.017156,1,154903
526501,0.01,0.0128624,1,154905
527961,0.02,0.017145,1,154905
529421,0.03,0.024858,1,155001
530881,0.04,0.0339432,1,155001
532341,0.03,0.0315773,1,155003
533801,0.04,0.0366309,1,155003
535261,0.03,0.0326524,1,155005
536721,0.04,0.0370609,1,155005
538181,0.03,0.0328244,1,155007
539641,0.04,0.0371298,1,155007
541101,0.01,0.0208519,1,155062
542561,0.02,0.0203408,1,155062
544021,0.01,0.0141363,1,155064
545481,0.02,0.0176545,1,155064
546941,0.01,0.0130618,1,155066
548401,0.02,0.0172247,1,155066
549861,0.01,0.0128899,1,155068
551321,0.02,0.017156,1,155068
552781,0.01,0.0128624,1,155070
554241,0.02,0.017145,1,155070
555701,0.01,0.012858,1,155072
557161,0.02,0.0171432,1,155072
558621,0.01,0.0128573,1,155074
560081,0.02,0.0171429,1,155074
561541,0.07,0.0488572,1,155118
563001,0.08,0.0675429,1,155118
564461,0.07,0.0690171,1,155130
565921,0.08,0.0756069,1,155130
567381,0.07,0.0722427,1,155132
568841,0.08,0.0768971,1,155132
570301,0.08,0.0787588,1,155132
571761,0.09,0.0855035,1,155134
573221,0.1,0.0942014,1,155134
574681,0.03,0.0556806,1,155171
576141,0.04,0.0462722,1,155171
577601,0.03,0.0365089,1,155318
579061,0.04,0.0386036,1,155318
580521,0.03,0.0334414,1,155320
581981,0.04,0.0373766,1,155320
583441,0.03,0.0329506,1,155322
584901,0.04,0.0371803,1,155322
586361,0.03,0.0328721,1,155324
587821,0.04,0.0371488,1,155324
589281,0.03,0.0328595,1,155326
590741,0.04,0.0371438,1,155326
592201,0.03,0.0328575,1,155423
593661,0.04,0.037143,1,155423
595121,0.03,0.0328572,1,155425
596581,0.04,0.0371429,1,155425
598041,0.03,0.0328572,1,155427
599501,0.04,0.0371429,1,155427
600961,0.03,0.0328571,1,155429
602421,0.04,0.0371429,1,155429
603881,0.03,0.0328571,1,155483
605341,0.04,0.0371429,1,155483
606801,0.03,0.0328571,1,155485
608261,0.04,0.0371429,1,155485
609721,0.03,0.0328571,1,155487
611181,0.04,0.0371429,1,155487
612641,0.03,0.0328571,1,155489
614101,0.04,0.0371429,1,155489
615561,0.03,0.0328571,1,155491
617021,0.04,0.0371429,1,155491
618481,0.03,0.0328571,1,155493
619941,0.04,0.0371429,1,155493
621401,0.03,0.0328571,1,155495
622861,0.04,0.0371429,1,155495
624321,0.05,0.0448571,1,155542
625781,0.06,0.0539429,1,155542
627241,0.05,0.0515771,1,155554
628701,0.06,0.0566309,1,155554
630161,0.05,0.0526523,1,155556
631621,0.06,0.0570609,1,155556
633081,0.05,0.0528244,1,155558
634541,0.06,0.0571297,1,155558
636001,0.05,0.0528519,1,155560
637461,0.06,0.0571408,1,155560
638921,0.03,0.0408563,1,155594
640381,0.04,0.0403425,1,155594
641841,0.01,0.022137,1,155741
643301,0.02,0.0208548,1,155741
644761,0.01,0.0143419,1,155743
646221,0.02,0.0177368,1,155743
647681,0.01,0.0130947,1,155745
649141,0.02,0.0172379,1,155745
650601,0.01,0.0128952,1,155747
652061,0.02,0.0171581,1,155747
653521,0.01,0.0128632,1,155749
654981,0.02,0.0171453,1,155749
656441,0.01,0.0128581,1,155846
657901,0.02,0.0171432,1,155846
659361,0.01,0.0128573,1,155848
660821,0.02,0.0171429,1,155848
662281,0.01,0.0128572,1,155850
663741,0.02,0.0171429,1,155850
665201,0.01,0.0128571,1,155852
666661,0.02,0.0171429,1,155852
668121,0,0.00685714,1,155906
669581,0,0.00274286,1,155906
671041,0.01,0.00709714,1,155908
672501,0.02,0.0148389,1,155908
673961,0.01,0.0119355,1,155910
675421,0.02,0.0167742,1,155910
676881,0.01,0.0127097,1,155912
678341,0.02,0.0170839,1,155912
679801,0.01,0.0128335,1,155914
681261,0.02,0.0171334,1,155914
682721,0.01,0.0128534,1,155916
684181,0.02,0.0171413,1,155916
685641,0.01,0.0128565,1,155918
687101,0.02,0.0171426,1,155918
688561,0.01,0.012857,1,155966
690021,0.02,0.0171428,1,155966
