#Ack,ack_ewma(ms),send_ewma(ms),rtt_ratio,cwnd_(Bytes),Last_Router_Ocupation_Ack_Arriaval(Packets),Last_Router_Ocupation_Packet_Sent(Packets),Network_Situation,AckArrival(ms),TSInsideAck(ms),RTTAck(ms),Last_Router_Ocupation_Router_Arrival(Packets),Last_Router_Ocupation_Router_Arrival_ewma(Packets),Network_Situation_Router_Arrival,Measure_Time
2563201,0.110058196,0.07537183,0.9453441,0.3253968253968254,0.831844,0.89,2,80783,80316,467,0.78,0.780014,2,80326
3402701,0.058336228,0.020448731,0.8643725,0.23274270948689554,0.0488424,0.0,1,53389,52962,427,0.0,1.792e-07,1,52972
352898421,0.14860956,0.0019756923,0.8906882,24.858988556662975,0.131085,0.28,1,1319757,1319317,440,0.16,0.1592,1,1319338
605348641,0.03579934,0.022511763,0.86234814,0.07645810262089332,0.0501443,0.14,1,2233670,2233244,426,0.02,0.0259955,1,2233268
643347141,0.060145106,0.03788899,0.8744939,0.01568844592100406,0.269517,0.18,1,2420830,2420398,432,0.16,0.159999,1,2420408
7892561,0.08474553,0.16269743,0.9372469,0.9992617201919527,0.672368,0.81,1,89015,88552,463,0.7,0.715856,2,88570
355738661,0.03592398,0.0057349224,0.90485823,25.067737172388334,0.345035,0.46,1,1339572,1339125,447,0.38,0.38,1,1339142
3479221,0.10200588,0.002334175,0.8724696,0.23754152823920266,0.032,0.14,1,43722,43291,431,0.0,8.13637e-24,1,43311
2679901,0.08821179,0.15674806,0.86842096,0.18290882244370615,0.0849091,0.0,1,71207,70778,429,0.07,0.0699997,1,70788
545621,0.056527354,0.0019580103,0.86842096,0.07032115171650055,0.0059886,0.19,1,53488,53059,429,0.0,7.168e-09,1,53069
702612781,0.05209222,0.17829096,0.8744939,0.052100052084123445,0.227075,0.22,1,2625941,2625509,432,0.22,0.219872,1,2625519
2721701,0.05833906,0.048911296,0.86234814,0.18826135105204872,0.0482566,0.18,1,61229,60803,426,0.03,0.0299955,1,60813
2972981,0.056927282,0.0032174347,0.9473683,0.20487264673311184,0.772857,0.75,2,82811,82343,468,0.72,0.72,2,82353
7520461,0.0837693,0.15806122,0.9412955,0.5204872646733112,0.770729,0.77,2,88342,87877,465,0.81,0.809792,2,87887
911787381,0.056491178,0.0019557434,0.8967612,2.9569952011812477,0.215514,0.47,1,3393563,3393120,443,0.3,0.3,1,3393130
3731141,0.05727719,0.003733422,0.94331986,0.2571059431524548,0.729773,0.74,1,85566,85100,466,0.72,0.72,2,85110
714664941,0.058634978,0.017043643,0.8765182,0.09147539657256128,0.395959,0.24,1,2626348,2625915,433,0.13,0.13,1,2625925
801713681,0.056527354,0.0,0.9068826,1.5821336286452565,0.869801,0.09,2,2965745,2965297,448,0.0,1.67503e-22,1,2965307
2619361,0.09180014,0.06668777,0.9372469,0.18032484311554078,0.746529,0.85,1,81443,80980,463,0.78,0.779984,2,80990
350146801,0.08366049,0.06668944,0.8663967,24.672757475083056,0.0491963,0.19,1,1320754,1320326,428,0.08,0.079984,1,1320336
837641,0.068515114,0.015233269,0.9392713,0.05758582502768549,0.751874,0.87,2,75096,74632,464,0.74,0.739999,2,74642
350692161,0.15089893,0.11416701,0.902834,24.668696936138797,0.403367,0.55,1,1342998,1342552,446,0.37,0.38599,1,1342579
357723141,0.09271702,0.15601493,0.87854254,0.011134245564000262,0.27638,0.2,1,1332674,1332240,434,0.24,0.242264,1,1332252
7650061,0.056340814,0.0054422035,0.9392713,0.5302694721299372,0.627884,0.72,1,77990,77526,464,0.78,0.78,2,77536
2868321,0.035363514,0.0030247797,0.8643725,0.36415651531930604,1.18749e-10,0.0,1,51217,50790,427,0.0,5.11998e-09,1,50818
13523341,0.06466984,0.18367307,0.93117404,1.7109634551495017,0.599257,0.69,1,87701,87241,460,0.7,0.700118,2,87251
5279461,0.05674527,0.002848626,0.94331986,0.6688815060908084,0.917052,0.72,2,79664,79198,466,0.75,0.7472,2,79215
590084581,0.06379225,0.062592715,0.86234814,0.016426725729051312,0.011208,0.1,1,2198379,2197953,426,0.04,0.0399974,1,2197963
6249361,0.06471788,0.071615405,0.9412955,0.43078626799557035,0.628214,0.7,1,83716,83251,465,0.8,0.797997,2,83265
356474561,0.037592106,0.005120593,0.8987854,25.11904761904762,0.439968,0.46,1,1342098,1341654,444,0.3,0.304,1,1341743
600162661,0.056527354,0.14445648,0.8603239,0.013386504649645777,0.159621,0.0,1,2245058,2244633,425,0.02,0.0323064,1,2244801
710947121,0.035508506,0.0019565378,0.8805668,0.09111181905065308,0.205764,0.28,1,2613813,2613378,435,0.23,0.22,1,2613393
654645281,0.056527354,0.054227296,0.8663967,0.024363233665559248,0.679425,0.27,1,2415959,2415531,428,0.08,0.0800383,1,2415541
355092421,0.078620225,0.1257266,0.88866395,25.014581026208933,0.0788127,0.31,1,1327098,1326659,439,0.25,0.249998,1,1326669
603918661,0.058365628,0.044804566,0.8643725,0.07625065105154305,0.137816,0.08,1,2228927,2228500,427,0.05,0.05,1,2228510
361225281,0.035218805,0.0016926104,0.902834,25.444629014396455,0.551938,0.55,1,1347955,1347509,446,0.41,0.396,1,1347535
3564101,0.076461166,0.111476235,0.8663967,0.45201181247692873,0.0717952,0.0,1,53451,53023,428,0.07,0.0699942,1,53033
4074941,0.056809425,0.17815956,0.9493927,0.28054632705795496,0.870004,0.85,2,86589,86120,469,0.9,0.899824,2,86130
9813041,0.09358753,0.04007695,0.94331986,1.2419712070874862,0.816339,0.81,2,85170,84704,466,0.77,0.769981,2,84714
916809121,0.056527354,0.0,0.87854254,0.022702104097452935,0.9,0.34,2,3417666,3417232,434,0.14,0.14,1,3417242
13970361,0.056527354,0.0003912937,0.9412955,1.7674418604651163,0.885378,0.87,2,89242,88777,465,0.71,0.71,2,88787
604949301,0.06293078,0.06329666,0.8663967,0.07639969760868136,0.136698,0.17,1,2232372,2231944,428,0.08,0.0800006,1,2231954
14549601,0.05830034,0.044984303,0.9493927,1.8407161314138059,0.809502,0.88,2,80328,79859,469,0.88,0.878002,2,79923
586276161,0.056527354,0.05556741,0.8562753,0.012181616832779624,0.03,0.03,1,2196603,2196180,423,0.0,0.00766643,1,2196527
1326421,0.033916414,0.0003200489,0.9392713,0.16925064599483206,0.725994,0.79,1,76346,75882,464,0.81,0.8032,2,75896
17349921,0.056592647,0.0358791,0.93117404,1.1965669988925802,0.68972,0.77,1,90926,90466,460,0.71,0.709997,2,90476
583537921,0.1319032,0.11112064,0.8744939,0.012919896640826873,0.0911261,0.14,1,2197600,2197168,432,0.17,0.167532,1,2197182
444018021,0.056527354,2.0086618e-05,0.92712545,1.073643410852713,0.718387,0.58,1,1653026,1652568,458,0.4,0.4,1,1652594
348263361,0.1605018,0.11770063,0.8704453,24.496677740863788,0.210378,0.25,1,1334665,1334235,430,0.13,0.129987,1,1334245
1051861,0.033916414,0.0012468399,0.9372469,0.1345514950166113,0.819922,0.75,2,75409,74946,463,0.71,0.7072,2,74962
1048971281,0.060268052,0.057766203,0.8805668,0.01568844592100406,0.142154,0.25,1,3903025,3902590,435,0.27,0.269746,1,3902600
