#Ack,Last Router Ocupation Router Arrival(Packets),Last Router Ocupation Router Arrival_ewma(Packets),Network Situation Router Arrival,Measure Time
11681,0.04,0.04,1,60437
36501,0.09,0.0955772,1,61069
40881,0.17,0.169085,1,61282
59861,0.18,0.177967,1,61302
71541,0.05,0.0509561,1,61495
81761,0.17,0.15784,1,61719
83221,0.18,0.175568,1,61719
90521,0.31,0.287903,1,61723
113881,0.4,0.397581,1,61735
122641,0.04,0.0369278,1,61920
150381,0.28,0.279828,1,62156
154761,0.28,0.279679,1,62159
160601,0.4,0.379903,1,62163
164981,0.39,0.393759,1,62167
202941,0.06,0.0595151,1,62344
205861,0.27,0.259981,1,62569
217541,0.32,0.317903,1,62575
221921,0.32,0.321903,1,62578
223381,0.33,0.328381,1,62578
229221,0.34,0.339597,1,62582
308061,0.14,0.13955,1,62763
310981,0.16,0.157582,1,62765
315361,0.19,0.187181,1,62767
332881,0.2,0.197581,1,63008
339261,0.05,0.0501752,1,63019
362981,0.1,0.100008,1,63032
365901,0.1,0.1,1,63032
373161,0.06,0.06,1,63046
387721,0.21,0.20848,1,63056
413721,0.19,0.18912,1,63077
444741,0.03,0.03,1,63200
462201,0,9.37779e-07,1,63443
463661,0,1.87556e-07,1,63443
482981,0.11,0.1088,1,63461
500681,0.14,0.139999,1,63469
531261,0.07,0.0700001,1,63503
547461,0.03,0.0324,1,63523
565561,0.01,0.00984,1,63637
581361,0,0.04584,1,63849
599041,0.1,0.08,1,63885
607361,0.16,0.149998,1,63890
610281,0.17,0.1692,1,63890
621101,0.1,0.100048,1,63902
630241,0.12,0.116,1,63911
634621,0.13,0.129888,1,63911
645221,0.15,0.1476,1,63924
658341,0.03,0.0300051,1,63939
664181,0.03,0.03,1,63939
665641,0.03,0.03,1,63939
683741,0.05,0.05,1,63950
688701,0,8e-05,1,63965
692641,0.15,0.120001,1,64066
729501,0,1.14693e-11,1,64314
738001,0.06,0.059968,1,64326
752561,0.08,0.0799808,1,64337
754021,0.08,0.0799962,1,64337
769001,0,1.024e-06,1,64351
789381,0.16,0.159992,1,64369
817061,0.07,0.07,1,64389
836161,0.09,0.094,1,64516
844481,0,0.00239992,1,64741
866961,0.01,0.009984,1,64757
871341,0.01,0.00999987,1,64757
883181,0,0.000127944,1,64772
893161,0,1.63768e-09,1,64782
