#Ack,ack_ewma(ms),send_ewma(ms),rtt_ratio,cwnd (Bytes),Last Router Ocupation Ack Arriaval(Packets),Last Router Ocupation Packet Sent(Packets),Network Situation,AckArrival(ms),TSInsideAck(ms),RTTAck(ms)
4381,2,0,425,16060,0.1,0.01,1,90845,90420,425
7301,2,0,427,18980,0.084,0.01,1,90847,90420,427
10221,2,0,429,21900,0.0808,0.01,1,90849,90420,429
13141,2,0,431,24820,0.08016,0.01,1,90851,90420,431
14601,161.2,0,632,27740,0.032032,0.09,1,91052,90420,632
17521,214.64,338.4,437,29200,0.0304064,0.01,1,91280,90843,437
20441,67.728,91.68,438,32120,0.0220813,0,1,91311,90873,438
23361,39.9456,42.336,441,35040,0.0284163,0.09,1,91344,90903,441
26281,32.7891,32.4672,442,37960,0.0536833,0.1,1,91375,90933,442
29201,27.3578,30.4934,438,40880,0.0907366,0.04,1,91401,90963,438
32121,28.6716,30.0987,437,43800,0.0581473,0,1,91430,90993,437
35041,29.7343,30.0197,437,46720,0.0436295,0.02,1,91460,91023,437
37961,31.5469,30.0039,439,49640,0.0167259,0.02,1,91492,91053,439
40881,27.9094,30.0008,436,52560,0.0753452,0.03,1,91519,91083,436
43801,32.7819,30.0002,440,55480,0.047069,0.03,1,91553,91113,440
46721,137.756,139.6,437,58400,0.313414,0.03,1,91717,91280,437
49641,50.7513,51.92,436,61320,0.294683,0.01,1,91746,91310,436
52561,36.5503,34.384,439,64240,0.322937,0.06,1,91779,91340,439
55481,31.3101,30.8768,439,67160,0.352587,0.05,1,91809,91370,439
58401,30.262,30.1754,439,70080,0.318517,0.06,1,91839,91400,439
61321,28.4524,29.2351,438,73000,0.319703,0.06,1,91867,91429,438
64241,22.4905,26.647,433,75920,0.335941,0,1,91888,91455,433
67161,20.4981,22.9294,431,78840,0.299188,0.01,1,91908,91477,431
70081,23.2996,20.5859,435,81760,0.259838,0.1,1,91932,91497,435
73001,18.2599,20.1172,432,84680,0.163968,0.01,1,91949,91517,432
75921,18.852,20.0234,431,87600,0.184793,0.01,1,91968,91537,431
78841,24.5704,20.0047,437,90520,0.212959,0.1,1,91994,91557,437
81761,19.3141,20.0009,435,93440,0.210592,0.1,1,92012,91577,435
84681,16.6628,20.0002,431,96360,0.218118,0,1,92028,91597,431
87601,24.1326,20,437,99280,0.203624,0.09,1,92054,91617,437
90521,24.8265,20,442,102200,0.216725,0.19,1,92079,91637,442
93441,22.5653,20,444,105120,0.323345,0.21,1,92101,91657,444
96361,24.5131,20,449,108040,0.360669,0.35,1,92126,91677,449
99281,23.3026,20,452,110960,0.336134,0.38,1,92149,91697,452
102201,17.4605,20,448,113880,0.395227,0.33,1,92165,91717,448
105121,21.8921,20,451,116800,0.383045,0.39,1,92188,91737,451
108041,13.1784,18.4,444,119720,0.436609,0.34,1,92199,91755,444
