#Ack,Last Router Ocupation Router Arrival(Packets),Last Router Ocupation Router Arrival_ewma(Packets),Network Situation Router Arrival,Measure Time
8761,0,0,1,40430
11681,0,0,1,40430
16061,0,0,1,40851
24821,0.04,0.0395162,1,40855
26281,0.05,0.0479032,1,40857
36501,0,0.00318064,1,41060
48181,0.09,0.0863744,1,41277
75921,0,1.1489e-05,1,41695
87601,0.04,0.037587,1,41703
102201,0.1,0.0995161,1,41709
110961,0.17,0.169276,1,41713
116801,0,0.0379028,1,41903
140161,0.18,0.177181,1,42123
169361,0.29,0.291903,1,42138
173741,0.29,0.291935,1,42141
186881,0.35,0.347903,1,42147
214621,0.12,0.117981,1,42548
221921,0.15,0.147903,1,42552
223381,0.16,0.157581,1,42552
251121,0.28,0.279516,1,42564
267181,0.36,0.357581,1,42572
275941,0.4,0.397581,1,42576
306601,0.04,0.0369598,1,42748
313901,0.07,0.067903,1,42752
327041,0.03,0.0260792,1,42971
339261,0.17,0.16395,1,42977
353621,0.11,0.110003,1,42985
366101,0.01,0.0100038,1,42999
385861,0.19,0.189986,1,43004
401061,0.07,0.07,1,43017
424961,0.2,0.199958,1,43032
427881,0.2,0.199998,1,43032
428481,0.1,0.12,1,43044
433061,0,0.004416,1,43176
435981,0,0.00017664,1,43176
437441,0,3.5328e-05,1,43176
441821,0,2.82624e-07,1,43176
464681,0.12,0.11896,1,43404
493201,0,6.28054e-15,1,43429
511501,0.01,0.00999987,1,43443
540441,0,3.2768e-13,1,43459
557241,0.2,0.1996,1,43473
563681,0,0.00159987,1,43607
565141,0,0.000319974,1,43607
587201,0.14,0.139942,1,43825
602601,0.04,0.040002,1,43844
607361,0.06,0.056,1,43853
634201,0,5.73432e-11,1,43876
660821,0.11,0.106,1,43891
667061,0.12,0.117999,1,43895
673721,0.1,0.0998394,1,43900
687881,0.05,0.0500001,1,43908
693481,0,0.0004,1,44025
706381,0,4.096e-11,1,44047
715321,0,5.24288e-16,1,44265
727181,0.09,0.089792,1,44274
751101,0,4.8e-05,1,44297
758401,0,1.536e-08,1,44297
769001,0.03,0.0299991,1,44306
773381,0.03,0.03,1,44306
800001,0.01,0.01,1,44326
806221,0,1.6e-05,1,44336
834521,0,3.35544e-20,1,44471
865081,0.03,0.0304,1,44715
875301,0.03,0.03,1,44715
885881,0,0.000878464,1,44738
910221,0.15,0.149696,1,44747
923741,0.24,0.239792,1,44752
930401,0.1,0.100032,1,44763
937701,0.1,0.1,1,44763
940621,0.1,0.1,1,44763
