#Ack,ack_ewma(ms),send_ewma(ms),rtt_ratio,cwnd (Bytes),Last Router Ocupation Ack Arriaval(Packets),Last Router Ocupation Packet Sent(Packets),Network Situation,AckArrival(ms),TSInsideAck(ms),RTTAck(ms)
1446861,1463.87,1461.42,1464,1460,0.721573,0,2,1559750,1558286,1464
1448321,1532.39,1463.87,1536,1460,0.762629,0,2,1561286,1559750,1536
1454161,1702.73,1678.61,1704,1460,0.943283,0,2,1567910,1566206,1704
1471681,1485.53,1438.61,1488,1460,0.724356,0,2,1585478,1583990,1488
1473141,1533.48,1485.53,1536,1460,0.763743,0,2,1587014,1585478,1536
1474601,1581.47,1533.48,1584,1460,0.791497,0,2,1588598,1587014,1584
1478981,1701.48,1653.53,1704,1460,0.915856,0,2,1593566,1591862,1704
1480441,1772.27,1701.48,1776,1460,0.948342,0,2,1595342,1593566,1776
1487741,1566.07,1681.5,1560,1460,0.777413,0,2,1603910,1602350,1560
1509641,1462.79,1439.81,1464,1460,0.733323,0,2,1627574,1626110,1464
1511101,1555.14,1462.79,1560,1460,0.767329,0,2,1629134,1627574,1560
1515481,1701.42,1652.33,1704,1460,0.902309,0,2,1634078,1632374,1704
1516941,1749.47,1701.42,1752,1460,0.930924,0,2,1635830,1634078,1752
1528621,1701.59,1655.7,1704,1460,0.905896,0,2,1649318,1647614,1704
1530081,1749.48,1701.59,1752,1460,0.932358,0,2,1651070,1649318,1752
1556361,1463.76,1459.15,1464,1460,0.734118,0,2,1680518,1679054,1464
1559281,1514.16,1555.19,1512,1460,0.790659,0,2,1683590,1682078,1512
1565121,1726.62,1700.39,1728,1460,0.949953,0,2,1690286,1688558,1728
1572421,1206.18,1779.6,1176,1460,0.448188,0,1,1698758,1697582,1176
1588481,1415.81,1412.21,1416,1460,0.704006,0,2,1711934,1710518,1416
1589941,1529.99,1415.81,1536,1460,0.719602,0,2,1713470,1711934,1536
1592861,1603.24,1512.9,1608,1460,0.795536,0,2,1716590,1714982,1608
1597241,1748.22,1676.39,1752,1460,0.927634,0,2,1721630,1719878,1752
1627901,1179.79,1707.72,1152,1460,0.497998,0,1,1754726,1753574,1152
1629361,1130.59,1179.79,1128,1460,0.481199,0,1,1755854,1754726,1128
1638121,1415.87,1413.42,1416,1460,0.705499,0,2,1763822,1762406,1416
1639581,1529.99,1415.87,1536,1460,0.7322,0,2,1765358,1763822,1536
1641041,1535.7,1529.99,1536,1460,0.79088,0,2,1766894,1765358,1536
1646881,1703.82,1700.39,1704,1460,0.945159,0,2,1773566,1771862,1704
1661481,1063.45,1661.02,1032,1460,0.28919,0,1,1790342,1789310,1032
1673161,1150.55,1123.07,1152,1460,0.456036,0,1,1797998,1796846,1152
1674621,1220.33,1150.55,1224,1460,0.476414,0,1,1799222,1797998,1224
1683381,1486.61,1460.22,1488,1460,0.724918,0,2,1807406,1805918,1488
1684841,1533.53,1486.61,1536,1460,0.763967,0,2,1808942,1807406,1536
1686301,1581.48,1533.53,1584,1460,0.791587,0,2,1810526,1808942,1584
1690681,1725.42,1676.33,1728,1460,0.922582,0,2,1815542,1813814,1728
1703821,1463.76,1459.15,1464,1460,0.721851,0,2,1829558,1828094,1464
1705281,1532.39,1463.76,1536,1460,0.77474,0,2,1831094,1829558,1536
1711121,1724.34,1654.73,1728,1460,0.921705,0,2,1837718,1835990,1728
1719881,1510.55,1483.08,1512,1460,0.718198,0,2,1847942,1846430,1512
1724261,1579.15,1486.92,1584,1460,0.789725,0,2,1852478,1850894,1584
1728641,1678.68,1653.53,1680,1460,0.910942,0,2,1857422,1855742,1680
1750541,1726.5,1698.05,1728,1460,0.936227,0,2,1880798,1879070,1728
1756381,1706.52,1754.39,1704,1460,0.700815,0,2,1887854,1886150,1704
1785581,1556.28,1485.54,1560,1460,0.782094,0,2,1918646,1917086,1560
1787041,1605.41,1556.28,1608,1460,0.798838,0,2,1920254,1918646,1608
1791421,1725.42,1676.39,1728,1460,0.947046,0,2,1925270,1923542,1728
1797261,1731.55,1798.91,1728,1460,0.783172,0,2,1932398,1930670,1728
1806021,1533.47,1485.48,1536,1460,0.728643,0,2,1941110,1939574,1536
1811861,1747.01,1652.22,1752,1460,0.911789,0,2,1947614,1945862,1752
1813321,1751.75,1747.01,1752,1460,0.946716,0,2,1949366,1947614,1752
1827921,1486.78,1463.7,1488,1460,0.740133,0,2,1964390,1962902,1488
1829381,1556.34,1486.78,1560,1460,0.770053,0,2,1965950,1964390,1560
1833761,1701.42,1652.33,1704,1460,0.914483,0,2,1970894,1969190,1704
1843981,1536.52,1546.47,1536,1460,0.796131,0,2,1982750,1981214,1536
1857121,803.526,1478.52,768,1460,0.267853,0,1,1997126,1996358,768
1879021,1533.47,1485.36,1536,1460,0.7505,0,2,2014910,2013374,1536
1880481,1558.67,1533.47,1560,1460,0.7982,0,2,2016470,2014910,1560
1884861,1725.47,1677.42,1728,1460,0.911005,0,2,2021510,2019782,1728
1898001,1557.47,1509.49,1560,1460,0.785447,0,2,2036054,2034494,1560
1903841,1727.81,1724.27,1728,1460,0.940507,0,2,2042774,2041046,1728
1909681,1679.22,1664.33,1680,1460,0.789341,0,2,2049734,2048054,1680
1912601,1466.82,1520.36,1464,1460,0.753895,0,2,2052710,2051246,1464
1918441,1700.22,1628.39,1704,1460,0.900148,0,2,2059166,2057462,1704
1919901,1749.41,1700.22,1752,1460,0.930059,0,2,2060918,2059166,1752
1931581,1747.19,1655.87,1752,1460,0.928191,0,2,2074382,2072630,1752
1944721,1725.3,1674.02,1728,1460,0.910429,0,2,2089670,2087942,1728
1946181,1750.67,1725.3,1752,1460,0.946172,0,2,2091422,2089670,1752
1962241,1149.47,1101.47,1152,1460,0.432329,0,1,2106182,2105030,1152
1963701,1174.67,1149.47,1176,1460,0.478932,0,1,2107358,2106182,1176
1972461,1508.16,1435.25,1512,1460,0.714764,0,2,2115542,2114030,1512
1973921,1511.81,1508.16,1512,1460,0.771905,0,2,2117054,2115542,1512
1979761,1747.19,1655.87,1752,1460,0.915201,0,2,2123726,2121974,1752
2000201,1202.4,1248.06,1200,1460,0.49861,0,1,2146838,2145638,1200
2010421,1486.61,1460.28,1488,1460,0.749418,0,2,2156294,2154806,1488
2016261,1677.65,1633.01,1680,1460,0.910305,0,2,2162846,2161166,1680
2017721,1771.08,1677.65,1776,1460,0.946122,0,2,2164622,2162846,1776
2025021,1190.16,1459.2,1176,1460,0.440277,0,1,2172686,2171510,1176
2030861,1148.34,1078.82,1152,1460,0.433431,0,1,2177030,2175878,1152
2032321,1174.62,1148.34,1176,1460,0.479372,0,1,2178206,2177030,1176
2033781,1244.33,1174.62,1248,1460,0.497749,0,1,2179454,2178206,1248
2041081,1415.88,1413.58,1416,1460,0.70629,0,2,2186270,2184854,1416
2042541,1529.99,1415.88,1536,1460,0.744516,0,2,2187806,2186270,1536
2048381,1746.05,1632.96,1752,1460,0.91258,0,2,2194406,2192654,1752
2049841,1751.7,1746.05,1752,1460,0.947032,0,2,2196158,2194406,1752
2090721,1510.61,1484.21,1512,1460,0.768838,0,2,2238998,2237486,1512
2096561,1725.48,1677.53,1728,1460,0.923474,0,2,2245646,2243918,1728
2098021,1773.47,1725.48,1776,1460,0.93939,0,2,2247422,2245646,1776
2106781,1103.81,1100.21,1104,1460,0.421868,0,1,2256086,2254982,1104
2108241,1126.79,1103.81,1128,1460,0.462747,0,1,2257214,2256086,1128
2109701,1219.14,1126.79,1224,1460,0.491099,0,1,2258438,2257214,1224
2118461,1484.33,1414.5,1488,1460,0.708524,0,2,2266550,2265062,1488
2119921,1510.62,1484.33,1512,1460,0.769409,0,2,2268062,2266550,1512
2121381,1603.13,1510.62,1608,1460,0.793764,0,2,2269670,2268062,1608
2125761,1703.76,1699.19,1704,1460,0.931841,0,2,2274686,2272982,1704
2141821,1600.79,1463.88,1608,1460,0.766055,0,2,2292134,2290526,1608
2146201,1702.51,1674.1,1704,1460,0.904148,0,2,2297078,2295374,1704
2147661,1749.53,1702.51,1752,1460,0.913659,0,2,2298830,2297078,1752
2153501,1500.12,1730.34,1488,1460,0.757166,0,2,2305574,2304086,1488
2166641,1562.88,1617.59,1560,1460,0.78505,0,2,2320526,2318966,1560
2172481,1747.13,1654.62,1752,1460,0.914769,0,2,2327126,2325374,1752
2173941,1751.76,1747.13,1752,1460,0.947908,0,2,2328878,2327126,1752
2184161,1485.43,1436.52,1488,1460,0.737592,0,2,2339414,2337926,1488
2185621,1556.27,1485.43,1560,1460,0.781037,0,2,2340974,2339414,1560
2187081,1605.41,1556.27,1608,1460,0.798415,0,2,2342582,2340974,1608
2192921,1724.45,1657.02,1728,1460,0.935847,0,2,2349254,2347526,1728
2200221,1150.15,1570.92,1128,1460,0.408511,0,1,2357342,2356214,1128
2210441,1126.79,1103.81,1128,1460,0.440999,0,1,2364638,2363510,1128
2222121,1508.45,1441.07,1512,1460,0.76788,0,2,2375606,2374094,1512
2227961,1748.39,1679.81,1752,1460,0.929786,0,2,2382326,2380574,1752
2242561,1038.48,1617.54,1008,1460,0.412441,0,1,2398886,2397878,1008
2251321,1126.68,1101.54,1128,1460,0.439943,0,1,2405246,2404118,1128
2252781,1196.33,1126.68,1200,1460,0.469977,0,1,2406446,2405246,1200
2261541,1509.35,1459.08,1512,1460,0.740923,0,2,2414630,2413118,1512
2263001,1557.47,1509.35,1560,1460,0.770369,0,2,2416190,2414630,1560
2268841,1702.67,1677.48,1704,1460,0.906713,0,2,2422790,2421086,1704
2270301,1749.53,1702.67,1752,1460,0.932685,0,2,2424542,2422790,1752
2271761,1774.68,1749.53,1776,1460,0.949074,0,2,2426318,2424542,1776
2276141,1226.52,1274.4,1224,1460,0.461301,0,1,2430566,2429342,1224
2277601,1110.13,1226.52,1104,1460,0.40652,0,1,2431670,2430566,1104
2290741,1530.1,1417.98,1536,1460,0.732714,0,2,2443358,2441822,1536
2292201,1535.7,1530.1,1536,1460,0.791086,0,2,2444894,2443358,1536
2296581,1723.19,1631.76,1728,1460,0.906709,0,2,2449886,2448158,1728
2298041,1750.56,1723.19,1752,1460,0.944684,0,2,2451638,2449886,1752
2306801,1298.92,1354.38,1296,1460,0.452307,0,1,2461286,2459990,1296
2308261,1068.15,1298.92,1056,1460,0.426923,0,1,2462342,2461286,1056
2321401,1485.53,1438.62,1488,1460,0.724345,0,2,2474198,2472710,1488
2322861,1533.48,1485.53,1536,1460,0.751738,0,2,2475734,2474198,1536
2324321,1558.67,1533.48,1560,1460,0.798695,0,2,2477294,2475734,1560
2328701,1749.41,1700.22,1752,1460,0.941756,0,2,2482382,2480630,1752
2334541,1637.04,1732.73,1632,1460,0.786685,0,2,2489366,2487734,1632
2357901,1485.53,1438.55,1488,1460,0.711894,0,2,2513702,2512214,1488
2359361,1510.68,1485.53,1512,1460,0.770758,0,2,2515214,2513702,1512
2360821,1603.13,1510.68,1608,1460,0.794303,0,2,2516822,2515214,1608
2373961,1207.2,1344,1200,1460,0.463575,0,1,2531534,2530334,1200
2375421,1109.16,1207.2,1104,1460,0.43143,0,1,2532638,2531534,1104
2385641,1461.31,1410.11,1464,1460,0.701276,0,2,2541782,2540318,1464
2387101,1509.47,1461.31,1512,1460,0.70651,0,2,2543294,2541782,1512
2394401,1725.48,1677.58,1728,1460,0.947775,0,2,2551454,2549726,1728
2401701,1240.32,1550.4,1224,1460,0.473952,0,1,2559686,2558462,1224
2406081,1001.36,875.201,1008,1460,0.284973,0,1,2562638,2561630,1008
2410461,1079.71,1074.1,1080,1460,0.412558,0,1,2565758,2564678,1080
2411921,1171.19,1079.71,1176,1460,0.459023,0,1,2566934,2565758,1176
2423601,1555.25,1464.95,1560,1460,0.755779,0,2,2577974,2576414,1560
2429441,1747.25,1656.9,1752,1460,0.915556,0,2,2584622,2582870,1752
2442581,1486.5,1458.05,1488,1460,0.749032,0,2,2598254,2596766,1488
2444041,1579.13,1486.5,1584,1460,0.773613,0,2,2599838,2598254,1584
2449881,1724.39,1655.82,1728,1460,0.922444,0,2,2606462,2604734,1728
2476161,1485.47,1437.41,1488,1460,0.72293,0,2,2634374,2632886,1488
2477621,1533.47,1485.47,1536,1460,0.739172,0,2,2635910,2634374,1536
2483461,1747.19,1655.7,1752,1460,0.926363,0,2,2642510,2640758,1752
2484921,1774.56,1747.19,1776,1460,0.940545,0,2,2644286,2642510,1776
2492221,1189.65,1448.93,1176,1460,0.497878,0,1,2652110,2650934,1176
2493681,1176.68,1189.65,1176,1460,0.481151,0,1,2653286,2652110,1176
2503901,1487.88,1485.52,1488,1460,0.753668,0,2,2662886,2661398,1488
2505361,1579.19,1487.88,1584,1460,0.775467,0,2,2664470,2662886,1584
2517041,1111.44,1708.85,1080,1460,0.446678,0,1,2677574,2676494,1080
2525801,1172.22,1100.33,1176,1460,0.424362,0,1,2683910,2682734,1176
2537481,1487.75,1483.08,1488,1460,0.739521,0,2,2694638,2693150,1488
2538941,1556.39,1487.75,1560,1460,0.769809,0,2,2696198,2694638,1560
2543321,1701.42,1652.33,1704,1460,0.902468,0,2,2701142,2699438,1704
2557921,1821.47,1773.42,1824,1460,0.940317,0,2,2718758,2716934,1824
2560841,1524.17,1755.47,1512,1460,0.799651,0,2,2722022,2720510,1512
2563761,1469.85,1581.01,1464,1460,0.743544,0,2,2725070,2723606,1464
2571061,1724.27,1653.48,1728,1460,0.908545,0,2,2733158,2731430,1728
2579821,1542.42,1664.4,1536,1460,0.773305,0,2,2743574,2742038,1536
2595881,1182.18,1299.6,1176,1460,0.490246,0,1,2761142,2759966,1176
2606101,1462.73,1438.56,1464,1460,0.73112,0,2,2770550,2769086,1464
2607561,1555.14,1462.73,1560,1460,0.766448,0,2,2772110,2770550,1560
2613401,1748.27,1677.48,1752,1460,0.916213,0,2,2778758,2777006,1752
2614861,1751.81,1748.27,1752,1460,0.942485,0,2,2780510,2778758,1752
2616321,1797.59,1751.81,1800,1460,0.946994,0,2,2782310,2780510,1800
2622161,1482.96,1387.26,1488,1460,0.726915,0,2,2788694,2787206,1488
2623621,1510.55,1482.96,1512,1460,0.740766,0,2,2790206,2788694,1512
2625081,1534.73,1510.55,1536,1460,0.758306,0,2,2791742,2790206,1536
2629461,1701.36,1651.14,1704,1460,0.913732,0,2,2796662,2794958,1704
