#Ack,ack_ewma(ms),send_ewma(ms),rtt_ratio,cwnd_(Bytes),Last_Router_Ocupation_Ack_Arriaval(Packets),Last_Router_Ocupation_Packet_Sent(Packets),Network_Situation,AckArrival(ms),TSInsideAck(ms),RTTAck(ms),Last_Router_Ocupation_Router_Arrival(Packets),Last_Router_Ocupation_Router_Arrival_ewma(Packets),Network_Situation_Router_Arrival,Measure_Time
46686981,0.41153343796412356,0.40057670975780296,0.08076009501187653,0.004725285132174376,0.906392,0.75,2,456954,456499,455,0.75,0.720379,1,456562
103756441,0.6851622655023857,0.6173081270338614,0.10926365795724458,0.005383341523844626,0.897277,0.83,2,1246156,1245689,467,0.87,0.88484,2,1245737
20117421,0.0752746558243888,0.1559539893910639,0.09501187648456066,0.008310553473800601,0.705634,0.79,1,116599,116138,461,0.79,0.785364,2,116160
119575441,0.32658763179792916,0.3209492316669909,0.09501187648456066,0.004287092778016668,0.920296,0.83,2,1531283,1530822,461,0.79,0.79262,2,1530879
8222041,0.0948334158441914,0.2524511478995043,0.002375296912114022,0.5732436472346786,0.0878183,0.16,1,59295,58873,422,0.0,2.0133e-07,1,58883
101137621,0.2056771859232965,0.7908152268198952,0.04750593824228022,0.005318585293936974,0.619568,0.41,1,1428249,1427808,441,0.41,0.396947,1,1427857
110846261,0.7570151784867859,0.7557158403297287,0.09026128266033262,0.0061056422384667365,0.947817,0.75,2,1466839,1466380,459,0.75,0.75286,2,1466434
12330201,0.7272691363746484,0.7306996745821878,0.002375296912114022,0.003972270000204762,0.0192033,0.03,1,224518,224096,422,0.01,0.00640337,1,224155
30958341,0.6459494190884482,0.8024019935126724,0.10213776722090251,0.004509004443352376,0.645357,0.41,1,477976,477512,464,0.44,0.433895,1,477544
7744861,0.052666505156050855,0.05257153671858982,0.040380047505938155,0.01015879353768659,0.259657,0.3,1,93652,93214,438,0.32,0.317102,1,93226
69397941,0.8223295448560624,0.9323640894346984,0.009501187648456089,0.005327799619141225,0.184099,0.09,1,1004828,1004403,425,0.09,0.0824606,1,1004440
22268141,0.5339014293689499,0.6487327631073984,0.06413301662707838,0.005181266253045847,0.233584,0.23,1,311990,311542,448,0.16,0.15989,1,311572
74886541,0.7582502080326953,0.0797607469363937,0.14251781472684089,0.007380930442082847,0.807665,0.59,2,1017039,1016558,481,0.62,0.607612,1,1016598
74426801,0.7890627468742429,0.7521935473695832,0.17102137767220893,0.005618306816553023,0.583439,0.85,1,979622,979129,493,0.82,0.822711,2,979171
32597181,0.20355841242086856,0.7462082779141718,0.019002375296912177,0.005318329340459079,0.247956,0.13,1,486813,486384,429,0.11,0.120079,1,486415
16083501,0.14759603737215207,0.1473348859460511,0.002375296912114022,0.007369924442533325,0.00797665,0.01,1,158786,158364,422,0.03,0.0237645,1,158419
5170881,0.39057480223727314,0.3848236487800775,0.08551068883610458,0.010359461064356942,0.70192,0.76,1,115764,115307,457,0.71,0.712661,1,115319
33430001,0.8513856557506557,0.827468102220096,0.09026128266033262,0.006617421217519503,0.797623,0.75,2,435406,434947,459,0.75,0.751528,2,434989
1470781,0.05267045514393756,0.1472150228423327,0.014251781472684133,0.10089686098654709,0.128812,0.0,1,36916,36489,427,0.09,0.087312,1,36499
52353401,0.5688746221178256,0.6207804770341242,0.004750593824228044,0.005331382967831767,0.0385888,0.09,1,819811,819388,423,0.09,0.0692505,1,819425
10506521,0.136933176738258,0.0908478211726607,0.08313539192399055,0.7348654708520179,0.816905,0.59,2,77459,77003,456,0.58,0.579926,1,77013
60439701,0.19338087363198753,0.18379324666039312,0.06413301662707838,0.0065315488256854435,0.788623,0.59,2,658985,658537,448,0.55,0.544415,1,658579
