#Ack,Last Router Ocupation Router Arrival(Packets),Last Router Ocupation Router Arrival_ewma(Packets),Network Situation Router Arrival,Measure Time
18981,0.14,0.136752,1,140865
26281,0.18,0.175903,1,140869
40881,0.14,0.139382,1,141291
62781,0.24,0.239516,1,141301
77381,0.23,0.227682,1,141721
87601,0.28,0.277581,1,141725
90521,0.29,0.287903,1,141727
160601,0.71,0.707903,2,142167
162061,0.72,0.717581,2,142167
163521,0.72,0.719516,2,142167
164981,0.73,0.727903,2,142169
166441,0.74,0.737581,2,142169
167901,0.74,0.739516,2,142169
169361,0.75,0.747903,2,142171
170821,0.76,0.757581,2,142171
172281,0.76,0.759516,2,142171
173741,0.77,0.767903,2,142173
175201,0.78,0.777581,2,142173
176661,0.78,0.779516,2,142173
178121,0.79,0.787903,2,142175
179581,0.8,0.797581,2,142175
181041,0.8,0.799516,2,142175
182501,0.81,0.807903,2,142177
183961,0.82,0.817581,2,142177
185421,0.82,0.819516,2,142177
186881,0.83,0.827903,2,142179
188341,0.84,0.837581,2,142179
189801,0.84,0.839516,2,142179
191261,0.89,0.879903,2,142365
192721,0.9,0.895981,2,142365
194181,0.9,0.899196,2,142365
195641,0.91,0.907839,2,142367
197101,0.92,0.917568,2,142367
198561,0.92,0.919514,2,142367
200021,0.93,0.927903,2,142369
201481,0.94,0.937581,2,142369
202941,0.94,0.939516,2,142369
456561,0.91,0.91,2,143566
458021,0.92,0.918,2,143566
459481,0.92,0.9196,2,143566
459681,0.87,0.87992,2,143579
461141,0.88,0.879984,2,143579
462601,0.88,0.879997,2,143579
462801,0.88,0.879999,2,143595
464261,0.89,0.888,2,143595
465721,0.89,0.8896,2,143595
467181,0.89,0.88992,2,143595
468001,0.89,0.889984,2,143604
469461,0.9,0.897997,2,143604
470921,0.9,0.899599,2,143604
472381,0.9,0.89992,2,143604
473841,0.9,0.899984,2,143604
475301,0.9,0.899997,2,143604
476761,0.9,0.899999,2,143604
477361,0.89,0.892,2,143616
478821,0.9,0.8984,2,143616
480281,0.9,0.89968,2,143616
481741,0.9,0.899936,2,143616
483201,0.9,0.899987,2,143616
484661,0.9,0.899997,2,143616
486121,0.9,0.899999,2,143616
487581,0.9,0.9,2,143616
488801,0.92,0.916,2,143624
490261,0.93,0.9272,2,143624
491721,0.93,0.92944,2,143624
493181,0.93,0.929888,2,143624
494641,0.93,0.929978,2,143624
496101,0.93,0.929996,2,143624
497121,0.88,0.889999,2,143638
498581,0.89,0.89,2,143638
500041,0.89,0.89,2,143638
501501,0.89,0.89,2,143638
502961,0.89,0.89,2,143638
504421,0.89,0.89,2,143638
505881,0.89,0.89,2,143638
507341,0.89,0.89,2,143638
387921,0.88,0.88,2,143693
390841,0.79,0.808,2,143706
393761,0.75,0.7616,2,143715
396681,0.75,0.75232,2,143719
401061,0.71,0.718464,2,143722
478821,0.03,0.0298862,1,144085
490261,0,0.006,1,144094
493181,0.01,0.00984,1,144096
496101,0.01,0.0099936,1,144098
505881,0.01,0.01,1,144109
525041,0.02,0.02,1,144321
527961,0.02,0.02,1,144321
538181,0.02,0.02,1,144321
552781,0.02,0.02,1,144321
584901,0.04,0.0383334,1,144749
586361,0.03,0.0316667,1,144751
600961,0.04,0.0396667,1,144759
612641,0.06,0.0583333,1,144767
627241,0.06,0.0583333,1,144777
649141,0.01,0.0116667,1,145174
666661,0.01,0.0116667,1,145186
673961,0.02,0.0183333,1,145190
692941,0,0.00366667,1,145403
698781,0.02,0.0176059,1,145570
700241,0.01,0.0115212,1,145588
711921,0.01,0.0116667,1,145596
719221,0.02,0.0183333,1,145600
735281,0.04,0.0383035,1,145610
