#Ack,ack_ewma(ms),send_ewma(ms),rtt_ratio,cwnd_(Bytes),Last_Router_Ocupation_Ack_Arriaval(Packets),Last_Router_Ocupation_Packet_Sent(Packets),Network_Situation,AckArrival(ms),TSInsideAck(ms),RTTAck(ms),Last_Router_Ocupation_Router_Arrival(Packets),Last_Router_Ocupation_Router_Arrival_ewma(Packets),Network_Situation_Router_Arrival,Measure_Time
1100741,0.13005630625687115,0.07602925711501866,0.8785424861649027,0.01937984496124031,1.81753e-06,0.05,1,45760,45326,434,0.0,0.003392,1,45349
2181301,0.018983927405892782,0.00040520882574423834,0.8704453203937976,0.021410114433370247,0.00023206,0.0,1,49453,49023,430,0.09,0.0848,1,49039
3795381,0.11685004788392336,0.015548960817423373,0.8825910690504551,0.03211517165005537,0.0668336,0.14,1,64704,64268,436,0.04,0.0427712,1,64292
2369581,0.16494849984885857,0.1469295058053344,0.941295520890967,0.008121077888519748,0.90141,0.73,2,98886,98421,465,0.74,0.753651,2,98449
4096181,0.033812873093162825,0.011745537921312466,0.8684210289510214,0.023809523809523808,2.04808e-06,0.0,1,45676,45247,429,0.0,1.14635e-11,1,45257
9236041,0.10725051490139223,0.14019436631617838,0.8542509888515873,0.030269472129937247,0.0400256,0.07,1,62720,62298,422,0.0,0.000239487,1,62308
9940121,0.06688806067222329,0.15117437072308096,0.8542509888515873,0.030269472129937247,0.0162304,0.16,1,64936,64514,422,0.0,4.03701e-11,1,64524
12993561,0.06378779416266671,0.13395277915862994,0.9372469380054147,0.029715762273901807,0.801715,0.93,2,96979,96516,463,0.77,0.770479,2,96526
6637701,0.19558050833588445,0.005038311296077971,0.8947368177071128,0.027500922849760058,0.0970719,0.0,1,64139,63697,442,0.0,0.00279859,1,63728
7387341,0.05508824697091345,0.09533274215097803,0.8663967375082451,0.026578073089700997,0.0314498,0.0,1,66705,66277,428,0.08,0.0799198,1,66287
11747841,0.019976498485697398,0.015176316999587595,0.896761109149889,0.029346622369878183,0.614049,0.42,1,81151,80708,443,0.31,0.325994,1,80726
2287821,0.1492392841478606,0.11321712647972502,0.9392712294481907,0.008121077888519748,0.708907,0.77,1,98367,97903,464,0.85,0.851027,2,97917
6202161,0.061191147462075046,0.04581834426701194,0.8704453203937976,0.035622000738279806,0.365754,0.19,1,72840,72410,430,0.1,0.100013,1,72420
2567141,0.08334237501949436,0.007982008537427832,0.8724696118365739,0.021225544481358435,0.0320038,0.0,1,50758,50327,431,0.08,0.0752,1,50343
2068821,0.28426049624456806,0.24389514262407447,0.9534412695476248,0.008121077888519748,0.804251,0.91,2,96851,96380,471,0.73,0.767056,2,96412
10641301,0.07941956629141228,0.2599737708942763,0.8724696118365739,0.029900332225913623,0.204704,0.26,1,77526,77095,431,0.14,0.140004,1,77105
2760601,0.03307566075770966,0.00456314713427318,0.8623481546226925,0.02233296419342931,0.0451722,0.0,1,51234,50808,426,0.0,6.55366e-12,1,50818
10938101,0.06589895956917947,0.01264074896540185,0.8927125262643365,0.029715762273901807,0.275766,0.29,1,78467,78026,441,0.24,0.239999,1,78045
5521401,0.046947050585215866,0.0854960159042459,0.9352226465626384,0.013289036544850499,0.763335,0.74,2,84034,83572,462,0.77,0.768302,2,83584
19247101,0.032170154549357795,0.007250449055924122,0.9433198123337433,0.02528608342561831,0.759928,0.82,2,97713,97247,466,0.74,0.74,2,97257
1324341,0.031546662815928966,2.585946581590666e-06,0.8825910690504551,0.02011812476928756,0.0643993,0.28,1,46491,46055,436,0.11,0.104,1,46075
1728641,0.1874039812777133,0.18102428979233928,0.9453441037765196,0.007751937984496124,0.88794,0.88,2,96504,96037,467,0.91,0.909525,2,96049
1649441,0.03377107564581685,0.002943193455875813,0.8663967375082451,0.02916205241786637,0.0650714,0.0,1,57738,57310,428,0.08,0.064,1,57324
15490601,0.07250973847714877,0.11657784789051519,0.9352226465626384,0.02916205241786637,0.78703,0.9,2,83969,83507,462,0.78,0.780159,2,83517
12467521,0.15680824982045938,0.14024175363733113,0.9392712294481907,0.023255813953488372,0.742591,0.8,1,84072,83608,464,0.71,0.72688,2,83654
2498961,0.031545243279981365,0.05545875161182551,0.8684210289510214,0.014950166112956811,0.160138,0.1,1,72019,71590,429,0.14,0.138375,1,71602
594901,0.04000015711009836,0.032507544877828566,0.8603238631799162,0.019195275009228498,1.04865e-10,0.04,1,34245,33820,425,0.0,2.66128e-09,1,33830
7131781,0.07357470589028094,0.05057596833756418,0.9331983551198622,0.012181616832779624,0.684984,0.76,1,91265,90804,461,0.78,0.775672,2,90827
3409101,0.05895143518919637,0.05752222542693896,0.8825910690504551,0.011812476928755998,0.258639,0.22,1,79413,78977,436,0.3,0.29966,1,78989
13970321,0.036774182806071073,0.010680330766323602,0.8906882348215602,0.03248431155407899,0.192121,0.36,1,78382,77942,440,0.28,0.285984,1,77958
11203521,0.05185138955795457,0.03244016357067448,0.8582995717371399,0.031930601698043556,0.0165577,0.06,1,69196,68772,424,0.0,1.26464e-05,1,68782
1543361,0.032453746286444825,0.004535375960016217,0.8846153604932314,0.01937984496124031,0.217314,0.23,1,77365,76928,437,0.14,0.159999,1,76948
7320241,0.16547372814947023,0.11682564737056315,0.9473683952192958,0.012366186784791436,0.852411,0.92,2,99447,98979,468,0.86,0.873105,2,98997
958901,0.09012097462171315,0.2881054666311056,0.8765181947221264,0.019195275009228498,0.199447,0.26,1,75365,74932,433,0.2,0.199989,1,74942
11152561,0.07877115381579226,0.06389999209544132,0.8582995717371399,0.031930601698043556,0.0491654,0.0,1,69092,68668,424,0.0,5.11999e-08,1,68678
5871021,0.04153893407729586,0.11738374721603329,0.8562752802943636,0.026208933185677373,0.0963328,0.06,1,51531,51108,423,0.0,7.97696e-05,1,51118
3121041,0.019940694634574617,0.025350957353038238,0.9372469380054147,0.01716500553709856,0.938698,0.77,2,82929,82466,463,0.73,0.738002,2,82491
313901,0.061802809729273885,0.03447907784392803,0.925101189348757,0.005721668512366187,0.744918,0.72,1,84596,84139,457,0.72,0.711665,2,84152
5513041,0.03160502151599693,0.00010486058492893374,0.8744939032793502,0.03451458102620893,0.00120408,0.0,1,70365,69933,432,0.12,0.096,1,69949
8002821,0.10565889965170078,0.380776804582458,0.8603238631799162,0.028792912513842746,0.0963974,0.0,1,68669,68244,425,0.0,1.11985e-08,1,68254
6781721,0.11780634193395599,0.10621781448261444,0.9271254807915332,0.01273532668881506,0.752684,0.77,2,97162,96704,458,0.73,0.723747,2,96720
5016981,0.03364505239891332,0.03315034365612323,0.8603238631799162,0.024178663713547436,0.128053,0.1,1,58680,58255,425,0.0,7.05229e-06,1,58265
11051881,0.07899118188767013,0.19399676574910646,0.9392712294481907,0.03248431155407899,0.820949,0.97,2,89847,89383,464,0.83,0.8296,2,89393
7909001,0.11957224465276936,0.1690940200350114,0.8582995717371399,0.02694721299372462,0.0458244,0.11,1,68433,68009,424,0.06,0.0602208,1,68019
3282641,0.03861563638253999,0.04367867289894855,0.9008096920354416,0.014581026208933185,0.408279,0.45,1,75074,74629,445,0.36,0.379589,1,74645
1586661,0.031545243279981365,0.001113197444380872,0.8684210289510214,0.02011812476928756,0.202799,0.19,1,47348,46919,429,0.01,0.01,1,46929
1604721,0.031040519387501662,0.018761758218395833,0.8582995717371399,0.020302694721299374,0.14784,0.0,1,37347,36923,424,0.0,0.00600942,1,37062
610281,0.12996640231352322,0.17317625670441641,0.9534412695476248,0.008490217792543374,0.8172,1.0,2,96137,95666,471,0.87,0.8736,2,95689
4008801,0.08467516154807359,0.06821853563876755,0.8582995717371399,0.02307124400147656,0.00196105,0.06,1,55511,55087,424,0.0,5.57056e-10,1,55097
4090921,0.10624863797482002,0.1263652976205669,0.9493926866620721,0.012550756736803248,0.729195,0.85,1,114524,114055,469,0.87,0.865629,2,114068
9410841,0.20832478662099693,0.20786188659270463,0.9230768979059807,0.008121077888519748,0.623984,0.68,1,104747,104291,456,0.71,0.705507,2,104326
16155161,0.08296320119526898,0.11663798728147982,0.925101189348757,0.01808785529715762,0.751475,0.72,2,97170,96713,457,0.72,0.7196,2,96723
2942381,0.08706487145274855,0.3734309826389779,0.9433198123337433,0.017534145441122185,0.868,0.96,2,82401,81935,466,0.86,0.860047,2,81945
4384041,0.3091638885519493,0.05376603241902016,0.9170040235776519,0.015503875968992248,0.128833,0.12,1,72072,71619,453,0.21,0.207581,1,71651
3734861,0.036705256449504314,0.10088556010572482,0.9271254807915332,0.016426725729051312,0.533256,0.68,1,85215,84757,458,0.74,0.73984,2,84767
6227541,0.03660115714668037,0.0531419681630417,0.8603238631799162,0.025839793281653745,0.0166964,0.07,1,62834,62409,425,0.0,6.40024e-06,1,62419
1147561,0.08727543595164244,0.04428305803484696,0.9331983551198622,0.007751937984496124,0.813263,0.73,2,91804,91343,461,0.75,0.750895,2,91357
7226961,0.1592561606989859,0.1447078118647774,0.8704453203937976,0.03617571059431524,0.109268,0.21,1,76128,75698,430,0.15,0.143987,1,75743
4607841,0.20624437782668215,0.18426268579271188,0.8582995717371399,0.02454780361757106,0.198401,0.06,1,47376,46952,424,0.0,1.4848e-05,1,46962
11474541,0.10385198811662344,0.11721088582525016,0.9493926866620721,0.008674787744555186,0.792866,0.87,2,103314,102845,469,0.84,0.857824,2,102942
2875401,0.08239712180460972,0.12683303094662945,0.8542509888515873,0.02233296419342931,0.0131598,0.0,1,41635,41213,422,0.0,2.53542e-08,1,41223
5229401,0.08383069538546846,0.05169043626593741,0.9433198123337433,0.013842746400885935,0.876411,0.94,2,82687,82221,466,0.88,0.881024,2,82233
13151641,0.08403826308625074,0.18140055456826978,0.9352226465626384,0.029531192321889995,0.808298,0.94,2,97502,97040,462,0.82,0.82031,2,97050
17149401,0.09030488339003544,0.11761407163745018,0.9493926866620721,0.028423772609819122,0.840618,0.92,2,90062,89593,469,0.95,0.94896,2,89603
9965641,0.06384284061219028,0.0635290800401726,0.925101189348757,0.008121077888519748,0.786382,0.7,2,108761,108304,457,0.7,0.701667,2,108324
13484861,0.07567830043840648,0.31567670102805506,0.8927125262643365,0.02177925433739387,0.291497,0.45,1,87450,87009,441,0.36,0.360075,1,87019
6585081,0.03171937302288686,0.05066255646591638,0.8744939032793502,0.027316352897748246,0.00977061,0.13,1,63940,63508,432,0.2,0.19832,1,63518
2404481,0.045617418580964644,0.02928174351430721,0.8582995717371399,0.02177925433739387,2.23953e-05,0.06,1,50052,49628,424,0.0,9.17411e-14,1,49648
379601,0.031545401006197765,0.03148659212807571,0.8744939032793502,0.01273532668881506,0.110317,0.2,1,63460,63028,432,0.2,0.198334,1,63040
19130601,0.08262345892514358,0.10176655495346838,0.9473683952192958,0.02547065337763012,0.849704,0.83,2,97265,96797,468,0.87,0.8692,2,96807
13608401,0.024786517181028957,0.10655015546252629,0.9352226465626384,0.02897748246585456,0.913615,0.91,2,99011,98549,462,0.88,0.858,2,98578
3288901,0.03154634736349616,0.002521241634767471,0.8724696118365739,0.022702104097452935,0.06848,0.0,1,42947,42516,431,0.1,0.0987981,1,42531
16269981,0.05220264584187716,0.09236607544067073,0.9291497722343095,0.01790328534514581,0.722043,0.74,1,97607,97148,459,0.71,0.709968,2,97158
5112261,0.03667497301595553,0.12159350458355701,0.8846153604932314,0.015503875968992248,0.570428,0.42,1,90136,89699,437,0.29,0.292717,1,89711
2427981,0.0818974451510548,0.08577136615240592,0.9453441037765196,0.008121077888519748,0.847072,0.88,2,99337,98870,467,0.9,0.889679,2,98884
20131281,0.041575211107067835,0.013139150232197161,0.9271254807915332,0.024178663713547436,0.710245,0.64,1,100680,100222,458,0.75,0.726,2,100237
8476441,0.03346366725005343,0.005543482180180818,0.8684210289510214,0.027500922849760058,0.0982046,0.24,1,70222,69793,429,0.08,0.079999,1,69803
6866721,0.1522174705659237,0.13861673061760116,0.8582995717371399,0.027316352897748246,3.84807e-05,0.0,1,54933,54509,424,0.0,1.63683e-11,1,54519
11702721,0.05621330807249399,0.03637441325707754,0.8724696118365739,0.03229974160206718,0.157387,0.26,1,70881,70450,431,0.16,0.160006,1,70460
5591481,0.0482506577637611,0.06407552984655536,0.9392712294481907,0.013289036544850499,0.617211,0.78,1,84183,83719,464,0.8,0.796797,2,83731
6525381,0.15796438298667068,0.002161239683671117,0.8906882348215602,0.02602436323366556,0.0376526,0.16,1,63765,63325,440,0.13,0.1248,1,63348
3131441,0.019817037280917094,0.0015519174501270213,0.9392712294481907,0.01716500553709856,0.906206,0.75,2,82945,82481,464,0.8,0.788,2,82496
7045761,0.10727748608439662,0.04164574107819934,0.9534412695476248,0.012919896640826873,0.850056,0.8,2,98107,97636,471,0.77,0.769938,2,97656
9861701,0.020748252862542144,0.009999433211553964,0.8744939032793502,0.029900332225913623,0.244363,0.12,1,74911,74479,432,0.07,0.07,1,74498
13588641,0.03406886274237987,0.005667586583053628,0.9453441037765196,0.02897748246585456,0.8992,0.81,2,98966,98499,467,0.86,0.848,2,98518
6685361,0.06987066342434552,0.09021727296089022,0.9433198123337433,0.012919896640826873,0.704099,0.78,1,96714,96248,466,0.74,0.740747,2,96265
7324101,0.0316463457846937,0.0013114795353186095,0.8684210289510214,0.026578073089700997,0.0867649,0.0,1,66365,65936,429,0.03,0.0272,1,65953
19555721,0.0699127763241243,0.09702136808680673,0.9311740636770858,0.012919896640826873,0.678707,0.7,1,110067,109607,460,0.71,0.708333,2,109621
23361,0.16469140611612668,0.2171315393152101,0.8684210289510214,0.0033222591362126247,0.001408,0.0,1,61272,60843,429,0.13,0.125986,1,60855
3446561,0.03274112345272546,0.006107328328714333,0.8623481546226925,0.02233296419342931,0.1298,0.0,1,53487,53061,426,0.0,1.15192e-06,1,53096
15615401,0.11922997876318156,0.23646115822263578,0.9514169781048485,0.023624953857511996,0.822535,0.99,2,95470,95000,470,0.92,0.9196,2,95010
3666021,0.03308370479474605,0.02295734661946192,0.8603238631799162,0.022517534145441123,0.14784,0.0,1,54264,53839,425,0.0,3.67788e-10,1,53849
9522061,0.03236336916444768,0.005920738783763357,0.8643724460654688,0.029900332225913623,0.0017946,0.0,1,63619,63192,427,0.0,2.048e-08,1,63202
1060001,0.03195548916883752,0.0016217799007407956,0.8906882348215602,0.018272425249169437,0.39737,0.38,1,75721,75281,440,0.24,0.24,1,75291
2058381,0.034077853136714666,0.163774360294973,0.8562752802943636,0.020671834625323,0.018702,0.17,1,49046,48623,423,0.0,1.28849e-21,1,48633
723861,0.056155580277291624,0.047920231724521624,0.8744939032793502,0.019010705057216686,0.128128,0.25,1,44686,44254,432,0.09,0.0900063,1,44264
