#Ack,ack_ewma(ms),send_ewma(ms),rtt_ratio,cwnd (Bytes),Last Router Ocupation Ack Arriaval(Packets),Last Router Ocupation Packet Sent(Packets),Network Situation,AckArrival(ms),TSInsideAck(ms),RTTAck(ms)
4381,2,0,423,16060,0.14,0,1,60843,60420,423
7301,2,0,425,17520,0.108,0,1,60845,60420,425
10221,2,0,427,18980,0.0696,0,1,60847,60420,427
13141,2,0,429,20440,0.11792,0,1,60849,60420,429
14601,161.2,0,630,21900,0.055584,0.18,1,61050,60420,630
17521,205.84,336.8,426,23360,0.0431168,0.14,1,61267,60841,426
20441,42.768,68.96,426,24820,0.00862336,0.14,1,61269,60843,426
23361,10.1536,13.792,428,26280,0.00172467,0.1,1,61271,60843,428
26281,3.63072,4.3584,428,27740,0.000344934,0.06,1,61273,60845,428
29201,2.32614,2.47168,428,29200,6.89869e-05,0.06,1,61275,60847,428
32121,2.06523,0.494336,430,30660,0.160014,0.13,1,61277,60847,430
35041,2.01305,1.69887,430,32120,0.208003,0.04,1,61279,60849,430
37961,154.803,161.14,422,33580,0.0736006,0.04,1,61472,61050,422
40881,212.561,205.828,432,35040,0.0147201,0.04,1,61699,61267,432
43801,44.1121,41.1656,434,36500,0.00294402,0,1,61701,61267,434
46721,10.4224,9.83312,434,37960,0.000588804,0,1,61703,61269,434
49641,3.68448,3.56662,434,39420,0.000117761,0,1,61705,61271,434
52561,2.3369,0.713325,436,40880,0.0960236,0,1,61707,61271,436
55481,2.06738,1.74266,436,42340,0.0832047,0,1,61709,61273,436
58401,2.01348,1.94853,436,43800,0.152641,0,1,61711,61275,436
61321,2.0027,0.389707,438,45260,0.182528,0.2,1,61713,61275,438
64241,2.00054,1.67794,438,46720,0.212506,0.22,1,61715,61277,438
67161,2.00011,1.93559,438,48180,0.234501,0.22,1,61717,61279,438
70081,141.2,0.387118,614,49640,0.0629002,0.04,1,61893,61279,614
73001,29.84,154.477,423,51100,0.01258,0,1,61895,61472,423
75921,189.968,212.495,426,52560,0.034516,0,1,62125,61699,426
78841,42.7936,42.4991,432,54020,0.0069032,0,1,62131,61699,432
81761,10.1587,10.0998,432,55480,0.00138064,0,1,62133,61701,432
