#Ack,Last Router Ocupation Router Arrival(Packets),Last Router Ocupation Router Arrival_ewma(Packets),Network Situation Router Arrival,Measure Time
18981,0.2,0.194416,1,50860
43801,0.26,0.210639,1,51285
54021,0.23,0.229999,1,51291
105121,0,7.93436e-06,1,51719
108041,0.24,0.192,1,51721
134321,0.31,0.309359,1,51735
178121,0.72,0.713974,2,51751
179581,0.73,0.726795,2,51751
181041,0.73,0.729359,2,51751
182501,0.73,0.729872,2,51751
183961,0.76,0.753974,2,51753
185421,0.77,0.766795,2,51753
186881,0.77,0.769359,2,51753
188341,0.77,0.769872,2,51753
189801,0.8,0.793974,2,51755
191261,0.81,0.806795,2,51755
192721,0.81,0.809359,2,51755
194181,0.81,0.809872,2,51755
195641,0.84,0.833974,2,51757
197101,0.85,0.846795,2,51757
198561,0.85,0.849359,2,51757
200021,0.85,0.849872,2,51757
201481,0.88,0.873974,2,51759
202941,0.89,0.886795,2,51759
204401,0.89,0.889359,2,51759
205861,0.89,0.889872,2,51759
226301,0.08,0.0772,1,52143
233601,0.13,0.129279,1,52154
241081,0.11,0.110134,1,52160
260421,0.1,0.0984,1,52177
279561,0.09,0.0904797,1,52192
284961,0.09,0.0900008,1,52201
306821,0.17,0.169993,1,52208
324941,0,6.96314e-10,1,52224
352361,0.09,0.08896,1,52575
355281,0.09,0.0899584,1,52575
368181,0.2,0.19999,1,52585
389201,0.01,0.01,1,52606
390661,0.01,0.01,1,52606
404181,0,1.024e-09,1,52619
419541,0.08,0.0799996,1,52641
438681,0.21,0.20864,1,52647
471961,0,0.00111962,1,52773
473421,0,0.000223923,1,52773
481941,0.01,0.00800001,1,53005
518581,0,1.04723e-16,1,53040
520041,0,2.09446e-17,1,53040
538721,0.18,0.15,1,53059
543301,0.14,0.140336,1,53064
558481,0.17,0.168,1,53078
564321,0.18,0.179981,1,53078
586361,0.09,0.08936,1,53100
596961,0.18,0.19048,1,53116
621101,0.05,0.0499517,1,53438
627761,0,1.59846e-05,1,53457
629221,0,3.19691e-06,1,53457
643761,0,6.54727e-14,1,53473
648141,0.01,0.00992,1,53473
662481,0.02,0.026,1,53494
692681,0.01,0.01,1,53511
719281,0.09,0.09,1,53532
736321,0,0.0159776,1,53646
754421,0.05,0.052,1,53886
781701,0,1.11821e-08,1,53903
795601,0,0.00999999,1,53931
809121,0.12,0.096,1,53935
812661,0.19,0.185728,1,53939
817441,0.19,0.189993,1,53943
820361,0.2,0.1996,1,53943
847421,0.11,0.11,1,53961
868401,0,8.96e-07,1,54083
878401,0.1,0.099991,1,54303
893801,0.07,0.0700016,1,54320
907521,0,5.2608e-05,1,54337
920621,0,2.69353e-11,1,54352
934961,0.08,0.0699991,1,54361
945161,0,9.27488e-05,1,54382
951001,0,1.48398e-07,1,54382
959761,0,9.49747e-12,1,54382
961381,0.05,0.0464,1,54393
979681,0.18,0.18568,1,54405
1017341,0.04,0.039952,1,54748
1029001,0.03,0.0299996,1,54760
1052701,0.09,0.089792,1,54781
1071861,0.01,0.01,1,54796
1088301,0,4.096e-11,1,54816
1106581,0.09,0.0900026,1,54831
1109681,0.17,0.154,1,54840
1116961,0.14,0.147992,1,54847
1128001,0,4.79948e-05,1,54933
1132561,0.08,0.0640001,1,55171
1166261,0.09,0.09,1,55202
1189581,0,2.30367e-07,1,55220
1191841,0.08,0.064,1,55236
1203281,0.06,0.0659999,1,55245
1228881,0.01,0.0100192,1,55262
1237601,0.11,0.09,1,55272
1239061,0.12,0.114,1,55272
1263601,0.02,0.016,1,55608
1282321,0,0.0219923,1,55631
1306881,0.07,0.0699648,1,55641
1330181,0.1,0.0999917,1,55667
1331201,0.02,0.0359983,1,55676
1349941,0,1.92e-06,1,55687
1360741,0.09,0.0848,1,55695
1366581,0.09,0.0899917,1,55695
1394641,0,8.19207e-09,1,56040
1404861,0,1.04858e-13,1,56040
1416301,0,2.68438e-19,1,56055
1435001,0,2.19904e-28,1,56080
1462241,0.11,0.108,1,56106
1488041,0.03,0.0307199,1,56128
1496801,0.03,0.03,1,56128
1539421,0,1.61019e-05,1,56486
1558561,0,2.23887e-05,1,56502
1578721,0,3.66817e-15,1,56523
1585381,0,1.17381e-18,1,56535
1604541,0,1.92317e-28,1,56548
1625941,0.1,0.1004,1,56567
1649661,0,0.00032576,1,56664
