#Ack,Last Router Ocupation Router Arrival(Packets),Last Router Ocupation Router Arrival_ewma(Packets),Network Situation Router Arrival,Measure Time
14601,0.76,0.76,2,120945
16061,0.77,0.768,2,120945
17521,0.79,0.7856,2,120955
18981,0.8,0.79712,2,120955
20441,0.8,0.799424,2,120955
21901,0.8,0.799885,2,120955
23361,0.79,0.791977,2,120961
24821,0.8,0.798395,2,120961
26281,0.8,0.799679,2,120961
27741,0.8,0.799936,2,120961
29201,0.75,0.759987,2,120967
30661,0.76,0.759997,2,120967
32121,0.76,0.759999,2,120967
33581,0.76,0.76,2,120967
35041,0.79,0.784,2,120973
36501,0.8,0.7968,2,120973
37961,0.8,0.79936,2,120973
39421,0.8,0.799872,2,120973
40881,0.83,0.823974,2,121176
42341,0.84,0.836795,2,121176
154761,0.94,0.94,2,122542
164981,0.89,0.89,2,122603
166441,0.84,0.85,2,122613
167901,0.81,0.818,2,122624
170821,0.75,0.7636,2,122634
172281,0.77,0.76872,2,122644
175201,0.69,0.705744,2,122663
213161,0.03,0.0400973,1,122836
232141,0.01,0.00993598,1,122892
244001,0,0.000148607,1,122920
261881,0,0.00686121,1,122968
271861,0.9,0.82144,2,124557
273321,0.91,0.892288,2,124557
441221,0.91,0.91,2,127547
442681,0.93,0.926,2,127552
444141,0.94,0.9372,2,127557
448521,0.89,0.89,2,127576
471881,0.27,0.265942,1,127951
578461,0.08,0.0828858,1,129322
660221,0.78,0.78,2,130273
661681,0.79,0.788,2,130273
663141,0.82,0.8136,2,130285
664601,0.83,0.82672,2,130285
666061,0.91,0.893344,2,130299
667521,0.92,0.914669,2,130299
668981,0.93,0.926934,2,130344
670441,0.94,0.937387,2,130344
671901,0.95,0.947477,2,130361
674821,0.94,0.94,2,130379
676281,0.95,0.948,2,130379
701101,0.89,0.89,2,130734
702561,0.9,0.898,2,130734
798921,0.91,0.91,2,131845
800381,0.92,0.918,2,131845
801841,0.8,0.8236,2,131860
803301,0.81,0.81272,2,131860
804761,0.75,0.762544,2,131873
806221,0.76,0.760509,2,131873
807681,0.72,0.728102,2,131911
809141,0.73,0.72962,2,131911
810601,0.73,0.729924,2,131930
812061,0.74,0.737985,2,131930
813521,0.7,0.707597,2,131950
814981,0.71,0.709519,2,131950
816441,0.82,0.797904,2,132067
817901,0.83,0.823581,2,132067
819361,0.83,0.828716,2,132067
820821,0.81,0.813743,2,132087
822281,0.82,0.818749,2,132087
823741,0.71,0.73175,2,132117
825201,0.72,0.72235,2,132117
851481,0.11,0.187452,1,132368
855861,0.06,0.0613396,1,132387
892361,0.71,0.702985,2,132768
893821,0.72,0.716597,2,132768
895281,0.77,0.759319,2,132779
896741,0.78,0.775864,2,132779
898201,0.79,0.787173,2,132794
899661,0.8,0.797435,2,132794
901121,0.8,0.799487,2,132794
902581,0.93,0.903897,2,132810
904041,0.94,0.93278,2,132810
905501,0.87,0.882556,2,132827
906961,0.88,0.880511,2,132827
908421,0.67,0.712102,2,133003
939081,0.71,0.706386,2,133206
940541,0.7,0.701277,2,133216
942001,0.71,0.708255,2,133216
943461,0.7,0.701651,2,133224
944921,0.71,0.70833,2,133224
946381,0.71,0.709666,2,133238
947841,0.72,0.717933,2,133238
949301,0.73,0.727587,2,133254
950761,0.74,0.737517,2,133254
952221,0.73,0.731503,2,133256
953681,0.74,0.738301,2,133256
958061,0.74,0.728146,2,133293
959521,0.75,0.745629,2,133293
965361,0.78,0.758057,2,133475
966821,0.79,0.783611,2,133475
968281,0.86,0.844722,2,133495
969741,0.87,0.864944,2,133495
971201,0.87,0.868989,2,133495
972661,0.91,0.901798,2,133511
974121,0.92,0.91636,2,133511
975581,0.91,0.911272,2,133525
977041,0.92,0.918254,2,133525
978501,0.89,0.895651,2,133576
979961,0.9,0.89913,2,133576
981421,0.87,0.875826,2,133594
982881,0.88,0.879165,2,133594
984341,0.87,0.871833,2,133608
985801,0.88,0.878367,2,133608
987261,0.88,0.879673,2,133608
988721,0.91,0.903935,2,133642
990181,0.92,0.916787,2,133642
991641,0.91,0.911357,2,133644
993101,0.92,0.918271,2,133644
994561,0.89,0.895654,2,133663
996021,0.9,0.899131,2,133663
997481,0.89,0.891826,2,133673
998941,0.9,0.898365,2,133673
1000401,0.9,0.899673,2,133673
1001861,0.91,0.907935,2,133681
1003321,0.92,0.917587,2,133681
1004781,0.91,0.911517,2,133695
1006241,0.92,0.918303,2,133695
1007701,0.91,0.911661,2,133712
1009161,0.92,0.918332,2,133712
1010621,0.91,0.911666,2,133714
1012081,0.92,0.918333,2,133714
1013541,0.91,0.911667,2,133734
1015001,0.92,0.918333,2,133734
1016461,0.89,0.895667,2,133751
1017921,0.9,0.899133,2,133751
1019381,0.9,0.899827,2,133751
1232541,0.88,0.88,2,135158
1234001,0.89,0.888,2,135158
1235461,0.89,0.8896,2,135158
1239841,0.91,0.91,2,135187
1241301,0.92,0.918,2,135187
1242761,0.92,0.9196,2,135187
1252981,0.78,0.78,2,135331
1254441,0.74,0.748,2,135341
1255901,0.76,0.7576,2,135348
1276341,0.01,0.0160543,1,135510
1316521,0.82,0.826,2,135962
1516801,0.88,0.88,2,137264
1518261,0.79,0.808,2,137279
1519721,0.76,0.7696,2,137286
1521181,0.77,0.76992,2,137315
1544541,0.01,0.0152409,1,137539
1550641,0.09,0.0839194,1,137637
1575461,0.03,0.033924,1,137864
1578381,0.03,0.026957,1,137884
1585681,0.01,0.016559,1,137937
1588601,0.03,0.0262624,1,137960
1591521,0.03,0.0330505,1,138001
1626561,0.04,0.038396,1,138195
1639701,0.04,0.0375677,1,138286
1642621,0.06,0.0575027,1,138306
1663061,0.11,0.107932,1,138438
1668901,0.11,0.111661,1,138442
1684961,0.04,0.0392626,1,138572
1699561,0.07,0.0713562,1,138672
1720001,0,0.0036851,1,138840
1722921,0.03,0.0241474,1,138860
1765261,0.1,0.0996541,1,139072
1778401,0.03,0.0399867,1,139152
