#Ack,ack_ewma(ms),send_ewma(ms),rtt_ratio,cwnd_(Bytes),Last_Router_Ocupation_Ack_Arriaval(Packets),Last_Router_Ocupation_Packet_Sent(Packets),Network_Situation,AckArrival(ms),TSInsideAck(ms),RTTAck(ms),Last_Router_Ocupation_Router_Arrival(Packets),Last_Router_Ocupation_Router_Arrival_ewma(Packets),Network_Situation_Router_Arrival,Measure_Time
41116001,0.4514277869833468,0.41529734031044996,0.8366141732283464,0.00424359188296748,0.0571562,0.09,1,379977,379552,425,0.03,0.0474938,1,379617
196500581,0.4578527800711138,0.4396500196185566,0.9015748031496064,0.00532496953331614,0.884869,0.77,2,2519346,2518888,458,0.77,0.758038,2,2518935
168546741,0.6966757476329226,0.763999765310725,0.9251968503937007,0.004276713340109326,0.202662,0.85,1,2261818,2261348,470,0.79,0.792918,2,2261406
125372301,0.4872437881743777,0.4756491542018548,0.8779527559055118,0.0062349246802894465,0.0722817,0.03,1,1536483,1536037,446,0.02,0.0175172,1,1536072
371350181,0.5389105547381181,0.5611768933740617,0.90748031496063,0.005330784750982266,0.0826217,0.73,1,4907901,4907440,461,0.77,0.784341,2,4907487
244170781,0.4251883704338175,0.39948148338289924,0.8366141732283464,0.00507036413376012,0.0395919,0.11,1,3351127,3350702,425,0.08,0.0787392,1,3350712
343874381,0.43534113561704485,0.42054301231018587,0.8562992125984252,0.0060470678661185195,0.440288,0.29,1,4604828,4604393,435,0.31,0.297261,1,4604422
175558881,0.36043766519270143,0.33912966949149437,0.8366141732283464,0.0054365964289506815,0.0697474,0.11,1,2407708,2407283,425,0.08,0.0788184,1,2407293
180473901,0.4220812491903503,0.39715292573184546,0.9448818897637795,0.004414887968567484,0.862145,0.75,2,2467097,2466617,480,0.76,0.757156,2,2466649
254963901,0.9875038428148546,0.9481740074293824,0.8366141732283464,0.002713304712348994,0.0400379,0.05,1,3538193,3537768,425,0.05,0.0579869,1,3537808
255758481,0.3740185112500217,0.47801438205213775,0.858267716535433,0.005530145582710094,0.288574,0.03,1,3569726,3569290,436,0.0,0.00275901,1,3569315
337954141,0.1982621776144192,0.18353251363214657,0.8700787401574802,0.00577931501792604,0.753268,0.43,2,4449407,4448965,442,0.43,0.424786,1,4449016
140545161,0.6744270580569568,0.6368256808739242,0.8996062992125985,0.005026117912387425,0.8755,0.81,2,1927319,1926862,457,0.81,0.772685,2,1926956
260896221,0.5862308318461559,0.5544717474450038,0.8543307086614174,0.006753237559226728,0.243028,0.19,1,3633199,3632765,434,0.19,0.216347,1,3632803
63558241,0.7442009748665407,0.6807235763711905,0.9055118110236221,0.004587574649696344,0.871476,0.77,2,920031,919571,460,0.77,0.770257,2,919658
8927961,0.2860369026235549,0.30663987297442985,0.858267716535433,0.005203229215653554,0.0868625,0.05,1,154000,153564,436,0.06,0.0548117,1,153587
200048381,0.3925935664995485,0.6708354571490387,0.921259842519685,0.00415509944022209,0.0670557,0.79,1,2567708,2567240,468,0.69,0.792836,2,2567310
281374021,0.6806258326098852,0.6956996857363927,0.9921259842519685,0.005498793974423156,0.404489,1.0,1,3866281,3865777,504,0.91,0.922,2,3865819
169375961,0.30244838060398416,0.34936982262624633,0.8759842519685039,0.00487289956866255,0.438375,0.23,1,2325662,2325217,445,0.26,0.253828,1,2325239
3186781,0.06421783491460734,0.153080113384256,0.8326771653543307,0.21520856404577335,0.00236871,0.12,1,52657,52234,423,0.0,5.05358e-06,1,52244
392405141,0.4220367788800829,0.5487658644449416,0.9488188976377953,0.006601915482132112,0.895076,0.91,2,5138086,5137604,482,0.92,0.91663,2,5137630
16701101,0.03877366352216458,0.03691680631900873,0.8326771653543307,0.009944401462400825,0.0100228,0.01,1,93315,92892,423,0.02,0.0171429,1,92904
9127421,0.04439219720069064,0.0422015320809238,0.9094488188976378,0.011475826392997466,0.842906,0.77,2,100972,100510,462,0.79,0.785543,2,100522
12378101,0.03867776233132701,0.03667478300409606,0.8326771653543307,0.008288328605308535,0.0100389,0.03,1,84974,84551,423,0.03,0.0328571,1,84563
148021821,0.29781766786092007,0.4287443023677948,0.9192913385826771,0.006576631927062,0.869791,0.75,2,2035625,2035158,467,0.76,0.753951,2,2035177
113077641,0.3468954889703963,0.3254938559081192,0.8346456692913385,0.004604514631593319,0.0842034,0.05,1,1378997,1378573,424,0.01,0.0286105,1,1378643
337261521,0.5508498662990454,0.4837129310123542,0.8818897637795275,0.004340807152212058,0.26621,0.05,1,4675973,4675525,448,0.04,0.0437746,1,4675561
127402241,0.4480364424525182,0.3532733653341939,0.8799212598425197,0.006250600484432915,0.0372812,0.03,1,1741580,1741133,447,0.0,0.00250266,1,1741169
100318121,0.6944309637102933,0.6471630100366336,0.90748031496063,0.0046169035735776735,0.86916,0.81,2,1472520,1472059,461,0.77,0.779577,2,1472097
139970841,0.47063702752712205,0.2866931181037107,0.8937007874015748,0.004866325844344321,0.0370032,0.05,1,1748515,1748061,454,0.06,0.0602625,1,1748102
49175441,0.7492377208772639,0.6662700173450044,0.9763779527559054,0.005111576328524401,0.819032,0.75,2,664458,663962,496,0.76,0.75058,2,664010
7476161,0.11298146361458548,0.21284300387604005,0.8326771653543307,0.00968410726295403,0.251683,0.0,1,92216,91793,423,0.03,0.0255334,1,91805
257190741,0.4991038265735239,0.6371300435275266,0.9232283464566928,0.00502498015240927,0.0806231,0.79,1,3587043,3586574,469,0.69,0.76264,2,3586643
4533181,0.04094710159919103,0.019850862299734876,0.8405511811023623,0.30712440014765596,0.0882932,0.14,1,57237,56810,427,0.0,6.54288e-06,1,56820
211358741,0.5926132881154063,0.5302364127744306,0.90748031496063,0.005006523157208089,0.873583,0.83,2,2884769,2884308,461,0.79,0.790718,2,2884354
39730881,0.5171993758688629,0.4916501956355129,0.8307086614173228,0.005763007124905819,0.0475472,0.05,1,526441,526019,422,0.05,0.0358158,1,526061
338391401,0.5247167917958078,0.48092416236097413,0.8838582677165354,0.0058780473004748255,0.0684018,0.05,1,4638698,4638249,449,0.02,0.017572,1,4638287
