#Ack,Last Router Ocupation Router Arrival(Packets),Last Router Ocupation Router Arrival_ewma(Packets),Network Situation Router Arrival,Measure Time
65701,0.85,0.91,2,191692
70081,0,0.06448,1,191992
71541,0.03,0.043792,1,192013
73001,0.01,0.0235168,1,192050
74461,0.05,0.0394067,1,192084
75921,0.01,0.0217627,1,192090
77381,0.03,0.0267051,1,192093
78841,0.03,0.028682,1,192155
80301,0.03,0.0294728,1,192166
81761,0.09,0.0657891,1,192408
83221,0.1,0.0863156,1,192408
84681,0.03,0.0525263,1,192435
86141,0.04,0.0450105,1,192435
87601,0.07,0.0600042,1,192507
89061,0.08,0.0720017,1,192507
96361,0.01,0.0534701,1,192834
97821,0.02,0.033388,1,192834
99281,0.01,0.0193552,1,192858
100741,0.02,0.0197421,1,192858
102201,0.01,0.0138968,1,192932
103661,0.02,0.0175587,1,192932
105121,0.05,0.0370235,1,192943
106581,0.06,0.0508094,1,192943
108041,0.11,0.0863238,1,193015
112421,0.03,0.0638447,1,193256
113881,0.04,0.0495379,1,193256
115341,0.01,0.0258152,1,193280
116801,0.02,0.0223261,1,193280
118261,0.01,0.0149304,1,193354
119721,0.02,0.0179722,1,193354
121181,0.01,0.0131889,1,193367
122641,0.02,0.0172755,1,193367
124101,0.03,0.0249102,1,193442
125561,0.04,0.0339641,1,193442
127021,0.01,0.0195856,1,193643
128481,0.03,0.0258343,1,193679
129941,0.04,0.0343337,1,193679
131401,0.01,0.0197335,1,193702
132861,0.02,0.0198934,1,193702
134321,0.01,0.0139574,1,193776
135781,0.02,0.0175829,1,193776
137241,0.01,0.0130332,1,193789
138701,0.02,0.0172133,1,193789
140161,0.05,0.0368853,1,193865
141621,0.06,0.0507541,1,193865
143081,0.06,0.0563016,1,193865
144541,0.05,0.0525207,1,194101
146001,0.06,0.0570083,1,194101
147461,0.09,0.0768033,1,194123
148921,0.1,0.0907213,1,194123
150381,0.03,0.0542885,1,194197
151841,0.04,0.0457154,1,194197
153301,0.01,0.0242862,1,194210
154761,0.02,0.0217145,1,194210
156221,0.11,0.0746858,1,194288
167901,0,0.0645729,1,194620
169361,0,0.0258292,1,194620
170821,0,0.0103317,1,194632
172281,0,0.00413267,1,194632
173741,0.01,0.00765307,1,194715
175201,0.02,0.0150612,1,194715
176661,0.01,0.0120245,1,194717
178121,0.02,0.0168098,1,194717
179581,0.09,0.0607239,1,194956
181041,0.1,0.0842896,1,194956
182501,0.1,0.0937158,1,194956
186881,0.03,0.0633578,1,195042
188341,0.04,0.0493431,1,195042
189801,0,0.0197372,1,195054
191261,0,0.0078949,1,195054
192721,0.01,0.00915796,1,195137
194181,0.02,0.0156632,1,195137
