#Ack,Last Router Ocupation Router Arrival(Packets),Last Router Ocupation Router Arrival_ewma(Packets),Network Situation Router Arrival,Measure Time
0,0.07,0.07,1,160010
1,0.09,0.082,1,160433
1,0.1,0.0928,1,160433
1461,0.1,0.09712,1,160433
2921,0.1,0.098848,1,160433
4381,0.1,0.0995392,1,160433
5841,0.1,0.0998157,1,160433
7301,0.1,0.0999263,1,160433
8761,0.1,0.0999705,1,160433
10221,0.1,0.0999882,1,160433
11681,0.1,0.0999953,1,160433
13141,0.1,0.0999981,1,160433
35041,0,0.0710428,1,161067
36501,0,0.0284171,1,161067
37961,0.07,0.0533669,1,161285
39421,0.08,0.0693467,1,161285
40881,0.08,0.0757387,1,161285
42341,0.09,0.0842955,1,161287
43801,0.1,0.0937182,1,161287
45261,0.1,0.0974873,1,161287
99281,0.21,0.205043,1,161722
100741,0.22,0.214017,1,161722
102201,0.22,0.217607,1,161722
103661,0.23,0.225043,1,161724
105121,0.24,0.234017,1,161724
106581,0.24,0.237607,1,161724
108041,0.25,0.245043,1,161726
109501,0.26,0.254017,1,161726
110961,0.26,0.257607,1,161726
112421,0.27,0.265043,1,161728
113881,0.28,0.274017,1,161728
115341,0.28,0.277607,1,161728
121181,0.43,0.414483,1,161923
122641,0.44,0.429793,1,161923
124101,0.44,0.435917,1,161923
125561,0.43,0.432367,1,162136
127021,0.44,0.436947,1,162136
128481,0.44,0.438779,1,162136
129941,0.45,0.445511,1,162138
191261,0.83,0.785043,2,162363
204401,0.93,0.909032,2,162579
205861,0.94,0.927613,2,162579
207321,0.94,0.935045,2,162579
208781,0.95,0.944018,2,162581
475701,0.94,0.9472,2,163584
477161,0.94,0.94288,2,163584
478621,0.94,0.941152,2,163584
480081,0.94,0.940461,2,163584
481541,0.94,0.940184,2,163584
483001,0.94,0.940074,2,163584
484461,0.94,0.940029,2,163584
485921,0.94,0.940012,2,163584
487381,0.94,0.940005,2,163584
488841,0.94,0.940002,2,163584
490301,0.94,0.940001,2,163584
491761,0.94,0.94,2,163584
394581,0.91,0.934,2,163690
407681,0.71,0.751638,2,163763
426621,0.43,0.441626,1,163879
436181,0.23,0.264664,1,163928
439721,0.19,0.219866,1,163931
442841,0.19,0.201946,1,163943
454281,0,0.0425138,1,164016
457401,0,0.0170055,1,164032
