#Ack,Last Router Ocupation Router Arrival(Packets),Last Router Ocupation Router Arrival_ewma(Packets),Network Situation Router Arrival,Measure Time
73001,0.05,0.272343,1,141915
75921,0.06,0.0939749,1,141915
77381,0.07,0.07959,1,141935
78841,0.08,0.079836,1,141935
80301,0.08,0.0799344,1,141935
81761,0.07,0.0739738,1,141951
83221,0.08,0.0775895,1,141951
84681,0.08,0.0790358,1,141951
86141,0.09,0.0856143,1,141962
87601,0.1,0.0942457,1,141962
89061,0.1,0.0976983,1,141962
90521,0.09,0.0930793,1,141971
91981,0.1,0.0972317,1,141971
93441,0.1,0.0988927,1,141971
116801,0.05,0.0861321,1,142141
118261,0.06,0.0704529,1,142141
119721,0.06,0.0641811,1,142141
121181,0.07,0.0676725,1,142143
122641,0.08,0.075069,1,142143
124101,0.08,0.0780276,1,142143
127021,0.52,0.446884,1,142339
166441,0.76,0.754017,2,142415
167901,0.76,0.757607,2,142415
169361,0.79,0.777043,2,142423
170821,0.8,0.790817,2,142423
172281,0.8,0.796327,2,142423
327041,0.89,0.919212,2,143745
335801,0.73,0.76227,2,143792
349241,0.01,0.230666,1,143887
373161,0.01,0.0982664,1,143888
374621,0.01,0.0453066,1,143889
376081,0.01,0.0241226,1,143890
377541,0.01,0.0156491,1,143891
380021,0,0.00625962,1,143895
381481,0.01,0.00850385,1,143896
382941,0.01,0.00940154,1,143897
384401,0.01,0.00976062,1,143898
385861,0.03,0.0219042,1,143903
387321,0.03,0.0267617,1,143904
388781,0.03,0.0287047,1,143905
391461,0.01,0.0174819,1,143909
392921,0.01,0.0129927,1,143910
394381,0.01,0.0111971,1,143911
395841,0.01,0.0104788,1,143912
397301,0.01,0.0101915,1,143913
398761,0.01,0.0100766,1,143914
399361,0,0.00403065,1,143918
400821,0.01,0.00761226,1,143918
402281,0.01,0.0090449,1,143918
403741,0.01,0.00961796,1,143918
405201,0.01,0.00984718,1,143918
406661,0.01,0.00993887,1,143918
408121,0.01,0.00997555,1,143918
409581,0.01,0.00999022,1,143918
411041,0.05,0.0339961,1,143959
412501,0.06,0.0495984,1,143959
413961,0.01,0.0258394,1,143999
415421,0.09,0.0643357,1,144308
416881,0.1,0.0857343,1,144308
418341,0.1,0.0942937,1,144308
419801,0.1,0.0977175,1,144308
421261,0.1,0.099087,1,144308
422721,0.1,0.0996348,1,144308
424181,0.1,0.0998539,1,144308
425641,0.1,0.0999416,1,144308
427101,0.1,0.0999766,1,144308
428561,0.1,0.0999906,1,144308
430021,0.1,0.0999963,1,144308
431481,0.1,0.0999985,1,144308
432941,0.1,0.0999994,1,144308
434401,0.1,0.0999998,1,144308
435861,0.1,0.0999999,1,144308
437321,0.1,0.1,1,144308
438781,0.1,0.1,1,144308
440241,0.1,0.1,1,144308
441701,0.1,0.1,1,144308
443161,0.1,0.1,1,144308
444621,0.1,0.1,1,144308
446081,0.1,0.1,1,144308
447541,0.1,0.1,1,144308
449001,0.1,0.1,1,144308
450461,0.1,0.1,1,144308
451921,0.1,0.1,1,144308
453381,0.1,0.1,1,144308
454841,0.1,0.1,1,144308
456301,0.1,0.1,1,144308
457761,0.1,0.1,1,144308
459221,0.1,0.1,1,144308
472361,0.03,0.0888369,1,144383
473821,0.04,0.0595348,1,144383
475281,0.05,0.0538139,1,144620
476741,0.01,0.0275256,1,144734
478201,0.02,0.0230102,1,144734
479661,0.01,0.0152041,1,144736
481121,0.02,0.0180816,1,144736
482581,0.01,0.0132327,1,144738
484041,0.02,0.0172931,1,144738
485501,0.01,0.0129172,1,144740
486961,0.02,0.0171669,1,144740
488421,0.01,0.0128668,1,144742
489881,0.02,0.0171467,1,144742
491341,0.01,0.0128587,1,144744
492801,0.02,0.0171435,1,144744
494261,0.01,0.0128574,1,144746
495721,0.02,0.017143,1,144746
497181,0.01,0.0128572,1,144748
498641,0.02,0.0171429,1,144748
500101,0.01,0.0128571,1,144750
501561,0.02,0.0171429,1,144750
503021,0.01,0.0128571,1,144752
504481,0.02,0.0171429,1,144752
505941,0.01,0.0128571,1,144754
507401,0.02,0.0171429,1,144754
508861,0.01,0.0128571,1,144756
510321,0.02,0.0171429,1,144756
511781,0.01,0.0128571,1,144758
513241,0.02,0.0171429,1,144758
514701,0.01,0.0128571,1,144760
516161,0.02,0.0171429,1,144760
517621,0.01,0.0128571,1,144762
519081,0.02,0.0171429,1,144762
520541,0.03,0.0248571,1,144770
522001,0.04,0.0339429,1,144770
523461,0.03,0.0315771,1,144772
524921,0.04,0.0366309,1,144772
526381,0.03,0.0326523,1,144774
527841,0.04,0.0370609,1,144774
529301,0.03,0.0328244,1,144776
530761,0.04,0.0371298,1,144776
532221,0.05,0.0448519,1,144805
533681,0.06,0.0539408,1,144805
535141,0.01,0.0275763,1,145006
536601,0.03,0.0290305,1,145155
538061,0.04,0.0356122,1,145155
539521,0.03,0.0322449,1,145157
540981,0.04,0.036898,1,145157
542441,0.03,0.0327592,1,145159
543901,0.04,0.0371037,1,145159
545361,0.03,0.0328415,1,145161
546821,0.04,0.0371366,1,145161
548281,0.04,0.0388546,1,145161
549741,0.05,0.0455419,1,145163
551201,0.06,0.0542167,1,145163
552661,0.05,0.0516867,1,145165
554121,0.06,0.0566747,1,145165
555581,0.05,0.0526699,1,145167
557041,0.06,0.0570679,1,145167
558501,0.05,0.0528272,1,145169
559961,0.06,0.0571309,1,145169
561421,0.05,0.0528523,1,145171
562881,0.06,0.0571409,1,145171
564341,0.07,0.0648564,1,145173
565801,0.08,0.0739426,1,145173
567261,0.07,0.071577,1,145175
568721,0.08,0.0766308,1,145175
570181,0.07,0.0726523,1,145177
571641,0.08,0.0770609,1,145177
573101,0.07,0.0728244,1,145179
574561,0.08,0.0771297,1,145179
576021,0.07,0.0728519,1,145181
577481,0.08,0.0771408,1,145181
578941,0.07,0.0728563,1,145183
580401,0.08,0.0771425,1,145183
581861,0.05,0.060857,1,145192
583321,0.06,0.0603428,1,145192
584781,0.05,0.0541371,1,145194
586241,0.06,0.0576548,1,145194
587701,0.05,0.0530619,1,145196
589161,0.06,0.0572248,1,145196
590621,0.05,0.0528899,1,145198
592081,0.06,0.057156,1,145198
593541,0.03,0.0408624,1,145228
595001,0.04,0.040345,1,145228
596461,0.01,0.022138,1,145428
597921,0.02,0.0208552,1,145428
599381,0.05,0.0383421,1,145578
600841,0.06,0.0513368,1,145578
602301,0.05,0.0505347,1,145580
603761,0.06,0.0562139,1,145580
605221,0.05,0.0524856,1,145582
606681,0.06,0.0569942,1,145582
608141,0.05,0.0527977,1,145584
609601,0.06,0.0571191,1,145584
611061,0.05,0.0528476,1,145586
612521,0.06,0.0571391,1,145586
613981,0.05,0.0528556,1,145588
615441,0.06,0.0571422,1,145588
616901,0.05,0.0528569,1,145590
618361,0.06,0.0571428,1,145590
619821,0.05,0.0528571,1,145592
621281,0.06,0.0571428,1,145592
622741,0.06,0.0588571,1,145594
624201,0.07,0.0655429,1,145594
625661,0.05,0.0562171,1,145597
627121,0.06,0.0584869,1,145597
628581,0.05,0.0533947,1,145599
630041,0.06,0.0573579,1,145599
631501,0.05,0.0529432,1,145601
632961,0.06,0.0571773,1,145601
634421,0.05,0.0528709,1,145603
635881,0.06,0.0571484,1,145603
