#Ack,ack_ewma(ms),send_ewma(ms),rtt_ratio,cwnd_(Bytes),Last_Router_Ocupation_Ack_Arriaval(Packets),Last_Router_Ocupation_Packet_Sent(Packets),Network_Situation,AckArrival(ms),TSInsideAck(ms),RTTAck(ms),Last_Router_Ocupation_Router_Arrival(Packets),Last_Router_Ocupation_Router_Arrival_ewma(Packets),Network_Situation_Router_Arrival,Measure_Time
15271741,0.7210620579767433,0.8115836543563464,0.8910891089108911,0.004080570759578534,0.0327895,0.01,1,204487,204037,450,0.04,0.0381085,1,204075
34362541,0.42051171291589157,0.4107989971852544,0.8356435643564356,0.005654437295496162,0.028757,0.09,1,240097,239675,422,0.03,0.0250337,1,239731
95315041,0.8649932862385209,0.9110051225607675,0.9128712871287129,0.004532855699090427,0.44199,0.75,1,1227754,1227293,461,0.75,0.770652,2,1227339
13303581,0.8165604758111019,0.7820633445962606,0.9089108910891089,0.004916847613996818,0.877839,0.75,2,268257,267798,459,0.75,0.752615,2,267810
9771921,0.30875763830450526,0.46664812524532867,0.8396039603960396,0.008486721634629817,0.0137644,0.05,1,156027,155603,424,0.01,0.0207298,1,155637
12801341,0.8734002604002177,0.9860387042307973,0.8891089108910891,0.0035756276454166126,0.0300775,0.07,1,261203,260754,449,0.06,0.059827,1,260790
3961601,0.5694879406988425,0.5901911936138611,0.8831683168316832,0.005468069884026937,0.0296619,0.01,1,156901,156455,446,0.06,0.0506745,1,156488
22357701,0.7138857702895169,0.7738696143581612,0.998019801980198,0.003970751573491299,0.0419044,0.94,1,260831,260327,504,0.9,0.9136,2,260371
75670701,0.7114468105048464,0.7019210096001168,0.902970297029703,0.0047896424747590986,0.0415927,0.01,1,1069453,1068997,456,0.06,0.053928,1,1069040
73544941,0.915681676015673,0.8603515374586024,0.9128712871287129,0.0049132203288071484,0.899017,0.77,2,1037515,1037054,461,0.79,0.789865,2,1037066
22416881,0.3141408728501191,0.3373000140046906,0.8356435643564356,0.010727883566646987,0.0771425,0.0,1,128442,128020,422,0.03,0.0276182,1,128048
20056381,0.5394461503352806,0.6035804668098697,0.906930693069307,0.0058219178082191785,0.400888,0.39,1,301307,300849,458,0.42,0.410215,1,300876
57382521,0.6795915913957901,0.7383923798703285,0.9900990099009901,0.004745614737284489,0.0428454,0.99,1,787860,787360,500,0.94,0.943698,2,787403
10365101,0.14681559874730787,0.18262333497050137,0.8495049504950496,0.010892112030579265,0.209974,0.09,1,130059,129630,429,0.1,0.0971428,1,129644
