#Ack,Last Router Ocupation Router Arrival(Packets),Last Router Ocupation Router Arrival_ewma(Packets),Network Situation Router Arrival,Measure Time
4381,0.35,0.349891,1,130432
8761,0.35,0.349999,1,130432
173741,0.21,0.215222,1,132589
181041,0.21,0.216792,1,132624
191261,0.21,0.218771,1,132671
195641,0.16,0.15983,1,132685
200021,0.16,0.159999,1,132685
266581,0.33,0.391999,1,133033
278261,0.24,0.240004,1,133081
285561,0.28,0.279872,1,133108
289941,0.28,0.279999,1,133108
322061,0.08,0.0752123,1,133318
393601,0.35,0.373593,1,133711
399441,0.39,0.399062,1,133732
713341,0.2,0.204187,1,135778
722101,0.25,0.243164,1,135827
1138681,0.37,0.389965,1,138234
1140141,0.29,0.309993,1,138251
1154741,0.19,0.174069,1,138378
1109481,0.12,0.125143,1,138401
1119701,0.19,0.185137,1,138442
1166901,0.11,0.115749,1,138512
1181501,0.18,0.172503,1,138628
1199021,0.21,0.223776,1,138686
1212161,0.33,0.327934,1,138771
1491021,0.03,0.0275928,1,140682
1492481,0.01,0.0135186,1,140692
1495401,0.01,0.0133407,1,140710
1498321,0,0.00533363,1,140725
1544521,0.37,0.399808,1,141083
1562041,0.29,0.315963,1,141212
1569341,0.32,0.318309,1,141264
2030701,0.16,0.170357,1,144991
2043841,0.07,0.0601531,1,145095
2254081,0.3,0.299969,1,146573
2308101,0.17,0.17566,1,146967
2332921,0.02,0.0194906,1,147106
2341681,0.02,0.0206092,1,147194
2348981,0.01,0.0153666,1,147247
2357741,0.07,0.0754877,1,147302
2362121,0.06,0.0591639,1,147315
2367961,0.1,0.0975027,1,147340
2394241,0.31,0.311494,1,147510
2408841,0.19,0.184179,1,147616
2419061,0.14,0.1376,1,147669
2430741,0.09,0.0875175,1,147739
2432201,0.1,0.0975035,1,147739
2435121,0.1,0.0983001,1,147751
2457021,0.33,0.319647,1,147910
2751941,0.39,0.386759,1,150134
2801981,0.37,0.36206,1,150204
2806361,0.4,0.395011,1,150267
2807821,0.4,0.399002,1,150267
3047261,0.14,0.147229,1,152766
3213701,0.19,0.153906,1,154878
3216621,0.05,0.0541562,1,154904
3226841,0.09,0.0979806,1,154969
3251661,0.1,0.101587,1,155326
3266261,0.15,0.131507,1,155406
3272101,0.18,0.179474,1,155446
3295461,0.17,0.175515,1,155766
3298381,0.17,0.171821,1,155786
3305681,0.24,0.237469,1,155818
3312981,0.25,0.251046,1,155878
3315901,0.27,0.267642,1,155905
3326121,0.4,0.399124,1,156122
3641481,0.39,0.387824,1,159934
3772881,0.37,0.365362,1,161741
3774341,0.37,0.369072,1,161752
3790401,0.11,0.103382,1,161955
4174381,0.35,0.36848,1,166748
4190441,0.07,0.0838781,1,166930
4202121,0.02,0.0191053,1,166993
4219641,0.09,0.076128,1,167143
4400681,0.39,0.396517,1,168673
4418201,0.19,0.198324,1,168831
4864961,0.32,0.321666,1,173133
4872261,0.37,0.386394,1,173223
5008041,0.39,0.391834,1,174801
5203681,0.29,0.286321,1,177079
5224121,0.26,0.258874,1,177256
5228501,0.38,0.378711,1,177308
5286901,0.35,0.347649,1,177947
5527801,0.35,0.352149,1,180256
5723441,0.39,0.399827,1,182009
5729281,0.36,0.36,1,182031
6446481,0.29,0.354224,1,188795
6472761,0.07,0.0711867,1,189024
6480061,0.08,0.0775652,1,189060
6496121,0.33,0.331965,1,189293
6525321,0.33,0.371001,1,189589
6704901,0.27,0.277668,1,191582
6718041,0.03,0.0365299,1,191745
6726801,0.35,0.338191,1,191806
6891781,0.03,0.0617858,1,193909
6896161,0.09,0.0744143,1,193987
6897621,0.07,0.0708829,1,194013
7049461,0.01,0.0113197,1,196049
7085961,0.36,0.36009,1,196471
7700621,0.35,0.385216,1,204158
7665581,0.03,0.0504657,1,204260
7710841,0,0.00680372,1,204360
7738581,0.07,0.0724564,1,204640
8324041,0.37,0.399574,1,211077
8337181,0.01,0.0113896,1,211264
8348861,0.05,0.0419858,1,211415
8364921,0.17,0.1595,1,211652
8373681,0.2,0.201554,1,211686
8376601,0.24,0.236862,1,211720
8385361,0.08,0.0807396,1,211855
8408721,0.28,0.277579,1,212110
8411641,0.3,0.297503,1,212117
8416021,0.41,0.39918,1,212198
8789781,0.13,0.134763,1,216633
8800001,0.03,0.0304739,1,216794
8801461,0.01,0.0140948,1,216824
8818981,0.03,0.0265785,1,217000
8820441,0.01,0.0133157,1,217012
8843801,0.28,0.279167,1,217258
8845261,0.13,0.159833,1,217289
8849641,0.18,0.176959,1,217315
8878841,0.1,0.099903,1,217603
8919721,0.36,0.359654,1,217981
9259901,0.19,0.197835,1,221841
9312461,0.11,0.0959789,1,222067
9321221,0.07,0.0673188,1,222196
9328521,0.31,0.297302,1,222286
9343121,0.32,0.317397,1,222426
9705201,0.31,0.386,1,226470
9706661,0.21,0.2452,1,226503
9721261,0.21,0.193663,1,226756
9728561,0.29,0.285668,1,226807
9864341,0.02,0.0240684,1,228444
9890621,0.13,0.137192,1,228865
9903761,0.4,0.39427,1,229035
10357821,0.03,0.0491997,1,234378
10337381,0.09,0.0759512,1,234510
10375341,0.01,0.0105828,1,234603
10392861,0.39,0.364811,1,234826
10546161,0.13,0.142031,1,236666
10565141,0.29,0.2871,1,236943
10576821,0.4,0.397348,1,237041
10579741,0.36,0.359894,1,237082
10753481,0.33,0.33092,1,239372
11176881,0.09,0.0918144,1,245497
11197321,0.34,0.338208,1,245633
11201701,0.41,0.395666,1,245685
11330181,0.16,0.159592,1,247253
11344781,0.23,0.230321,1,247480
11357921,0.31,0.302158,1,247636
12557241,0.03,0.0443171,1,264141
12690101,0.35,0.372157,1,266403
12936841,0.09,0.0999542,1,270746
12942681,0.24,0.235616,1,270795
13012761,0.26,0.261261,1,272369
13028821,0.38,0.379148,1,272633
13110581,0.39,0.39,1,274401
13221541,0.31,0.272001,1,276842
13314981,0.27,0.275501,1,278448
13320821,0.27,0.263993,1,278602
13571941,0.19,0.188857,1,282648
13685821,0.01,0.0193239,1,284405
13945701,0.37,0.376314,1,288283
13955921,0.38,0.377535,1,288393
13964681,0.39,0.399356,1,288544
13980741,0.39,0.395661,1,288691
14139881,0.09,0.0922419,1,290566
14147181,0.09,0.0834491,1,290654
14154481,0.09,0.0878859,1,290703
14164701,0.21,0.207314,1,290894
14166161,0.29,0.273463,1,290906
14312161,0.11,0.116275,1,292761
14331141,0.4,0.398231,1,292937
14462541,0.36,0.357573,1,294607
14472761,0.33,0.316307,1,294715
14640661,0.35,0.364001,1,296698
14823161,0.22,0.221748,1,298637
15001281,0.09,0.104024,1,300632
15024641,0.25,0.257675,1,300956
15373581,0.22,0.220897,1,309353
15394021,0.31,0.291776,1,309694
15396941,0.32,0.318871,1,309694
15401321,0.39,0.394871,1,309751
15528341,0.13,0.122634,1,311367
15538561,0.27,0.263722,1,311442
15705001,0.19,0.185005,1,313597
15710841,0.23,0.226856,1,313642
15713761,0.23,0.229874,1,313674
15715221,0.17,0.181975,1,313687
15716681,0.21,0.204395,1,313703
15843701,0.17,0.179216,1,315501
15856841,0.35,0.324678,1,315666
15861221,0.41,0.390117,1,315747
16573701,0.17,0.217651,1,325025
16604361,0.28,0.273528,1,325354
16782481,0.35,0.35936,1,327530
17159161,0.03,0.05944,1,335111
17162081,0.05,0.0423776,1,335145
17169381,0.11,0.0967944,1,335348
17172301,0.18,0.175072,1,335365
17509561,0.11,0.0903826,1,341045
17518321,0.11,0.107633,1,341152
17521241,0.15,0.141905,1,341182
17525621,0.11,0.111535,1,341213
17895001,0.14,0.140492,1,346078
17909601,0.2,0.194303,1,346299
17912521,0.24,0.236572,1,346335
18024941,0.36,0.36192,1,347934
18026401,0.21,0.240384,1,347981
18027861,0.22,0.224077,1,347981
18039541,0.06,0.0598747,1,348156
18042461,0.14,0.135195,1,348185
18297961,0.11,0.142228,1,351439
18401621,0.21,0.242125,1,353209
18446881,0.03,0.0330493,1,353380
18449801,0.05,0.052522,1,353429
18454181,0.11,0.10762,1,353475
18468781,0.39,0.380581,1,353675
19127241,0.34,0.339176,1,361476
19136001,0.29,0.307186,1,361624
19166661,0.38,0.376381,1,362024
19296601,0.15,0.174444,1,363575
19305361,0.03,0.0269437,1,363765
19308281,0.07,0.0618777,1,363802
19622181,0.28,0.271919,1,368009
20190121,0.07,0.0589042,1,375491
20160921,0.01,0.0197808,1,375508
20198881,0,0.00652313,1,375618
20213481,0.25,0.262385,1,375826
21150801,0.36,0.359326,1,390768
21615081,0.03,0.0260731,1,400008
