#Ack,Last Router Ocupation Router Arrival(Packets),Last Router Ocupation Router Arrival_ewma(Packets),Network Situation Router Arrival,Measure Time
188341,0.13,0.129993,1,192467
197101,0.25,0.233194,1,192512
203441,0.37,0.368725,1,192615
407841,0.39,0.395331,1,194322
441421,0.15,0.133445,1,194646
445801,0.15,0.146028,1,194676
450181,0.35,0.312528,1,194713
464781,0.36,0.359837,1,194780
1040021,0.33,0.353925,1,200668
1209381,0.22,0.215827,1,202875
1673661,0.07,0.0651321,1,208760
1716001,0.03,0.0315611,1,208796
1718921,0.09,0.0824925,1,208851
1721841,0.17,0.1537,1,208879
1733521,0.28,0.274064,1,208942
1743741,0.39,0.39491,1,209115
1942301,0.23,0.235673,1,211365
2196341,0.25,0.266968,1,214625
2589081,0.02,0.0178626,1,219864
2594921,0.03,0.0276766,1,219928
2600761,0.03,0.0278203,1,219981
2774501,0.13,0.115633,1,222083
2796401,0.34,0.339647,1,222389
3152641,0.15,0.166968,1,226861
3167241,0.04,0.0398425,1,227006
3173081,0.05,0.0558717,1,227105
3824241,0.37,0.388727,1,234437
3837381,0.11,0.118206,1,234566
3857821,0.3,0.287945,1,234850
4009661,0.29,0.30152,1,236848
4100181,0.01,0.0248106,1,238515
4154201,0.19,0.185704,1,238827
4164421,0.04,0.0487637,1,239034
4165881,0.04,0.0417527,1,239034
4276841,0.08,0.0873029,1,240699
4288521,0.02,0.0184269,1,240841
4308961,0.26,0.257401,1,241124
4311881,0.24,0.239096,1,241152
4735281,0.31,0.328372,1,246570
4736741,0.27,0.281674,1,246585
4741121,0.27,0.263693,1,246635
4757181,0.03,0.0292159,1,246913
4913401,0.23,0.228414,1,249009
