#Ack,ack_ewma(ms),send_ewma(ms),rtt_ratio,cwnd_(Bytes),Last_Router_Ocupation_Ack_Arriaval(Packets),Last_Router_Ocupation_Packet_Sent(Packets),Network_Situation,AckArrival(ms),TSInsideAck(ms),RTTAck(ms),Last_Router_Ocupation_Router_Arrival(Packets),Last_Router_Ocupation_Router_Arrival_ewma(Packets),Network_Situation_Router_Arrival,Measure_Time
14998121,0.21259601,0.29379195,0.92105263,0.010520487264673311,0.473967,0.69,1,113700,113245,455,0.71,0.703192,2,113269
8126381,0.045480356,0.07607806,0.9372469,1.0287929125138426,0.76585,0.73,2,79252,78789,463,0.7,0.7,2,78799
1308121,0.028921468,0.11537081,0.85829955,0.16666666666666666,0.0640092,0.17,1,66072,65648,424,0.07,0.0704795,1,65658
18005181,0.3452895,0.29664618,0.92105263,0.008305647840531562,0.32597,0.19,1,213760,213305,455,0.2,0.200834,1,213340
15855221,0.35956216,0.08908596,0.9068826,0.007382798080472499,0.657209,0.09,1,244040,243592,448,0.12,0.115158,1,243624
4832261,0.1093213,0.004872928,0.95546556,0.6124031007751938,0.697455,0.77,1,78191,77719,472,0.82,0.816001,2,77738
2256821,0.034068864,0.042829163,0.8603239,0.2866371354743448,0.169219,0.1,1,59131,58706,425,0.0,3.2e-06,1,58716
4892341,0.18363117,0.11009964,0.95141697,0.007198228128460687,0.814467,0.75,2,115023,114553,470,0.74,0.738365,2,114576
68939821,0.2967871,0.35681552,0.8562753,0.006644518272425249,0.152118,0.07,1,452678,452255,423,0.05,0.0484603,1,452284
8012181,0.035446286,0.02396177,0.8603239,1.0142118863049097,0.0161391,0.0,1,58049,57624,425,0.0,1.31073e-14,1,57634
3175961,0.030194633,0.076295,0.9473683,0.4029162052417866,0.403963,0.98,1,62236,61768,468,0.94,0.93944,2,61778
13253561,0.11509629,0.21970715,0.93319833,1.6768180140273163,0.765734,0.77,2,75964,75503,461,0.75,0.74976,2,75513
2598281,0.09661236,0.096230425,0.9251012,0.011443337024732374,0.870697,0.71,2,105826,105369,457,0.71,0.71166,2,105383
33779081,0.08283402,0.29692486,0.86234814,0.010889627168696936,0.116178,0.07,1,194989,194563,426,0.09,0.087964,1,194586
7280001,0.027444204,0.009170218,0.9392713,0.9219269102990033,0.673933,0.82,1,76231,75767,464,0.72,0.716,2,75788
43624601,0.06607041,0.24558912,0.8663967,0.010705057216685123,0.27842,0.01,1,418418,417990,428,0.12,0.118339,1,418002
11263241,0.04661393,0.020796578,0.93117404,0.008859357696566999,0.921303,0.67,2,114890,114430,460,0.76,0.757586,2,114442
11408801,0.08068106,0.107455395,0.93117404,1.4437061646363971,0.830305,0.76,2,79984,79524,460,0.79,0.7776,2,79562
5908661,0.20062774,0.02922916,0.8825911,0.7484311554078996,0.06912,0.0,1,51130,50694,436,0.0,3.072e-06,1,50719
24787721,0.20311825,0.23620297,0.85829955,0.00904392764857881,0.661596,0.25,1,304166,303742,424,0.23,0.196006,1,303810
7228021,0.03259996,0.026849877,0.9372469,0.9150978220745662,0.717848,0.89,1,76012,75549,463,0.75,0.750005,2,75559
37379261,0.0316159,0.031512726,0.86234814,0.011258767072720562,0.0566855,0.05,1,340101,339675,426,0.08,0.0783333,1,339687
22679201,0.20893833,0.16253693,0.8805668,0.016795865633074936,0.0518187,0.0,1,287715,287280,435,0.04,0.0368024,1,287303
3879841,0.10523556,0.12075517,0.94331986,0.008674787744555186,0.310111,0.81,1,113749,113283,466,0.75,0.749951,2,113301
318701,0.031545244,0.00026219356,0.8724696,0.04171280915466962,0.128048,0.21,1,32598,32167,431,0.01,0.01,1,32177
3912081,0.04671125,0.022835808,0.9392713,0.4959394610557401,0.762375,0.71,2,74906,74442,464,0.75,0.749971,2,74452
2492881,0.031545244,0.0035264983,0.9412955,0.3165374677002584,0.879376,0.82,2,80556,80091,465,0.72,0.725999,2,80107
1493261,0.031545244,0.0050379494,0.8704453,0.19010705057216684,0.028992,0.24,1,36502,36072,430,0.07,0.0699997,1,36082
5410101,0.03306036,0.025191793,0.8744939,0.6853082318198598,0.0766821,0.28,1,69638,69206,432,0.14,0.139994,1,69216
8790721,0.1013727,0.08929534,0.86842096,0.006459948320413436,0.12577,0.15,1,150279,149850,429,0.11,0.119634,1,149864
13958121,0.1082811,0.1362579,0.8663967,0.009413067552602437,0.476921,0.31,1,162448,162020,428,0.27,0.243981,1,162181
2991061,0.038732983,0.04403998,0.86234814,0.37947582133628643,0.000697037,0.0,1,51636,51210,426,0.05,0.0499942,1,51220
830141,0.03160581,0.10166422,0.9291498,0.10631229235880399,0.751862,0.78,2,74518,74059,459,0.7,0.700016,2,74069
34502721,0.0396489,0.071755424,0.8825911,0.010520487264673311,0.848873,0.31,2,368468,368032,436,0.28,0.278333,1,368044
48670801,0.19210264,0.21008484,0.8906882,0.007382798080472499,0.143893,0.36,1,346010,345570,440,0.3,0.31776,1,345596
6574261,0.025089037,0.00797365,0.95141697,0.8325950535252861,0.725185,0.85,1,73679,73209,470,0.77,0.7712,2,73228
21646681,0.044828787,0.048804216,0.8603239,0.008490217792543374,0.220513,0.01,1,237362,236937,425,0.07,0.0599979,1,236955
30082081,0.031616375,0.03155665,0.85829955,0.012366186784791436,0.0539192,0.05,1,287845,287421,424,0.05,0.0516667,1,287433
46306841,0.039098594,0.06760423,0.8947368,0.009228497600590625,0.829938,0.43,2,437372,436930,442,0.4,0.398334,1,436942
14446661,0.03307992,0.027815886,0.93319833,1.827611664820967,0.78491,0.8,2,80236,79775,461,0.72,0.719995,2,79785
22610281,0.37412658,0.34257412,0.88461536,0.007751937984496124,0.61,0.13,1,243977,243540,437,0.13,0.129834,1,243561
67358501,0.23353733,0.18289459,0.8947368,0.007198228128460687,0.670388,0.11,1,436619,436177,442,0.12,0.118396,1,436203
39778021,0.14848077,0.101424456,0.8744939,0.008490217792543374,0.356238,0.05,1,354126,353694,432,0.02,0.0183347,1,353715
1624481,0.031586092,0.00020280357,0.9453441,0.20671834625322996,0.726378,0.73,1,77337,76870,467,0.71,0.712,2,76889
39776961,0.35254964,0.037784696,0.9372469,0.008859357696566999,0.126012,0.39,1,367625,367162,463,0.34,0.335983,1,367198
880261,0.099107586,0.08882179,0.9493927,0.11277224067921743,0.706336,0.75,1,74919,74450,469,0.75,0.7472,2,74468
11146541,0.03340673,0.011284858,0.9412955,1.4104835732742709,0.80187,0.74,2,79044,78579,465,0.71,0.71,2,78589
10861781,0.031545244,0.020151576,0.9392713,1.3744924326319674,0.619913,0.67,1,78076,77612,464,0.76,0.75999,2,77622
34877721,0.4458668,0.4201303,0.9392713,0.009413067552602437,0.180156,0.31,1,292058,291594,464,0.36,0.356637,1,291630
13599121,0.0322834,0.034435943,0.92712545,0.014950166112956811,0.929915,0.71,2,105863,105405,458,0.73,0.731667,2,105417
