#Ack,Last Router Ocupation Router Arrival(Packets),Last Router Ocupation Router Arrival_ewma(Packets),Network Situation Router Arrival,Measure Time
23361,0.16,0.153985,1,60874
26281,0.17,0.169359,1,60874
46721,0.03,0.0295232,1,61298
49641,0.18,0.149981,1,61300
70081,0.31,0.309359,1,61306
100741,0,0.000767795,1,61503
112421,0.13,0.129936,1,61727
132861,0.24,0.236795,1,61737
134321,0.24,0.239359,1,61737
137241,0.4,0.367974,1,61739
183961,0.72,0.713974,2,61755
185421,0.73,0.726795,2,61755
186881,0.73,0.729359,2,61755
188341,0.73,0.729872,2,61755
189801,0.76,0.753974,2,61757
191261,0.77,0.766795,2,61757
192721,0.77,0.769359,2,61757
194181,0.77,0.769872,2,61757
195641,0.8,0.793974,2,61759
197101,0.81,0.806795,2,61759
198561,0.81,0.809359,2,61759
200021,0.81,0.809872,2,61759
201481,0.85,0.841974,2,61761
202941,0.86,0.856395,2,61761
204401,0.86,0.859279,2,61761
205861,0.86,0.859856,2,61761
215721,0.11,0.10937,1,61927
227401,0.24,0.239438,1,62152
228861,0.24,0.239888,1,62152
244641,0.22,0.22,1,62159
248981,0.35,0.3432,1,62164
291241,0.2,0.2,1,62199
305761,0.31,0.312,1,62213
329481,0.24,0.24008,1,62231
364001,0.06,0.058,1,62599
371301,0.07,0.0699962,1,62599
390241,0.04,0.04,1,62613
391701,0.04,0.04,1,62613
397921,0.11,0.109965,1,62619
401861,0,0.00439972,1,62630
427481,0.01,0.01,1,62645
454481,0,0.025998,1,62675
476341,0.12,0.12,1,62800
480481,0.07,0.08,1,63023
493621,0.08,0.08,1,63023
519621,0.06,0.06,1,63044
521081,0.06,0.06,1,63044
525001,0.11,0.10928,1,63053
550581,0,0.0048,1,63083
567221,0.17,0.1616,1,63087
576381,0.03,0.0301599,1,63099
595301,0.09,0.0867998,1,63115
618821,0,2.07871e-07,1,63461
639601,0.03,0.0379999,1,63481
642521,0.04,0.03992,1,63481
646901,0.04,0.0399994,1,63481
668761,0.06,0.06,1,63492
685381,0.03,0.0300058,1,63515
703461,0.16,0.158798,1,63525
719081,0.14,0.14,1,63532
720721,0.15,0.148,1,63539
