#Ack,Last Router Ocupation Router Arrival(Packets),Last Router Ocupation Router Arrival_ewma(Packets),Network Situation Router Arrival,Measure Time
0,0.81,0.81,2,80010
14601,0.92,0.864,2,80925
16061,0.93,0.9168,2,80925
220461,0.95,0.95,2,82826
221921,0.95,0.95,2,82828
223381,0.91,0.918,2,82833
224841,0.91,0.9116,2,82837
226301,0.91,0.91032,2,82841
227761,0.89,0.894064,2,82846
229221,0.89,0.890813,2,82850
230681,0.89,0.890163,2,82855
232141,0.87,0.874032,2,82861
233601,0.85,0.854806,2,82866
235061,0.85,0.850961,2,82871
236521,0.83,0.834192,2,82876
237981,0.78,0.790838,2,82880
239441,0.78,0.782168,2,82884
240901,0.78,0.780434,2,82888
242741,0.74,0.748087,2,82892
244201,0.74,0.741617,2,82896
245661,0.74,0.740323,2,82900
247121,0.72,0.724065,2,82905
248981,0.72,0.720813,2,82909
250441,0.71,0.712163,2,82913
267281,0.01,0.0615501,1,82990
287721,0.02,0.02,1,82990
300861,0,3.84e-06,1,83377
302321,0,7.68e-07,1,83377
314001,0,1.96608e-12,1,83377
330061,0,4.02653e-20,1,83377
347581,0,1.64926e-28,1,83377
350501,0,6.59705e-30,1,83377
404521,0.15,0.15,1,83798
417661,0.25,0.24942,1,83804
439561,0.3,0.298317,1,83818
451801,0.21,0.210001,1,83826
479541,0.34,0.339667,1,83842
496081,0.33,0.318061,1,83860
506301,0.37,0.35399,1,83872
512141,0.32,0.327798,1,83880
529381,0.33,0.32797,1,84231
547261,0.19,0.190205,1,84250
564101,0.27,0.2732,1,84261
575781,0.27,0.27,1,84261
589501,0.34,0.34,1,84269
605921,0.39,0.390009,1,84281
791861,0.01,0.0110001,1,85595
793321,0.01,0.0102,1,85596
863841,0.92,0.92,2,85768
865301,0.84,0.856,2,85769
867781,0.73,0.7552,2,85779
869241,0.74,0.74304,2,85780
870701,0.75,0.748608,2,85781
872161,0.76,0.757722,2,85782
874021,0.75,0.751544,2,85785
875481,0.76,0.758309,2,85786
876941,0.76,0.759662,2,85787
984121,0.73,0.73,2,86294
985581,0.74,0.738,2,86294
987041,0.74,0.7396,2,86294
988501,0.73,0.73192,2,86300
989961,0.74,0.738384,2,86300
991421,0.74,0.739677,2,86300
992881,0.74,0.739935,2,86306
994341,0.75,0.747987,2,86306
995801,0.75,0.749597,2,86306
997261,0.79,0.781919,2,86312
998721,0.8,0.796384,2,86312
1000181,0.8,0.799277,2,86312
1001641,0.78,0.783855,2,86318
1003101,0.79,0.788771,2,86318
1004561,0.79,0.789754,2,86318
1006021,0.8,0.797951,2,86324
1007481,0.81,0.80759,2,86324
1008941,0.81,0.809518,2,86324
1010401,0.82,0.817904,2,86330
1011861,0.83,0.827581,2,86330
1013321,0.83,0.829516,2,86330
1014781,0.81,0.813903,2,86336
1016241,0.82,0.818781,2,86336
1017701,0.81,0.811756,2,86341
1019161,0.82,0.818351,2,86341
1020621,0.8,0.80367,2,86345
1022081,0.81,0.808734,2,86345
1023541,0.74,0.753747,2,86350
1025001,0.75,0.750749,2,86350
1026461,0.69,0.70215,2,86354
1027921,0.7,0.70043,2,86354
1029381,0.75,0.740086,2,86358
1030841,0.76,0.756017,2,86358
1032301,0.71,0.719203,2,86362
1033761,0.72,0.719841,2,86362
1035221,0.77,0.759968,2,86366
1036681,0.78,0.775994,2,86366
1038141,0.73,0.739199,2,86370
1039601,0.74,0.73984,2,86370
1041061,0.78,0.771968,2,86375
1042521,0.79,0.786394,2,86375
1043981,0.73,0.741279,2,86379
1045441,0.74,0.740256,2,86379
1046901,0.73,0.732051,2,86383
1048361,0.74,0.73841,2,86383
1049821,0.7,0.707682,2,86387
1051281,0.71,0.709536,2,86387
1052741,0.76,0.749907,2,86391
1054201,0.77,0.765981,2,86391
1055661,0.7,0.713196,2,86396
1057121,0.71,0.710639,2,86396
1036681,0.29,0.286161,1,86824
1054201,0.27,0.270321,1,86848
1234901,0.01,0.00968,1,87988
1276081,0.01,0.00999744,1,88001
1302361,0.02,0.02,1,88001
1462961,0.34,0.371658,1,89266
1538881,0.83,0.828,2,89705
1540341,0.67,0.7016,2,89720
1549101,0.8,0.777742,2,89776
1550561,0.81,0.803548,2,89776
1552021,0.75,0.76071,2,89785
1553481,0.76,0.760142,2,89785
1554941,0.73,0.736028,2,89793
1556401,0.74,0.739206,2,89793
1557861,0.71,0.715841,2,89801
1559321,0.72,0.719168,2,89801
1711161,0.92,0.92,2,91077
1712621,0.93,0.928,2,91077
1714081,0.93,0.9296,2,91077
1718461,0.92,0.92,2,91095
1719921,0.93,0.928,2,91095
1721381,0.83,0.8496,2,91105
1722841,0.84,0.84192,2,91105
1724301,0.84,0.840384,2,91105
1725761,0.85,0.848077,2,91113
1727221,0.86,0.857615,2,91113
1728681,0.92,0.907523,2,91191
1730141,0.93,0.925505,2,91191
1734521,0.9,0.9,2,91206
1735981,0.91,0.908,2,91206
1740361,0.95,0.95,2,91297
1753501,0.93,0.93,2,91325
1754961,0.94,0.938,2,91325
1756421,0.89,0.8996,2,91333
1757881,0.9,0.89992,2,91333
1759341,0.95,0.939984,2,91342
1762261,0.92,0.92,2,91350
1763721,0.93,0.928,2,91350
1765181,0.91,0.9136,2,91357
1766641,0.92,0.91872,2,91357
1768101,0.87,0.879744,2,91361
1769561,0.88,0.879949,2,91361
1771021,0.88,0.87999,2,91365
1772481,0.89,0.887998,2,91365
1773941,0.84,0.8496,2,91369
1775401,0.85,0.84992,2,91369
1776861,0.85,0.849984,2,91546
1778321,0.86,0.857997,2,91546
1779781,0.86,0.859599,2,91546
1781241,0.89,0.88392,2,91548
1782701,0.9,0.896784,2,91548
1784161,0.86,0.867357,2,91558
1785621,0.87,0.869471,2,91558
1787081,0.82,0.829894,2,91565
1788541,0.83,0.829979,2,91565
1943301,0.77,0.77,2,92740
1944761,0.77,0.77,2,92744
1946221,0.73,0.738,2,92760
1947681,0.74,0.7396,2,92768
1963741,0.05,0.0817008,1,92853
1971041,0.01,0.00962614,1,93005
1976881,0.01,0.0083994,1,93030
1988561,0,0.00812802,1,93115
1998781,0,1.04039e-07,1,93199
2044041,0.8,0.8,2,93504
2045501,0.81,0.808,2,93504
2055721,0,0.0533357,1,93621
2080541,0.3,0.297962,1,93747
2103901,0.4,0.393639,1,93973
2112661,0.38,0.379983,1,93987
2138941,0.22,0.210954,1,94182
2149161,0.24,0.22989,1,94297
2162301,0.31,0.302389,1,94408
2176901,0.15,0.154733,1,94464
2181281,0,0.00123786,1,94499
2192961,0.31,0.299657,1,94597
2200261,0.24,0.236153,1,94615
2214861,0.27,0.267539,1,94741
2236761,0.32,0.333663,1,94893
2238221,0.33,0.330733,1,94893
2249901,0.15,0.148331,1,95023
2282021,0.18,0.180227,1,95268
2309761,0.14,0.146467,1,95452
2328741,0,0.0043382,1,95581
2365241,0.39,0.39391,1,95786
2372541,0.17,0.163326,1,95881
2384221,0.04,0.0381573,1,95903
2394441,0.3,0.241787,1,96030
