#Ack,ack_ewma(ms),send_ewma(ms),rtt_ratio,cwnd (Bytes),Last Router Ocupation Ack Arriaval(Packets),Last Router Ocupation Packet Sent(Packets),Network Situation,AckArrival(ms),TSInsideAck(ms),RTTAck(ms)
17168141,89,67,560,19345,0.95,1,2,702311,701751,560
17845581,97,64,569,19345,0.75,0.99,2,720810,720241,569
17848501,80.2,90.4,548,19345,0.702,0.87,1,720886,720338,548
17851421,51.24,79.68,515,19345,0.7724,0.96,2,720930,720415,515
17854341,105.448,51.136,590,19345,0.70648,1,1,721049,720459,590
17857261,75.4896,107.827,536,19345,0.725296,0.8,1,721117,720581,536
17860181,67.8979,79.1654,530,19345,0.777059,0.91,2,721183,720653,530
17863101,82.3796,63.8331,556,19345,0.803412,0.75,2,721269,720713,556
17866021,75.6759,90.3666,533,19345,0.872682,0.69,2,721343,720810,533
17868941,59.1352,78.8733,512,19345,0.886536,0.79,2,721398,720886,512
17871861,96.627,50.9747,574,19345,0.889307,0.69,2,721504,720930,574
17874781,76.9254,105.395,527,19345,0.857861,0.73,2,721576,721049,527
27145781,88,81,571,19345,0.8,1,2,976027,975456,571
27685981,96,88,575,19345,0.92,0.88,2,990827,990252,575
30392821,94,72,572,19345,0.93,1,2,1065007,1064435,572
30395741,114.8,93.6,593,19345,0.85,0.95,2,1065127,1064534,593
30398661,74.16,118.72,532,19345,0.818,0.85,2,1065191,1064659,532
30401581,58.832,74.944,523,19345,0.8916,1,2,1065246,1064723,523
30404501,66.1664,58.9888,536,19345,0.84232,0.86,2,1065314,1064778,536
30407421,68.4333,61.3978,543,19345,0.928464,0.89,2,1065383,1064840,543
30410341,88.8867,70.6796,564,19345,0.913693,0.93,2,1065477,1064913,564
36767181,73,69,539,21900,0.85,1,2,1235716,1235177,539
36778861,30,89,501,21900,0.91,0.99,2,1235981,1235480,501
36781781,65.2,43.4,543,21900,0.83,0.82,2,1236055,1235512,543
36784701,58.64,67.88,526,21900,0.91,0.95,2,1236112,1235586,526
36787621,65.328,59.176,536,21900,0.878,0.85,2,1236179,1235643,536
36790541,61.0656,70.2352,523,21900,0.8716,0.99,2,1236239,1235716,523
36793461,89.0131,56.447,566,21900,0.91832,0.91,2,1236335,1235769,566
36796381,83.4026,88.0894,552,21900,0.727664,0.64,1,1236417,1235865,552
36799301,40.6805,86.4179,496,21900,0.857533,0.91,2,1236447,1235951,496
36802221,67.3361,41.2836,540,21900,0.891507,0.81,2,1236521,1235981,540
36805141,58.2672,67.4567,522,21900,0.922301,0.93,2,1236577,1236055,522
38006721,79,61,570,21900,0.91,0.99,2,1265358,1264788,570
38024241,72,91,543,21900,0.8,0.75,2,1265753,1265210,543
45205981,2,2,478,27740,0.78,0.99,2,1429951,1429473,478
49721761,232,201,503,19710,0.9,0.77,2,1552327,1551824,503
55402621,84,111,564,19710,0.83,0.94,2,1707911,1707347,564
