#Ack,Last Router Ocupation Router Arrival(Packets),Last Router Ocupation Router Arrival_ewma(Packets),Network Situation Router Arrival,Measure Time
18981,0.71,0.707968,2,90902
20441,0.71,0.709594,2,90902
21901,0.72,0.717919,2,90904
23361,0.73,0.727584,2,90904
24821,0.73,0.729517,2,90904
26281,0.74,0.737903,2,90906
27741,0.75,0.747581,2,90906
29201,0.75,0.749516,2,90906
30661,0.76,0.757903,2,90908
32121,0.77,0.767581,2,90908
33581,0.77,0.769516,2,90908
35041,0.71,0.721903,2,91109
36501,0.72,0.720381,2,91109
37961,0.79,0.776076,2,91358
39421,0.8,0.795215,2,91358
40881,0.8,0.799043,2,91358
42341,0.8,0.799809,2,91360
43801,0.81,0.807962,2,91360
45261,0.81,0.809592,2,91360
46721,0.82,0.817918,2,91362
48181,0.83,0.827584,2,91362
49641,0.83,0.829517,2,91362
51101,0.84,0.837903,2,91364
52561,0.85,0.847581,2,91364
54021,0.85,0.849516,2,91364
55481,0.86,0.857903,2,91366
56941,0.87,0.867581,2,91366
58401,0.87,0.869516,2,91366
59861,0.88,0.877903,2,91368
61321,0.89,0.887581,2,91368
62781,0.89,0.889516,2,91368
64241,0.9,0.897903,2,91370
65701,0.91,0.907581,2,91370
67161,0.91,0.909516,2,91370
73001,0.77,0.77,2,91820
74461,0.78,0.778,2,91820
75921,0.78,0.7796,2,91820
77381,0.79,0.78792,2,91822
78841,0.8,0.797584,2,91822
80301,0.8,0.799517,2,91822
127021,0.95,0.95,2,92297
156221,0.88,0.88,2,92508
157681,0.89,0.888,2,92508
162061,0.9,0.9,2,92721
166441,0.92,0.92,2,92759
167901,0.93,0.928,2,92759
169361,0.87,0.8816,2,92764
170821,0.88,0.88032,2,92764
172281,0.85,0.856064,2,92767
173741,0.86,0.859213,2,92767
175201,0.82,0.827843,2,92775
176661,0.83,0.829569,2,92775
178121,0.94,0.917914,2,92777
179581,0.95,0.943583,2,92777
181041,0.92,0.924717,2,92780
182501,0.93,0.928943,2,92780
183961,0.88,0.889789,2,92786
185421,0.89,0.889958,2,92786
186881,0.9,0.897992,2,92790
188341,0.91,0.907598,2,92790
189801,0.9,0.90152,2,92794
191261,0.91,0.908304,2,92794
192721,0.9,0.901661,2,92798
194181,0.91,0.908332,2,92798
195641,0.9,0.901666,2,92802
197101,0.91,0.908333,2,92802
198561,0.9,0.901667,2,92808
200021,0.91,0.908333,2,92808
204401,0.92,0.92,2,92987
205861,0.93,0.928,2,92987
207321,0.94,0.9376,2,93224
208781,0.95,0.94752,2,93224
210241,0.95,0.949504,2,93226
213161,0.95,0.95,2,93228
216081,0.95,0.95,2,93230
219001,0.89,0.89,2,93237
220461,0.9,0.898,2,93237
221921,0.78,0.8036,2,93245
223381,0.79,0.79272,2,93245
224841,0.87,0.854544,2,93247
226301,0.88,0.874909,2,93247
230681,0.89,0.89,2,93257
232141,0.9,0.898,2,93257
242361,0.95,0.95,2,93275
245281,0.9,0.9,2,93444
246741,0.91,0.908,2,93444
248201,0.86,0.8696,2,93456
249661,0.87,0.86992,2,93456
251121,0.77,0.789984,2,93657
252581,0.82,0.813997,2,93694
254041,0.83,0.826799,2,93694
255501,0.82,0.82136,2,93696
256961,0.83,0.828272,2,93696
258421,0.86,0.853654,2,93698
259881,0.87,0.866731,2,93698
261341,0.85,0.853346,2,93700
262801,0.86,0.858669,2,93700
264261,0.85,0.851734,2,93704
265721,0.86,0.858347,2,93704
267181,0.85,0.851669,2,93706
268641,0.86,0.858334,2,93706
270101,0.81,0.819667,2,93714
271561,0.82,0.819933,2,93714
273021,0.85,0.843987,2,93722
274481,0.86,0.856797,2,93722
275941,0.85,0.851359,2,93724
277401,0.86,0.858272,2,93724
278861,0.78,0.795654,2,93732
280321,0.79,0.791131,2,93732
281781,0.78,0.782226,2,93736
283241,0.79,0.788445,2,93736
284701,0.79,0.789689,2,93740
286161,0.8,0.797938,2,93740
287621,0.86,0.847588,2,93745
289081,0.87,0.865517,2,93745
290541,0.84,0.845104,2,93911
292001,0.85,0.849021,2,93911
293461,0.83,0.833804,2,93921
294921,0.84,0.838761,2,93921
296381,0.77,0.783752,2,94157
297841,0.78,0.78075,2,94157
299301,0.75,0.75615,2,94160
300761,0.76,0.75923,2,94160
302221,0.73,0.735846,2,94163
303681,0.74,0.739169,2,94163
