#Ack,ack_ewma(ms),send_ewma(ms),rtt_ratio,cwnd (Bytes),Last Router Ocupation Ack Arriaval(Packets),Last Router Ocupation Packet Sent(Packets),Network Situation,AckArrival(ms),TSInsideAck(ms),RTTAck(ms)
4381,2,0,448,16060,0.66,0.58,1,90895,90447,448
7301,2,0,450,17520,0.66,0.58,1,90897,90447,450
10221,2,0,452,18980,0.772,0.58,2,90899,90447,452
13141,2,0,454,20440,0.7944,0.58,2,90901,90447,454
14601,161.2,0,655,21900,0.82288,0.69,2,91102,90447,655
17521,235.44,356.8,463,23360,0.804576,0.66,2,91356,90893,463
20441,48.688,72.96,463,24820,0.768915,0.66,2,91358,90895,463
23361,11.3376,14.592,465,26280,0.729783,0.66,1,91360,90895,465
26281,3.86752,4.5184,465,27740,0.777957,0.8,2,91362,90897,465
29201,2.3735,2.50368,465,29200,0.787591,0.8,2,91364,90899,465
32121,2.0747,0.500736,467,30660,0.877518,0.8,2,91366,90899,467
35041,2.01494,1.70015,467,32120,0.911504,0.83,2,91368,90901,467
75921,255,261,466,45260,0.89,1,2,92290,91824,466
78841,52.6,52.2,468,45260,0.922,1,2,92292,91824,468
81761,12.12,12.04,468,45260,0.9204,0.97,2,92294,91826,468
84681,4.024,4.008,468,45260,0.88808,0.97,2,92296,91828,468
102201,4,2,484,45260,0.96,0.89,2,92320,91836,484
254041,248,202,521,45260,0.86,1,2,94179,93658,521
256961,53.6,79.6,477,45260,0.844,0.92,2,94184,93707,477
259881,13.92,20.72,475,45260,0.8328,0.92,2,94188,93713,475
262801,8.384,5.744,480,45260,0.78256,1,2,94195,93715,480
265721,8.0768,9.1488,478,45260,0.828512,0.98,2,94203,93725,478
268641,3.21536,5.82976,475,45260,0.845702,0.99,2,94205,93730,475
271561,4.64307,3.56595,477,45260,0.80114,1,2,94210,93733,477
274481,3.32861,3.91319,476,45260,0.752228,0.97,2,94213,93737,476
277401,2.26572,2.38264,476,45260,0.766446,0.97,2,94215,93739,476
280321,2.05314,2.07653,476,45260,0.769289,0.95,2,94217,93741,476
283241,3.61063,2.01531,478,45260,0.857858,0.97,2,94221,93743,478
286161,3.92213,2.00306,480,45260,0.827572,1,2,94225,93745,480
289081,2.38443,3.60061,478,45260,0.821514,1,2,94227,93749,478
292001,123.677,5.52012,626,45260,0.836303,0.9,2,94381,93755,626
294921,41.5354,127.504,489,45260,0.799261,0.91,2,94402,93913,489
296381,169.907,39.9008,673,45260,0.871852,0.86,2,94604,93931,673
299301,65.1814,206.38,464,45260,0.87837,0.84,2,94643,94179,464
302221,14.6363,45.276,461,45260,0.871674,0.83,2,94645,94184,461
305141,9.32726,12.2552,465,45260,0.854335,0.77,2,94653,94188,465
308061,8.26545,8.05104,466,45260,0.826867,0.84,2,94661,94195,466
310981,3.25309,8.01021,460,45260,0.789373,0.85,2,94663,94203,460
313901,3.85062,3.20204,462,45260,0.757875,0.79,2,94667,94205,462
316821,5.57012,4.64041,463,45260,0.807575,0.74,2,94673,94210,463
319741,5.11402,3.32808,465,45260,0.809515,0.77,2,94678,94213,465
322661,2.6228,2.26562,465,45260,0.809903,0.77,2,94680,94215,465
325581,3.72456,2.05312,467,45260,0.849981,0.88,2,94684,94217,467
328501,3.94491,3.61062,467,45260,0.801996,0.82,2,94688,94221,467
331421,3.98898,3.92212,467,45260,0.792399,0.82,2,94692,94225,467
334341,2.3978,2.38442,467,45260,0.81448,0.84,2,94694,94227,467
337261,122.88,123.677,466,45260,0.786896,0.79,2,94847,94381,466
340181,38.9759,41.5354,463,45260,0.837379,0.89,2,94865,94402,463
343101,201.395,169.907,503,45260,0.751476,0.88,2,95107,94604,503
346021,41.879,65.1814,466,45260,0.742295,0.87,1,95109,94643,466
348941,11.5758,14.6363,468,45260,0.812459,0.85,2,95113,94645,468
351861,10.3152,9.32726,470,45260,0.810492,0.82,2,95123,94653,470
354781,3.66303,8.26545,464,45260,0.818098,0.78,2,95125,94661,464
357701,2.33261,3.25309,464,45260,0.89962,0.75,2,95127,94663,464
360621,7.66652,3.85062,469,45260,0.915924,0.82,2,95136,94667,469
363541,3.1333,5.57012,465,45260,0.919185,0.81,2,95138,94673,465
366461,2.22666,5.11402,462,45260,0.887837,0.81,2,95140,94678,462
369381,5.24533,2.6228,466,45260,0.817567,0.86,2,95146,94680,466
372301,4.24907,3.72456,466,45260,0.803513,0.79,2,95150,94684,466
375221,5.64981,3.94491,468,45260,0.784703,0.79,2,95156,94688,468
378141,2.72996,3.98898,466,45260,0.78894,0.82,2,95158,94692,466
381061,123.746,2.3978,618,45260,0.741788,0.78,1,95312,94694,618
383981,39.1492,122.88,483,45260,0.772358,0.85,2,95330,94847,483
385441,168.63,38.9759,666,45260,0.714472,0.73,1,95531,94865,666
