#Ack,Last Router Ocupation Router Arrival(Packets),Last Router Ocupation Router Arrival_ewma(Packets),Network Situation Router Arrival,Measure Time
929161,0,1.66388e-06,1,34750
955561,0,7.99998e-05,1,34895
974901,0,1.31072e-14,1,35106
999041,0,3.43596e-27,1,35134
1008821,0,4.39802e-32,1,35145
1018161,0.02,0.016,1,35156
1033141,0.05,0.0476,1,35165
1051041,0,1.6e-05,1,35180
1059801,0,1.024e-09,1,35180
1085561,0,0.000560001,1,35325
1089941,0,4.48001e-06,1,35325
1117181,0,4.69762e-20,1,35552
1120101,0,1.87905e-21,1,35552
1145041,0,4.0842e-11,1,35587
1159641,0,4.18222e-18,1,35587
1170441,0.07,0.0699986,1,35596
1183321,0.01,0.0103192,1,35612
1194761,0.01,0.00968,1,35620
1199141,0.01,0.00999744,1,35620
1225541,0,2.62141e-15,1,35763
1252601,0,1.37437e-28,1,35983
1279001,0.03,0.02944,1,36012
1288581,0,1.91283e-06,1,36027
1303961,0.03,0.02944,1,36040
1328521,0.09,0.0899987,1,36050
1340581,0.15,0.149994,1,36057
1353481,0,9.00095e-07,1,36183
1356581,0,7.20076e-09,1,36195
1383641,0,7.55053e-23,1,36414
1406501,0,0.000399872,1,36446
1416481,0,1.02367e-09,1,36464
1440421,0.05,0.0499942,1,36474
1450601,0.13,0.12904,1,36480
1469141,0,1.33112e-08,1,36493
1473521,0,1.0649e-10,1,36493
1476181,0,4.25958e-12,1,36615
1479101,0,1.70383e-13,1,36615
1500101,0,2.23325e-25,1,36838
1508001,0,1.42928e-29,1,36846
1533401,0,1.26976e-07,1,36868
1540461,0,4.06323e-11,1,36881
1556881,0,3.32859e-20,1,36905
1565641,0,2.1303e-24,1,36905
1584341,0.07,0.0715999,1,36921
1610141,0,0.000207998,1,37045
1613061,0,8.31992e-06,1,37045
1619081,0,2.66237e-09,1,37054
1640501,0.03,0.030592,1,37272
1668581,0.09,0.0848,1,37305
1683981,0,3.47341e-10,1,37326
1697301,0,5.4272e-06,1,37343
1714141,0.19,0.189632,1,37348
1725381,0.18,0.179998,1,37354
1739721,0,7.9846e-05,1,37477
1745561,0,1.27754e-07,1,37477
1761141,0,8.12769e-05,1,37690
1781121,0,9.4208e-06,1,37711
1802321,0,0.01312,1,37750
1818561,0.05,0.0499712,1,37756
1835401,0.05,0.04928,1,37779
1862441,0.09,0.08896,1,37802
1874721,0,1.15147e-06,1,37914
1894061,0,1.88656e-16,1,38114
1908201,0,3.86368e-24,1,38143
1933781,0.03,0.0272,1,38176
1945021,0,4.79928e-05,1,38185
1950861,0,7.67885e-08,1,38185
1951041,0,1.53577e-08,1,38206
1967101,0,3.14525e-16,1,38206
1992261,0,8.24509e-29,1,38232
1993721,0,1.64902e-29,1,38232
1997221,0,1.31921e-31,1,38333
2006181,0,1.68859e-36,1,38342
2010741,0,2.70175e-39,1,38351
2012201,0,5.4035e-40,1,38351
2023021,0,1.38329e-45,1,38540
2032581,0,1.77062e-50,1,38559
2046101,0,1.81311e-57,1,38579
2059421,0,1.85662e-64,1,38601
2069821,0,4.75295e-70,1,38612
2080001,0.14,0.112,1,38615
2089381,0,9.1136e-06,1,38633
2107481,0,7.46585e-15,1,38658
2131181,0,0.000112,1,38766
2154061,0,7.33999e-16,1,38965
2176101,0,9.62067e-28,1,39005
2188401,0,4.92578e-34,1,39026
