#Ack,Last Router Ocupation Router Arrival(Packets),Last Router Ocupation Router Arrival_ewma(Packets),Network Situation Router Arrival,Measure Time
23361,0.84,0.811968,2,100890
24821,0.85,0.842394,2,100890
26281,0.85,0.848479,2,100890
27741,0.85,0.849696,2,100890
29201,0.89,0.881939,2,100892
30661,0.9,0.896388,2,100892
32121,0.9,0.899278,2,100892
33581,0.9,0.899856,2,100892
35041,0.94,0.931971,2,100894
36501,0.95,0.946394,2,100894
37961,0.95,0.949279,2,100894
39421,0.95,0.949856,2,100894
43801,0.88,0.88,2,101342
45261,0.89,0.888,2,101342
46721,0.89,0.8896,2,101342
48181,0.89,0.88992,2,101342
205861,0.94,0.94,2,102364
207321,0.93,0.932,2,102368
208781,0.93,0.9304,2,102375
211701,0.95,0.95,2,102388
213161,0.92,0.926,2,102392
214621,0.93,0.9292,2,102396
135781,0.92,0.92184,2,102400
138701,0.92,0.920368,2,102409
140161,0.91,0.912074,2,102414
141621,0.92,0.918415,2,102425
146001,0.9,0.903683,2,102432
148921,0.82,0.836737,2,102446
150381,0.79,0.799347,2,102453
229881,0.79,0.79,2,102828
231341,0.8,0.798,2,102831
475161,0.79,0.79,2,104264
476621,0.8,0.798,2,104264
501441,0.04,0.0376006,1,104405
502901,0,0.00752012,1,104419
521881,0,0.00170138,1,104525
535021,0,0.0016641,1,104601
642261,0.88,0.882,2,105525
643721,0.81,0.8244,2,105534
645181,0.74,0.75688,2,105538
646641,0.72,0.727376,2,105541
672921,0,0.0079831,1,105929
675841,0.01,0.0163193,1,105943
712341,0.81,0.80939,2,106061
713801,0.81,0.809878,2,106061
759061,0.83,0.83,2,106457
760521,0.84,0.838,2,106457
775121,0.79,0.7576,2,106597
776581,0.8,0.79152,2,106597
778041,0.75,0.758304,2,106798
779501,0.79,0.783661,2,106858
780961,0.8,0.796732,2,106858
782421,0.94,0.911346,2,106870
783881,0.95,0.942269,2,106870
785341,0.95,0.948454,2,106870
833521,0.84,0.84,2,107059
834981,0.85,0.848,2,107059
893381,0.93,0.93,2,107530
894841,0.94,0.938,2,107530
1046681,0.93,0.93,2,108868
1048141,0.94,0.938,2,108868
1049601,0.93,0.9316,2,108878
1051061,0.94,0.93832,2,108878
1052521,0.84,0.859664,2,108888
1053981,0.85,0.851933,2,108888
1055441,0.82,0.826387,2,108897
1056901,0.83,0.829277,2,108897
1058361,0.8,0.805855,2,108909
1059821,0.81,0.809171,2,108909
1061281,0.76,0.769834,2,108917
1062741,0.77,0.769967,2,108917
1064201,0.77,0.769993,2,108923
1065661,0.78,0.777999,2,108923
1067121,0.75,0.7556,2,108932
1068581,0.76,0.75912,2,108932
1070041,0.69,0.703824,2,108959
1071501,0.7,0.700765,2,108959
1093401,0.06,0.0560627,1,109291
1230641,0.91,0.91,2,110289
1232101,0.92,0.918,2,110289
1236481,0.92,0.92,2,110324
1237941,0.93,0.928,2,110324
1417521,0.92,0.92,2,111628
1418981,0.93,0.928,2,111628
1420441,0.88,0.8896,2,111641
1421901,0.89,0.88992,2,111641
1423361,0.89,0.889984,2,111641
1424821,0.88,0.881997,2,111654
1426281,0.89,0.888399,2,111654
1427741,0.87,0.87368,2,111668
1429201,0.88,0.878736,2,111668
1430661,0.83,0.839747,2,111685
1432121,0.84,0.839949,2,111685
1433581,0.77,0.78399,2,111699
1435041,0.78,0.780798,2,111699
1436501,0.73,0.74016,2,111713
1437961,0.74,0.740032,2,111713
1439421,0.74,0.740006,2,111713
