#Ack,ack_ewma(ms),send_ewma(ms),rtt_ratio,cwnd_(Bytes),Last_Router_Ocupation_Ack_Arriaval(Packets),Last_Router_Ocupation_Packet_Sent(Packets),Network_Situation,AckArrival(ms),TSInsideAck(ms),RTTAck(ms),Last_Router_Ocupation_Router_Arrival(Packets),Last_Router_Ocupation_Router_Arrival_ewma(Packets),Network_Situation_Router_Arrival,Measure_Time
18402801,0.083604515991151,0.12796938205653172,0.9453441037765196,0.0007382798080472499,0.000332836,0.92,1,198245,197778,467,0.81,0.819424,2,197795
20695381,0.12337928233801392,0.13453386421635358,0.9473683952192958,0.03363901151413098,0.436199,0.85,1,210618,210150,468,0.81,0.815576,2,210169
10960881,0.1903834295055075,0.15743296064037857,0.9473683952192958,0.03246459038112431,0.713567,0.84,1,125754,125286,468,0.88,0.86934,2,125306
3964721,0.10839166407704556,0.06348122042013792,0.9331983551198622,542.9602106372973,0.641428,0.7,1,195997,195536,461,0.78,0.774774,2,195550
12376521,0.0680367807062638,0.06297318425615142,0.8603238631799162,542.9602106372973,0.0358958,0.03,1,85937,85512,425,0.03,0.0316186,1,85526
2373921,0.05217283558697757,0.08061952994841017,0.9392712294481907,0.0007382798080472499,0.0818924,0.86,1,81249,80785,464,0.77,0.776445,2,80799
2908461,0.19117048332534306,0.2518927370246057,0.9595141438759536,0.022293395429744584,0.35343,0.92,1,225234,224760,474,0.83,0.844,2,224786
6000801,0.088342926984237,0.12100990059846313,0.8582995717371399,0.03391220032666353,0.00840391,0.07,1,250657,250233,424,0.02,0.016716,1,250248
1062881,0.09710745737714703,0.06641529850759266,0.941295520890967,542.9602106372973,0.756482,0.83,2,126221,125756,465,0.73,0.743868,2,125778
8231601,0.10676613769082811,0.15743296064037857,0.8542509888515873,0.009445936174193582,0.00808512,0.0,1,151939,151517,422,0.01,0.00809239,1,151823
29780821,0.15350956373067168,0.15743296064037857,0.8623481546226925,0.03369223339755356,0.0912399,0.03,1,236947,236521,426,0.0,0.000332863,1,236541
5872881,0.05045409300686779,0.06297774981200999,0.8542509888515873,542.9602106372973,0.00838412,0.01,1,442670,442248,422,0.01,0.00801281,1,442262
921661,0.14056465769829854,0.16374287370284493,0.9331983551198622,542.9602106372973,0.648174,0.7,1,125730,125269,461,0.79,0.784245,2,125283
23244481,0.11054636191928469,0.12594684081118476,0.9392712294481907,0.03378906941347209,0.0411757,0.81,1,210907,210443,464,0.79,0.786499,2,210461
7919601,0.11644406060291,0.08765552382534997,0.9352226465626384,0.03360083334597511,0.00903693,0.76,1,140959,140497,462,0.77,0.76645,2,140513
146001,0.23873755566722696,0.22166560858165302,0.8724696118365739,0.019933554817275746,0.0821028,0.02,1,332391,331960,431,0.04,0.032489,1,331984
38966541,0.14748536862149367,0.13712804454178573,0.9574898524331773,0.03314598219026381,0.857433,0.86,2,270404,269931,473,0.93,0.916797,2,269949
644201,0.07030993093701926,0.06953357315899664,0.8623481546226925,542.9602106372973,0.0173495,0.09,1,425341,424915,426,0.05,0.053665,1,424929
11184581,0.12377801421307287,0.1254869791331542,0.8623481546226925,0.034115353691651876,0.0160218,0.04,1,442279,441853,426,0.03,0.0292181,1,441871
6441661,0.07803567646871949,0.06297318425615142,0.925101189348757,0.01225809958686671,0.0115933,0.68,1,140945,140488,457,0.73,0.723488,2,140502
30164381,0.1516616433793304,0.22166403425204662,0.8724696118365739,0.034061373301577186,0.214573,0.13,1,238248,237817,431,0.08,0.0860534,1,237835
20653381,0.14498004540019754,0.1432765888195957,0.941295520890967,0.03363901151413098,0.958202,0.82,2,210470,210005,465,0.79,0.786496,2,210023
39967201,0.14938202637370254,0.1591962097995508,0.8603238631799162,0.03378135792917571,0.00960256,0.05,1,275320,274895,425,0.0,0.000848036,1,274911
6834281,0.09796343755354932,0.15641893494089387,0.9534412695476248,0.03355064548916094,0.733208,0.77,1,304740,304269,471,0.75,0.748662,2,304289
22424481,0.041008816263975775,0.132243686937918,0.9352226465626384,0.034059097781620876,0.776,0.84,2,197076,196614,462,0.71,0.726048,2,196634
