#Ack,Last Router Ocupation Router Arrival(Packets),Last Router Ocupation Router Arrival_ewma(Packets),Network Situation Router Arrival,Measure Time
45261,0,0.0016666,1,311421
73001,0.06,0.0484255,1,311693
122641,0.03,0.0499693,1,312026
132861,0.06,0.0501562,1,312082
392941,0.04,0.0372791,1,314094
416001,0,0.00311043,1,314988
434981,0,0.00202704,1,315822
442281,0,0.00367425,1,315838
467101,0.01,0.0144645,1,316253
489001,0.05,0.0483333,1,316283
496301,0.04,0.0352667,1,316459
522581,0.01,0.00847872,1,316681
524041,0,0.00169574,1,316683
544481,0.01,0.0101894,1,316711
545941,0.01,0.0100379,1,316713
548861,0.02,0.0164015,1,316717
564921,0,0.00198669,1,316739
588281,0.23,0.219024,1,316889
598501,0.27,0.265153,1,316903
623321,0.1,0.0898542,1,317106
658361,0.23,0.228732,1,317154
659821,0.21,0.213746,1,317156
678801,0.19,0.186032,1,317182
687561,0.19,0.188349,1,317194
709461,0.14,0.143664,1,317224
713441,0.3,0.277309,1,317314
716981,0.34,0.334378,1,317323
727601,0.39,0.385572,1,317353
759201,0,0.00820178,1,317556
767961,0.08,0.0756332,1,317568
776261,0.11,0.101529,1,317582
779181,0.12,0.114461,1,317586
795241,0.08,0.0845436,1,317608
802541,0.1,0.0992143,1,317618
815681,0.12,0.11786,1,317636
825901,0.12,0.117679,1,317650
831741,0.12,0.120124,1,317658
850101,0.22,0.207502,1,317781
862581,0.27,0.262141,1,317817
868821,0.02,0.0326343,1,317943
887541,0.03,0.027344,1,317977
895861,0.04,0.0336295,1,318004
906081,0.07,0.0690431,1,318018
913961,0.13,0.123276,1,318031
915421,0.16,0.152655,1,318033
924181,0.2,0.199229,1,318045
949001,0.3,0.300355,1,318079
951921,0.28,0.280814,1,318083
979681,0.31,0.324953,1,318217
981761,0.35,0.345798,1,318231
1004861,0.32,0.322483,1,318386
1015901,0.28,0.281753,1,318405
1047501,0.3,0.300802,1,318472
1062261,0.32,0.313907,1,318501
1081001,0.37,0.37223,1,318533
1083921,0.4,0.395689,1,318537
1734201,0.03,0.0356527,1,321983
1759021,0.17,0.148541,1,322061
1767781,0.01,0.0183698,1,322312
1777381,0.04,0.0357919,1,323239
1825561,0.06,0.0591725,1,324107
1838701,0.12,0.115132,1,324125
2091861,0.01,0.0131774,1,325986
2104561,0,8.32162e-06,1,326029
2127021,0,1.59744e-05,1,326122
2128881,0,6.38976e-07,1,326128
2154321,0,0.000640061,1,326232
2173301,0.01,0.00960256,1,326297
2176221,0.01,0.0099841,1,326307
2241921,0.01,0.0116,1,326517
2265961,0.01,0.0100002,1,326602
2270341,0.01,0.01,1,326617
2285921,0.01,0.0100026,1,326672
2359081,0.01,0.0100026,1,326927
2369301,0.01,0.01,1,326962
2389741,0.01,0.0100128,1,327032
2391201,0.01,0.0100026,1,327037
2392661,0.03,0.0260005,1,327042
2408721,0.01,0.01,1,327097
2421861,0.01,0.0100053,1,327142
2443761,0.01,0.0116,1,327217
2451061,0.03,0.0260005,1,327242
2455441,0.03,0.029968,1,327257
2456901,0.03,0.0299936,1,327262
2475881,0,0.000726441,1,327733
2499241,0.01,0.0081409,1,328219
2518221,0.01,0.008,1,328284
2544501,0,1.53805e-05,1,328374
2554721,0,0.0002048,1,328409
2559101,0,1.6384e-06,1,328424
2562021,0,6.5536e-08,1,328434
2583921,0,5.24288e-07,1,328509
2594141,0,5.12007e-07,1,328544
2605821,0.01,0.00966656,1,328584
2621881,0,1.28453e-05,1,328639
2703641,0.01,0.00800051,1,328919
2718241,0,1.53608e-05,1,328969
2725541,0,0.0016,1,328994
2735761,0,0.00010242,1,329026
2745201,0.03,0.0281216,1,329052
2769941,0,0.000402432,1,329130
2781381,0,0.0019969,1,329172
2792821,0.01,0.011842,1,329215
2839621,0.02,0.0164045,1,329368
2878141,0,1.536e-06,1,329495
2885441,0.02,0.024768,1,329515
2910761,0.01,0.0105626,1,329598
2921801,0,1.60617e-05,1,329639
2923261,0,3.21234e-06,1,329643
2925941,0,1.28494e-07,1,329654
2939081,0,7.9872e-05,1,329690
2940081,0.03,0.024016,1,329695
2958201,0.01,0.0112865,1,329773
2966961,0,0.00295496,1,329797
2982721,0,6.42458e-05,1,329843
2989181,0.01,0.01376,1,329871
2997301,0,8.80641e-07,1,329896
3012701,0.06,0.0516,1,329945
3019121,0.01,0.0126501,1,329963
3034741,0.03,0.0245698,1,330012
3100301,0.01,0.00811008,1,330242
