#Ack,Last Router Ocupation Router Arrival(Packets),Last Router Ocupation Router Arrival_ewma(Packets),Network Situation Router Arrival,Measure Time
10221,0.05,0.05,1,230430
70081,0.01,0.00967332,1,231527
84681,0,0.00130986,1,231627
91981,0,0.00194602,1,231677
121181,0.78,0.763953,2,231853
122641,0.84,0.824791,2,231861
124101,0.91,0.892958,2,231869
125561,0.94,0.930592,2,231877
134321,0.94,0.94,2,231925
135781,0.9,0.908,2,231933
137241,0.9,0.9016,2,231941
138701,0.86,0.86832,2,231948
140161,0.86,0.861664,2,231955
141621,0.86,0.860333,2,231962
143081,0.82,0.828067,2,231969
144541,0.81,0.813613,2,231976
146001,0.78,0.786723,2,231983
147461,0.82,0.813345,2,231990
148921,0.77,0.778669,2,231997
150381,0.78,0.779734,2,232004
151841,0.74,0.747947,2,232011
153301,0.74,0.741589,2,232018
154761,0.75,0.748318,2,232025
156221,0.7,0.709664,2,232032
221921,0.72,0.715127,2,232250
223381,0.76,0.751025,2,232254
224841,0.76,0.758205,2,232258
226301,0.78,0.775641,2,232262
227761,0.82,0.811128,2,232266
229221,0.79,0.794226,2,232270
230681,0.74,0.750845,2,232274
232141,0.73,0.734169,2,232278
233601,0.77,0.762834,2,232282
235061,0.82,0.808567,2,232286
236521,0.84,0.833713,2,232290
237981,0.83,0.830743,2,232294
239441,0.85,0.846149,2,232298
240901,0.83,0.83323,2,232302
242361,0.81,0.814646,2,232306
243821,0.84,0.834929,2,232310
245281,0.87,0.862986,2,232314
246741,0.9,0.892597,2,232318
248201,0.9,0.898519,2,232322
249661,0.93,0.923704,2,232326
262081,0.82,0.82,2,232403
263541,0.82,0.82,2,232407
265001,0.83,0.828,2,232411
266461,0.83,0.8296,2,232415
267281,0.8,0.80592,2,232423
268741,0.79,0.793184,2,232427
270201,0.81,0.806637,2,232431
270401,0.8,0.801327,2,232436
271861,0.84,0.832266,2,232440
273321,0.86,0.854453,2,232443
273521,0.84,0.842891,2,232451
274981,0.85,0.848578,2,232454
276441,0.86,0.857716,2,232457
277901,0.85,0.851543,2,232460
279361,0.9,0.890309,2,232463
279761,0.86,0.866062,2,232469
281221,0.86,0.861212,2,232472
282681,0.88,0.876242,2,232475
282881,0.85,0.855248,2,232482
284341,0.85,0.85105,2,232485
284961,0.78,0.79421,2,232501
286421,0.76,0.766842,2,232504
287881,0.79,0.785368,2,232507
289341,0.8,0.797074,2,232510
290801,0.79,0.791415,2,232513
291201,0.77,0.774283,2,232522
292661,0.76,0.762857,2,232525
294121,0.78,0.776571,2,232528
295581,0.8,0.795314,2,232531
297041,0.8,0.799063,2,232534
297441,0.77,0.775813,2,232541
298901,0.78,0.779163,2,232544
300361,0.77,0.771833,2,232547
301821,0.77,0.770367,2,232550
303281,0.77,0.770073,2,232553
304741,0.76,0.762015,2,232556
305761,0.73,0.736403,2,232560
307221,0.76,0.755281,2,232563
308681,0.76,0.759056,2,232566
308881,0.74,0.743811,2,232571
310341,0.76,0.756762,2,232574
311801,0.74,0.743352,2,232577
312001,0.75,0.74867,2,232579
313461,0.75,0.749734,2,232582
314921,0.74,0.741947,2,232585
316381,0.74,0.740389,2,232588
317201,0.75,0.748078,2,232596
318661,0.79,0.781616,2,232599
320121,0.8,0.796323,2,232602
320321,0.77,0.775265,2,232608
321781,0.77,0.771053,2,232611
323241,0.81,0.802211,2,232614
324701,0.81,0.808442,2,232617
326161,0.81,0.809688,2,232620
326561,0.78,0.785938,2,232635
