#Ack,ack_ewma(ms),send_ewma(ms),rtt_ratio,cwnd (Bytes),Last Router Ocupation Ack Arriaval(Packets),Last Router Ocupation Packet Sent(Packets),Network Situation,AckArrival(ms),TSInsideAck(ms),RTTAck(ms)
161701,223.517,148.783,2856,18980,0.993201,0,2,52190,49334,2856
209881,193.393,312.124,951,14600,0.99738,0,2,54677,53726,951
214261,169.907,184.311,1352,21900,0.993656,0,2,55366,54014,1352
214261,175.669,161.272,1568,23360,0.991949,0,2,55582,54014,1568
214261,124.477,48.4878,2401,30875,0.991329,0,2,56415,54014,2401
214261,124.293,42.4268,2524,30875,0.977413,0,2,56538,54014,2524
214261,110.256,37.1235,2536,5840,0.965237,0,2,56550,54014,2536
214261,106.974,32.483,2620,5840,0.950832,0,2,56634,54014,2620
214261,110.102,28.4227,2752,5840,0.920728,0,2,56766,54014,2752
218641,229.964,453.62,391,30875,0.825637,0,1,57835,57444,391
220101,210.219,405.542,394,27533,0.741182,0,1,57907,57513,394
223021,191.442,363.475,385,27533,0.662285,0,1,57967,57582,385
224481,176.511,326.665,388,27533,0.583249,0,1,58039,57651,388
266821,160.447,294.457,367,27533,0.510343,0,1,58087,57720,367
267281,171.892,266.275,550,27533,0.4478,0,1,58339,57789,550
270201,700.405,808.741,344,27533,0.398075,0,1,62739,62395,344
273121,642.479,732.648,381,28977,0.352066,0,1,62976,62595,381
276041,581.545,666.067,336,27820,0.314307,0,1,63131,62795,336
278961,531.476,602.809,357,26633,0.278769,0,1,63312,62955,357
281881,480.667,547.458,322,25678,0.257673,0,1,63437,63115,322
284801,441.709,499.025,331,24723,0.259214,0,1,63606,63275,331
287721,411.995,456.647,375,23912,0.280562,0,2,63810,63435,375
290641,391.996,419.566,467,23362,0.326742,0,2,64062,63595,467
293561,377.496,387.121,583,23218,0.409649,0,2,64338,63755,583
305241,249.35,91.5691,2791,11680,0.880956,0,2,67266,64475,2791
311081,291.814,24.9773,6094,12027,0.993015,0,2,73950,67856,6094
311081,357.337,21.8552,6910,12027,0.975138,0,2,74766,67856,6910
330061,440.17,924.123,690,18314,0.951996,0,2,75786,75096,690
341741,410.649,834.858,684,15114,0.936746,0,2,75990,75306,684
362181,383.318,756.751,666,15114,0.925903,0,2,76182,75516,666
363641,387.403,688.407,872,15114,0.926415,0,2,76598,75726,872
384081,239.532,101.205,3554,8760,0.985078,0,2,83874,80320,3554
384081,239.591,88.5546,3794,10220,0.981943,0,2,84114,80320,3794
384081,244.015,59.3247,4550,13140,0.986653,0,2,84870,80320,4550
384081,239.652,34.775,5491,18980,0.990926,0,2,85811,80320,5491
384081,239.696,30.4282,5731,19209,0.988311,0,2,86051,80320,5731
384081,221.824,17.8364,6523,20669,0.990648,0,2,86843,80320,6523
384081,219.596,15.6069,6727,22129,0.981817,0,2,87047,80320,6727
417661,242.022,800.656,830,23282,0.95034,0,2,87446,86616,830
420581,229.769,719.574,822,23282,0.922797,0,2,87590,86768,822
422041,220.548,648.627,826,23282,0.888698,0,2,87746,86920,826
432261,203.479,586.549,758,23282,0.86136,0,2,87830,87072,758
435181,211.045,532.23,870,23282,0.82494,0,2,88094,87224,870
438101,210.789,503.701,775,23128,0.775573,0,2,88303,87528,775
