#Ack,Last Router Ocupation Router Arrival(Packets),Last Router Ocupation Router Arrival_ewma(Packets),Network Situation Router Arrival,Measure Time
0,0.19,0.19,1,50010
1,0.1,0.118,1,50438
1,0.11,0.1116,1,50438
1461,0.11,0.11032,1,50438
2921,0.11,0.110064,1,50438
4381,0.11,0.110013,1,50438
5841,0.11,0.110003,1,50438
7301,0.11,0.110001,1,50438
8761,0.11,0.11,1,50438
10221,0.11,0.11,1,50438
11681,0.11,0.11,1,50438
13141,0.11,0.11,1,50438
14601,0.16,0.15,1,50864
16061,0.17,0.166,1,50864
17521,0.16,0.1612,1,50866
18981,0.17,0.16824,1,50866
20441,0.17,0.169648,1,50866
21901,0.18,0.17793,1,50868
23361,0.19,0.187586,1,50868
24821,0.19,0.189517,1,50868
26281,0.2,0.197903,1,50870
27741,0.21,0.207581,1,50870
29201,0.21,0.209516,1,50870
30661,0.21,0.209903,1,50872
32121,0.22,0.217981,1,50872
33581,0.22,0.219596,1,50872
35041,0.22,0.219919,1,51073
36501,0.23,0.227984,1,51073
37961,0.06,0.0935968,1,51293
39421,0.07,0.0747194,1,51293
40881,0.07,0.0709439,1,51293
42341,0.08,0.0781888,1,51295
43801,0.09,0.0876378,1,51295
45261,0.09,0.0895276,1,51295
46721,0.09,0.0899055,1,51297
48181,0.1,0.0979811,1,51297
49641,0.1,0.0995962,1,51297
51101,0.22,0.195919,1,51299
52561,0.23,0.223184,1,51299
54021,0.23,0.228637,1,51299
55481,0.24,0.237727,1,51301
56941,0.25,0.247545,1,51301
58401,0.25,0.249509,1,51301
59861,0.26,0.257902,1,51303
61321,0.27,0.26758,1,51303
62781,0.27,0.269516,1,51303
64241,0.28,0.277903,1,51305
65701,0.29,0.287581,1,51305
67161,0.29,0.289516,1,51305
68621,0,0.0579032,1,51506
70081,0,0.0115806,1,51506
71541,0,0.00231613,1,51506
73001,0.19,0.152463,1,51717
74461,0.2,0.190493,1,51717
75921,0.2,0.198099,1,51717
77381,0.21,0.20762,1,51719
78841,0.22,0.217524,1,51719
80301,0.22,0.219505,1,51719
81761,0.3,0.283901,1,51721
83221,0.31,0.30478,1,51721
84681,0.31,0.308956,1,51721
86141,0.31,0.309791,1,51723
87601,0.32,0.317958,1,51723
89061,0.32,0.319592,1,51723
90521,0.2,0.223918,1,51731
91981,0.21,0.212784,1,51731
93441,0.21,0.210557,1,51731
94901,0.33,0.306111,1,51733
96361,0.34,0.333222,1,51733
97821,0.34,0.338644,1,51733
99281,0.35,0.347729,1,51735
100741,0.36,0.357546,1,51735
102201,0.36,0.359509,1,51735
103661,0.38,0.375902,1,51737
105121,0.39,0.38718,1,51737
106581,0.39,0.389436,1,51737
108041,0.4,0.397887,1,51739
109501,0.41,0.407577,1,51739
110961,0.41,0.409515,1,51739
112421,0.42,0.417903,1,51741
113881,0.43,0.427581,1,51741
115341,0.43,0.429516,1,51741
116801,0,0.0859032,1,51927
118261,0,0.0171806,1,51927
119721,0,0.00343613,1,51927
121181,0.03,0.0246872,1,51929
122641,0.04,0.0369374,1,51929
124101,0.04,0.0393875,1,51929
125561,0.19,0.159877,1,52147
127021,0.2,0.191975,1,52147
128481,0.2,0.198395,1,52147
129941,0.22,0.215679,1,52149
131401,0.23,0.227136,1,52149
132861,0.23,0.229427,1,52149
134321,0.24,0.237885,1,52151
135781,0.25,0.247577,1,52151
137241,0.25,0.249515,1,52151
138701,0.17,0.185903,1,52157
140161,0.18,0.181181,1,52157
141621,0.18,0.180236,1,52157
143081,0.28,0.260047,1,52159
144541,0.29,0.284009,1,52159
146001,0.29,0.288802,1,52159
147461,0.3,0.29776,1,52161
148921,0.31,0.307552,1,52161
150381,0.31,0.30951,1,52161
151841,0.32,0.317902,1,52163
153301,0.33,0.32758,1,52163
154761,0.33,0.329516,1,52163
156221,0.25,0.265903,1,52171
157681,0.26,0.261181,1,52171
159141,0.26,0.260236,1,52171
160601,0.27,0.268047,1,52173
162061,0.28,0.277609,1,52173
163521,0.28,0.279522,1,52173
164981,0.3,0.295904,1,52175
166441,0.31,0.307181,1,52175
167901,0.31,0.309436,1,52175
169361,0.32,0.317887,1,52177
170821,0.33,0.327577,1,52177
172281,0.33,0.329515,1,52177
173741,0.34,0.337903,1,52179
175201,0.35,0.347581,1,52179
176661,0.35,0.349516,1,52179
178121,0.36,0.357903,1,52181
179581,0.37,0.367581,1,52181
181041,0.37,0.369516,1,52181
182501,0.38,0.377903,1,52183
183961,0.39,0.387581,1,52183
185421,0.39,0.389516,1,52183
186881,0.5,0.477903,1,52185
188341,0.51,0.503581,1,52185
189801,0.51,0.508716,1,52185
191261,0,0.101743,1,52349
192721,0,0.0203486,1,52349
194181,0,0.00406973,1,52349
195641,0.03,0.0248139,1,52351
197101,0.04,0.0369628,1,52351
198561,0.04,0.0393926,1,52351
200021,0.05,0.0478785,1,52353
201481,0.06,0.0575757,1,52353
202941,0.06,0.0595151,1,52353
204401,0.24,0.203903,1,52578
205861,0.25,0.240781,1,52578
207321,0.25,0.248156,1,52578
208781,0.26,0.257631,1,52580
210241,0.27,0.267526,1,52580
211701,0.27,0.269505,1,52580
213161,0.28,0.277901,1,52582
214621,0.29,0.28758,1,52582
216081,0.29,0.289516,1,52582
217541,0.3,0.297903,1,52584
219001,0.31,0.307581,1,52584
220461,0.31,0.309516,1,52584
221921,0.32,0.317903,1,52586
223381,0.33,0.327581,1,52586
224841,0.33,0.329516,1,52586
226301,0.37,0.361903,1,52588
227761,0.38,0.376381,1,52588
229221,0.38,0.379276,1,52588
230681,0.33,0.339855,1,52595
232141,0.34,0.339971,1,52595
233601,0.34,0.339994,1,52595
235061,0.35,0.347999,1,52597
236521,0.36,0.3576,1,52597
237981,0.36,0.35952,1,52597
239441,0.37,0.367904,1,52599
240901,0.38,0.377581,1,52599
242361,0.38,0.379516,1,52599
243821,0.39,0.387903,1,52601
245281,0.4,0.397581,1,52601
246741,0.4,0.399516,1,52601
