#Ack,Last Router Ocupation Router Arrival(Packets),Last Router Ocupation Router Arrival_ewma(Packets),Network Situation Router Arrival,Measure Time
0,0.23,0.23,1,60010
1,0.13,0.15,1,60441
1,0.14,0.142,1,60441
1461,0.14,0.1404,1,60441
2921,0.14,0.14008,1,60441
4381,0.14,0.140016,1,60441
5841,0.14,0.140003,1,60441
7301,0.14,0.140001,1,60441
8761,0.14,0.14,1,60441
10221,0.14,0.14,1,60441
11681,0.14,0.14,1,60441
13141,0.14,0.14,1,60441
14601,0.15,0.148,1,60869
16061,0.16,0.1576,1,60869
17521,0.16,0.15952,1,60871
18981,0.17,0.167904,1,60871
20441,0.17,0.169581,1,60871
21901,0.18,0.177916,1,60873
23361,0.19,0.187583,1,60873
24821,0.19,0.189517,1,60873
26281,0.2,0.197903,1,60875
27741,0.21,0.207581,1,60875
29201,0.21,0.209516,1,60875
30661,0.32,0.297903,1,60877
32121,0.33,0.323581,1,60877
33581,0.33,0.328716,1,60877
35041,0,0.0657432,1,61078
36501,0,0.0131486,1,61078
37961,0.08,0.0666297,1,61298
39421,0.09,0.0853259,1,61298
40881,0.09,0.0890652,1,61298
42341,0.25,0.217813,1,61300
43801,0.26,0.251563,1,61300
45261,0.26,0.258313,1,61300
46721,0.26,0.259663,1,61302
48181,0.27,0.267933,1,61302
49641,0.27,0.269587,1,61302
51101,0.28,0.277917,1,61304
52561,0.29,0.287583,1,61304
54021,0.29,0.289517,1,61304
55481,0.3,0.297903,1,61306
56941,0.31,0.307581,1,61306
58401,0.31,0.309516,1,61306
59861,0.19,0.213903,1,61314
61321,0.2,0.202781,1,61314
62781,0.2,0.200556,1,61314
64241,0.32,0.296111,1,61316
65701,0.33,0.323222,1,61316
67161,0.33,0.328644,1,61316
68621,0.06,0.113729,1,61500
70081,0.07,0.0787458,1,61500
71541,0.07,0.0717492,1,61500
73001,0.06,0.0623498,1,61723
74461,0.07,0.06847,1,61723
75921,0.07,0.069694,1,61723
77381,0.06,0.0619388,1,61732
78841,0.07,0.0683878,1,61732
80301,0.07,0.0696775,1,61732
81761,0.08,0.0779355,1,61734
83221,0.09,0.0875871,1,61734
84681,0.09,0.0895174,1,61734
86141,0.11,0.105903,1,61736
87601,0.12,0.117181,1,61736
89061,0.12,0.119436,1,61736
90521,0.13,0.127887,1,61738
91981,0.14,0.137577,1,61738
93441,0.14,0.139515,1,61738
94901,0.3,0.267903,1,61740
96361,0.31,0.301581,1,61740
97821,0.31,0.308316,1,61740
99281,0.32,0.317663,1,61742
100741,0.33,0.327533,1,61742
102201,0.33,0.329507,1,61742
103661,0.32,0.321901,1,61745
105121,0.33,0.32838,1,61745
106581,0.33,0.329676,1,61745
108041,0.3,0.305935,1,61749
109501,0.31,0.309187,1,61749
110961,0.31,0.309837,1,61749
112421,0.37,0.357967,1,61754
113881,0.38,0.375593,1,61754
115341,0.38,0.379119,1,61754
116801,0.08,0.139824,1,61924
118261,0.09,0.0999647,1,61924
119721,0.09,0.091993,1,61924
121181,0.1,0.0983986,1,61926
122641,0.11,0.10768,1,61926
124101,0.11,0.109536,1,61926
125561,0,0.0219072,1,62148
127021,0,0.00438144,1,62148
128481,0,0.000876287,1,62148
129941,0.06,0.0481753,1,62156
131401,0.07,0.0656351,1,62156
132861,0.07,0.069127,1,62156
134321,0.08,0.0778254,1,62158
135781,0.09,0.0875651,1,62158
137241,0.09,0.089513,1,62158
138701,0.11,0.105903,1,62160
140161,0.12,0.117181,1,62160
141621,0.12,0.119436,1,62160
143081,0.13,0.127887,1,62162
144541,0.14,0.137577,1,62162
146001,0.14,0.139515,1,62162
147461,0.2,0.187903,1,62164
148921,0.21,0.205581,1,62164
150381,0.21,0.209116,1,62164
151841,0.18,0.185823,1,62168
153301,0.19,0.189165,1,62168
154761,0.19,0.189833,1,62168
156221,0.18,0.181967,1,62175
157681,0.19,0.188393,1,62175
159141,0.19,0.189679,1,62175
160601,0.2,0.197936,1,62177
162061,0.21,0.207587,1,62177
163521,0.21,0.209517,1,62177
164981,0.29,0.273903,1,62179
166441,0.3,0.294781,1,62179
167901,0.3,0.298956,1,62179
169361,0.31,0.307791,1,62181
170821,0.32,0.317558,1,62181
172281,0.32,0.319512,1,62181
173741,0.33,0.327902,1,62183
175201,0.34,0.33758,1,62183
176661,0.34,0.339516,1,62183
178121,0.34,0.339903,1,62185
179581,0.35,0.347981,1,62185
181041,0.35,0.349596,1,62185
182501,0.24,0.261919,1,62193
183961,0.25,0.252384,1,62193
185421,0.25,0.250477,1,62193
186881,0.38,0.354095,1,62195
188341,0.39,0.382819,1,62195
189801,0.39,0.388564,1,62195
191261,0.27,0.293713,1,62350
192721,0.28,0.282743,1,62350
194181,0.28,0.280549,1,62350
195641,0.29,0.28811,1,62352
197101,0.3,0.297622,1,62352
198561,0.3,0.299524,1,62352
200021,0.31,0.307905,1,62354
201481,0.32,0.317581,1,62354
202941,0.32,0.319516,1,62354
204401,0.18,0.207903,1,62570
205861,0.19,0.193581,1,62570
207321,0.19,0.190716,1,62570
208781,0.06,0.0861432,1,62580
210241,0.07,0.0732286,1,62580
211701,0.07,0.0706457,1,62580
213161,0.08,0.0781291,1,62582
214621,0.09,0.0876258,1,62582
