#Ack,Last Router Ocupation Router Arrival(Packets),Last Router Ocupation Router Arrival_ewma(Packets),Network Situation Router Arrival,Measure Time
0,0,0,1,130010
1,0,0,1,130430
1,0,0,1,130430
1461,0,0,1,130430
2921,0,0,1,130430
4381,0,0,1,130430
5841,0,0,1,130430
7301,0,0,1,130430
8761,0,0,1,130430
10221,0,0,1,130430
11681,0,0,1,130430
13141,0,0,1,130430
14601,0,0,1,130851
16061,0,0,1,130851
17521,0.01,0.008,1,130853
18981,0.02,0.0176,1,130853
20441,0.02,0.01952,1,130853
21901,0.03,0.027904,1,130855
23361,0.04,0.0375808,1,130855
24821,0.04,0.0395162,1,130855
26281,0.05,0.0479032,1,130857
27741,0.06,0.0575806,1,130857
29201,0.06,0.0595161,1,130857
30661,0.07,0.0679032,1,130859
32121,0.08,0.0775806,1,130859
33581,0.08,0.0795161,1,130859
35041,0.11,0.103903,1,131060
36501,0.12,0.116781,1,131060
37961,0,0.0233561,1,131273
39421,0,0.00467123,1,131273
40881,0,0.000934245,1,131273
42341,0.03,0.0241868,1,131275
43801,0.04,0.0368374,1,131275
45261,0.04,0.0393675,1,131275
46721,0.05,0.0478735,1,131277
48181,0.06,0.0575747,1,131277
49641,0.06,0.0595149,1,131277
51101,0.07,0.067903,1,131279
52561,0.08,0.0775806,1,131279
54021,0.08,0.0795161,1,131279
55481,0.09,0.0879032,1,131281
56941,0.1,0.0975806,1,131281
58401,0.1,0.0995161,1,131281
59861,0.11,0.107903,1,131283
61321,0.12,0.117581,1,131283
62781,0.12,0.119516,1,131283
64241,0.13,0.127903,1,131285
65701,0.14,0.137581,1,131285
67161,0.14,0.139516,1,131285
68621,0.05,0.0679032,1,131489
70081,0.06,0.0615806,1,131489
71541,0.06,0.0603161,1,131489
73001,0,0.0120632,1,131695
74461,0,0.00241264,1,131695
75921,0,0.000482529,1,131695
77381,0.03,0.0240965,1,131697
78841,0.04,0.0368193,1,131697
80301,0.04,0.0393639,1,131697
81761,0.05,0.0478728,1,131699
83221,0.06,0.0575746,1,131699
84681,0.06,0.0595149,1,131699
86141,0.07,0.067903,1,131701
87601,0.08,0.0775806,1,131701
89061,0.08,0.0795161,1,131701
90521,0.09,0.0879032,1,131703
91981,0.1,0.0975806,1,131703
93441,0.1,0.0995161,1,131703
94901,0.11,0.107903,1,131705
96361,0.12,0.117581,1,131705
97821,0.12,0.119516,1,131705
99281,0.13,0.127903,1,131707
100741,0.14,0.137581,1,131707
102201,0.14,0.139516,1,131707
103661,0.15,0.147903,1,131709
105121,0.16,0.157581,1,131709
106581,0.16,0.159516,1,131709
108041,0.17,0.167903,1,131711
109501,0.18,0.177581,1,131711
110961,0.18,0.179516,1,131711
112421,0.19,0.187903,1,131713
113881,0.2,0.197581,1,131713
115341,0.2,0.199516,1,131713
116801,0.07,0.0959032,1,131912
118261,0.08,0.0831806,1,131912
119721,0.08,0.0806361,1,131912
121181,0.09,0.0881272,1,131914
122641,0.1,0.0976254,1,131914
124101,0.1,0.0995251,1,131914
125561,0,0.019905,1,132117
127021,0,0.003981,1,132117
128481,0,0.000796201,1,132117
129941,0.03,0.0241592,1,132119
131401,0.04,0.0368318,1,132119
132861,0.04,0.0393664,1,132119
134321,0.05,0.0478733,1,132121
135781,0.06,0.0575747,1,132121
137241,0.06,0.0595149,1,132121
138701,0.07,0.067903,1,132123
140161,0.08,0.0775806,1,132123
141621,0.08,0.0795161,1,132123
143081,0.09,0.0879032,1,132125
144541,0.1,0.0975806,1,132125
146001,0.1,0.0995161,1,132125
147461,0.11,0.107903,1,132127
148921,0.12,0.117581,1,132127
150381,0.12,0.119516,1,132127
151841,0.13,0.127903,1,132129
153301,0.14,0.137581,1,132129
154761,0.14,0.139516,1,132129
156221,0.15,0.147903,1,132131
157681,0.16,0.157581,1,132131
159141,0.16,0.159516,1,132131
160601,0.17,0.167903,1,132133
162061,0.18,0.177581,1,132133
163521,0.18,0.179516,1,132133
164981,0.19,0.187903,1,132135
166441,0.2,0.197581,1,132135
167901,0.2,0.199516,1,132135
169361,0.21,0.207903,1,132137
170821,0.22,0.217581,1,132137
172281,0.22,0.219516,1,132137
173741,0.23,0.227903,1,132139
175201,0.24,0.237581,1,132139
176661,0.24,0.239516,1,132139
178121,0.25,0.247903,1,132141
179581,0.26,0.257581,1,132141
181041,0.26,0.259516,1,132141
182501,0.27,0.267903,1,132143
183961,0.28,0.277581,1,132143
185421,0.28,0.279516,1,132143
186881,0.29,0.287903,1,132145
188341,0.3,0.297581,1,132145
189801,0.3,0.299516,1,132145
191261,0.13,0.163903,1,132337
192721,0.14,0.144781,1,132337
194181,0.14,0.140956,1,132337
195641,0.15,0.148191,1,132339
197101,0.16,0.157638,1,132339
198561,0.16,0.159528,1,132339
200021,0.17,0.167906,1,132341
201481,0.18,0.177581,1,132341
202941,0.18,0.179516,1,132341
204401,0,0.0359032,1,132539
205861,0,0.00718065,1,132539
207321,0,0.00143613,1,132539
208781,0.03,0.0242872,1,132541
210241,0.04,0.0368574,1,132541
211701,0.04,0.0393715,1,132541
213161,0.05,0.0478743,1,132543
214621,0.06,0.0575749,1,132543
216081,0.06,0.059515,1,132543
217541,0.07,0.067903,1,132545
219001,0.08,0.0775806,1,132545
220461,0.08,0.0795161,1,132545
221921,0.09,0.0879032,1,132547
223381,0.1,0.0975806,1,132547
224841,0.1,0.0995161,1,132547
226301,0.11,0.107903,1,132549
227761,0.12,0.117581,1,132549
229221,0.12,0.119516,1,132549
230681,0.13,0.127903,1,132551
232141,0.14,0.137581,1,132551
233601,0.14,0.139516,1,132551
235061,0.15,0.147903,1,132553
