#Ack,ack_ewma(ms),send_ewma(ms),rtt_ratio,cwnd (Bytes),Last Router Ocupation Ack Arriaval(Packets),Last Router Ocupation Packet Sent(Packets),Network Situation,AckArrival(ms),TSInsideAck(ms),RTTAck(ms)
4381,4,0,427,16060,0.1,0.05,1,70854,70427,427
7301,4,0,431,17520,0.076,0.05,1,70858,70427,431
10221,4,0,435,18980,0.0472,0.05,1,70862,70427,435
13141,4,0,439,20440,0.12144,0.05,1,70866,70427,439
14601,161.6,0,640,21900,0.112288,0.16,1,71067,70427,640
17521,197.92,338.4,424,23360,0.0704576,0.1,1,71274,70850,424
20441,45.984,70.88,428,24820,0.134092,0.1,1,71282,70854,428
23361,13.9968,14.176,434,26280,0.0908183,0.07,1,71288,70854,434
26281,4.39936,6.0352,432,27740,0.0581637,0.04,1,71290,70858,432
29201,2.47987,4.40704,430,29200,0.147633,0.04,1,71292,70862,430
32121,2.09597,0.881408,432,30660,0.189527,0.14,1,71294,70862,432
35041,2.01919,3.37628,430,32120,0.165905,0.11,1,71296,70866,430
37961,160.404,161.475,429,33580,0.0331811,0.06,1,71496,71067,429
40881,196.081,197.895,427,35040,0.0546362,0.06,1,71701,71274,427
43801,48.0162,39.579,438,36500,0.0989272,0.15,1,71712,71274,438
46721,11.2032,14.3158,432,37960,0.0837854,0.08,1,71714,71282,432
49641,5.44065,7.66316,430,39420,0.112757,0.08,1,71718,71288,430
52561,4.28813,1.53263,434,40880,0.110551,0.05,1,71722,71288,434
55481,2.45763,1.90653,434,42340,0.12611,0.17,1,71724,71290,434
58401,2.09153,1.98131,434,43800,0.193222,0.17,1,71726,71292,434
61321,2.01831,0.396261,436,45260,0.174644,0.2,1,71728,71292,436
64241,2.00366,1.67925,436,46720,0.266929,0.16,1,71730,71294,436
67161,2.00073,1.93585,436,48180,0.253386,0.16,1,71732,71296,436
70081,152.4,0.38717,626,49640,0.130677,0,1,71922,71296,626
73001,32.08,160.077,428,51100,0.194135,0.06,1,71924,71496,428
75921,168.816,196.015,426,52560,0.150827,0.06,1,72127,71701,426
78841,43.3632,39.2031,438,54020,0.110165,0.11,1,72139,71701,438
81761,10.2726,16.6406,429,55480,0.0940331,0.08,1,72141,71712,429
84681,5.25453,4.92812,431,56940,0.0588066,0.08,1,72145,71714,431
87601,3.45091,0.985625,434,58400,0.0117613,0.12,1,72148,71714,434
90521,3.89018,3.39712,434,59860,0.170352,0.11,1,72152,71718,434
93441,3.17804,3.87943,433,61320,0.22607,0.11,1,72155,71722,433
96361,2.23561,0.775885,435,62780,0.245214,0.13,1,72157,71722,435
99281,2.04712,1.75518,435,64240,0.289043,0.21,1,72159,71724,435
102201,2.00942,1.95104,435,65700,0.265809,0.21,1,72161,71726,435
105121,2.80188,0.390207,438,67160,0.293162,0.17,1,72164,71726,438
108041,3.76038,1.67804,440,68620,0.338632,0.29,1,72168,71728,440
110961,3.15208,1.93561,441,70080,0.347726,0.29,1,72171,71730,441
113881,2.23042,0.387122,443,71540,0.373545,0.25,1,72173,71730,443
116801,2.04608,1.67742,443,73000,0.394709,0.1,1,72175,71732,443
119721,140.409,152.335,428,74460,0.318942,0.1,1,72350,71922,428
122641,29.6818,30.4671,430,75920,0.319788,0.21,1,72352,71922,430
125561,7.53637,7.69342,430,77380,0.439958,0.14,1,72354,71924,430
128481,160.707,163.939,426,78840,0.207992,0.14,1,72553,72127,426
131401,37.7415,32.7877,433,80300,0.0415983,0.1,1,72560,72127,433
134321,9.14829,16.1575,423,81760,0.12032,0.09,1,72562,72139,423
137241,6.62966,4.83151,427,83220,0.176064,0.09,1,72568,72141,427
140161,9.32593,0.966302,437,84680,0.171213,0.05,1,72578,72141,437
143081,3.46519,3.39326,435,86140,0.186243,0,1,72580,72145,435
146001,3.89304,3.07865,436,87600,0.181249,0,1,72584,72148,436
148921,3.97861,0.61573,440,89060,0.13225,0.21,1,72588,72148,440
151841,2.39572,3.32315,438,90520,0.21845,0.24,1,72590,72152,438
154761,2.07914,3.06463,437,91980,0.29169,0.24,1,72592,72155,437
157681,2.01583,0.612926,439,93440,0.274338,0.25,1,72594,72155,439
160601,2.00317,1.72259,439,94900,0.294868,0.3,1,72596,72157,439
163521,2.00063,1.94452,439,96360,0.266974,0.3,1,72598,72159,439
166441,2.00013,0.388903,441,97820,0.277395,0.26,1,72600,72159,441
169361,2.00003,1.67778,441,99280,0.303479,0.3,1,72602,72161,441
172281,2.00001,2.73556,440,100740,0.380696,0.3,1,72604,72164,440
175201,5.2,0.547111,446,102200,0.436139,0.35,1,72610,72164,446
178121,2.64,3.30942,444,103660,0.463228,0.35,1,72612,72168,444
181041,2.128,3.06188,443,105120,0.484646,0.35,1,72614,72171,443
183961,2.0256,0.612377,445,106580,0.504929,0.38,1,72616,72171,445
186881,2.00512,1.72248,445,108040,0.476986,0.4,1,72618,72173,445
189801,2.00102,1.9445,445,109500,0.439397,0.4,1,72620,72175,445
