#Ack,Last Router Ocupation Router Arrival(Packets),Last Router Ocupation Router Arrival_ewma(Packets),Network Situation Router Arrival,Measure Time
8761,0,0,1,40430
20441,0.02,0.01952,1,40853
43801,0.04,0.036801,1,41275
51101,0.07,0.067903,1,41279
97821,0.12,0.119516,1,41705
100741,0.14,0.137581,1,41707
124101,0.04,0.0393728,1,41905
127021,0,0.00157491,1,42117
147461,0.22,0.217903,1,42127
162061,0.3,0.297577,1,42133
175201,0.36,0.357581,1,42139
201481,0.06,0.0575755,1,42329
204401,0.02,0.027903,1,42539
223381,0.07,0.0675775,1,42553
229221,0.15,0.149036,1,42555
236521,0.19,0.18758,1,42559
245281,0.22,0.217981,1,42563
249661,0.24,0.237584,1,42565
262801,0.3,0.297581,1,42571
265721,0.31,0.307903,1,42573
284701,0.4,0.397581,1,42581
339261,0.14,0.140095,1,42978
345101,0.14,0.14,1,42978
358401,0.16,0.160026,1,42992
365701,0.16,0.16,1,42992
374821,0.2,0.20512,1,43005
400221,0.23,0.23,1,43014
424961,0.27,0.270014,1,43032
431601,0,0.049968,1,43173
441381,0.01,0.00800064,1,43179
469681,0,9.59998e-06,1,43418
485061,0.19,0.1808,1,43423
509641,0.01,0.01,1,43443
523141,0.15,0.149988,1,43451
533541,0.09,0.0900013,1,43461
549561,0,1.152e-06,1,43475
576201,0,2.52313e-09,1,43611
605521,0,4.09599e-08,1,43848
608821,0.03,0.0272,1,43857
611741,0.03,0.029888,1,43857
634001,0.05,0.0499744,1,43875
649401,0.01,0.01,1,43886
653781,0.01,0.01,1,43886
668741,0.12,0.120003,1,43896
688501,0.07,0.0699974,1,43911
689961,0.07,0.0699995,1,43911
702861,0,1.792e-07,1,44044
713861,0.04,0.0379776,1,44256
723841,0.14,0.112013,1,44272
729041,0.06,0.0779392,1,44279
750681,0.01,0.00960004,1,44297
755061,0.01,0.0099968,1,44297
778561,0.11,0.109952,1,44316
798761,0,2.25279e-09,1,44333
834501,0.01,0.00800003,1,44481
850741,0.03,0.0299962,1,44693
