x,y,z
13.2545,1.68243,0.0547383
13.0977,1.47212,0.051646
12.9605,1.28811,0.0489403
12.8404,1.12709,0.0465727
12.7354,0.986208,0.0445011
12.6435,0.862932,0.0426885
12.063,0.755065,0.0411024
12.0551,113.161,0.0372146
12.0483,99.0156,0.0363128
12.0422,89.6386,0.0330237
12.0369,78.4338,0.0326457
12.0323,68.6296,0.029815
12.0283,60.0509,0.0260881
12.0247,52.5445,0.0228271
12.0217,45.9765,0.0199737
12.0189,40.2294,0.017477
12.0166,35.2007,0.0152924
12.0145,30.8006,0.0146308
12.0127,26.9506,0.014052
12.0111,38.5817,0.0135455
13.5097,35.259,0.124352
14.821,33.8516,0.216308
15.9684,32.6202,0.29177
16.9723,31.5427,0.352798
17.8508,30.0998,0.401199
25.3694,29.3374,0.426049
25.1983,37.6702,0.442793
25.0485,35.9614,0.452444
24.9174,31.4662,0.455888
24.8027,27.533,0.453902
24.7024,24.0913,0.447164
24.6146,21.0799,0.436269
24.5378,18.4449,0.421735
24.4706,16.1393,0.404018
24.4117,14.1219,0.383516
24.3603,12.3567,0.360577
24.3152,10.8121,0.335505
24.2758,9.46057,0.308566
24.2414,8.278,0.279996
24.2112,7.24325,0.249996
24.1848,6.33784,0.218747
24.1617,5.54561,0.191403
24.1415,4.85241,0.167478
24.1238,4.24586,0.146543
24.1083,3.71513,0.128225
24.0948,3.25074,0.112197
24.0829,2.84439,0.0981725
24.0726,2.48884,0.0859009
24.0635,2.17774,0.0751633
24.0556,1.90552,0.0657679
46.6736,1.66733,0.0575469
51.6136,47.6716,0.778056
48.1619,41.7127,0.795799
45.1416,36.4986,0.806324
42.4989,31.9363,0.810533
40.1866,27.9442,0.809217
38.1632,24.4512,0.803065
36.3928,21.3948,0.751432
34.8437,18.7205,0.703753
33.4883,16.3804,0.655784
32.3022,14.3329,0.610061
31.2645,12.5412,0.567553
30.3564,10.9736,0.527859
29.5618,9.60189,0.490627
28.8666,8.40165,0.455548
28.2583,7.35145,0.422355
27.726,6.43252,0.39081
27.2603,5.62845,0.360709
26.8527,4.9249,0.33187
26.4961,4.30928,0.304137
26.1841,3.77062,0.27737
25.9111,3.2993,0.251448
25.6722,2.88688,0.226267
23.9632,2.52602,0.202984
22.4678,2.21027,0.181361
21.1593,1.93399,0.161191
20.0144,1.69224,0.144792
19.0126,1.48071,0.131693
18.136,1.29562,0.121481
17.369,1.13367,0.112546
16.6979,0.991959,0.104728
16.1107,0.867964,0.0978869
15.5968,0.759468,0.091901
15.1472,0.664535,0.0866634
14.7538,0.581468,0.0820805
14.4096,0.508785,0.0780704
14.1084,0.445186,0.0745616
13.8448,0.389538,0.0714914
13.6142,0.340846,0.068805
13.4125,0.29824,0.0664544
13.2359,0.26096,0.0643976
13.0814,0.22834,0.0625979
12.9462,0.199798,0.0610231
12.828,0.174823,0.0596452
12.7245,0.15297,0.0584396
12.6339,0.133849,0.0573846
12.1797,0.117118,0.0552116
12.1572,128.352,0.0508101
12.1376,112.308,0.0444589
12.1204,98.2699,0.0389015
12.1053,85.9861,0.0340388
12.0922,75.2379,0.029784
12.0806,65.8331,0.026061
12.0706,57.604,0.0228033
12.0617,50.4035,0.0199529
12.054,44.1031,0.0174588
12.0473,38.5902,0.0152765
12.0414,33.7664,0.0133669
12.0362,29.5456,0.011696
12.0317,25.8524,0.010234
12.0277,22.6209,0.00895478
12.0242,19.7932,0.00783543
12.0212,39.8191,0.006856
12.0186,34.8417,0.005999
12.0162,30.4865,0.00524913
12.0142,26.6757,0.00459299
12.0124,23.3412,0.00401886
11.6359,20.4236,0.00351651
2604.06,2620.75,0.119327
2281.55,2293.15,0.223161
1999.36,2006.51,0.316516
1752.44,1755.69,0.400701
24.4935,18.0538,0.994052
22.9318,15.7971,0.992296
21.5653,13.8224,0.989509
20.3697,12.0946,0.98832
19.3234,10.5828,0.98728
18.408,9.25995,0.98512
17.607,8.10245,0.98448
16.9061,7.08965,0.98267
16.2929,6.20344,0.982336
15.7563,5.42801,0.983294
14.8759,4.15582,0.98596
14.2019,3.1818,0.988
13.2907,1.86511,0.989216
13.1293,1.63197,0.986814
12.9882,1.42798,0.985962
12.8647,1.24948,0.986467
12.662,0.956633,0.984639
12.5793,0.837054,0.982809
12.5068,0.732422,0.981208
12.4435,0.640869,0.978557
12.3881,0.560761,0.976237
12.3395,0.490666,0.975458
12.2971,0.429332,0.976025
12.26,0.375666,0.977772
12.199,0.287619,0.980482
11.5492,0.251667,0.980422
11.6055,0.220208,0.979119
10.7798,0.192682,0.979229
10.9323,0.168597,0.975575
11.0658,0.147522,0.973628
9.93258,0.129082,0.973175
10.191,0.112947,0.965278
9.16713,0.0988285,0.947118
9.52124,0.086475,0.929978
9.83108,0.0756656,0.916231
8.8522,0.0662074,0.905452
9.24567,0.0579315,0.894771
8.33996,0.05069,0.886674
8.79747,0.0443538,0.87834
9.19778,0.0388096,0.872298
8.29806,0.0339584,0.86951
8.7608,0.0297136,0.865822
8.2907,0.0259994,0.862594
8.75437,0.0227494,0.85852
7.91007,0.0199058,0.856205
8.42131,0.0174175,0.851679
8.86865,0.0152404,0.848969
8.01007,0.0133353,0.849098
8.50881,0.0116684,0.846711
8.94521,0.0102098,0.845872
8.07706,0.00893362,0.847638
8.56742,0.00781691,0.846683
7.7465,0.0068398,0.848348
8.27818,0.00598482,0.848554
7.86841,0.00523672,0.851235
8.38486,0.00458213,0.851081
8.83675,0.00400936,0.850946
7.98216,0.00350819,0.853327
8.48439,0.00306967,0.852911
7.67384,0.00268596,0.852548
8.21461,0.00235022,0.849729
7.43778,0.00205644,0.848513
8.00806,0.00179938,0.844949
8.50705,0.00157446,0.84183
7.69367,0.00137765,0.841601
8.23196,0.00120545,0.838901
7.82797,0.00105477,0.839039
8.34947,0.00092292,0.836659
8.80579,0.000807555,0.833326
7.95506,0.000706611,0.832911
8.46068,0.000618284,0.831297
8.9031,0.000540999,0.828635
8.04021,0.000473374,0.826305
8.53518,0.000414202,0.823017
8.96828,0.000362427,0.82014
8.09725,0.000317124,0.820123
8.58509,0.000277483,0.817607
9.01196,0.000242798,0.816656
8.13546,0.000212448,0.815824
8.61853,112.5,0.812596
9.04121,101.438,0.807272
9.41106,88.758,0.800113
9.73468,80.6632,0.791349
10.0178,70.5803,0.78118
10.2656,61.7578,0.769783
10.4824,54.038,0.75731
10.6721,47.2833,0.743896
10.8381,41.3729,0.728409
10.9833,36.2013,0.713608
11.1104,31.6761,0.698157
11.2216,27.7166,0.682137
11.3189,24.252,0.66562
11.404,21.2205,0.647418
11.4785,18.568,0.62899
11.5437,16.247,0.610367
11.6008,38.2161,0.591571
11.6507,34.9391,0.572624
11.6943,32.0717,0.553546
11.7325,31.0627,0.534353
11.766,28.6799,0.516309
11.7952,26.5949,0.49802
11.8208,24.7705,0.479518
11.8432,21.6742,0.460828
11.8628,21.9649,0.441975
11.88,19.2193,0.422978
11.895,16.8169,0.403856
11.9081,14.7148,0.384624
11.9196,12.8754,0.364046
11.9296,11.266,0.34354
11.9384,9.85776,0.323097
11.9461,8.62554,0.30271
10.7029,21.2974,0.286121
10.865,18.6352,0.269106
11.0069,16.3058,0.251718
11.131,19.2676,0.234003
11.2396,16.8591,0.216003
11.3347,14.7517,0.197752
11.4179,12.9078,0.179283
10.6156,18.4193,0.161873
10.7887,16.1169,0.142889
10.9401,14.1023,0.125028
11.0726,12.3395,0.109399
11.1885,10.7971,0.0957244
11.2899,17.6974,0.0837588
11.3787,15.4852,0.073289
11.4564,13.5496,0.0641279
11.5243,11.8559,0.0561119
10.3338,17.4989,0.0490979
10.5421,17.0615,0.0429607
10.7243,14.9288,0.0375906
10.8838,13.0627,0.0328918
11.0233,11.4299,0.0287803
11.1454,10.0012,0.0251827
11.2522,8.75102,0.0220349
11.3457,7.65714,0.0192805
11.4275,6.7,0.0168705
11.499,5.8625,0.0147617
11.5617,5.12968,0.0129165
11.6164,4.48847,0.0113019
10.4144,3.92741,0.00988916
9.36259,3.43649,0.00865302
8.81727,3.00693,0.00757139
17.8401,2.63106,0.00662497
164.328,169.324,0.737417
146.787,148.158,0.76399
131.438,129.638,0.782241
118.008,113.434,0.793211
106.257,99.2544,0.79781
95.9753,86.8476,0.796834
86.9783,75.9916,0.790979
79.1061,66.4927,0.750857
72.2178,58.1811,0.71325
66.1906,50.9085,0.677844
60.9168,44.5449,0.644363
56.3022,38.9768,0.612568
52.2644,34.1047,0.582247
48.7313,29.8416,0.553216
45.6399,26.1114,0.517814
42.9349,22.8475,0.476837
40.5681,19.9915,0.437233
38.4971,17.4926,0.400078
36.6849,15.306,0.365069
35.0993,13.3928,0.331935
33.7119,11.7187,0.300443
32.4979,10.2538,0.270388
31.4357,8.97211,0.241589
30.5062,7.8506,0.213891
28.1929,6.86927,0.188404
26.1688,6.01061,0.164854
24.3977,5.25929,0.144247
22.848,4.60188,0.127466
21.492,4.02664,0.112783
20.3055,3.52331,0.099935
19.2673,3.0829,0.0886932
18.3589,2.69754,0.0788565
17.564,2.36034,0.0702495
16.8685,2.0653,0.0627183
16.26,1.80714,0.0561285
15.7275,1.58125,0.0503624
15.2615,1.38359,0.0453171
14.8538,1.21064,0.0409025
14.4971,1.05931,0.0370397
14.185,0.926897,0.0336597
13.9119,0.811035,0.0307023
13.6729,0.709656,0.0281145
13.4638,0.620949,0.0258502
13.2808,0.54333,0.0238689
12.7457,0.475414,0.0208853
13.7775,131.666,0.0182746
13.5553,115.208,0.0159903
13.3609,100.807,0.0139915
13.1908,88.2059,0.0122426
13.0419,77.1802,0.0107122
12.9117,67.5327,0.00937322
12.7977,59.0911,0.00820156
12.698,62.2047,0.00717637
12.6108,54.4291,0.00627932
12.5344,47.6255,0.00549441
12.4676,41.6723,0.00480761
12.4092,36.4632,0.00420666
12.358,31.9053,0.00368082
12.3133,27.9172,0.00322072
12.2741,24.4275,0.00281813
12.2398,33.3741,0.00246586
12.2099,29.2023,0.00215763
11.8086,25.552,0.00188793
243.083,256.233,0.117902
215.697,224.204,0.221914
191.735,196.178,0.315425
170.768,171.656,0.399747
152.422,150.199,0.473528
49.8664,30.2527,0.87896
46.6331,26.4711,0.88409
43.804,23.1622,0.891078
41.3285,20.2669,0.899694
39.1624,17.7336,0.909732
27.9889,4.66527,0.971253
27.4903,4.08211,0.964846
27.054,3.57185,0.95424
16.3649,8.13109,0.987631
15.8193,7.1147,0.979177
15.3418,6.22537,0.97053
14.9241,5.4472,0.964213
14.5586,4.7663,0.954937
14.2388,4.17051,0.94807
13.9589,3.6492,0.940811
13.7141,3.19305,0.93446
13.4998,2.79392,0.930152
13.3123,2.44468,0.925133
13.1483,2.13909,0.921992
13.0048,1.8717,0.920493
12.8792,1.63774,0.917931
12.7693,1.43302,0.91694
12.6731,1.2539,0.916072
12.589,1.09716,0.912813
12.5153,0.960014,0.909961
12.4509,0.840012,0.907466
12.3946,0.735011,0.902783
12.3452,0.643135,0.898685
12.3021,0.562743,0.895099
12.2643,0.4924,0.885712
12.2313,0.43085,0.876248
12.2024,0.376994,0.866717
12.1771,0.329869,0.859627
12.1549,0.288636,0.848424
12.1356,0.252556,0.837371
12.1186,0.220987,0.82895
12.1038,0.193363,0.820331
12.0908,0.169193,0.81404
12.0795,0.148044,0.808535
12.0695,0.129538,0.799968
12.0608,0.113346,0.793722
10.6782,0.0991778,0.788257
10.8435,0.0867806,0.779724
10.988,0.075933,0.771009
11.1145,0.0664414,0.754633
11.2252,0.0581362,0.736554
11.3221,0.0508692,0.719485
11.4068,0.0445105,0.697049
11.481,0.0389467,0.676168
11.5458,0.0340784,0.656647
11.6026,0.0298186,0.639566
11.6523,0.0260913,0.62587
11.6957,0.0228299,0.615136
11.7338,0.0199761,0.605744
11.7671,0.0174791,0.598776
11.7962,0.0152942,0.592679
11.8216,0.0133824,0.588594
11.8439,0.0117096,0.58627
11.8635,0.0102459,0.584236
11.8805,0.00896519,0.582457
11.8955,0.00784454,0.5809
11.9085,0.00686397,0.579537
11.92,0.00600598,0.579595
11.93,0.00525523,0.579646
11.9387,0.00459833,0.57969
11.9464,0.00402354,0.579729
10.9531,0.00352059,0.579763
11.0839,0.00308052,0.577292
11.1985,0.00269545,0.573881
11.2986,0.00235852,0.570896
11.3863,0.00206371,0.568284
11.463,0.00180574,0.565998
11.5301,0.00158003,0.563998
11.5889,0.00138252,0.562249
11.6403,111.001,0.560718
11.6852,97.1261,0.569378
11.7246,84.9853,0.576956
11.759,74.3621,0.583586
11.7891,65.0669,0.590638
11.8155,71.9335,0.596808
11.8386,62.9418,0.630957
10.7337,55.0741,0.663337
10.892,48.1898,0.68917
11.0305,42.1661,0.709274
11.1517,36.8953,0.724365
11.2577,32.2834,0.735069
11.3505,28.248,0.741935
11.4317,24.717,0.745444
11.5027,21.6274,0.746013
11.5649,18.924,0.744012
11.6193,16.5585,0.73976
11.6669,14.4886,0.73354
11.7085,12.6776,0.725598
11.745,11.0929,0.716148
11.7768,9.70626,0.707879
11.8047,8.49298,0.700644
11.8291,7.43136,0.694314
11.7255,6.50244,0.687525
11.7598,46.1896,0.681584
11.7898,40.4159,0.676386
11.8161,35.3639,0.669338
11.8391,30.9434,0.660671
11.8592,27.0755,0.650587
11.8768,23.6911,0.639263
11.8922,20.7297,0.626855
11.9057,18.1385,0.613499
11.9175,15.8712,0.599311
11.9278,13.8873,0.584397
11.9368,39.2764,0.568848
11.9447,34.3668,0.570242
11.9516,30.071,0.568962
11.9577,26.3121,0.565341
11.963,23.0231,0.559674
11.9676,27.6452,0.552214
11.9716,24.1895,0.545688
11.9752,21.1659,0.537477
10.9783,23.5201,0.532792
11.106,20.5801,0.561193
11.2178,18.0076,0.583544
11.3155,15.7566,0.601851
11.4011,13.7871,0.61537
11.476,12.0637,0.624698
11.5415,19.5557,0.630361
11.5988,17.1113,0.665316
11.6489,14.9723,0.693402
11.6928,13.1008,0.715476
11.7312,11.4632,0.732292
11.7648,10.0303,0.744505
13.2942,11.7765,0.750192
14.6324,13.3045,0.760168
15.8034,14.6414,0.768897
16.828,12.8112,0.779035
17.5995,11.2098,0.787906
16.8995,9.80859,0.798167
16.2871,8.58252,0.804646
15.7512,7.5097,0.807816
15.2823,6.57099,0.808089
14.872,5.74962,0.805828
14.513,5.03091,0.801349
14.1989,4.40205,0.794931
15.424,5.35179,0.784314
16.496,24.5578,0.775025
17.434,24.4881,0.766897
18.2548,24.3021,0.759785
18.9729,36.2643,0.756062
19.6013,31.7313,0.752804
20.1511,27.7649,0.749953
20.6322,31.7943,0.747459
21.0532,31.32,0.745277
21.4216,27.405,0.743367
21.7439,23.9794,0.741696
22.0259,20.9819,0.742734
22.2727,18.3592,0.743643
22.4886,16.0643,0.744437
22.6775,14.0563,0.745133
22.8428,21.2992,0.745741
22.9875,18.6368,0.748773
23.114,16.3072,0.751427
23.2248,14.2688,0.753748
23.3217,12.4852,0.75578
23.4065,10.9246,0.757557
23.4807,9.55899,0.759113
23.5456,18.8641,0.760474
23.6024,16.5061,0.764164
23.6521,17.4428,0.767394
23.6956,18.2625,0.77022
23.7336,18.9797,0.772692
23.7669,19.4822,0.774856
23.7961,30.5469,0.776749
23.8215,29.7286,0.778405
23.8439,29.0125,0.779854
23.8634,28.3859,0.783623
23.8805,24.8377,0.78692
23.8954,24.733,0.789805
23.9085,24.6414,0.792329
23.9199,24.5612,0.794538
23.9299,24.491,0.796471
23.9387,24.4297,0.798162
23.9463,24.376,0.799642
23.9531,24.329,0.800937
23.9589,24.2878,0.802069
23.9641,24.2519,0.805561
23.9685,24.2204,0.808616
23.9725,24.1928,0.811289
23.9759,24.1687,0.813628
23.9789,21.1476,0.815674
23.9816,21.5042,0.817465
23.9839,21.8162,0.819032
23.9859,22.0891,0.820403
23.9876,22.328,0.821602
23.9892,22.537,0.822652
23.9905,22.7199,0.826071
23.9917,22.8799,0.829062
23.9928,23.0199,0.831679
23.9937,23.1424,0.833969
23.9945,23.2496,0.835973
23.9952,23.3434,0.837726
23.9958,23.4255,0.839261
23.9963,23.4973,0.840603
23.9968,23.5601,0.841778
23.9972,23.6151,0.842806
23.9975,20.6632,0.843705
23.9978,21.0803,0.844492
23.9981,21.4453,0.84518
23.9983,21.7646,0.845783
23.9985,22.044,0.84631
23.9987,22.2885,0.849271
23.9989,22.5025,0.851862
23.999,22.6897,0.854129
23.9991,22.8535,0.856113
23.9993,22.9968,0.857849
23.9993,23.1222,0.859368
23.9994,23.2319,0.860697
23.9995,23.3279,0.86186
23.9996,23.4119,0.862877
23.9996,23.4854,0.863768
23.9997,23.5498,0.863297
23.9997,23.606,0.857885
23.9997,23.6553,0.848149
23.9998,23.6984,0.83463
23.9998,23.7361,0.817802
23.9998,23.7691,0.798076
23.9998,20.7979,0.775817
23.9999,21.1982,0.75134
23.9999,21.5484,0.724922
23.9999,21.8549,0.696807
23.9999,22.123,0.667206
23.9999,22.3576,0.636305
23.9999,22.5629,0.604267
23.9999,22.7426,0.571234
23.9999,22.8997,0.53733
24,23.0373,0.502663
24,23.1576,0.46733
24,23.2629,0.431414
24,23.355,0.394987
24,23.4357,0.358114
24,23.5062,0.32085
24,23.5679,0.283244
24,23.6219,0.247838
24,23.6692,0.216858
24,23.7105,0.189751
24,23.7467,0.166032
24,23.7784,0.145278
24,23.8061,0.127118
24,23.8303,0.111229
24,23.8515,0.097325
24,23.8701,0.0851594
22.625,23.8863,0.0745144
154.547,219.526,0.17645
138.229,192.085,0.265644
123.95,168.074,0.343688
111.456,147.065,0.411977
100.524,128.682,0.47173
90.9587,112.597,0.524014
82.5888,98.522,0.569762
75.2652,86.2068,0.609792
68.8571,75.4309,0.644818
63.2499,66.0021,0.675466
58.3437,57.7518,0.702282
54.0507,50.5328,0.725747
50.2944,44.2162,0.746279
47.0076,38.6892,0.764244
44.1316,33.853,0.779963
41.6152,29.6214,0.793718
39.4133,25.9187,0.789503
37.4866,22.6789,0.788315
35.8008,19.844,0.789776
34.3257,17.3635,0.793554
33.035,15.1931,0.79936
31.9056,13.294,0.80944
30.9174,11.6322,0.82076
30.0527,10.1782,0.831915
29.2961,8.90591,0.841675
28.6341,7.79267,0.850216
28.0549,6.81859,0.857689
27.548,5.96626,0.864228
27.1045,5.22048,0.869949
26.7164,4.56792,0.874956
26.3769,3.99693,0.879336
26.0798,3.49731,0.885669
25.8198,3.06015,0.891211
25.5923,33.4276,0.896059
25.3933,32.2492,0.900302
25.2191,31.218,0.904014
25.0667,30.3158,0.907262
24.9334,29.5263,0.910105
24.8167,28.8355,0.912591
24.7146,28.2311,0.914768
24.6253,27.7022,0.919172
24.5471,27.2394,0.923025
24.4787,26.8345,0.926397
24.4189,26.4802,0.929347
24.3665,26.1702,0.931929
24.3207,25.8989,0.934188
24.2806,25.6615,0.936164
24.2456,25.4538,0.937894
24.2149,25.2721,0.939407
24.188,25.1131,0.940731
24.1645,24.974,0.94189
24.1439,24.8522,0.942904
24.1259,24.7457,0.942541
24.1102,24.6525,0.937223
24.0964,24.5709,0.92757
24.0844,24.4996,0.914124
24.0738,24.4371,0.897358
24.0646,24.3825,0.877689
24.0565,24.3347,0.855478
24.0495,24.2928,0.831043
24.0433,24.2562,0.804662
24.0379,24.2242,0.77658
24.0331,24.1962,0.747007
24.029,24.1717,0.716131
24.0254,21.1502,0.684115
24.0222,21.5064,0.651101
24.0194,21.8181,0.617213
24.017,22.0909,0.582561
24.0149,22.3295,0.547241
24.013,22.5383,0.511336
24.0114,22.721,0.474919
24.01,22.8809,0.438054
24.0087,23.0208,0.400797
24.0076,23.1432,0.363198
24.0067,23.2503,0.325298
24.0058,23.344,0.287136
24.0051,23.426,0.251244
24.0045,23.4977,0.219838
24.0039,23.5605,0.192359
24.0034,23.6155,0.168314
24.003,23.6635,0.147274
24.0026,23.7056,0.128865
24.0023,23.7424,0.112757
24.002,23.7746,0.0986624
24.0018,23.8028,0.0863296
23.5015,23.8274,0.0755384
25.8078,3.13262,0.987474
25.5819,2.74104,0.97779
23.8841,2.39841,0.968066
22.3986,2.09861,0.958308
21.0988,1.83628,0.948519
19.9614,1.60675,0.941204
18.9663,1.4059,0.933554
18.0955,1.23017,0.92811
17.3335,1.07639,0.924596
