x,y,z
9.07887,117280,0.979682
9.44401,117280,0.970972
8.51351,117080,0.965851
8.94932,117080,0.960119
9.33066,117080,0.956354
8.41432,116880,0.95556
8.86253,116880,0.951115
9.25472,116880,0.943476
8.34788,116680,0.936791
8.80439,116680,0.928442
8.32884,116680,0.921137
8.78774,116680,0.909745
9.18927,116480,0.898527
8.29061,115860,0.891211
8.75429,115860,0.88356
9.16,115860,0.878115
8.265,115660,0.87585
8.73187,115660,0.870119
9.14039,115660,0.860104
8.24784,115460,0.853841
8.71686,115460,0.843361
9.12725,115460,0.834191
9.48635,115260,0.827417
8.92555,115260,0.81899
9.30986,115060,0.810366
8.39613,112980,0.80532
8.84661,112980,0.794655
7.99078,111320,0.787823
8.49194,111320,0.771845
8.93044,109660,0.757865
9.31414,109660,0.744382
9.64987,109660,0.725084
8.69364,109460,0.710698
8.23193,109460,0.696861
8.70294,108000,0.682253
7.86507,107380,0.670722
8.38194,104460,0.659382
7.5842,102800,0.651959
8.13617,102800,0.644214
7.36915,102600,0.639937
7.94801,101140,0.632445
8.45451,100940,0.624639
8.89769,99480,0.61656
9.28548,99480,0.60574
8.7498,99280,0.596272
9.15607,97820,0.586738
8.26156,97200,0.579646
8.72887,94280,0.57094
9.13776,94080,0.563323
9.49554,92620,0.556657
9.8086,92620,0.548325
8.83252,92420,0.543535
7.97846,92420,0.539343
8.48115,90960,0.533175
8.92101,94460,0.529028
9.30588,94460,0.522899
9.64265,94460,0.515037
9.93731,94460,0.505657
10.1952,94460,0.49495
10.4208,94460,0.483081
10.6182,94460,0.470196
10.7909,83660,0.456422
10.567,83660,0.441869
10.7462,83300,0.426635
10.9029,83300,0.410806
11.04,83300,0.394455
11.16,83300,0.377648
11.265,83300,0.360442
11.3569,83300,0.342887
11.4373,83300,0.323776
11.5076,83300,0.304554
11.5692,83300,0.285235
11.623,83300,0.26583
11.6701,83300,0.246352
11.7114,83300,0.225558
11.7475,83300,0.204863
11.779,83300,0.184255
11.8066,83300,0.163723
11.8308,83300,0.143258
11.852,83300,0.125351
11.8705,83300,0.109682
11.8867,83300,0.0959716
11.9008,83300,0.0839751
11.9132,83300,0.0734782
11.9241,83660,0.0642934
11.9336,83660,0.0562568
11.9419,83660,0.0504747
11.9491,83660,0.0441653
10.7055,83660,0.0386447
10.8673,83860,0.0338141
11.0089,85120,0.0308373
11.1328,86580,0.0282327
11.2412,88040,0.0259536
11.336,88040,0.0227094
10.169,89500,0.0211207
10.3979,89700,0.0184806
10.5982,90960,0.0174205
10.7734,90960,0.015243
10.9267,90960,0.0133376
9.81088,90960,0.0129204
21.7095,90960,0.0113054
22.6208,89300,0.00989218
21.2932,89300,0.00990566
20.1316,89300,0.00991745
20.6151,89300,0.00867777
19.7882,88840,0.00759305
21.8147,88840,0.00664392
32.4629,88840,0.00581343
32.03,88840,0.00508675
29.5263,88840,0.00570091
26.8355,88840,0.00498829
26.981,88380,0.00436476
25.3584,88380,0.00381916
26.6886,88380,0.00334177
36.7275,88380,0.00292405
35.7616,88380,0.00255854
32.2914,88380,0.00223872
103.005,1460,0.00195888
119.379,8760,0.00171402
105.957,26280,0.00524977
94.2123,26280,0.00584355
83.9358,26280,0.0051131
74.9438,26280,0.00447397
67.0758,26280,0.00391472
80.4413,26280,0.00342538
71.8862,26280,0.00299721
650.15,26280,0.00262256
571.882,29200,0.00854474
503.396,32120,0.0187266
443.472,35040,0.0326358
391.038,37960,0.0498063
345.158,40880,0.0698305
305.013,43800,0.0923517
269.887,46720,0.117058
239.151,49640,0.143676
216.007,52560,0.164466
192.006,55480,0.187658
171.005,58400,0.212951
152.63,61320,0.240082
136.551,61320,0.263822
122.482,61320,0.284594
110.172,61320,0.30277
99.4004,61320,0.318673
89.9753,61320,0.332589
81.7284,61320,0.344766
74.5124,62780,0.35792
68.1983,62780,0.36943
62.6735,62780,0.379501
57.8393,62780,0.388314
53.6094,62780,0.396024
49.9082,62780,0.402771
46.6697,62780,0.408675
43.836,62780,0.413841
41.3565,62780,0.41836
39.1869,62780,0.422315
37.2886,64240,0.428276
35.6275,64240,0.433491
34.1741,64240,0.438055
32.9023,64240,0.442048
31.7895,64240,0.445542
30.8158,64240,0.448599
29.9638,64240,0.451274
29.2184,64240,0.453615
28.5661,64240,0.455663
27.9953,64240,0.457455
27.4959,65700,0.461523
27.0589,65700,0.465083
26.6765,65700,0.468198
26.342,65700,0.470923
26.0492,65700,0.473308
25.7931,65700,0.475394
25.5689,65700,0.47722
25.3728,65700,0.478817
25.2012,65700,0.480215
25.0511,65700,0.481438
24.9197,67160,0.478759
24.8047,67160,0.471414
24.7041,67160,0.459987
24.6161,67160,0.444989
24.5391,67160,0.426865
24.4717,67160,0.406007
24.4128,67160,0.382756
24.3612,67160,0.357412
24.316,67160,0.330235
24.2765,67160,0.301456
24.2419,68620,0.271274
24.2117,68620,0.239865
24.1852,68620,0.276131
24.1621,68620,0.307865
24.1418,68620,0.335632
24.1241,68620,0.359928
24.1086,68620,0.381187
24.095,68620,0.399789
24.0831,68620,0.416065
24.0727,68620,0.430307
24.0637,70080,0.445269
23.6807,70080,0.45836
23.7206,70080,0.469815
23.7555,70080,0.479838
23.7861,70080,0.488608
23.8128,70080,0.496282
23.8362,70080,0.502997
23.8567,70080,0.508872
23.8746,70080,0.514013
23.8903,70080,0.518512
23.904,71540,0.524948
23.916,71540,0.530579
23.9265,71540,0.535507
23.9357,71540,0.539819
23.9437,71540,0.543591
23.9508,71540,0.546892
23.9569,71540,0.549781
23.9623,71540,0.552308
23.967,71540,0.55452
23.9711,71540,0.556455
23.9747,73000,0.560648
23.9779,73000,0.564317
23.9807,73000,0.566277
23.9831,73000,0.562993
23.9852,73000,0.555119
23.987,73000,0.543229
23.9887,73000,0.527825
23.9901,73000,0.509347
23.9913,73000,0.488179
23.9924,73000,0.464656
23.9934,74460,0.439074
23.9942,74460,0.41169
23.9949,74460,0.382729
23.9955,74460,0.352388
23.9961,74460,0.320839
23.9966,74460,0.288234
23.997,74460,0.254705
23.9974,74460,0.222867
23.9977,74460,0.195009
23.998,74460,0.170632
23.9983,75920,0.149303
23.9985,75920,0.13064
23.9987,75920,0.11431
23.9988,75920,0.100022
23.999,75920,0.0875189
23.9991,75920,0.076579
23.6242,75920,0.0670067
535.796,75920,0.137381
471.822,77380,0.201458
415.844,78840,0.260026
366.863,80300,0.313773
324.006,81760,0.363301
286.505,83220,0.409139
253.692,84680,0.451746
224.98,86140,0.491528
199.858,87600,0.528837
177.876,89060,0.563982
158.641,90520,0.597234
141.811,91980,0.62883
127.085,93440,0.658976
114.199,94900,0.687854
102.924,96360,0.715623
93.0586,97820,0.74242
84.4263,99280,0.768367
76.873,100740,0.793571
70.2639,102200,0.818125
24.6449,148920,0.994965
24.5643,150380,0.989344
24.4938,151840,0.981926
24.432,153300,0.976685
24.378,154760,0.9721
24.3308,156220,0.971837
22.7894,157680,0.974108
21.4408,157680,0.974844
18.3246,125945,0.980648
17.534,125707,0.981817
16.8422,125469,0.981589
16.237,125232,0.982641
15.7073,123534,0.983561
15.2439,123296,0.983116
14.8384,121598,0.983976
14.4836,121361,0.983479
14.1732,119663,0.984294
12.6534,114603,0.992778
12.5717,112905,0.991181
12.5002,112668,0.991033
12.4377,109500,0.988404
12.383,108900,0.987354
12.3351,108900,0.985184
12.2932,108900,0.984536
12.2566,107440,0.983969
12.2245,107440,0.982223
12.1964,107440,0.980695
12.1719,107440,0.980608
12.1504,105980,0.981782
12.1008,104520,0.986546
11.3382,104520,0.986977
11.4209,104520,0.986105
11.4933,104520,0.986592
10.5183,103700,0.987234
9.82851,103700,0.98633
10.0999,103700,0.984289
9.08745,103500,0.982503
9.45152,102660,0.97719
9.77008,100380,0.973791
8.79882,100380,0.972067
9.19897,100380,0.968059
8.2991,100380,0.967052
8.76171,100180,0.96242
9.1665,99980,0.958368
8.27068,98520,0.957322
8.73685,98520,0.952656
8.26974,98520,0.951074
8.73602,98520,0.94594
7.89402,98320,0.942698
8.40727,97480,0.93736
8.85636,95200,0.93144
7.99932,95200,0.92876
8.4994,95200,0.923915
8.93698,95200,0.918426
8.06985,95000,0.916123
8.56112,95000,0.910357
7.74098,95000,0.907813
8.27336,94800,0.901836
7.86419,94600,0.899107
8.38117,94600,0.895468
8.83352,93140,0.892285
7.97933,92520,0.891999
8.48191,92520,0.889249
7.67167,92520,0.886843
8.21272,91260,0.882238
8.68613,89400,0.878208
7.85036,89400,0.875932
8.36906,89400,0.871441
8.82293,89400,0.86751
7.97007,89200,0.866572
8.47381,89200,0.862
8.91458,89200,0.85675
8.05026,89000,0.854656
8.54398,89000,0.851574
8.10098,89000,0.851378
8.58836,89000,0.849955
9.01481,88800,0.846211
8.13796,88180,0.844185
8.62072,88180,0.841161
9.04313,88180,0.838516
8.16274,87980,0.838702
8.64239,87980,0.836364
9.06209,87980,0.835569
8.17933,87980,0.834872
8.65692,86520,0.831763
9.44045,103080,0.869944
10.8513,99820,0.940381
10.9949,99820,0.945334
11.1205,94320,0.947167
11.2305,94320,0.946271
11.3266,94320,0.942987
11.4108,94320,0.936364
11.4845,93980,0.934318
11.5489,93980,0.930029
11.6053,91400,0.923775
11.6546,91400,0.915803
11.6978,88140,0.911328
11.7356,88140,0.904912
11.7686,88140,0.896798
11.7976,88140,0.887198
11.8229,84100,0.876298
11.845,84100,0.864261
11.8644,84100,0.851228
11.8813,74380,0.839825
11.8962,74380,0.827347
11.9091,74380,0.813928
11.9205,74380,0.798437
11.9304,74380,0.782383
11.9391,74380,0.765835
11.9467,74380,0.748856
11.0784,74380,0.736499
11.1936,72080,0.723186
11.2944,72080,0.709038
11.3826,72080,0.694158
11.4598,67920,0.681138
11.5273,67920,0.667246
11.5864,67920,0.65259
10.7631,67920,0.639767
10.9177,62700,0.626046
11.053,62700,0.61029
11.1714,62700,0.594004
11.2749,62700,0.577253
11.3656,62700,0.560097
11.4449,58960,0.545085
11.5143,58960,0.529449
11.575,58960,0.514518
10.3781,58960,0.503953
22.8947,122640,0.994171
23.0329,122640,0.99365
23.2302,125560,0.991568
23.3264,127020,0.981372
23.4106,127020,0.96745
23.4843,127020,0.946519
23.5487,128480,0.923204
23.6052,128480,0.897804
23.6545,128480,0.869328
22.1977,128480,0.843162
20.923,128480,0.819017
19.8076,128480,0.79664
18.8317,94780,0.77831
17.9777,94483,0.761021
17.2305,94334,0.735893
16.5767,94186,0.715157
16.0046,94037,0.698262
15.504,93888,0.684729
15.066,93740,0.674138
14.6828,93591,0.666121
14.3474,93442,0.660356
14.054,91833,0.654061
13.7972,89060,0.647304
13.5726,88940,0.642641
13.376,87480,0.639811
13.204,87480,0.638584
13.0535,87480,0.638761
12.9218,87480,0.640166
12.8066,86020,0.642645
12.7058,86020,0.646065
12.6175,86020,0.650307
12.5404,86020,0.655268
12.4728,86020,0.66086
12.4137,86020,0.667002
12.362,86020,0.673627
12.3167,86020,0.680674
12.2772,83100,0.688089
12.2425,83100,0.694578
12.2122,83100,0.700256
12.1857,83100,0.697724
12.1625,83100,0.696759
12.1422,83100,0.697164
12.1244,83100,0.698768
12.1088,83100,0.701422
12.0952,83100,0.698744
12.0833,83100,0.696401
12.0729,83100,0.695601
12.0638,83100,0.696151
12.0558,83100,0.697882
12.0488,83100,0.700647
12.0427,83100,0.704316
12.0374,83100,0.708777
12.0327,83100,0.713929
12.0286,83100,0.718438
12.0251,83100,0.722383
12.0219,83100,0.725836
12.0192,83100,0.728856
12.0168,83100,0.731499
12.0147,83100,0.733812
12.0129,83100,0.735835
12.0112,83100,0.737606
12.0098,83100,0.739155
12.0086,83100,0.740511
12.0075,83100,0.741697
12.0066,83100,0.742735
12.0058,83100,0.743643
12.005,83100,0.744438
12.0044,83100,0.745133
12.0039,83100,0.745741
12.0034,83100,0.746274
11.878,83100,0.745489
11.8932,82980,0.742303
11.9066,83100,0.737015
11.9182,83100,0.729888
11.9285,83100,0.721152
11.9374,83100,0.711008
11.9452,83100,0.699632
11.9521,80180,0.687178
11.9581,80180,0.673781
11.9633,80180,0.659558
11.9679,78720,0.644614
11.9719,78720,0.629037
11.9754,68500,0.612907
11.9785,68500,0.596294
11.9812,68500,0.579257
11.9835,68500,0.56185
11.9856,68500,0.544119
11.9874,68500,0.526104
11.989,68500,0.507841
11.9903,68500,0.489361
11.9916,68500,0.470691
11.9926,90520,0.451854
11.9935,90520,0.432873
11.9943,90520,0.413763
11.995,90520,0.394543
11.9957,90520,0.375225
11.9962,90520,0.355822
11.9967,90520,0.336344
11.9971,90520,0.316801
11.9975,90520,0.297201
11.9978,90520,0.277551
11.9981,90520,0.257857
11.9983,90520,0.238125
11.9985,90520,0.218359
11.9987,90520,0.198564
11.9989,90520,0.178744
11.999,90520,0.158901
11.9991,90520,0.139038
11.9992,90520,0.121658
11.9993,90520,0.106451
11.9994,90520,0.0931448
11.9995,90520,0.0815017
11.9996,90520,0.071314
11.9996,90520,0.0623997
11.9997,90520,0.0545998
11.9997,90520,0.0477748
11.9997,90520,0.0418029
11.9998,90520,0.0365776
11.9998,90520,0.0320054
11.9998,90520,0.0280047
11.9998,90520,0.0245041
11.9999,90520,0.0214411
11.9999,90520,0.018761
11.9999,90520,0.0164158
11.9999,90520,0.0143639
11.9999,90520,0.0125684
11.8749,90520,0.0109973
215.266,90520,0.113373
191.357,91980,0.205451
170.438,93440,0.28852
152.133,94900,0.363705
136.116,96360,0.431992
122.102,97820,0.494243
109.839,99280,0.551212
99.1092,99280,0.601061
89.7206,99280,0.644678
81.5055,99280,0.682843
74.3173,99280,0.716238
68.0276,100740,0.747958
62.5242,100740,0.775714
57.7087,100740,0.799999
53.4951,100740,0.821249
49.8082,100740,0.839843
46.5822,100740,0.843613
43.7594,100740,0.849411
41.2895,102200,0.859485
39.1283,102200,0.870799
37.2373,102200,0.883199
35.5826,102200,0.896549
34.1348,102200,0.908231
32.8679,102200,0.918452
31.7594,102200,0.927395
30.7895,102200,0.935221
24.4112,105120,0.991077
24.3598,105120,0.982192
24.3148,105120,0.969418
24.2754,105120,0.953241
24.241,105120,0.934086
24.2109,105120,0.908575
24.1845,105120,0.881253
24.1615,105120,0.852347
24.1413,105120,0.822053
24.1236,105120,0.790547
24.1082,106580,0.757978
24.0946,106580,0.724481
24.0828,106580,0.690171
24.0725,106580,0.65515
24.0634,106580,0.619506
24.0555,106580,0.583318
24.0485,106580,0.545403
24.0425,106580,0.507228
24.0372,106580,0.468824
22.5325,106580,0.431471
21.216,106580,0.397537
20.064,106580,0.364095
19.056,41900,0.336083
18.174,41900,0.310323
17.4022,41900,0.289032
16.7269,41900,0.269153
16.1361,41900,0.253009
15.6191,41900,0.238883
15.1667,41900,0.227773
14.7708,41900,0.219301
14.4245,41900,0.213138
14.1214,41900,0.207746
13.8563,41900,0.203028
13.6242,41900,0.198899
13.4212,41900,0.195287
13.2435,41900,0.192126
13.0881,41900,0.18936
12.9521,41900,0.18694
12.8331,41900,0.184823
12.7289,41900,0.18297
12.6378,41900,0.181349
12.5581,41900,0.17993
12.4883,41900,0.178689
12.4273,41900,0.177603
12.3739,41900,0.176652
12.3271,40440,0.175821
12.2863,40440,0.175093
12.2505,40440,0.174457
11.7192,40440,0.17265
11.7543,40000,0.168568
11.785,14160,0.162497
11.8119,14160,0.154685
11.8354,14160,0.145349
11.856,14160,0.134681
11.874,14160,0.122846
11.8897,14160,0.10999
11.9035,14160,0.0962412
11.9156,14160,0.0842111
11.9261,14160,0.0736847
11.9354,14160,0.0644741
11.9434,14160,0.0564148
11.9505,14160,0.049363
11.9567,14160,0.0431926
11.9621,14160,0.0377935
11.9668,14160,0.0330693
11.971,14160,0.0289357
11.9746,14160,0.0253187
11.9778,14160,0.0221539
11.9806,14160,0.0193846
11.983,14160,0.0169616
11.9851,75920,0.0148414
11.987,75920,0.0129862
11.9886,75920,0.0113629
11.99,75920,0.00994256
11.9913,75920,0.00869974
11.4924,75920,0.00761227
2677.18,75920,0.0854107
2345.53,77380,0.155984
2055.34,78840,0.220236
1801.42,80300,0.278957
1579.25,81760,0.332837
1384.84,83220,0.382483
1214.74,84680,0.428422
1065.89,86140,0.471119
935.657,87600,0.51098
821.7,89060,0.548357
721.987,90520,0.583562
634.739,91980,0.616867
558.396,93440,0.648509
491.597,94900,0.674945
433.147,96360,0.693077
382.004,97820,0.703942
337.253,99280,0.70845
298.097,100740,0.707393
263.835,102200,0.701469
233.855,103660,0.691286
207.623,105120,0.677375
184.67,106580,0.660203
164.587,108040,0.640178
147.013,109500,0.617655
131.637,110960,0.592948
118.182,112420,0.56633
106.409,113880,0.538039
96.1081,115340,0.508284
87.0946,116800,0.477248
79.2078,118260,0.445092
72.3068,119720,0.411956
66.2685,121180,0.377961
60.9849,122640,0.343216
56.3618,124100,0.307814
52.3166,125560,0.271837
48.777,127020,0.237858
24.9522,164980,0.966327
24.8332,166440,0.958036
24.729,167900,0.948282
24.6379,169360,0.933497
24.1678,183960,0.981255
9.46207,116540,0.998409
9.77931,116540,0.997358
10.0569,116540,0.996438
10.0747,114100,0.997178
10.3153,114100,0.996281
10.7102,113700,0.987152
10.8714,113700,0.980008
10.5125,113700,0.975007
10.6984,113700,0.968131
10.8611,113700,0.962115
9.75348,112680,0.959351
10.0343,112680,0.955682
10.28,112680,0.953722
10.495,112480,0.953256
10.6831,112480,0.954099
10.8477,112480,0.956087
10.9918,112480,0.954076
11.1178,112480,0.952317
11.2281,112480,0.952027
11.3246,112480,0.953024
11.409,112480,0.955146
11.4829,112480,0.957002
11.5475,112480,0.957377
11.6041,112480,0.956455
11.6536,112480,0.949398
10.5719,112480,0.945723
10.7504,112480,0.933758
10.0316,112480,0.925788
10.2776,112480,0.915065
10.4929,112120,0.901932
9.43132,111500,0.89169
9.7524,111500,0.878979
10.0334,111500,0.862857
10.2792,111300,0.848749
10.4943,111300,0.836406
10.6825,111300,0.825605
10.8472,111300,0.816154
10.9913,111300,0.809135
10.3674,111300,0.805493
10.5715,111300,0.799807
9.87502,109840,0.797331
10.1406,109840,0.792664
10.3731,109040,0.788581
9.32643,108420,0.785009
9.66063,108420,0.779383
9.95305,108420,0.77446
10.2089,108220,0.771402
9.1828,108220,0.768727
9.53495,108020,0.765136
8.59308,106360,0.764494
9.01895,104900,0.762682
9.39158,104900,0.759847
9.71763,104900,0.756116
10.0029,104900,0.750352
10.2526,106160,0.744058
10.471,106160,0.737301
10.6621,106160,0.728888
10.8294,106160,0.719027
10.9757,106160,0.707899
11.1037,106160,0.695661
11.2158,106160,0.682454
11.3138,106160,0.668397
11.3996,106160,0.653597
11.4746,106160,0.638148
11.5403,106160,0.622129
11.5978,106160,0.605613
11.648,106160,0.588661
11.692,106160,0.571329
11.7305,106160,0.553663
11.7642,106160,0.535705
11.7937,106160,0.517492
11.8195,106160,0.499055
11.842,106160,0.480423
11.8618,106160,0.46162
11.8791,106160,0.442668
11.8942,106160,0.423584
11.9074,106160,0.404386
11.919,106160,0.385088
11.9291,106160,0.365702
11.938,106160,0.346239
11.9457,106160,0.326709
11.9525,106160,0.307121
11.9584,106160,0.287481
11.9636,106160,0.267796
11.9682,106160,0.248071
11.9722,106160,0.228312
11.9756,106160,0.208523
11.9787,106160,0.188708
11.9814,106160,0.168869
11.9837,106160,0.149011
11.9857,106160,0.130384
11.9875,106160,0.114086
11.9891,1460,0.101076
11.9904,1460,0.0884411
11.9916,1460,0.0773859
11.9927,1460,0.0677127
11.9936,1460,0.0592486
11.9944,1460,0.0518425
11.9951,1460,0.0453622
11.9957,1460,0.0396919
11.9962,1460,0.0347304
11.9967,1460,0.0303891
11.9971,1460,0.0265905
11.9975,1460,0.0232667
11.9978,1460,0.0203583
11.9981,1460,0.0178136
11.9983,1460,0.0155869
11.9985,1460,0.0136385
11.9987,1460,0.0119337
14.9989,1460,0.010442
42.374,29200,0.00913673
38.5773,36500,0.00799464
35.2551,131400,0.00699531
56.8482,131400,0.0061209
13.4908,117665,0.997319
13.3045,117263,0.996404
13.1414,116861,0.995603
11.5271,113218,0.997023
9.93096,109341,0.997223
10.1896,108939,0.99632
9.24495,107621,0.996863
9.12504,107219,0.996348
9.48441,104140,0.985555
8.54886,102680,0.97611
8.98025,102480,0.962846
9.35772,101020,0.947491
8.438,99560,0.934054
8.88325,99360,0.921048
9.27285,97900,0.908417
8.36374,96440,0.897364
8.81827,96240,0.883944
9.21599,94900,0.865951
8.31399,94780,0.850207
8.77474,94780,0.833931
8.3029,94780,0.81969
8.76504,94780,0.802229
9.16941,94580,0.7857
8.27323,93960,0.773737
8.73908,93960,0.76202
9.14669,93960,0.753018
8.25336,93760,0.747641
8.72169,93760,0.739186
9.13148,93760,0.726787
8.24004,93560,0.718439
8.71004,93560,0.706134
9.12128,93560,0.695367
9.48112,93360,0.687196
8.92098,93360,0.680047
9.30586,93160,0.671291
8.39263,91080,0.66613
8.84355,91080,0.659113
7.9881,89420,0.655474
