x,y,z
11.9703,7.44514,0.154667
11.974,6.51449,0.136583
11.9773,5.70018,0.12076
11.9801,4.98766,0.106915
11.9826,4.3642,0.094801
11.9848,3.81868,0.0842009
11.9867,3.34134,0.0749258
11.9884,26.9237,0.06681
13.4898,25.0582,0.142209
14.8036,24.9259,0.208183
15.9531,24.8102,0.26841
16.959,24.7089,0.321109
17.8391,23.4953,0.36722
18.6092,29.5584,0.407568
19.2831,36.3636,0.442872
19.8727,54.3181,0.473763
20.3886,50.5284,0.500792
20.84,47.2123,0.523193
21.235,42.8108,0.537794
21.5806,37.4594,0.54557
21.8831,32.777,0.547374
22.1477,28.6799,0.543952
22.3792,25.0949,0.535958
22.5818,21.958,0.523963
22.7591,19.2133,0.508468
22.9142,16.8116,0.489909
23.0499,14.7102,0.468671
23.1687,12.8714,0.445087
23.2726,11.2625,0.419451
23.3635,9.85466,0.39202
23.4431,8.62283,0.363017
23.5127,7.54498,0.33264
23.5736,6.60185,0.30106
23.6269,5.77662,0.268427
23.6735,5.05455,0.234874
23.7144,7.42273,0.205515
23.7501,9.49489,0.179825
23.7813,8.30803,0.157347
23.8086,10.2695,0.137679
23.8326,11.9858,0.120469
23.8535,13.4876,0.10541
23.8718,14.8017,0.0922341
23.8878,15.9514,0.0807048
23.9018,16.9575,0.0706167
46.4141,17.8378,0.0617896
1115.36,1166.11,0.150316
978.942,1020.34,0.230276
859.574,892.802,0.302742
755.128,781.201,0.368649
663.737,683.551,0.428818
583.77,598.107,0.483966
513.798,523.344,0.53472
452.574,457.926,0.58163
399.002,400.685,0.625176
352.127,350.599,0.665779
311.111,306.775,0.703807
275.222,268.428,0.739581
26.6812,20.8961,0.988471
26.3461,21.2841,0.974912
26.0528,18.6236,0.956798
25.7962,19.2956,0.937198
25.5717,19.8837,0.915048
25.3752,17.3982,0.890667
25.0529,18.9455,0.912542
23.4213,16.5773,0.918474
21.9936,14.5051,0.921165
20.7444,12.692,0.924769
19.6514,11.1055,0.926673
18.6949,9.71731,0.929589
17.8581,8.50265,0.93339
17.1258,7.43982,0.937967
16.4851,6.50984,0.943221
15.9245,5.69611,0.946568
15.4339,4.9841,0.950747
15.0047,4.36109,0.955654
14.6291,3.81595,0.958697
14.3004,3.33896,0.96261
14.0129,2.92159,0.963534
13.7613,2.55639,0.965592
13.5411,2.23684,0.968643
13.3485,1.95723,0.965063
13.1799,1.71258,0.96068
13.0324,1.49851,0.956845
12.9034,1.31119,0.950989
12.7905,1.1473,0.947116
12.6916,1.00388,0.943726
12.6052,0.878398,0.94201
12.5295,0.768598,0.941759
12.4633,0.672523,0.942789
12.4054,0.588458,0.944941
12.3548,0.514901,0.946823
12.3104,0.450538,0.94972
12.2716,0.394221,0.952255
12.2377,0.344943,0.954473
12.2079,0.301825,0.957664
12.182,0.264097,0.961706
11.2643,0.202199,0.968181
11.3563,0.176924,0.970909
9.51797,0.118526,0.979261
9.24348,0.0794029,0.984856
9.12392,0.0607928,0.987156
9.48343,0.0531937,0.987511
8.9795,0.0407264,0.989188
9.35706,0.0356356,0.98929
8.88275,0.0272835,0.99055
9.27241,0.0238731,0.990481
8.81794,0.0182778,0.991462
9.21569,0.0159931,0.991279
8.77452,0.0122447,0.992073
8.3027,0.0107141,0.991814
8.76486,0.00937487,0.989087
9.16926,0.00820301,0.986701
8.2731,0.00717763,0.987114
8.73896,0.00628043,0.984975
7.89659,0.00549537,0.984353
8.40952,0.00480845,0.981309
8.85833,0.0042074,0.978645
8.00104,0.00368147,0.978814
8.50091,0.00322129,0.976463
8.93829,0.00281863,0.973155
8.07101,0.0024663,0.97276
7.68713,0.00215801,0.971165
8.22624,0.00188826,0.96852
8.69796,0.00165223,0.964955
7.86071,0.0014457,0.961835
8.37813,0.00126499,0.956606
8.83086,0.00110686,0.95203
9.227,0.000968505,0.948026
9.57363,0.000847442,0.944523
9.87692,0.000741512,0.941458
10.1423,0.000648823,0.938776
10.3745,0.00056772,0.936429
10.5777,0.000496755,0.934375
10.7555,0.000434661,0.932578
10.9111,0.000380328,0.931006
11.0472,0.000332787,0.92963
11.1663,0.000291189,0.928426
11.2705,0.00025479,0.927373
11.3617,0.000222941,0.926451
11.4415,0.000195074,0.925645
11.5113,0.000170689,0.924939
10.5724,0.000149353,0.925572
10.7508,114,0.923625
10.907,102.75,0.919422
11.0436,89.9064,0.913244
11.1632,78.6681,0.905339
11.2678,73.3345,0.895922
11.3593,64.1677,0.885181
11.4394,56.1468,0.873284
11.5095,49.1284,0.860373
11.5708,50.4874,0.846577
11.6244,44.1764,0.832005
11.6714,38.6544,0.816754
11.7125,33.8226,0.80091
11.7484,35.5948,0.783296
11.7798,31.1454,0.765384
11.8074,27.2522,0.747211
11.8314,29.8457,0.72881
11.8525,26.115,0.710208
11.8709,22.8506,0.691432
11.8871,19.9943,0.672503
11.9012,17.495,0.65344
11.9135,15.3081,0.63426
11.9244,13.3946,0.614978
11.9338,11.7203,0.595606
11.9421,10.2553,0.576155
11.9493,8.97335,0.555386
11.9557,7.85168,0.534712
11.9612,6.87022,0.514123
11.9661,24.0114,0.493608
11.9703,21.01,0.475657
11.974,18.3838,0.4587
11.9773,21.5858,0.441362
10.7301,20.3876,0.424942
10.8888,17.8391,0.408074
11.0277,15.6092,0.390815
11.1493,13.6581,0.373213
11.2556,11.9508,0.355311
11.3487,10.457,0.337148
11.4301,9.14984,0.318754
11.5013,8.00611,0.30016
11.5637,7.00535,0.28139
11.6182,6.12968,0.262466
11.6659,5.36347,0.243408
11.7077,4.69304,0.224232
11.7442,4.10641,0.204953
10.5262,25.8431,0.189334
10.7104,22.6127,0.173167
10.8716,19.7861,0.156521
11.0127,17.3129,0.140706
11.1361,15.1488,0.123118
9.99407,22.1302,0.107728
10.2448,19.3639,0.094262
10.4642,16.9434,0.0824793
10.6562,14.8255,0.0721694
10.8242,12.9723,0.0631482
10.9711,11.3508,0.0552547
11.0997,9.93191,0.0483478
11.2123,8.69042,0.0423044
11.3107,7.60412,0.0370163
11.3969,6.65361,0.0323893
11.4723,5.8219,0.0283406
11.5383,5.09417,0.024798
11.596,4.4574,0.0216983
11.6465,3.90022,0.018986
11.6907,3.41269,0.0166127
11.7293,2.98611,0.0145362
11.7632,2.61284,0.0127191
10.7928,2.28624,0.0111292
10.9437,2.00046,0.00973809
9.82571,1.7504,0.00852083
8.8475,1.5316,0.00745573
8.99156,1.34015,0.00652376
47.7602,26.7988,0.975124
12.7047,0.426938,0.998354
12.6166,0.373571,0.99731
12.5395,0.326875,0.991396
12.4721,0.286015,0.986221
12.4131,0.250263,0.979194
12.3614,0.21898,0.974294
12.3163,0.191608,0.970008
12.2767,0.167657,0.967507
12.2421,0.1467,0.964068
12.2119,0.128362,0.96231
12.1854,0.112317,0.960771
11.4122,0.0982774,0.960675
11.4857,0.0859927,0.95934
11.55,0.0752436,0.956923
10.3562,0.0658382,0.956057
10.5617,0.0576084,0.95405
9.86648,0.0504073,0.954794
10.1332,0.0441064,0.952945
10.3665,0.0385931,0.952577
9.32071,0.033769,0.954755
9.65562,0.0295479,0.95166
9.94867,0.0258544,0.948953
8.95509,0.0226226,0.949084
9.3357,0.0197948,0.946698
8.41874,0.0173204,0.945861
8.8664,0.0151554,0.941378
8.3831,0.0132609,0.939956
8.83521,0.0116033,0.934961
7.98081,0.0101529,0.933091
8.48321,0.00888379,0.928955
8.92281,0.00777332,0.922836
8.05746,0.00680166,0.919981
8.55027,0.00595145,0.913733
8.98149,0.00520752,0.905767
8.1088,0.00455658,0.901296
8.5952,0.00398701,0.896134
7.7708,0.00348863,0.892867
8.29945,0.00305255,0.885009
7.88702,0.00267098,0.880633
8.40114,0.00233711,0.874304
8.851,0.00204497,0.867516
9.24463,0.00178935,0.856576
9.58905,0.00156568,0.838254
8.64042,0.00136997,0.824722
9.06036,0.00119872,0.810382
9.42782,0.00104888,0.794084
8.49934,0.000917773,0.781074
8.93692,0.000803052,0.76594
8.06981,0.00070267,0.753947
8.56108,0.000614836,0.742204
8.99095,0.000537982,0.733178
8.11708,0.000470734,0.727781
8.60244,0.000411892,0.721808
8.15214,0.000360406,0.719082
8.63312,0.000315355,0.714197
9.05398,0.000275936,0.711172
8.17223,0.000241444,0.711026
8.6507,0.000211263,0.709648
9.06937,0.000184855,0.709692
8.1857,0.000161748,0.70973
8.66248,0.00014153,0.707264
9.07967,0.000123839,0.705106
8.19471,0.000108359,0.705718
8.67037,0.000094814,0.703753
9.08658,0.0000829622,0.702034
8.20076,0.0000725919,0.70303
8.67566,0.0000635179,0.701401
9.0912,128.25,0.698726
9.4548,112.219,0.693885
9.77295,98.1914,0.687149
10.0513,85.9175,0.678756
10.2949,75.1778,0.668911
10.5081,65.7806,0.657797
10.6945,57.558,0.645573
10.8577,50.3633,0.632376
11.0005,44.0679,0.618329
11.1254,38.5594,0.603538
11.2348,33.7395,0.586846
11.3304,29.522,0.56974
11.4141,25.8318,0.551022
11.4874,22.6028,0.532145
11.5514,19.7775,0.513127
11.6075,17.3053,0.493986
11.6566,15.1421,0.475988
11.6995,13.2493,0.457739
11.7371,11.5932,0.439272
11.7699,10.144,0.423113
11.7987,8.87603,0.406474
11.8239,7.76652,0.389414
11.8459,6.79571,0.370738
11.8651,5.94624,0.351895
11.882,5.20296,0.332909
11.8967,4.55259,0.313795
11.9097,3.98352,0.294571
11.9209,3.48558,0.275249
11.9308,3.04988,0.255843
10.6895,2.66865,0.238863
10.8533,2.33507,0.221505
10.9966,2.04318,0.206317
9.87205,1.78778,0.193027
10.138,1.56431,0.178899
10.3708,1.36877,0.166536
10.5744,1.19768,0.154469
9.50263,1.04797,0.143911
9.81481,0.916971,0.132172
10.088,0.802349,0.1194
10.327,0.702056,0.105725
10.5361,0.614299,0.0925097
10.7191,0.537511,0.080946
10.8792,0.470323,0.0708277
9.76929,0.411532,0.0619742
10.0481,0.360091,0.0542275
10.2921,0.315079,0.047449
10.5056,0.275694,0.0415179
10.6924,0.241233,0.0363282
10.8559,0.211079,0.0317871
10.9989,0.184694,0.0278138
11.124,0.161607,0.024337
11.2335,0.141406,0.0212949
11.3293,0.12373,0.018633
11.4132,0.108264,0.0163039
11.4865,0.0947311,0.0142659
10.6757,0.0828897,0.0124827
10.8412,0.0725285,0.0109223
10.9861,0.0634624,0.0108071
11.1128,0.0555296,0.0107062
11.2237,0.0485884,0.0093679
34.5708,0.0425149,0.00819691
31.7494,0.0372005,0.0084223
28.4057,0.0325504,0.00736951
27.23,0.0284816,0.00644832
48.5763,0.0249214,0.00564228
43.1292,0.0218063,0.004937
119.863,302.394,0.00431987
134.13,293.845,0.00377989
118.864,257.114,0.0133074
105.506,224.975,0.030394
93.8177,196.853,0.0428447
106.84,172.246,0.0374891
94.9854,150.716,0.032803
86.1122,161.126,0.0287026
78.0982,140.985,0.0313648
71.3359,124.862,0.0386942
64.2939,109.254,0.0513574
79.3822,127.848,0.0449377
72.4594,111.867,0.0455705
66.402,100.633,0.0511242
61.1017,88.0542,0.0609837
56.464,80.0474,0.0746107
52.406,70.0415,0.0915344
48.8553,63.1613,0.111343
53.9984,55.2661,0.118675
50.2486,71.4829,0.13009
46.9675,62.5475,0.145079
44.0966,57.7291,0.163194
41.5845,50.5129,0.184045
39.3864,47.1988,0.207289
37.4631,41.299,0.232628
35.7802,39.1366,0.2598
34.3077,34.2445,0.283575
33.0192,32.964,0.304378
31.8918,28.8435,0.322581
30.9054,28.238,0.338508
30.0422,24.7083,0.352445
29.2869,24.6197,0.367139
28.626,21.5423,0.379997
28.0478,30.0995,0.391247
27.5418,26.3371,0.401091
27.0991,26.0449,0.409705
26.7117,22.7893,0.417242
26.3727,22.9406,0.423836
26.0761,20.0731,0.429607
25.8166,20.5639,0.434656
25.5896,17.9934,0.439074
25.3909,18.7443,0.44544
25.217,16.4012,0.45101
25.0649,17.3511,0.455884
24.9318,15.1822,0.460148
24.8153,16.2844,0.46388
24.7134,14.2489,0.467145
24.6242,15.4678,0.470002
24.5462,16.5343,0.472501
24.4779,17.4675,0.474689
24.4182,18.2841,0.476603
24.3659,18.9986,0.480777
24.3202,19.6237,0.48443
24.2801,20.1708,0.487626
24.2451,20.6494,0.490423
24.2145,21.0682,0.49287
24.1877,21.4347,0.495011
24.1642,21.7554,0.496885
24.1437,22.036,0.498524
24.1257,22.2815,0.499959
24.11,22.4963,0.501214
24.0963,22.6842,0.504812
24.0842,22.8487,0.507961
24.0737,19.9926,0.510716
24.0645,20.4935,0.513126
24.0564,20.9319,0.515235
24.0494,21.3154,0.517081
24.0432,21.6509,0.518696
24.0378,21.9446,0.520109
24.0331,22.2015,0.521345
24.0289,22.4263,0.522427
24.0253,22.623,0.525874
24.0222,22.7952,0.528889
24.0194,22.9458,0.531528
24.017,23.0775,0.533837
24.0148,23.1928,0.535858
24.013,23.2937,0.537625
24.0114,23.382,0.539172
24.0099,23.4593,0.540526
24.0087,23.5269,0.54171
24.0076,23.586,0.542746
24.0067,23.6378,0.546153
24.0058,23.683,0.549134
24.0051,23.7227,0.551742
24.0045,20.7573,0.554024
24.0039,21.1627,0.556021
24.0034,21.5173,0.557769
24.003,21.8277,0.559298
24.0026,22.0992,0.560635
24.0023,22.3368,0.561806
24.002,22.5447,0.56283
24.0018,22.7266,0.566226
24.0015,22.8858,0.569198
24.0013,23.0251,0.571798
24.0012,23.1469,0.574074
24.001,23.2536,0.576064
24.0009,23.3469,0.577806
24.0008,23.4285,0.579331
24.0007,23.4999,0.580664
24.0006,23.5625,0.581831
24.0005,23.6171,0.582852
24.0005,23.665,0.586246
24.0004,23.7069,0.589215
24.0004,23.7435,0.591813
24.0003,23.7756,0.594086
24.0003,20.8036,0.596076
24.0002,21.2032,0.597816
24.0002,21.5528,0.599339
24.0002,21.8587,0.600672
24.0002,22.1263,0.601838
24.0001,22.3606,0.602858
24.0001,22.5655,0.606251
24.0001,22.7448,0.609219
24.0001,22.9017,0.611817
24.0001,23.039,0.61409
24.0001,23.1591,0.616079
24.0001,23.2642,0.617819
24.0001,23.3562,0.619341
24,23.4367,0.620674
24,23.5071,0.62184
24,23.5687,0.62286
24,23.6226,0.626252
24,23.6698,0.629221
24,23.7111,0.631818
24,23.7472,0.634091
24,23.7788,0.636079
24,20.8064,0.63782
24,21.2056,0.639342
24,21.5549,0.640674
24,21.8606,0.64184
24,22.128,0.64286
24,22.362,0.646253
24,22.5667,0.649221
24,22.7459,0.651818
24,22.9027,0.654091
24,23.0398,0.65608
24,23.1599,0.65782
24,23.2649,0.659342
24,23.3568,0.660674
24,23.4372,0.66184
24,23.5075,0.66286
24,23.5691,0.662503
24,23.6229,0.65719
24,23.6701,0.647541
24,23.7113,0.634098
24,23.7474,0.617336
24,23.779,0.597669
24,20.8066,0.57546
24,21.2058,0.551028
24,21.5551,0.524649
24,21.8607,0.496568
24,22.1281,0.466997
24,22.3621,0.436123
24,22.5668,0.404107
24,22.746,0.371094
24,22.9027,0.337207
24,23.0399,0.302556
24,23.1599,0.267237
24,23.2649,0.233832
24,23.3568,0.204603
24,23.4372,0.179028
24,23.5075,0.156649
24,23.5691,0.137068
24,23.623,0.119935
24,23.6701,0.104943
24,23.7113,0.0918249
24,23.7474,0.0803468
23.125,23.779,0.0703034
279.734,329.682,0.157766
247.768,288.471,0.236795
219.797,252.412,0.308445
195.322,220.861,0.37364
173.907,193.253,0.433185
155.168,169.097,0.487787
138.772,147.96,0.538063
124.426,129.465,0.584555
111.873,113.282,0.627736
100.889,99.1213,0.668019
91.2775,86.7312,0.705767
82.8678,75.8898,0.741296
28.0742,35.1585,0.980845
27.5649,30.7637,0.97699
27.1193,29.9182,0.968616
26.7294,29.1784,0.956289
26.3882,25.5311,0.940503
26.0897,25.3397,0.92169
25.8285,25.1723,0.895229
25.5999,22.0257,0.862075
25.3999,22.2725,0.826816
25.2249,22.4885,0.793464
25.0718,19.6774,0.761781
24.9378,20.2177,0.731558
24.8206,20.6905,0.670113
24.718,18.1042,0.613849
24.6283,18.8412,0.562118
24.5497,19.486,0.514353
24.481,17.0503,0.470059
24.4209,17.919,0.428802
24.3683,18.6791,0.390202
24.3222,16.3442,0.353926
24.282,17.3012,0.319686
24.2467,18.1385,0.287225
22.7159,15.8712,0.257572
21.3764,13.8873,0.230375
20.2043,12.1514,0.207828
19.1788,10.6325,0.18935
18.2815,9.30342,0.174431
17.4963,8.1405,0.161377
16.8092,7.12293,0.149955
16.2081,6.23257,0.139961
15.6821,5.4535,0.131216
15.2218,4.77181,0.123564
14.8191,4.17533,0.116868
14.4667,3.65342,0.11101
14.1584,3.19674,0.105883
13.8886,2.79715,0.101398
13.6525,2.4475,0.0974733
13.4459,2.14157,0.0940391
13.2652,1.87387,0.0910342
13.107,1.63964,0.088405
12.9687,1.43468,0.0861043
12.8476,1.25535,0.0840913
12.7416,1.09843,0.0823299
12.6489,0.961125,0.0807886
12.5678,0.840984,0.0794401
12.4968,0.735861,0.0782601
11.1847,0.643878,0.0784775
11.2866,114.563,0.0761679
11.3758,100.243,0.0716469
11.4538,87.7126,0.065191
11.5221,76.7485,0.0570421
11.5818,67.155,0.0499119
11.6341,58.7606,0.0436729
11.6798,51.4155,0.0382138
11.7199,44.9886,0.0334371
11.7549,39.365,0.0292574
11.7855,34.4444,0.0256002
11.8123,30.1388,0.0224002
11.8358,26.3715,0.0196002
11.8563,41.075,0.0171502
11.8743,35.9407,0.0150064
11.89,31.4481,0.0131306
11.9037,27.5171,0.0114893
11.9158,24.0774,0.0100531
11.9263,21.0678,0.00879647
11.9355,18.4343,0.00769691
11.9436,16.13,0.0067348
11.9506,26.1138,0.00589295
11.9568,22.8495,0.00515633
10.7122,19.9933,0.00451179
494.003,481.389,0.736861
12.4397,0.355575,0.997306
12.3847,0.311128,0.991392
12.3366,0.272237,0.986218
12.2946,0.238207,0.981691
12.2577,0.208431,0.97898
12.2255,0.182378,0.974107
12.1973,0.15958,0.971094
12.1727,0.139633,0.969707
12.1511,0.122179,0.960994
12.1322,0.106906,0.94087
11.9907,0.0935431,0.923261
11.9918,0.0818502,0.906603
11.1179,0.0716189,0.894528
11.2281,0.0626665,0.881462
11.3246,0.0548332,0.871279
10.159,0.0479791,0.864869
10.3892,0.0419817,0.856761
10.5905,0.036734,0.850916
10.7667,0.0321422,0.845801
10.9209,0.0281244,0.840076
9.80575,0.0246089,0.837566
10.08,0.0215328,0.832871
10.32,0.0188412,0.830012
9.28003,0.016486,0.83001
9.62002,0.0144253,0.827509
9.04252,0.0126221,0.82782
9.4122,0.0110444,0.825593
9.73568,0.00966381,0.824894
8.76872,0.00845583,0.826782
9.17263,0.00739886,0.825934
9.52605,0.006474,0.826442
9.83529,0.00566475,0.826887
8.85588,0.00495666,0.828526
9.2489,0.00433707,0.82871
8.71778,0.00379494,0.831372
9.12806,0.00332057,0.80995
9.48705,0.0029055,0.789956
8.55117,0.00254231,0.773712
8.98228,0.00222452,0.755748
9.35949,0.00194646,0.740029
8.43955,0.00170315,0.728776
8.88461,0.00149026,0.717679
9.27403,0.00130397,0.709219
8.36478,0.00114098,0.704317
8.81918,0.000998356,0.698777
9.21678,0.000873561,0.69518
8.31469,0.000764366,0.694532
8.77535,0.00066882,0.692716
9.17843,0.000585218,0.692376
8.28113,0.000512066,0.694579
8.74599,0.000448057,0.695257
8.27774,0.00039205,0.6971
8.74302,0.000343044,0.697462
9.15014,0.000300163,0.69903
8.25638,0.000262643,0.702901
8.72433,0.000229813,0.705038
9.13379,0.000201086,0.708158
8.24206,0.00017595,0.713389
8.71181,0.000153957,0.715465
9.12283,0.000134712,0.717282
8.23248,0.000117873,0.721372
7.45342,0.000103139,0.7237
7.14674,0.0000902465,0.724488
7.7534,0.0000789657,0.722677
8.28422,0.000069095,0.718592
8.74869,0.0000604581,0.712518
9.15511,0.0000529008,0.707203
9.51072,0.0000462882,0.700053
9.82188,0.0000405022,0.691296
10.0941,0.0000354394,0.681134
10.3324,0.0000310095,0.669743
10.5408,0.0000271333,0.657275
10.7232,0.0000237416,0.645115
10.8828,0.0000207739,0.631976
11.0225,0.0000181772,0.617979
11.1447,0.000015905,0.603232
11.2516,0.0000139169,0.587828
11.3451,0.0000121773,0.571849
11.427,0.0000106551,0.555368
11.4986,0.00000932325,0.538447
11.5613,0.00000815784,0.521141
11.6161,0.00000713811,0.502249
11.6641,0.00000624585,0.483217
11.7061,0.00000546512,0.462815
11.7428,0.00000478198,0.442463
11.775,0.00000418423,0.422155
11.8031,0.0000036612,0.401886
11.8277,0.00000320355,0.38165
11.8493,0.00000280311,0.361444
11.8681,0.00000245272,0.341263
11.8846,0.00000214613,0.321106
11.899,0.00000187786,0.300967
11.9116,0.00000164313,0.280846
11.9227,0.00000143774,0.260741
11.9323,0.00000125802,0.240648
11.9408,0.00000110077,0.220567
11.9482,0.000000963173,0.200496
11.9547,0.000000842776,0.180434
11.9603,0.000000737429,0.16038
11.9653,0.00000064525,0.140332
10.7196,0.000000564594,0.124041
10.8797,0.00000049402,0.108536
11.0197,0.000000432267,0.0962188
9.89226,0.000000378234,0.0841914
10.1557,0.000000330955,0.0736675
10.3863,0.000000289585,0.0644591
10.588,0.000000253387,0.0564017
10.7645,0.000000221714,0.0493515
10.9189,0.000000194,0.0431825
11.0541,0.00000016975,0.0377847
11.1723,0.000000148531,0.0330616
11.2758,0.000000129965,0.0301789
11.3663,0.000000113719,0.0264066
11.4455,0.0000000995041,0.0231057
11.5148,0.0000000870661,0.0202175
11.5755,0.0000000761828,0.0176903
11.6285,0.00000006666,0.015479
11.675,0.0000000583275,0.0135442
11.7156,0.0000000510365,0.0118511
11.7511,0.000000044657,0.0103697
10.5323,0.0000000390749,0.00907353
10.7157,0.0000000341905,0.00793934
11.1263,0.0000000299167,0.00694692
10.3605,0.0000000261771,0.00607856
21.1904,313.875,0.00531874
73.5416,304.641,0.00465389
95.0989,320.811,0.00407216
113.962,311.459,0.00356314
102.716,272.527,0.00936775
117.627,269.211,0.00819678
105.923,235.56,0.0134222
95.683,209.115,0.0229944
86.7226,182.975,0.0363701
97.6323,187.853,0.0318238
88.4283,164.372,0.0340959
80.3747,146.825,0.0410839
73.3279,128.472,0.0521984
67.1619,115.413,0.0669236
61.7667,100.986,0.0848081
57.0458,91.3631,0.105457
52.9151,79.9428,0.128525
56.0507,91.6999,0.141209
52.0444,80.2374,0.157308
48.5388,73.2077,0.176395
45.4715,64.0568,0.198095
42.7875,59.0497,0.222083
40.4391,51.6685,0.248073
38.3842,48.2099,0.275814
36.5862,42.1837,0.305087
35.0129,39.9107,0.335701
33.6363,34.9219,0.362489
32.4318,33.5566,0.385927
31.3778,29.3621,0.406437
30.4556,28.6918,0.424382
29.6486,25.1053,0.440084
28.9425,24.9672,0.453824
28.3247,21.8463,0.468346
27.7841,28.8655,0.481053
27.3111,25.2573,0.492171
26.8972,25.1001,0.5019
26.5351,21.9626,0.510412
26.2182,22.2173,0.517861
25.9409,19.4401,0.524378
25.6983,20.0101,0.530081
25.486,17.5088,0.535071
25.3003,18.3202,0.539437
25.1377,16.0302,0.545757
24.9955,17.0264,0.551288
24.8711,14.8981,0.556127
24.7622,16.0359,0.560361
24.6669,14.0314,0.564066
24.5836,15.2775,0.567308
24.5106,13.3678,0.570144
24.4468,14.6968,0.572626
24.3909,15.8597,0.574798
24.3421,16.8772,0.576698
24.2993,17.7676,0.580861
24.2619,18.5466,0.584503
24.2292,19.2283,0.58769
24.2005,19.8248,0.590479
24.1754,17.3467,0.592919
24.1535,18.1783,0.595054
24.1343,18.906,0.596922
24.1175,19.5428,0.598557
24.1028,20.0999,0.599988
24.09,20.5874,0.601239
24.0787,21.014,0.604834
24.0689,21.3873,0.60798
24.0603,21.7139,0.610732
24.0528,21.9996,0.613141
24.0462,22.2497,0.615248
24.0404,22.4685,0.617092
24.0353,22.6599,0.618706
24.0309,22.8274,0.620117
24.0271,22.974,0.621353
24.0237,23.1022,0.622434
24.0207,23.2145,0.625879
24.0181,23.3127,0.628895
24.0159,23.3986,0.631533
24.0139,23.4738,0.633841
24.0121,23.5395,0.635861
24.0106,20.5971,0.637628
24.0093,21.0225,0.639175
24.0081,21.3946,0.640528
24.0071,21.7203,0.641712
24.0062,22.0053,0.642748
24.0054,22.2546,0.646154
24.0048,22.4728,0.649135
24.0042,22.6637,0.651743
24.0037,22.8307,0.654025
24.0032,22.9769,0.656022
24.0028,23.1048,0.657769
24.0024,23.2167,0.659298
24.0021,23.3146,0.660636
24.0019,23.4003,0.661806
24.0016,23.4752,0.662831
24.0014,23.5408,0.666227
24.0013,23.5982,0.669198
24.0011,23.6484,0.671799
24.001,23.6924,0.674074
24.0008,23.7308,0.676065
24.0007,23.7645,0.677807
24.0006,20.7939,0.679331
24.0006,21.1947,0.680664
24.0005,21.5454,0.681831
24.0004,21.8522,0.682852
24.0004,22.1207,0.686246
24.0003,22.3556,0.689215
24.0003,22.5611,0.691813
24.0003,22.741,0.694087
24.0002,22.8984,0.696076
24.0002,23.0361,0.697816
24.0002,23.1566,0.699339
24.0001,23.262,0.700672
24.0001,23.3542,0.701838
24.0001,23.435,0.702858
24.0001,23.5056,0.706251
24.0001,23.5674,0.70922
24.0001,23.6215,0.708067
24.0001,23.6688,0.702059
24.0001,23.7102,0.691801
24.0001,23.7464,0.677826
24,23.7781,0.660598
24,20.8058,0.640523
24,21.2051,0.617958
24,21.5545,0.593213
24,21.8602,0.566561
24,22.1276,0.538241
24,22.3617,0.508461
24,22.5665,0.477403
24,22.7457,0.445228
24,22.9025,0.412075
24,23.0397,0.378065
24,23.1597,0.343307
24,23.2647,0.307894
24,23.3566,0.271907
24,23.4371,0.237919
24,23.5074,0.208179
24,23.569,0.182156
24,23.6229,0.159387
24,23.67,0.139464
24,23.7113,0.122031
24,23.7474,0.106777
24,23.7789,0.0934297
24,20.8066,0.0817509
23.5,21.2057,0.0715321
177.438,231.18,0.161341
158.258,202.283,0.239923
141.476,176.997,0.311183
126.791,154.873,0.376035
113.942,135.513,0.43528
102.699,118.574,0.48962
92.862,103.753,0.537168
84.2543,90.7835,0.581272
76.7225,79.4355,0.622363
70.1322,69.5061,0.658318
64.3657,60.8178,0.692278
59.32,53.2156,0.723243
54.905,46.5636,0.745338
51.0418,40.7432,0.75967
47.6616,35.6503,0.767212
44.7039,31.194,0.76881
42.1159,27.2948,0.755209
39.8514,23.8829,0.740808
37.87,20.8975,0.725707
36.1363,18.2854,0.709994
34.6192,15.9997,0.693744
33.2918,13.9997,0.674526
32.1303,12.2498,0.65271
31.114,10.7185,0.628622
30.2248,9.37872,0.602544
29.4467,8.20638,0.574726
28.7659,7.18058,0.545385
28.1701,6.28301,0.514712
27.6489,5.49763,0.482873
27.1928,4.81043,0.450014
26.7937,34.9591,0.416262
26.4445,33.5892,0.381729
26.1389,29.3906,0.346513
25.8715,28.7168,0.310699
25.6376,28.1272,0.274362
25.4329,24.6113,0.240066
25.2538,24.5349,0.210058
25.0971,24.468,0.183801
24.9599,24.4095,0.160826
24.8399,21.3583,0.140723
24.7349,21.6885,0.123132
24.6431,21.9775,0.107741
24.5627,22.2303,0.0942731
24.4924,19.4515,0.082489
24.0558,20.0201,0.0721779
44.3772,23.2144,0.971034
41.8301,20.3126,0.965904
39.6013,17.7736,0.956416
37.6512,15.5519,0.944364
35.9448,13.6079,0.928819
32.9517,11.9069,0.913966
30.3327,10.4185,0.897221
28.0411,9.11621,0.881318
26.036,7.97669,0.866153
24.2815,6.9796,0.854134
22.7463,6.10715,0.841117
21.403,5.34376,0.830978
20.2276,4.67579,0.822105
19.1992,4.09131,0.815592
18.2993,3.5799,0.811143
17.5119,3.13241,0.8085
16.8229,2.74086,0.807438
16.22,2.39825,0.806508
15.6925,2.09847,0.806945
15.231,1.83616,0.807326
14.8271,1.60664,0.807661
14.4737,1.40581,0.809203
14.1645,1.23009,0.810553
