#Ack,Last Router Ocupation Router Arrival(Packets),Last Router Ocupation Router Arrival_ewma(Packets),Network Situation Router Arrival,Measure Time
33581,0.34,0.339515,1,60866
46721,0.23,0.192062,1,61297
97821,0.24,0.239434,1,61735
122641,0.09,0.0849214,1,61915
140161,0.27,0.269177,1,62149
148921,0.17,0.167626,1,62161
160601,0.37,0.367743,1,62169
163521,0.38,0.37951,1,62169
164981,0.4,0.395902,1,62171
197101,0.09,0.0865342,1,62340
217541,0.22,0.195919,1,62580
226301,0.26,0.257902,1,62584
248201,0.2,0.209999,1,62605
254041,0.23,0.2276,1,62607
256961,0.29,0.277904,1,62609
259881,0.3,0.299116,1,62609
321201,0.32,0.319509,1,62774
329961,0.29,0.287616,1,63000
356541,0.26,0.26,1,63021
370241,0.34,0.33,1,63036
382941,0.32,0.319984,1,63043
413321,0.29,0.289999,1,63069
464881,0.07,0.0859994,1,63451
473201,0.11,0.104,1,63460
513801,0.03,0.03,1,63486
528121,0.07,0.06992,1,63505
531041,0.07,0.0699968,1,63505
534561,0.06,0.062,1,63515
541861,0.07,0.0699974,1,63515
564521,0.11,0.10936,1,63643
584901,0.04,0.04144,1,63862
591141,0.11,0.107456,1,63877
623801,0.15,0.1488,1,63903
628581,0.09,0.0907981,1,63911
636701,0.1,0.09992,1,63917
643141,0.03,0.0312,1,63928
661041,0.13,0.129955,1,63933
663521,0.07,0.0819982,1,63942
672061,0.01,0.0100481,1,63953
699941,0.01,0.00999872,1,64085
715521,0.17,0.165872,1,64301
748601,0.11,0.10992,1,64338
784161,0.1,0.104,1,64370
802481,0.14,0.139978,1,64379
811841,0.16,0.159981,1,64389
817681,0.16,0.16,1,64389
833041,0.23,0.2336,1,64525
851761,0.06,0.0799361,1,64745
856141,0.07,0.0700795,1,64745
864261,0.1,0.0999955,1,64752
871121,0.07,0.0699968,1,64766
883181,0.15,0.149808,1,64772
884641,0.15,0.149962,1,64772
886101,0.15,0.149992,1,64772
892541,0.13,0.129968,1,64779
896901,0,0.00519974,1,64792
926901,0,1.09046e-17,1,64807
945581,0.08,0.0800321,1,64833
977401,0.1,0.0997568,1,65159
980521,0.09,0.0897581,1,65174
992381,0.13,0.129872,1,65182
1015681,0.13,0.129981,1,65207
1030021,0,0.0020001,1,65232
1063521,0.03,0.0299776,1,65255
1092021,0.07,0.0699962,1,65388
1103041,0.04,0.0400362,1,65404
1111141,0.01,0.00951962,1,65612
1129861,0.15,0.1428,1,65630
1152321,0.02,0.034,1,65653
1155241,0.03,0.03016,1,65653
1173161,0,6.14531e-10,1,65667
1192681,0.13,0.12888,1,65683
1201841,0.06,0.0600096,1,65693
1209321,0.18,0.17872,1,65698
1230961,0.22,0.219946,1,65831
1250721,0.07,0.0699967,1,66046
1255081,0.05,0.04984,1,66052
1261321,0.03,0.0298399,1,66065
1284621,0.03,0.030016,1,66082
1305021,0,1.27754e-07,1,66100
1325801,0.03,0.03008,1,66121
