#Ack,Last Router Ocupation Router Arrival(Packets),Last Router Ocupation Router Arrival_ewma(Packets),Network Situation Router Arrival,Measure Time
118261,0.29,0.27993,1,384261
121181,0.39,0.371197,1,384462
221921,0.41,0.387524,1,387523
408801,0.01,0.118224,1,393604
438001,0.08,0.0854676,1,394533
455521,0.2,0.198425,1,394960
689121,0.37,0.356192,1,400824
820521,0,0.00115237,1,403273
832201,0.02,0.0191037,1,403464
838041,0.08,0.0759346,1,403575
854101,0.15,0.155303,1,403851
861401,0.06,0.0638705,1,403928
864321,0.02,0.0201548,1,403999
884761,0.25,0.239356,1,404315
894981,0.32,0.316701,1,404460
1086241,0.05,0.0458925,1,407867
1095001,0,0.0155037,1,408098
1106681,0.07,0.0681145,1,408494
1156321,0.29,0.287507,1,409810
1160701,0.4,0.3943,1,409924
1338821,0.33,0.307896,1,416910
1445401,0.07,0.0842193,1,420000
1562201,0.27,0.348791,1,422767
1570961,0.07,0.0841772,1,422963
1578261,0.05,0.0518413,1,423064
1582641,0.08,0.0775347,1,423114
1619141,0.23,0.231346,1,423813
1765141,0.25,0.274954,1,426790
1779741,0.23,0.222708,1,427253
1935961,0.36,0.357181,1,431804
2052761,0.07,0.0729087,1,434554
2070281,0.13,0.123659,1,434877
2089261,0.08,0.0774414,1,435243
2095101,0.14,0.135932,1,435305
2100941,0.21,0.207193,1,435406
2130141,0.25,0.245113,1,435925
2274681,0.12,0.123965,1,439409
2279061,0.13,0.135392,1,439609
2286361,0.34,0.333407,1,439835
2371041,0.05,0.0555398,1,442504
2375421,0.04,0.0391643,1,442625
2384181,0.2,0.197524,1,442816
2390021,0.32,0.31814,1,442928
2499521,0.28,0.281014,1,445651
2518501,0.05,0.0559979,1,446085
2555001,0.17,0.172799,1,446740
2559381,0.34,0.331942,1,446880
2734581,0.11,0.119501,1,450151
2902481,0.04,0.0487663,1,453466
2934601,0.37,0.347656,1,454537
3044101,0.03,0.03245,1,457580
3063081,0.31,0.302841,1,458002
3209081,0.08,0.0812278,1,461114
3230981,0.07,0.0791813,1,461538
3242661,0.11,0.119819,1,461715
3417861,0.34,0.338725,1,464725
3420781,0.26,0.261549,1,464809
3423701,0.24,0.239262,1,464840
3695261,0.13,0.144147,1,471010
