#Ack,Last Router Ocupation Router Arrival(Packets),Last Router Ocupation Router Arrival_ewma(Packets),Network Situation Router Arrival,Measure Time
1325201,0,5.12e-09,1,36049
1345561,0,1.67772e-19,1,36183
1373221,0,1.75921e-33,1,36420
1388821,0.05,0.0464,1,36429
1398181,0.07,0.0676,1,36435
1409421,0,0.000111994,1,36448
1430421,0.09,0.0899996,1,36461
1433341,0.09,0.09,1,36461
1437721,0.09,0.09,1,36461
1454761,0.03,0.02944,1,36483
1475141,0,1.07725e-08,1,36612
1502601,0,1.12957e-22,1,36844
1525321,0,7.40276e-34,1,36858
1541281,0,0.0299808,1,36888
1562501,0.15,0.1424,1,36895
1585181,0.05,0.05,1,36914
1604101,0,0.00356799,1,37042
1610341,0,1.14176e-06,1,37047
1619921,0,1.46145e-11,1,37053
1643641,0,1.91555e-23,1,37290
1648021,0,1.53244e-25,1,37290
1649481,0,3.06487e-26,1,37290
1676701,0,0.000111979,1,37320
1688341,0,2.86667e-10,1,37334
1701481,0,1.46774e-16,1,37334
1722681,0.14,0.14,1,37346
1733501,0.11,0.11,1,37355
1756361,0,2.88358e-14,1,37691
1770081,0,3.19488e-06,1,37727
1789641,0.03,0.02944,1,37738
1814201,0,1.83808e-06,1,37755
1822301,0.01,0.00992,1,37764
1823761,0.01,0.009984,1,37764
1828141,0.01,0.00999987,1,37764
1848101,0.05,0.0499949,1,37778
1854961,0,1.59984e-05,1,37787
1856421,0,3.19967e-06,1,37787
1875121,0,1.04847e-16,1,37917
1883441,0,6.71019e-21,1,38120
1893661,0,8.58904e-26,1,38120
1897381,0,6.87123e-28,1,38144
1907781,0,1.75903e-33,1,38165
1920921,0,9.00625e-40,1,38165
1924421,0.05,0.0464,1,38175
1947921,0,0.0239981,1,38196
1962521,0,2.4574e-09,1,38196
1983501,0.09,0.089808,1,38214
2006581,0,9.21468e-09,1,38353
2028421,0,6.03893e-20,1,38571
2031341,0,2.41557e-21,1,38571
2048601,0.01,0.0096,1,38599
2065041,0.05,0.0499872,1,38607
2067521,0.04,0.0419995,1,38613
2082301,0,0.000142976,1,38623
2093541,0,3.66018e-10,1,38631
2119561,0,1.02388e-09,1,38648
2128681,0,0.0008704,1,38756
2136161,0,5.57056e-08,1,38783
2151781,0,1.14085e-15,1,38980
2163201,0,5.84115e-22,1,39013
2182361,0,9.57012e-32,1,39026
2186501,0.01,0.008,1,39034
2211701,0,1.31809e-08,1,39049
2229141,0.11,0.1052,1,39065
2232061,0.11,0.109808,1,39065
