#Ack,ack_ewma(ms),send_ewma(ms),rtt_ratio,cwnd (Bytes),Last Router Ocupation Ack Arriaval(Packets),Last Router Ocupation Packet Sent(Packets),Network Situation,AckArrival(ms),TSInsideAck(ms),RTTAck(ms)
19665861,270.792,285.989,756,7872,0.844497,0.83,2,1462650,1461894,756
19668781,259.443,274.241,744,8142,0.845048,0.85,2,1462830,1462086,744
19670241,279.013,266.461,948,8142,0.843543,0.83,2,1463246,1462298,948
19673161,262.636,277.153,744,8403,0.842188,0.85,2,1463394,1462650,744
19676081,253.807,265.009,756,8403,0.84097,0.83,2,1463586,1462830,756
19679001,289.581,283.883,880,8656,0.841873,0.83,2,1464126,1463246,880
19681921,277.383,266.897,924,8656,0.838685,0.83,2,1464318,1463394,924
19683381,269.21,257.535,944,8902,0.841817,0.85,2,1464530,1463586,944
19686301,279.559,292.843,756,8902,0.848635,0.81,2,1464882,1464126,756
19689221,265.614,280.238,732,9141,0.856772,0.81,2,1465050,1464318,732
19690681,258.912,245.208,944,9141,0.862095,0.87,2,1465262,1464318,944
19692141,255.048,241.057,960,9141,0.864885,0.91,2,1465490,1464530,960
19695061,246.167,254.925,792,7300,0.867397,0.93,2,1465674,1464882,792
19697981,237.896,244.059,804,7300,0.869657,0.91,2,1465854,1465050,804
19699441,257.159,240.052,984,7300,0.869691,0.89,2,1466246,1465262,984
19702361,251.014,261.545,780,7300,0.869722,0.89,2,1466454,1465674,780
19705281,242.138,251.352,780,7300,0.86975,0.87,2,1466634,1465854,780
19706741,283.37,268.933,960,7592,0.873775,0.87,2,1467206,1466246,960
19709661,249.949,261.317,768,7592,0.877397,0.87,2,1467222,1466454,768
19712581,241.205,251.152,768,7872,0.880658,0.91,2,1467402,1466634,768
19715501,286.055,291.258,796,7872,0.885592,0.91,2,1468002,1467206,796
19718421,272.798,256.851,960,8142,0.890033,0.91,2,1468182,1467222,960
19719881,265.198,247.244,992,8142,0.892029,0.93,2,1468394,1467402,992
19722801,283.548,291.339,804,8403,0.889827,0.93,2,1468806,1468002,804
19725721,270.605,277.422,804,8403,0.887844,0.91,2,1468986,1468182,804
19727181,285.779,269.244,984,8656,0.884059,0.87,2,1469378,1468394,984
19730101,274.557,287.088,768,8656,0.876653,0.87,2,1469574,1468806,768
19733021,262.737,273.702,768,8902,0.873988,0.85,2,1469754,1468986,768
19735941,297.395,288.49,916,8902,0.873589,0.81,2,1470294,1469378,916
19738861,263.221,276.928,744,9141,0.87523,0.85,2,1470318,1469574,744
19741781,254.318,264.812,756,9141,0.874707,0.87,2,1470510,1469754,756
19744701,291.528,299.211,768,9374,0.872237,0.89,2,1471062,1470294,768
19747621,259.587,264.809,780,9374,0.868013,0.87,2,1471098,1470318,780
19750541,249.639,255.708,768,9601,0.866212,0.85,2,1471278,1470510,768
19753461,285.934,292.745,756,9601,0.86659,0.83,2,1471818,1471062,756
19756381,253.192,260.652,744,9823,0.866931,0.85,2,1471842,1471098,744
19759301,245.543,250.57,756,9823,0.865238,0.87,2,1472034,1471278,756
19762221,283.85,286.749,768,10040,0.871714,0.87,2,1472586,1471818,768
19765141,251.369,253.905,768,10040,0.877543,0.85,2,1472610,1471842,768
19768061,242.448,246.167,756,10252,0.882789,0.93,2,1472790,1472034,756
19770981,287.142,284.396,804,10252,0.88151,0.93,2,1473390,1472586,804
19773901,254.249,251.847,804,10459,0.882359,0.93,2,1473414,1472610,804
19776821,243.468,220.366,972,10459,0.887123,0.93,2,1473582,1472610,972
19778281,239.535,215.32,1004,10459,0.887411,0.87,2,1473794,1472790,1004
19781201,255.093,263.405,768,8760,0.88367,0.89,2,1474158,1473390,768
19784121,227.706,233.479,780,8760,0.878303,0.93,2,1474194,1473414,780
19787041,223.243,225.295,804,8760,0.877472,0.85,2,1474386,1473582,804
19789961,261.338,269.133,756,7300,0.878725,0.83,2,1474914,1474158,756
19792881,231.67,239.991,744,7300,0.879853,0.87,2,1474938,1474194,744
19794341,253.212,233.992,956,7592,0.880867,0.89,2,1475342,1474386,956
19797261,265.56,270.743,780,7592,0.877781,0.89,2,1475694,1474914,780
19800181,235.365,239.9,780,7872,0.877003,0.89,2,1475718,1474938,780
19801641,280.444,260.413,972,7872,0.870302,0.85,2,1476314,1475342,972
19804561,262.389,271.861,756,8142,0.870272,0.87,2,1476450,1475694,756
19807481,234.09,240.879,768,8142,0.870245,0.81,2,1476486,1475718,768
19810401,294.829,285.269,892,8403,0.86822,0.87,2,1477206,1476314,892
19813321,262.475,266.61,792,8403,0.864398,0.87,2,1477242,1476450,792
19814781,256.166,237.784,968,8656,0.864959,0.85,2,1477454,1476486,968
19817701,287.645,298.061,756,8656,0.865463,0.83,2,1477962,1477206,756
19820621,254.69,265.303,744,8902,0.867916,0.87,2,1477986,1477242,744
19822081,276.353,258.64,960,8902,0.870125,0.87,2,1478414,1477454,960
