#Ack,ack_ewma(ms),send_ewma(ms),rtt_ratio,cwnd (Bytes),Last Router Ocupation Ack Arriaval(Packets),Last Router Ocupation Packet Sent(Packets),Network Situation,AckArrival(ms),TSInsideAck(ms),RTTAck(ms)
8015641,964.796,942.476,512,10861,0.0888285,0.09,1,2938130,2937618,512
8018561,849.196,856.167,300,10861,0.0929457,0.09,1,2938170,2937870,300
8021481,746.047,752.146,300,10861,0.0966511,0.09,1,2938194,2937894,300
8024401,655.791,661.127,300,10861,0.099986,0.11,1,2938218,2937918,300
8027321,606.817,604.987,352,10861,0.0989874,0.13,1,2938482,2938130,352
8030241,533.965,534.363,336,10861,0.0980886,0.13,1,2938506,2938170,336
8033161,470.219,470.568,336,10861,0.0992798,0.13,1,2938530,2938194,336
8034621,437.942,414.747,524,10861,0.102352,0.09,1,2938742,2938218,524
8037541,388.199,395.903,300,10861,0.105117,0.09,1,2938782,2938482,300
8040461,342.674,349.416,300,10861,0.107605,0.11,1,2938806,2938506,300
8043381,304.34,308.739,312,10861,0.107844,0.13,1,2938842,2938530,312
8046301,297.798,296.646,352,10861,0.10606,0.13,1,2939094,2938742,352
8049221,263.573,264.566,336,10861,0.104454,0.13,1,2939118,2938782,336
8052141,233.626,234.495,336,10861,0.105009,0.11,1,2939142,2938806,336
8053601,230.923,209.683,512,10861,0.107508,0.09,1,2939354,2938842,512
8056521,207.058,214.973,300,10861,0.109757,0.09,1,2939394,2939094,300
8059441,184.175,191.101,300,10861,0.111781,0.11,1,2939418,2939118,300
8062361,165.653,170.213,312,10861,0.111603,0.13,1,2939454,2939142,312
8065281,176.447,175.437,352,10861,0.109443,0.13,1,2939706,2939354,352
8068201,157.391,158.507,336,10861,0.107499,0.13,1,2939730,2939394,336
8071121,140.717,141.694,336,10861,0.107749,0.11,1,2939754,2939418,336
8072581,149.627,128.482,512,10861,0.109974,0.09,1,2939966,2939454,512
8075501,135.924,143.922,300,10861,0.111976,0.09,1,2940006,2939706,300
8078421,121.934,128.932,300,10861,0.113779,0.11,1,2940030,2939730,300
8081341,111.192,115.815,312,10861,0.113401,0.13,1,2940066,2939754,312
8084261,128.793,127.838,352,10861,0.105061,0.13,1,2940318,2939966,352
8087181,115.694,116.858,336,10861,0.0945548,0.13,1,2940342,2940006,336
8090101,104.232,105.251,336,10861,0.0860993,0.11,1,2940366,2940030,336
8091201,117.328,96.5947,509,10861,0.0774893,0,1,2940575,2940066,509
