#Ack,ack_ewma(ms),send_ewma(ms),rtt_ratio,cwnd_(Bytes),Last_Router_Ocupation_Ack_Arriaval(Packets),Last_Router_Ocupation_Packet_Sent(Packets),Network_Situation,AckArrival(ms),TSInsideAck(ms),RTTAck(ms),Last_Router_Ocupation_Router_Arrival(Packets),Last_Router_Ocupation_Router_Arrival_ewma(Packets),Network_Situation_Router_Arrival,Measure_Time
8336641,0.24119654425340717,0.3012139527208218,0.9151873767258382,0.5795053003533569,0.77974,0.92,2,80427,79963,464,0.79,0.8096,2,79981
49569041,0.19843568234452877,0.18974044927596023,0.8717948717948717,0.0038966068057505205,0.570196,0.43,1,596338,595896,442,0.43,0.427661,1,595935
13432101,0.0842090097012775,0.08138047155410702,0.8323471400394478,0.009824697277343123,0.0291182,0.0,1,91768,91346,422,0.01,0.0115256,1,91358
13966761,0.7566062604723637,0.735493419695532,0.8382642998027614,0.005339204781400231,0.0453416,0.11,1,223130,222705,425,0.11,0.103801,1,222748
32812181,0.5039141292863318,0.5302353644952349,0.911242603550296,0.004973619245849267,0.825559,0.79,2,476126,475664,462,0.79,0.795992,2,475704
5304321,0.25421509301059775,0.4024557531251289,0.854043392504931,0.006348195383176951,0.230255,0.09,1,121155,120722,433,0.1,0.0983333,1,120740
54459001,0.7250877810862443,0.6874664796402491,0.8698224852071005,0.005377037152152369,0.431579,0.35,1,836018,835577,441,0.39,0.391519,1,835589
61713141,0.3522903125967193,0.36355924336812573,0.8658777120315581,0.0036129277159693365,0.611189,0.41,1,884635,884196,439,0.36,0.359833,1,884206
12578801,0.645049573634724,0.41508519328355126,0.8717948717948717,0.885809931188395,0.211563,0.35,1,94795,94353,442,0.27,0.28816,1,94412
630661,0.13874080833306654,0.004165291472420479,0.8757396449704141,0.04389064534126837,0.181532,0.34,1,94327,93883,444,0.21,0.211599,1,93905
3190181,0.05336236245851077,0.05156978423202277,0.8402366863905326,0.008199816060796747,0.11,0.09,1,84334,83908,426,0.09,0.0916667,1,83920
46987601,0.7479161997459952,0.7098580799537935,0.8520710059171598,0.0038211968276856524,0.210955,0.15,1,767208,766776,432,0.19,0.195149,1,766833
2382061,0.05341038858472342,0.0004319820330871735,0.8500986193293886,0.16403198809745212,0.0451782,0.06,1,59986,59555,431,0.0,1.4763700000000001e-18,1,59565
1751361,0.1021136831769816,0.05128047774248112,0.9191321499013806,0.1208852519992561,0.914698,0.89,2,78413,77947,466,0.89,0.866011,2,77960
27147681,0.16951274826839136,0.5518147407071249,0.9270216962524654,0.008897740503055888,0.612533,0.98,1,169659,169189,470,0.92,0.91872,2,169203
7422781,0.15970421242489247,0.17905828417013903,0.834319526627219,0.009479110671785713,0.0101536,0.0,1,136638,136215,423,0.0,0.00770506,1,136245
3241941,0.053362896082135354,0.051570557778786254,0.8323471400394478,0.00816631466851455,0.00999682,0.01,1,114112,113690,422,0.01,0.0116667,1,113702
61545301,0.5264357143619462,0.7106161557820042,0.8678500986193293,0.006389212296921693,0.0272743,0.0,1,669289,668849,440,0.08,0.0767655,1,668875
42858501,0.8360788268818238,0.8316710672882544,0.9704142011834318,0.006718748805796378,0.818789,0.91,2,432052,431560,492,0.8,0.798464,2,431602
140161,0.06051451989882497,0.01696186930153884,0.8402366863905326,0.010786684024549005,4.736e-07,0.0,1,32537,32111,426,0.08,0.0775806,1,32123
76717361,0.7776043500997877,0.7751273773670531,0.8402366863905326,0.004262574486460597,0.207093,0.09,1,1035048,1034622,426,0.09,0.0918328,1,1034634
17439901,0.9245589600742804,0.8741336276249021,0.834319526627219,0.004703570000076429,0.0389012,0.0,1,222181,221758,423,0.07,0.0635067,1,221797
16847421,0.4111543346247025,0.2545234436239118,0.8678500986193293,0.0060319065731515,0.145968,0.05,1,158912,158472,440,0.06,0.0583653,1,158499
27157601,0.8872960223695023,0.5366558026321218,0.9408284023668639,0.004170859648273595,0.681998,0.41,1,398716,398239,477,0.46,0.456671,1,398283
81145741,0.7010987310430208,0.4373556046041503,0.9822485207100591,0.005962993062791545,0.254518,0.95,1,1146827,1146329,498,0.86,0.859949,2,1146374
4459521,0.10916658662312298,0.06644560419159205,0.8422090729783038,0.3098381997396318,0.0507859,0.07,1,56855,56428,427,0.0,0.0139648,1,56451
72372661,0.9501542172275053,0.8758560584182514,0.8579881656804734,0.0042356969436030175,0.485877,0.33,1,828144,827709,435,0.33,0.319341,1,827765
43111881,0.7378867437219181,0.6724003671768637,0.8461538461538461,0.004219392083480883,0.387356,0.15,1,675488,675059,429,0.15,0.151347,1,675109
14104081,0.11476002945602409,0.10678606790709187,0.8382642998027614,0.00770519284318546,0.0767174,0.07,1,139634,139209,425,0.07,0.0716603,1,139229
20771881,0.14569205647872444,0.4989247699987623,0.834319526627219,0.005558556102730809,0.00950714,0.03,1,145947,145524,423,0.02,0.0176012,1,145536
19717781,0.4827052583271967,0.44998762325178426,0.834319526627219,0.010166080286150295,0.0592928,0.03,1,179522,179099,423,0.01,0.0155131,1,179127
41392601,0.7786422480496057,0.731543174223359,0.911242603550296,0.0049452131223552374,0.884624,0.81,2,587321,586859,462,0.81,0.8115,2,586899
26443961,0.518418019402555,0.489649944304633,0.8402366863905326,0.00792212391184166,0.229891,0.09,1,164616,164190,426,0.09,0.0916477,1,164216
60947901,0.8721037577775644,0.8131575147489583,0.8560157790927022,0.004333143959176706,0.483195,0.29,1,684454,684020,434,0.27,0.267494,1,684050
13390081,0.6281150279085156,0.6474818474359503,0.8520710059171598,0.004330723706502327,0.337178,0.23,1,298365,297933,432,0.21,0.211986,1,297974
27795901,0.560091356364529,0.5059614670572218,0.8382642998027614,0.00435556314184464,0.056414,0.11,1,504198,503773,425,0.05,0.0553587,1,503797
61089561,0.6663891823818824,0.8989644787326209,0.9743589743589742,0.004622045699465761,0.71752,1.0,1,918790,918296,494,0.91,0.91,2,918341
11041681,0.06018313962795761,0.02903275712694418,0.8481262327416174,0.7747814766598475,0.134639,0.19,1,89689,89259,430,0.1,0.106001,1,89281
73438461,0.8899588042561821,0.8768023639589091,0.834319526627219,0.0042430850833458595,0.0896498,0.03,1,844769,844346,423,0.09,0.0798198,1,844384
16103901,0.0967363579120375,0.05256817525475473,0.8560157790927022,0.012602637820651633,0.169411,0.19,1,105639,105205,434,0.16,0.160317,1,105221
7352701,0.46395639227739893,0.5784453772845414,0.8323471400394478,0.009393510156144511,0.00103785,0.03,1,136235,135813,422,0.03,0.0275227,1,135837
97163461,0.6735237302425854,0.8812605718057674,0.9053254437869823,0.005873953240718331,0.126586,0.21,1,1161103,1160644,459,0.26,0.260709,1,1160680
80258561,0.868176287900618,0.9291018606378151,0.8560157790927022,0.0030668422835975653,0.0341337,0.01,1,1137437,1137003,434,0.01,0.0106737,1,1137049
1069961,0.18143283279437347,0.051572104872313215,0.8481262327416174,0.008558777746923095,0.0299997,0.03,1,137638,137208,430,0.04,0.0383333,1,137226
48878281,0.8190108752494691,0.7699394570733116,0.9053254437869823,0.005357802512477039,0.88598,0.75,2,703551,703092,459,0.75,0.751506,2,703104
79204561,0.7856353856497935,0.7632766409505343,0.8323471400394478,0.004279261491741843,0.0528182,0.09,1,898578,898156,422,0.07,0.0560013,1,898190
89157381,0.6765146906583849,0.606452927100953,0.8816568047337278,0.004847383961622436,0.172807,0.03,1,1030302,1029855,447,0.06,0.0567642,1,1029889
7288721,0.9370831065432929,0.9056040884524937,0.834319526627219,0.006568438376545459,0.0473325,0.07,1,138159,137736,423,0.03,0.0316667,1,137748
79447561,0.7711661810691683,0.6609957093939519,0.893491124260355,0.005250419722766425,0.0684627,0.07,1,1074337,1073884,453,0.08,0.0775935,1,1073923
19597781,0.6827340740029243,0.5814828375758075,0.8402366863905326,0.005771665719795884,0.217076,0.07,1,247658,247232,426,0.03,0.0430331,1,247263
16365341,0.90709345884161,0.8749432732373448,0.9092702169625247,0.0054483709151867035,0.858919,0.79,2,207689,207228,461,0.79,0.791666,2,207240
58159241,0.6258844811577499,0.8586214365279095,0.8915187376725838,0.005925288073759111,0.481808,0.23,1,828110,827658,452,0.22,0.218333,1,827689
11479001,0.3809539055913084,0.3691468294896654,0.8323471400394478,0.00912575378132635,0.0142773,0.0,1,119332,118910,422,0.01,0.0115205,1,118926
7516321,0.12432576655033672,0.01789187879037914,0.8599605522682445,0.5225962432583224,0.00619586,0.02,1,67148,66712,436,0.0,2.55916e-08,1,66722
33135701,0.3814955335702622,0.11922263707248647,0.8579881656804734,0.005853826929005072,0.0274372,0.05,1,540509,540074,435,0.02,0.0191754,1,540098
18500141,0.7566969764885432,0.8414899542060315,0.9171597633136094,0.008660555740966726,0.0243359,0.81,1,172400,171935,465,0.83,0.8396,2,171978
21415721,0.05363584456611064,0.05322182226989562,0.834319526627219,0.007849771095049692,0.0498336,0.01,1,118807,118384,423,0.02,0.0183333,1,118396
17548221,0.4717019391882518,0.4355506621560295,0.8560157790927022,0.007265216383327261,0.305999,0.25,1,165134,164700,434,0.25,0.251507,1,164726
9413461,0.20260621778247367,0.09324049053178761,0.8520710059171598,0.6485028826483169,0.181812,0.05,1,63231,62799,432,0.0,0.00196813,1,62820
2292801,0.053819944716592495,0.0302124159412517,0.8362919132149902,0.15640691835596057,3.27685e-07,0.0,1,39844,39420,424,0.03,0.0299776,1,39430
75911441,0.1703716154921611,0.5952442344981228,0.9092702169625247,0.004812353988703789,0.889305,0.81,2,885440,884979,461,0.78,0.778301,2,884991
7652961,0.14130620390825943,0.05571032220801188,0.8599605522682445,0.010203403130023617,0.158142,0.23,1,93235,92799,436,0.29,0.290947,1,92811
23033161,0.6272318808098273,0.5313621642807047,0.8816568047337278,0.0044816710443517675,0.0471434,0.03,1,177494,177047,447,0.04,0.0391001,1,177082
49162821,0.9244655759399781,0.941733879285449,0.911242603550296,0.0038792828918707534,0.855752,0.83,2,754563,754101,462,0.85,0.843917,2,754137
648481,0.05340905452566196,0.051797464829407155,0.834319526627219,0.006677094983453115,0.0298889,0.01,1,116766,116343,423,0.02,0.0183333,1,116355
16659561,0.061461968644275826,0.09044282973720037,0.8579881656804734,0.010113216872473066,0.323599,0.21,1,93782,93347,435,0.26,0.258333,1,93359
53737661,0.8391498308413111,0.9214334337225132,0.9151873767258382,0.0042670328466502426,0.339537,0.95,1,757493,757029,464,0.91,0.8996,2,757069
4618981,0.45488212254132915,0.7185372746400428,0.8619329388560157,0.004128186772172699,0.0497059,0.05,1,155161,154724,437,0.06,0.0582707,1,154748
24128201,0.9985885655129724,0.9655230207516812,0.9092702169625247,0.004696946150651813,0.907568,0.83,2,395987,395526,461,0.79,0.791667,2,395538
4946021,0.9567711501723605,0.9039667478031271,0.8441814595660749,0.0049729823372507455,0.213522,0.15,1,159305,158877,428,0.15,0.147507,1,158918
4867641,0.10278791662664491,0.08005022896984199,0.8599605522682445,0.0066950558059314024,0.257808,0.23,1,121549,121113,436,0.24,0.238332,1,121127
72857121,0.515480421349214,0.6385087049795782,0.9033530571992111,0.004818723074688998,0.6204,0.37,1,983345,982887,458,0.38,0.379135,1,982916
64329301,0.40527647039989756,0.4160547052271133,0.8402366863905326,0.006448190033144723,0.182377,0.09,1,961878,961452,426,0.09,0.091833,1,961490
4185801,0.05456461648470101,0.09182206361648582,0.834319526627219,0.2904965594197508,0.0693794,0.0,1,55966,55543,423,0.03,0.02944,1,55553
31883621,0.7682072380708439,0.09843949832913898,0.9664694280078896,0.005855355509641522,0.911222,0.75,2,462495,462005,490,0.78,0.77758,2,462046
22524321,0.6457166031654554,0.9211265935063327,0.9467455621301776,0.003900683020781054,0.28135,0.98,1,328896,328416,480,0.91,0.91,2,328496
34584721,0.6409086543079435,0.8527218532117661,0.8796844181459565,0.005136413083631194,0.213267,0.09,1,541500,541054,446,0.12,0.117406,1,541084
16917501,0.8411669281422427,0.7927358801930772,0.8461538461538461,0.006166549050878807,0.344041,0.19,1,159591,159162,429,0.17,0.167507,1,159198
65755721,0.9496312660754117,0.8766063987788274,0.8362919132149902,0.005806568310994826,0.0953563,0.09,1,978761,978337,424,0.07,0.0672056,1,978374
905441,0.053570742483911256,0.05260324270803251,0.834319526627219,0.007113122610000484,0.00983379,0.01,1,118872,118449,423,0.02,0.0183333,1,118461
75196421,0.5566334752772175,0.5179127645529931,0.8737672583826429,0.005389775324122786,0.537827,0.43,1,952715,952272,443,0.39,0.399507,1,952316
34494381,0.9121281977395703,0.8608518296959444,0.9053254437869823,0.00533003329758153,0.840017,0.77,2,597208,596749,459,0.77,0.767507,2,596783
426821,0.13898120577594214,0.002312703700647716,0.8757396449704141,0.029384415101357635,0.207578,0.23,1,63499,63055,444,0.27,0.2664,1,63074
6140901,0.5813722665129831,0.3303921366393003,0.8875739644970414,0.00774429903113464,0.0691414,0.09,1,128248,127798,450,0.1,0.0991331,1,127833
39077361,0.9201512289352074,0.7926868888980568,0.9822485207100591,0.006612767215002509,0.672008,0.79,1,373711,373213,498,0.77,0.771171,2,373262
12131241,0.053363429705759934,0.05157004208094393,0.8441814595660749,0.008126826335406259,0.0962081,0.12,1,83702,83274,428,0.12,0.118333,1,83286
51699181,0.8686832303439738,0.670750134081439,0.8994082840236687,0.005284558023647142,0.0301023,0.03,1,623456,623000,456,0.0,0.00150021,1,623045
41622081,0.8702307388552707,0.6781039853129254,0.9861932938856015,0.006348195383176951,0.253026,0.99,1,602943,602443,500,0.86,0.860674,2,602490
10473841,0.19424727051516025,0.1634720904327736,0.8362919132149902,0.7223358750232471,0.170288,0.08,1,66766,66342,424,0.02,0.0160191,1,66553
49962201,0.8133251155295148,0.756451380007426,0.863905325443787,0.004689303247469562,0.526902,0.41,1,768080,767642,438,0.37,0.363494,1,767689
42566881,0.7265499098176075,0.8033489417880275,0.8994082840236687,0.006407300501119685,0.269493,0.21,1,492533,492077,456,0.22,0.2175,1,492112
46041341,0.19366802207067313,0.725207826230455,0.8422090729783038,0.005931020251145799,0.169672,0.09,1,711354,710927,427,0.1,0.0983321,1,710939
56908081,0.46432726069648556,0.6131905194108667,0.9053254437869823,0.0058886021384843105,0.649966,0.47,1,751593,751134,459,0.48,0.477565,1,751159
3687021,0.06374907949924759,0.14654817649242954,0.9132149901380672,0.2560907569276548,0.829545,0.88,2,74500,74037,463,0.83,0.829936,2,74047
495881,0.04909203940276844,0.061949750402244305,0.9092702169625247,0.03440580249209597,0.72852,0.81,1,73950,73489,461,0.81,0.80864,2,73499
17344901,0.11915548725173163,0.3239381781426626,0.9151873767258382,0.013694936067114881,0.851399,0.81,2,110977,110513,464,0.83,0.828304,2,110525
12456101,0.08729575555769005,0.1616919014810842,0.863905325443787,0.8768830202715269,0.335497,0.37,1,94391,93953,438,0.27,0.269994,1,93963
60077101,0.40212542289672254,0.3639821155988283,0.9132149901380672,0.005846820934421343,0.666547,0.79,1,639179,638716,463,0.81,0.8155,2,638760
31375981,0.835032924577637,0.7464365279095672,0.9802761341222879,0.0064056445387635315,0.067913,0.79,1,333655,333158,497,0.88,0.87832,2,333201
3356921,0.11323733444327047,0.24784309377449565,0.8323471400394478,0.23247163846010788,0.18093,0.15,1,53320,52898,422,0.0,0.0004,1,52908
4447161,0.06573309213545502,0.11131028507776723,0.8422090729783038,0.005914333245864553,0.0700511,0.09,1,117737,117310,427,0.1,0.0983333,1,117322
4366341,0.6511942496718215,0.01156171356079046,0.9763313609467454,0.3046308350381253,0.820848,0.85,2,76974,76479,495,0.88,0.8744,2,76517
66833421,0.9504904001109938,0.9996286975535293,0.9980276134122288,0.004132262987203233,0.83336,0.94,2,754396,753890,506,0.93,0.928,2,753934
27249881,0.5055977118218978,0.486029745451545,0.9053254437869823,0.009031491308745265,0.906064,0.75,2,170341,169882,459,0.75,0.75166,2,169914
73571061,0.7223102701202788,0.8849400759107222,0.9388560157790927,0.006194445647494019,0.281389,0.85,1,854954,854478,476,0.95,0.9276,2,854517
4096841,0.1388419300099254,0.13433464664383843,0.8461538461538461,0.009405993564675521,0.073552,0.14,1,90263,89834,429,0.14,0.141743,1,89846
15940381,0.05501606207110002,0.05308309955031148,0.8382642998027614,0.012452836918279532,0.210035,0.07,1,104853,104428,425,0.07,0.0716667,1,104440
46320161,0.8135812548693157,0.7582872643260861,0.893491124260355,0.005561103737124893,0.154758,0.07,1,481504,481051,453,0.06,0.0575666,1,481091
7260781,0.29433345073053074,0.26299300713725815,0.8362919132149902,0.00537678238871296,0.0421121,0.03,1,119353,118929,424,0.05,0.0515064,1,118941
25786761,0.7041083682856808,0.909203659391889,0.9250493096646942,0.005447224479709366,0.419675,1.0,1,418276,417807,469,0.77,0.7976,2,417843
10283681,0.4578383974215307,0.4993863195676389,0.8579881656804734,0.008648709241034237,0.401872,0.29,1,159955,159520,435,0.29,0.287357,1,159546
91234961,0.8490912389673316,0.8233502826024175,0.8777120315581853,0.006172026464826085,0.61388,0.49,1,1055669,1055224,445,0.45,0.455673,1,1055269
64651161,0.3913115401445053,0.594687280828417,0.8579881656804734,0.005577026452087914,0.154566,0.03,1,906315,905880,435,0.0,0.0015975,1,905904
45435661,0.47613635150855405,0.7108069639836626,0.9309664694280079,0.0054371613238527365,0.292044,1.0,1,460699,460227,472,0.93,0.93,2,460257
500661,0.031846657915239225,0.0024779900160897725,0.9151873767258382,0.03477775711363214,0.646741,0.75,1,73953,73489,464,0.85,0.846798,2,73502
27321181,0.6314048175540827,0.6082449771030158,0.911242603550296,0.00581828742920761,0.89572,0.81,2,225749,225287,462,0.81,0.811666,2,225299
89518641,0.7816492171741428,0.8194928627418623,0.9211045364891518,0.006079037809442043,0.806471,0.87,2,1069592,1069125,467,0.83,0.847824,2,1069167
17548141,0.2098034664190653,0.1978683629687693,0.8362919132149902,0.005009923035964954,0.0312998,0.09,1,274035,273611,424,0.07,0.06766,1,273649
34777621,0.5176149158475544,0.6961920871323074,0.9408284023668639,0.005920447568410352,0.95,0.77,2,600317,599840,477,0.78,0.778364,2,599868
38653741,0.7527294848397529,0.8472270927018442,0.9684418145956608,0.004875280558237648,0.936492,0.89,2,604946,604455,491,0.9,0.897532,2,604491
1196741,0.05336929956563037,0.05156978423202277,0.8362919132149902,0.008187205270546035,0.0299987,0.05,1,126872,126448,424,0.05,0.0516667,1,126460
83200021,0.9919636282137484,0.9726680143570279,0.8382642998027614,0.0031977906914534508,0.167632,0.09,1,978884,978459,425,0.11,0.103819,1,978493
4805861,0.8559376300707585,0.7866171252939478,0.8382642998027614,0.0046300707478071235,0.0645919,0.07,1,157641,157216,425,0.07,0.0713467,1,157228
10388581,0.054216427069659234,0.04952401089153843,0.8382642998027614,0.7163846010786684,0.153206,0.18,1,66618,66193,425,0.0,1.92e-06,1,66203
17787661,0.5770259020907373,0.5535165435867816,0.9092702169625247,0.007640610311295447,0.856669,0.79,2,166995,166534,461,0.79,0.79166,2,166564
17073441,0.058162840585278396,0.07390362638722718,0.8520710059171598,0.0062941855340223835,0.149709,0.19,1,120959,120527,432,0.2,0.198333,1,120539
76596441,0.5170039167974044,0.4644168488799042,0.911242603550296,0.0027830358120966778,0.908228,0.83,2,888502,888040,462,0.81,0.811354,2,888094
9063001,0.15338770958067857,0.09683129460786336,0.8599605522682445,0.6297191742607402,0.334492,0.32,1,72232,71796,436,0.24,0.239998,1,71806
54932921,0.8611564691192009,0.9302106109988035,0.9921104536489151,0.005540213135093409,0.127762,0.95,1,870260,869757,503,0.85,0.848,2,869796
