#Ack,Last Router Ocupation Router Arrival(Packets),Last Router Ocupation Router Arrival_ewma(Packets),Network Situation Router Arrival,Measure Time
128481,0.31,0.306993,1,372634
388701,0.07,0.094823,1,377934
396001,0.31,0.277483,1,378230
461701,0.03,0.0297613,1,379799
536161,0.13,0.10838,1,381707
615001,0.41,0.383835,1,383575
803341,0.37,0.379284,1,387077
890941,0.29,0.3436,1,388866
968321,0.35,0.363546,1,390553
1108481,0.03,0.062944,1,394140
1299741,0.29,0.33224,1,399476
1304121,0.11,0.111636,1,399586
1307041,0.02,0.0220654,1,399614
1312881,0.39,0.351139,1,399911
1388801,0.42,0.37044,1,401870
1578601,0.03,0.0295565,1,406976
1655981,0.38,0.380265,1,408831
1663281,0.23,0.204986,1,409079
1666201,0.31,0.294599,1,409118
1799061,0.25,0.306,1,412379
1829721,0.07,0.0650016,1,412492
1831181,0.35,0.3162,1,412518
1892501,0.21,0.227247,1,414171
1917321,0.03,0.025818,1,414232
2003461,0.21,0.22876,1,416197
2004921,0.22,0.221752,1,416197
2072081,0.11,0.0997024,1,417897
2077921,0.15,0.139808,1,417996
2083761,0.35,0.310752,1,418175
2150921,0.11,0.119008,1,419780
2156761,0.07,0.0588144,1,419898
2234141,0.37,0.386336,1,421770
2295461,0.05,0.14264,1,423315
2298381,0.07,0.0633056,1,423374
2371381,0,0.0322592,1,425276
2514461,0.37,0.3832,1,429040
2517381,0.33,0.335328,1,429113
2565561,0.1,0.122875,1,430798
2642941,0.25,0.27016,1,432500
2648781,0.3,0.29016,1,432620
2797701,0.23,0.203881,1,436384
2864861,0.09,0.11728,1,438013
2866321,0.03,0.047456,1,438044
2945161,0,0.015673,1,439904
3270741,0.41,0.399318,1,447302
3440101,0.29,0.3616,1,450628
3532081,0.13,0.133894,1,452740
3533541,0.27,0.242779,1,452796
3536461,0.24,0.238511,1,452845
3540841,0.28,0.279348,1,452935
3746701,0.35,0.311889,1,458314
4486921,0.37,0.394012,1,481588
4543861,0,0.0021408,1,483393
4698621,0.13,0.130804,1,487093
4711761,0.21,0.214769,1,487239
4713221,0.33,0.306954,1,487264
4857761,0.31,0.318531,1,490649
5057781,0.21,0.184676,1,496072
5287001,0.31,0.302106,1,501410
5800921,0.2,0.19728,1,512264
5871001,0.39,0.39,1,513844
5951301,0.07,0.117696,1,515743
5955681,0.03,0.0473416,1,515839
6031601,0.07,0.101245,1,517521
6085621,0.13,0.214886,1,519349
6110441,0.19,0.170999,1,519533
6116281,0.35,0.348818,1,519591
6259361,0.05,0.057072,1,523054
6268121,0.32,0.314937,1,523151
6316301,0.17,0.209712,1,524621
6438941,0.25,0.25,1,528303
6514861,0.33,0.323726,1,530354
6690061,0.15,0.159552,1,535612
6793721,0.29,0.354,1,539175
6815621,0.43,0.399414,1,539301
6928041,0.31,0.37,1,542662
7107621,0.07,0.0740832,1,548054
7174781,0.33,0.322139,1,549992
7278441,0.01,0.0636,1,553397
7284281,0.11,0.104814,1,553531
7351441,0.27,0.237075,1,555496
7447801,0.39,0.389612,1,558889
7716441,0.23,0.276335,1,566096
8039101,0.33,0.324808,1,573218
8188021,0.35,0.357418,1,576723
8189481,0.29,0.303484,1,576757
8190941,0.29,0.292697,1,576849
8174881,0.37,0.366908,1,576952
