#Ack,Last Router Ocupation Router Arrival(Packets),Last Router Ocupation Router Arrival_ewma(Packets),Network Situation Router Arrival,Measure Time
197101,0.32,0.319938,1,295285
270101,0.29,0.283168,1,297136
280321,0.35,0.338758,1,297276
360621,0.13,0.147071,1,299190
525601,0.19,0.204153,1,302653
623421,0.33,0.317786,1,304449
627801,0.35,0.344622,1,304507
632181,0.35,0.347077,1,304570
909581,0.13,0.1376,1,309219
997181,0.03,0.038544,1,310971
1128581,0.39,0.363818,1,313703
1204501,0.07,0.100556,1,315172
1216181,0.27,0.249528,1,315514
1224941,0.35,0.357653,1,315619
1277501,0.37,0.3988,1,316891
1284801,0.03,0.0313212,1,317018
1289181,0.13,0.145074,1,317124
1557821,0.33,0.335044,1,324564
1604541,0.19,0.19325,1,324841
1608921,0.21,0.209226,1,324872
1619141,0.17,0.181188,1,324979
1808941,0.31,0.322784,1,328260
1822081,0.15,0.139965,1,328484
1827921,0.36,0.333984,1,328653
1911141,0.01,0.0280787,1,330274
2000201,0.21,0.221744,1,332131
2090721,0.19,0.211488,1,334014
2102401,0.09,0.0975056,1,334161
2105321,0.11,0.1079,1,334287
2179781,0.15,0.15272,1,335881
2184161,0.01,0.0329018,1,335949
2356441,0.29,0.291934,1,339839
2420681,0.36,0.370589,1,341260
2435281,0.22,0.210305,1,341623
2438201,0.3,0.294812,1,341662
2714141,0.31,0.338377,1,346864
2689321,0.25,0.267675,1,346923
2803201,0.01,0.0166612,1,348827
3207621,0.15,0.168475,1,356433
3212001,0.33,0.328068,1,356527
3308361,0.19,0.191406,1,358239
3311281,0.31,0.298856,1,358259
3312741,0.37,0.355771,1,358275
3388661,0.38,0.39032,1,359650
3394501,0.04,0.0450405,1,359752
3395961,0.03,0.0330081,1,359804
3407641,0.12,0.119027,1,360010
3410561,0.11,0.113561,1,360050
3515681,0.25,0.271508,1,361833
3682121,0.35,0.38944,1,365103
3712781,0.21,0.216556,1,365183
3724461,0.19,0.186054,1,365358
3814981,0.38,0.39608,1,367105
3826661,0.37,0.367294,1,367288
3996021,0.33,0.337626,1,370635
4003321,0.33,0.329179,1,370828
