#Ack,ack_ewma(ms),send_ewma(ms),rtt_ratio,cwnd (Bytes),Last Router Ocupation Ack Arriaval(Packets),Last Router Ocupation Packet Sent(Packets),Network Situation,AckArrival(ms),TSInsideAck(ms),RTTAck(ms)
54021,232,272,449,26280,0.95,0.51,2,222312,221863,449
303681,180,146,522,23360,0.45,0.47,1,226196,225674,522
306601,87.2,104.4,492,24820,0.514,0.31,1,226260,225768,492
309521,43.04,81.68,448,26280,0.6388,0.29,1,226292,225844,448
312441,37.408,45.936,447,27740,0.77576,0.27,2,226328,225881,447
315361,25.0816,32.3872,440,27740,0.851152,0.21,2,226350,225910,440
318281,33.8163,27.2774,450,27740,0.85023,0.19,2,226386,225936,450
433621,76,54,482,21900,0.51,0.49,1,228349,227867,482
436541,127.2,62.8,557,23360,0.798,0.21,2,228489,227932,557
632181,30,18,477,21900,0.27,0.67,1,232198,231721,477
635101,29.2,33.2,469,23360,0.27,0.61,1,232227,231758,469
638021,41.04,23.44,492,24820,0.302,0.53,1,232271,231779,492
640941,141.008,74.288,571,24820,0.6284,0.35,1,232437,231866,571
753361,76,55,505,23360,0.13,0.73,1,234464,233959,505
756281,74.4,63.8,513,24820,0.226,0.31,1,234538,234025,513
759201,38.88,84.76,453,26280,0.3092,0.31,1,234568,234115,453
762121,22.976,39.352,444,27740,0.42184,0.21,1,234587,234143,444
765041,31.7952,36.6704,442,27740,0.508368,0.05,1,234621,234179,442
767961,83.159,86.5341,439,27740,0.621674,0.01,1,234717,234278,439
770881,90.2318,31.7068,513,27740,0.628335,0,1,234809,234296,513
773801,19.6464,79.9414,423,27740,0.629667,0.13,1,234811,234388,423
776721,70.3293,76.7883,430,27740,0.709933,0.13,1,234894,234464,430
779641,77.2659,15.3577,509,27740,0.789987,0.25,2,234973,234464,509
782561,17.0532,62.2715,437,27740,0.805997,0.33,2,234975,234538,437
785481,32.2106,36.4543,443,27740,0.8412,0.33,2,235011,234568,443
788401,23.2421,7.29086,464,29200,0.88024,0.45,2,235032,234568,464
791321,32.6484,16.6582,480,29200,0.888048,0.53,2,235067,234587,480
1014701,37,70,516,30660,0.67,1,1,239250,238734,516
1017621,77.8,42.8,568,30660,0.654,1,1,239338,238770,568
1020541,45.16,86.96,507,30660,0.6188,1,1,239375,238868,507
1023461,34.632,47.792,501,30660,0.56376,1,1,239407,238906,501
1026381,28.5264,26.3584,507,30660,0.600752,0.99,1,239434,238927,507
1029301,8.90528,27.6717,483,30660,0.65615,0.94,1,239438,238955,483
1032221,82.5811,8.73434,580,30660,0.55523,0.78,1,239539,238959,580
1035141,41.3162,90.5469,500,30660,0.519046,0.87,1,239570,239070,500
1038061,32.2632,48.5094,492,30660,0.431809,0.68,1,239600,239108,492
1040981,55.2526,40.1019,515,30660,0.446362,0.65,1,239661,239146,515
1043901,41.4505,61.6204,486,30660,0.417272,0.67,1,239699,239213,486
1046821,80.2901,41.9241,539,30660,0.555454,0.65,1,239789,239250,539
1049741,48.058,78.7848,491,30660,0.743091,0.61,1,239829,239338,491
1052661,34.4116,45.357,485,30660,0.876618,0.55,2,239860,239375,485
