#Ack,Last Router Ocupation Router Arrival(Packets),Last Router Ocupation Router Arrival_ewma(Packets),Network Situation Router Arrival,Measure Time
81761,0.03,0.0261451,1,222496
103661,0.01,0.015072,1,223252
167901,0.33,0.323658,1,225006
176661,0.41,0.395359,1,225342
321201,0.37,0.384191,1,228674
337261,0.35,0.347207,1,229052
340181,0.39,0.383488,1,229085
346021,0.37,0.367974,1,229136
553341,0.01,0.019691,1,232849
570861,0.09,0.09166,1,232964
602981,0.22,0.21966,1,233390
608821,0.26,0.259807,1,233641
854101,0.39,0.396507,1,237096
896441,0.11,0.0998203,1,237716
905201,0.13,0.128127,1,237795
911041,0.07,0.072141,1,237846
918341,0.1,0.0990695,1,237893
924181,0.12,0.118303,1,237932
937321,0.13,0.131506,1,238193
976741,0.35,0.355346,1,238649
1000101,0.39,0.395667,1,238818
1314001,0.11,0.15216,1,244194
1662941,0.14,0.137509,1,250407
1686301,0.28,0.279838,1,250754
1693601,0.36,0.355981,1,250834
1705281,0.4,0.397533,1,250967
2287821,0.05,0.0493047,1,258692
2315561,0.09,0.0799947,1,259324
