#Ack,Last Router Ocupation Router Arrival(Packets),Last Router Ocupation Router Arrival_ewma(Packets),Network Situation Router Arrival,Measure Time
43801,0.17,0.151468,1,261656
113881,0.13,0.141918,1,263564
116801,0.09,0.0984767,1,263591
376681,0.23,0.229449,1,269124
378141,0.31,0.29389,1,269158
381061,0.39,0.373356,1,269187
385441,0.39,0.396267,1,269220
1067261,0.13,0.112494,1,281674
1408901,0.21,0.23472,1,289134
1419121,0.09,0.0877265,1,289253
1420581,0.11,0.105545,1,289267
1566581,0.16,0.160744,1,292902
1816241,0.08,0.0754504,1,300338
1877561,0.21,0.176401,1,302245
1947641,0.15,0.150878,1,304163
2010421,0.37,0.379869,1,306027
2076121,0.02,0.0388133,1,307689
2092181,0.35,0.327332,1,307975
2344761,0.15,0.2248,1,313414
2390021,0.15,0.149792,1,313714
2395861,0.39,0.375536,1,313805
2480541,0.15,0.174826,1,315513
2486381,0.02,0.0224237,1,315592
2665961,0.33,0.326612,1,319347
2667421,0.29,0.297322,1,319360
3366761,0.03,0.0263391,1,337665
3376981,0.06,0.0591799,1,337858
3382821,0.41,0.381919,1,337974
3676281,0.01,0.0532832,1,343189
3692341,0.15,0.146987,1,343343
3835421,0.05,0.0532466,1,345324
3841261,0.31,0.301909,1,345396
4015001,0,0.0081632,1,348719
4328901,0.39,0.385742,1,356111
4499721,0.28,0.280009,1,359528
4781501,0.39,0.388627,1,364871
4876401,0.3,0.299182,1,366787
4965461,0.27,0.29181,1,368698
5308561,0.07,0.115776,1,377848
5323161,0.16,0.156631,1,377876
5396161,0.35,0.35247,1,379725
5480841,0.08,0.079809,1,381563
5572821,0.29,0.271062,1,383515
5726121,0.11,0.161968,1,386837
5731961,0.11,0.126851,1,386995
5739261,0.24,0.234716,1,387063
5793281,0.15,0.20976,1,388521
5794741,0.09,0.113952,1,388549
5799121,0.07,0.0656543,1,388802
5864821,0.17,0.188854,1,390430
5876501,0.13,0.135971,1,390757
6007901,0.34,0.36152,1,394011
6009361,0.34,0.344304,1,394011
6126161,0.16,0.159717,1,396019
6129081,0.16,0.159989,1,396019
6187481,0.29,0.348944,1,397638
6231281,0.13,0.130482,1,397903
6482401,0.17,0.17944,1,403167
6485321,0.15,0.141578,1,403221
6558321,0.31,0.285607,1,405082
6602121,0.07,0.0850208,1,406791
7066401,0.13,0.126473,1,417741
7129181,0.03,0.055984,1,419447
7133561,0.04,0.0385279,1,419528
7212401,0.16,0.154307,1,421373
7402201,0.19,0.18105,1,425213
7467901,0.25,0.338,1,426702
7482501,0.31,0.284236,1,427033
7675221,0.27,0.25822,1,432194
7720481,0.01,0.0132,1,433887
7827061,0.25,0.261869,1,437793
7869401,0.31,0.310704,1,439350
7872321,0.13,0.134028,1,439414
7926341,0.19,0.178733,1,441349
8110301,0.23,0.27,1,446477
8111761,0.21,0.222,1,446507
8113221,0.01,0.01848,1,446567
8117601,0.08,0.0775878,1,446632
8187681,0.29,0.2992,1,448389
8260681,0.03,0.0401824,1,450255
8273821,0.22,0.220148,1,450556
8456321,0.23,0.232004,1,455777
8511801,0.03,0.0536928,1,457393
8520561,0.23,0.215927,1,457703
8571661,0.11,0.125017,1,459255
8649041,0.3,0.298447,1,461219
8735181,0.21,0.189494,1,463016
8742481,0.27,0.25999,1,463060
8888481,0.09,0.0784403,1,466405
8900161,0.41,0.382541,1,466683
8973161,0.19,0.201324,1,468323
9247641,0.23,0.22366,1,475600
9287061,0.41,0.396279,1,477443
9352761,0.01,0.0237478,1,479018
9355681,0.09,0.0873499,1,479063
9533801,0.01,0.01512,1,484393
9971801,0.13,0.12262,1,495328
9979101,0.26,0.255988,1,495421
10038961,0.11,0.117491,1,497151
10182041,0.18,0.180965,1,500779
10255041,0.34,0.350461,1,502431
10268181,0.34,0.330432,1,502706
10336801,0.27,0.279152,1,504182
10342641,0.16,0.160128,1,504280
10875541,0.14,0.155581,1,518373
11173381,0.11,0.114064,1,525398
11189441,0.43,0.371807,1,525779
11674161,0.05,0.0603757,1,538096
11745701,0.33,0.301908,1,540104
11747161,0.34,0.332382,1,540104
11944261,0.03,0.0608768,1,545299
12065441,0.19,0.203783,1,547269
12150121,0.16,0.152865,1,549275
12151581,0.27,0.246573,1,549307
12224581,0.05,0.0456611,1,550970
12293201,0.09,0.092277,1,552827
12366201,0.43,0.393982,1,554799
12412921,0.3,0.304136,1,556283
12462561,0.29,0.314,1,558088
12466941,0.27,0.267152,1,558213
12621701,0.09,0.0805024,1,563575
